panel,family,chooser,n,oosS,oosPct,reach4b,reach4bF,reach4a,oosCAGR,oosDD
B136,TOPN,ENS_MEANRANK,61,0.9260884198250697,0.4091803278688525,0.09836065573770492,0.09836065573770492,0.0,0.1380906765857653,-0.21904428061294687
B136,TOPN,ENS_MEDRANK,61,0.9274174186080724,0.4819672131147541,0.03278688524590164,0.03278688524590164,0.0,0.30585273554261794,-0.4394235734582088
B136,TOPN,ENS_VOTE2,61,0.921718871636562,0.460327868852459,0.01639344262295082,0.01639344262295082,0.0,0.2876761358097055,-0.40488512242665947
B136,TOPN,ENS_VOTE3,61,0.9353873191282489,0.5049180327868853,0.04918032786885246,0.04918032786885246,0.0,0.24960687208074483,-0.3620749289426829
B136,TOPN,ENS_VOTE4,61,0.9264726496104919,0.4118032786885246,0.09836065573770492,0.09836065573770492,0.0,0.14231970672202438,-0.22425006155138877
B136,TOPN,IS_CAGRSLACK,61,0.9116389098307593,0.46491803278688526,0.0,0.0,0.0,0.3768922470839888,-0.5172111218970843
B136,TOPN,IS_CALMAR,61,0.9292241448137946,0.4904918032786886,0.0,0.0,0.0,0.33531605284668026,-0.4927463342619108
B136,TOPN,IS_DD,61,1.0252789417635642,0.8400000000000001,0.0,0.0,0.0,0.09249781517049199,-0.16914684476948116
B136,TOPN,IS_LEGS,61,0.900455469801311,0.2963934426229508,0.06557377049180328,0.06557377049180328,0.0,0.13130053971775318,-0.20743474541993348
B136,TOPN,IS_MINMARG,61,0.938893841068644,0.4577049180327869,0.08196721311475409,0.08196721311475409,0.0,0.13131556039561737,-0.2140155636828716
B136,TOPN,IS_SHARPE,61,0.9166543902860134,0.45114754098360654,0.0,0.0,0.0,0.3516856167913133,-0.4987266081712572
B136,TOPN,ORACLE_OOS,61,1.0415445097029323,1.0,0.0,0.0,0.0,0.15829838588908807,-0.2634281398062493
B136,TURNBUDGET,CELL_ALPHA,61,1.0704725119908463,0.18415300546448085,0.01639344262295082,0.01639344262295082,0.0,0.15454643931132303,-0.2869312075418256
B136,TURNBUDGET,COIN_EXACT,61,1.1714096225939195,0.5166666666666666,0.5295081967213114,0.5295081967213114,0.02185792349726776,0.14487460090963186,-0.20931835638354454
B136,TURNBUDGET,ENS7_VOTE2,61,1.1682058970574336,0.4786885245901639,0.5081967213114754,0.5081967213114754,0.18032786885245902,0.1537460190414312,-0.22687246022564136
B136,TURNBUDGET,ENS7_VOTE3,61,1.1424221615926449,0.4087431693989071,0.3114754098360656,0.3114754098360656,0.16393442622950818,0.15543845193202244,-0.2513509922248876
B136,TURNBUDGET,ENS7_VOTE4,61,1.1403899372711952,0.40273224043715844,0.29508196721311475,0.29508196721311475,0.16393442622950818,0.15521960019809697,-0.2528112999947163
B136,TURNBUDGET,ENS_MEANRANK,61,1.1403899372711952,0.40273224043715844,0.29508196721311475,0.29508196721311475,0.16393442622950818,0.15521960019809697,-0.2528112999947163
B136,TURNBUDGET,ENS_MEDRANK,61,1.191253180523152,0.5475409836065573,0.6229508196721312,0.6229508196721312,0.18032786885245902,0.1508811253689782,-0.21052668332372954
B136,TURNBUDGET,ENS_VOTE2,61,1.1682058970574336,0.4786885245901639,0.5081967213114754,0.5081967213114754,0.18032786885245902,0.1537460190414312,-0.22687246022564136
B136,TURNBUDGET,ENS_VOTE3,61,1.1424221615926449,0.4087431693989071,0.3114754098360656,0.3114754098360656,0.16393442622950818,0.15543845193202244,-0.2513509922248876
B136,TURNBUDGET,ENS_VOTE4,61,1.1403899372711952,0.40273224043715844,0.29508196721311475,0.29508196721311475,0.16393442622950818,0.15521960019809697,-0.2528112999947163
B136,TURNBUDGET,IS_CAGRSLACK,61,1.2033012554682132,0.5874316939890709,0.9508196721311475,0.9508196721311475,0.0,0.16726042850372136,-0.19277986405053854
B136,TURNBUDGET,IS_CALMAR,61,1.187457243842975,0.5513661202185792,0.5409836065573771,0.5409836065573771,0.2459016393442623,0.1460745544158184,-0.21551557812842265
B136,TURNBUDGET,IS_DD,61,1.0754994945195067,0.19617486338797815,0.03278688524590164,0.03278688524590164,0.0,0.14588432255803824,-0.26756969847496564
B136,TURNBUDGET,IS_LEGS,61,1.1343974226829108,0.3836065573770492,0.3114754098360656,0.3114754098360656,0.14754098360655737,0.15098408405054134,-0.24773054397629485
B136,TURNBUDGET,IS_MINMARG,61,1.172732500615387,0.5202185792349727,0.5245901639344263,0.5245901639344263,0.13114754098360656,0.14356878966536188,-0.20858890227794274
B136,TURNBUDGET,IS_SHARPE,61,1.215140682146489,0.6300546448087431,0.9508196721311475,0.9508196721311475,0.0,0.16628061701073696,-0.18908654345241047
B136,TURNBUDGET,ORACLE_OOS,61,1.3255363255095263,1.0,0.8852459016393442,0.8852459016393442,0.21311475409836064,0.12872145412232897,-0.12727701196683552
SMALL,BANDGROSS,CELL_ALPHA,19,0.6340156079518566,0.25473684210526315,0.0,0.0,0.0,0.029030050251144014,-0.08429164684949822
SMALL,BANDGROSS,COIN_EXACT,19,0.6479239052981357,0.52,0.0,0.0,0.05052631578947368,0.05804080659729865,-0.16829465905369304
SMALL,BANDGROSS,ENS7_VOTE2,19,0.6537361868113898,0.6105263157894737,0.0,0.0,0.0,0.0876246023718175,-0.2711198017687069
SMALL,BANDGROSS,ENS7_VOTE3,19,0.6537361868113898,0.6105263157894737,0.0,0.0,0.0,0.0876246023718175,-0.2711198017687069
SMALL,BANDGROSS,ENS7_VOTE4,19,0.6538220015572339,0.6273684210526316,0.0,0.0,0.0,0.0847620530502545,-0.2624368491032074
SMALL,BANDGROSS,ENS_MEANRANK,19,0.6540958642767393,0.6568421052631579,0.0,0.0,0.0,0.07691396537573414,-0.23865125069704374
SMALL,BANDGROSS,ENS_MEDRANK,19,0.6537361868113898,0.6105263157894737,0.0,0.0,0.0,0.0876246023718175,-0.2711198017687069
SMALL,BANDGROSS,ENS_VOTE2,19,0.6537361868113898,0.6105263157894737,0.0,0.0,0.0,0.0876246023718175,-0.2711198017687069
SMALL,BANDGROSS,ENS_VOTE3,19,0.6537361868113898,0.6105263157894737,0.0,0.0,0.0,0.0876246023718175,-0.2711198017687069
SMALL,BANDGROSS,ENS_VOTE4,19,0.6538220015572339,0.6273684210526316,0.0,0.0,0.0,0.0847620530502545,-0.2624368491032074
SMALL,BANDGROSS,IS_CAGRSLACK,19,0.6537361868113898,0.6105263157894737,0.0,0.0,0.0,0.0876246023718175,-0.2711198017687069
SMALL,BANDGROSS,IS_CALMAR,19,0.6537361868113898,0.6105263157894737,0.0,0.0,0.0,0.0876246023718175,-0.2711198017687069
SMALL,BANDGROSS,IS_DD,19,0.6551902618299067,0.7831578947368422,0.0,0.0,0.10526315789473684,0.030826496343641343,-0.09708533971516406
SMALL,BANDGROSS,IS_LEGS,19,0.6538220015572339,0.6273684210526316,0.0,0.0,0.0,0.0847620530502545,-0.2624368491032074
SMALL,BANDGROSS,IS_MINMARG,19,0.6542490146765406,0.6778947368421053,0.0,0.0,0.0,0.07101009801286522,-0.2207462634758485
SMALL,BANDGROSS,IS_SHARPE,19,0.6537361868113898,0.6105263157894737,0.0,0.0,0.0,0.0876246023718175,-0.2711198017687069
SMALL,BANDGROSS,ORACLE_OOS,19,0.6708283584775632,1.0,0.0,0.0,0.8947368421052632,0.03268401821017819,-0.09093021245385985
SMALL,TOPN,CELL_ALPHA,19,0.8162238282848524,0.8400000000000001,0.0,0.0,0.0,0.1533950360061487,-0.32415970280033324
SMALL,TOPN,COIN_EXACT,19,0.7166573157468674,0.52,0.0,0.0,0.0,0.20185474638819215,-0.5292786128683391
SMALL,TOPN,ENS7_VOTE2,19,0.7614121551047659,0.6231578947368421,0.0,0.0,0.0,0.2736440269113448,-0.6784791710266077
SMALL,TOPN,ENS7_VOTE3,19,0.7494418022351004,0.6021052631578947,0.0,0.0,0.0,0.2589393471469924,-0.6549708453074974
SMALL,TOPN,ENS7_VOTE4,19,0.7509428199959467,0.6294736842105264,0.0,0.0,0.0,0.24399067578336878,-0.6152559563211325
SMALL,TOPN,ENS_MEANRANK,19,0.75101884176355,0.631578947368421,0.0,0.0,0.0,0.24230162612086295,-0.6106420523889561
SMALL,TOPN,ENS_MEDRANK,19,0.7502588983081308,0.6231578947368421,0.0,0.0,0.0,0.2509184959577472,-0.6337660799977554
SMALL,TOPN,ENS_VOTE2,19,0.7614121551047659,0.6231578947368421,0.0,0.0,0.0,0.2736440269113448,-0.6784791710266077
SMALL,TOPN,ENS_VOTE3,19,0.7494693453105,0.6063157894736841,0.0,0.0,0.0,0.2624371732338718,-0.6612713739797708
SMALL,TOPN,ENS_VOTE4,19,0.7509428199959467,0.6294736842105264,0.0,0.0,0.0,0.24399067578336878,-0.6152559563211325
SMALL,TOPN,IS_CAGRSLACK,19,0.7725963607939388,0.6463157894736842,0.0,0.0,0.0,0.30153339543718466,-0.7324180802282398
SMALL,TOPN,IS_CALMAR,19,0.7494634723242105,0.648421052631579,0.0,0.0,0.0,0.17065018007296057,-0.4195313652749433
SMALL,TOPN,IS_DD,19,0.6534485190050822,0.37473684210526315,0.0,0.0,0.0,0.08248096036937069,-0.2429132848836895
SMALL,TOPN,IS_LEGS,19,0.761465044975225,0.6252631578947367,0.0,0.0,0.0,0.27253658183603563,-0.6721538624927906
SMALL,TOPN,IS_MINMARG,19,0.6627923753823936,0.27789473684210525,0.0,0.0,0.0,0.20979380449783494,-0.6240861393064043
SMALL,TOPN,IS_SHARPE,19,0.7615047705566256,0.6273684210526316,0.0,0.0,0.0,0.27110871791732727,-0.6651178808978411
SMALL,TOPN,ORACLE_OOS,19,0.8324855872154384,1.0,0.0,0.0,0.0,0.20704331456852487,-0.4193724504464578
SMALL,TURNBUDGET,CELL_ALPHA,19,0.658105567306831,0.9035087719298246,0.0,0.0,0.0,0.07130846455286129,-0.23715216384445428
SMALL,TURNBUDGET,COIN_EXACT,19,0.5774864463567393,0.5166666666666666,0.0,0.0,0.0,0.082310034115135,-0.3353317502093989
SMALL,TURNBUDGET,ENS7_VOTE2,19,0.6434870067640442,0.7000000000000001,0.0,0.0,0.0,0.05682879110170606,-0.20452571877234876
SMALL,TURNBUDGET,ENS7_VOTE3,19,0.6381679027852956,0.6754385964912281,0.0,0.0,0.0,0.056500764983513044,-0.20996298362239518
SMALL,TURNBUDGET,ENS7_VOTE4,19,0.63727381261643,0.6543859649122807,0.0,0.0,0.0,0.05485809852905849,-0.20678278731599767
SMALL,TURNBUDGET,ENS_MEANRANK,19,0.63727381261643,0.6543859649122807,0.0,0.0,0.0,0.05485809852905849,-0.20678278731599767
SMALL,TURNBUDGET,ENS_MEDRANK,19,0.6423415662866091,0.6771929824561403,0.0,0.0,0.0,0.05607227472851184,-0.20410281809751385
SMALL,TURNBUDGET,ENS_VOTE2,19,0.6434870067640442,0.7000000000000001,0.0,0.0,0.0,0.05682879110170606,-0.20452571877234876
SMALL,TURNBUDGET,ENS_VOTE3,19,0.6381679027852956,0.6754385964912281,0.0,0.0,0.0,0.056500764983513044,-0.20996298362239518
SMALL,TURNBUDGET,ENS_VOTE4,19,0.63727381261643,0.6543859649122807,0.0,0.0,0.0,0.05485809852905849,-0.20678278731599767
SMALL,TURNBUDGET,IS_CAGRSLACK,19,0.6505792736926029,0.7201754385964912,0.0,0.0,0.0,0.12857072175737863,-0.43586812147827203
SMALL,TURNBUDGET,IS_CALMAR,19,0.5454046741838817,0.47192982456140353,0.0,0.0,0.0,0.06190232881809607,-0.3060799049332091
SMALL,TURNBUDGET,IS_DD,19,0.6538186740404928,0.8140350877192982,0.0,0.0,0.0,0.0674919422849449,-0.22547962097805999
SMALL,TURNBUDGET,IS_LEGS,19,0.6422250860605969,0.6719298245614035,0.0,0.0,0.0,0.05443675261560382,-0.1998815632771025
SMALL,TURNBUDGET,IS_MINMARG,19,0.6459112070162545,0.7175438596491228,0.0,0.0,0.0,0.05977062263347071,-0.21135790518623007
SMALL,TURNBUDGET,IS_SHARPE,19,0.6271405584411889,0.6087719298245614,0.0,0.0,0.0,0.054069501246586056,-0.2110795572448869
SMALL,TURNBUDGET,ORACLE_OOS,19,0.6877155131543485,1.0,0.0,0.0,0.0,0.10837401982230856,-0.3376107214091659
U56,BANDGROSS,CELL_ALPHA,61,1.2308324684376506,0.6229508196721312,0.0,0.0,0.0,0.058942814595084096,-0.08103554907042491
U56,BANDGROSS,COIN_EXACT,61,1.2106245148277057,0.52,0.24721311475409835,0.24721311475409835,0.0013114754098360656,0.12059735508250713,-0.16583613928042185
U56,BANDGROSS,ENS7_VOTE2,61,1.1649177220794737,0.2334426229508197,0.39344262295081966,0.39344262295081966,0.0,0.15585904360614122,-0.23582055320305506
U56,BANDGROSS,ENS7_VOTE3,61,1.1861297437682672,0.3685245901639344,0.4918032786885246,0.4918032786885246,0.0,0.14989448723544482,-0.21807813856626226
U56,BANDGROSS,ENS7_VOTE4,61,1.1906247892985493,0.4072131147540984,0.5409836065573771,0.5409836065573771,0.0,0.14591144473947826,-0.20977670154584982
U56,BANDGROSS,ENS_MEANRANK,61,1.1907001674980884,0.4091803278688525,0.5409836065573771,0.5409836065573771,0.0,0.1445498791159528,-0.20771744328990854
U56,BANDGROSS,ENS_MEDRANK,61,1.188968909451643,0.3659016393442623,0.36065573770491804,0.36065573770491804,0.0,0.15801035584073442,-0.22694783809229557
U56,BANDGROSS,ENS_VOTE2,61,1.1649177220794737,0.2334426229508197,0.39344262295081966,0.39344262295081966,0.0,0.15585904360614122,-0.23582055320305506
U56,BANDGROSS,ENS_VOTE3,61,1.1861297437682672,0.3685245901639344,0.4918032786885246,0.4918032786885246,0.0,0.14989448723544482,-0.21807813856626226
U56,BANDGROSS,ENS_VOTE4,61,1.1906247892985493,0.4072131147540984,0.5409836065573771,0.5409836065573771,0.0,0.14591144473947826,-0.20977670154584982
U56,BANDGROSS,IS_CAGRSLACK,61,1.1415260584252467,0.05639344262295082,0.0,0.0,0.0,0.17795689317703672,-0.27843288698563484
U56,BANDGROSS,IS_CALMAR,61,1.202769057648311,0.41442622950819674,0.0,0.0,0.0,0.18283871069777058,-0.24861538016692572
U56,BANDGROSS,IS_DD,61,1.20799928482629,0.5659016393442623,0.0,0.0,0.0,0.05984142209472896,-0.0837066998388031
U56,BANDGROSS,IS_LEGS,61,1.1752430012786874,0.3140983606557377,0.639344262295082,0.639344262295082,0.0,0.13971645099038746,-0.20744837856283893
U56,BANDGROSS,IS_MINMARG,61,1.1832980245874098,0.3534426229508197,0.5573770491803278,0.5573770491803278,0.0,0.1299764952944079,-0.18712163000955304
U56,BANDGROSS,IS_SHARPE,61,1.1534722961762591,0.15016393442622952,0.04918032786885246,0.04918032786885246,0.0,0.16617261931714397,-0.2553626109912352
U56,BANDGROSS,ORACLE_OOS,61,1.2555879223825555,1.0,0.0,0.0,0.01639344262295082,0.06147956181483077,-0.08126594917526127
U56,TOPN,CELL_ALPHA,61,1.078262855644664,0.3383606557377049,0.6065573770491803,0.6229508196721312,0.0,0.11615565757869316,-0.15476305297585646
U56,TOPN,COIN_EXACT,61,1.091482646605661,0.52,0.07081967213114755,0.07278688524590164,0.0,0.21349285828070325,-0.2881094298803497
U56,TOPN,ENS7_VOTE2,61,1.1017268136759057,0.5645901639344262,0.13114754098360656,0.13114754098360656,0.0,0.23810758367338297,-0.31180079649554043
U56,TOPN,ENS7_VOTE3,61,1.1343278740722678,0.6622950819672131,0.14754098360655737,0.14754098360655737,0.0,0.1702809083155194,-0.23619861691057664
U56,TOPN,ENS7_VOTE4,61,1.1351943597824337,0.658360655737705,0.19672131147540983,0.19672131147540983,0.0,0.1474141536251744,-0.2132211309608018
U56,TOPN,ENS_MEANRANK,61,1.1351943597824337,0.658360655737705,0.19672131147540983,0.19672131147540983,0.0,0.1474141536251744,-0.2132211309608018
U56,TOPN,ENS_MEDRANK,61,1.118934381463216,0.6013114754098361,0.09836065573770492,0.09836065573770492,0.0,0.22012492999382288,-0.2981266078513233
U56,TOPN,ENS_VOTE2,61,1.0997393414075853,0.5639344262295082,0.11475409836065574,0.11475409836065574,0.0,0.24178270451071454,-0.31629049756442784
U56,TOPN,ENS_VOTE3,61,1.1343278740722678,0.6622950819672131,0.14754098360655737,0.14754098360655737,0.0,0.1702809083155194,-0.23619861691057664
U56,TOPN,ENS_VOTE4,61,1.1351943597824337,0.658360655737705,0.19672131147540983,0.19672131147540983,0.0,0.1474141536251744,-0.2132211309608018
U56,TOPN,IS_CAGRSLACK,61,0.99063193064074,0.2760655737704918,0.0,0.0,0.0,0.37883191384765297,-0.4677722991589249
U56,TOPN,IS_CALMAR,61,1.1226561191485311,0.6091803278688526,0.0,0.0,0.0,0.31553917668572135,-0.4064266504360714
U56,TOPN,IS_DD,61,1.142495395465814,0.7081967213114755,0.01639344262295082,0.01639344262295082,0.0,0.09799440922520361,-0.14660355313233098
U56,TOPN,IS_LEGS,61,1.125337875063388,0.6091803278688526,0.18032786885245902,0.18032786885245902,0.0,0.14360769111997015,-0.21011312450912992
U56,TOPN,IS_MINMARG,61,1.129789723871601,0.699016393442623,0.2459016393442623,0.2459016393442623,0.0,0.14486912347247802,-0.20951536829098982
U56,TOPN,IS_SHARPE,61,1.0975128083430585,0.5022950819672132,0.0,0.0,0.0,0.3022188622930915,-0.39588254649455534
U56,TOPN,ORACLE_OOS,61,1.1698309275586403,1.0,0.09836065573770492,0.09836065573770492,0.0,0.20658756530538244,-0.26867287565534853
U56,TURNBUDGET,CELL_ALPHA,61,1.1083118457715275,0.1989071038251366,0.0,0.0,0.0,0.17068437307153445,-0.28021804198564537
U56,TURNBUDGET,COIN_EXACT,61,1.1879393548624475,0.5166666666666666,0.439344262295082,0.439344262295082,0.001639344262295082,0.14831805259716224,-0.20805355897749342
U56,TURNBUDGET,ENS7_VOTE2,61,1.2263926134309922,0.6551912568306011,0.6557377049180327,0.6557377049180327,0.0,0.1511207479274083,-0.19912154919324768
U56,TURNBUDGET,ENS7_VOTE3,61,1.2383328255438897,0.6950819672131148,0.7049180327868853,0.7049180327868853,0.01639344262295082,0.14976417320471047,-0.19357032134492608
U56,TURNBUDGET,ENS7_VOTE4,61,1.2380881522600935,0.6923497267759563,0.7049180327868853,0.7049180327868853,0.01639344262295082,0.14970385489497756,-0.1934898606458264
U56,TURNBUDGET,ENS_MEANRANK,61,1.2380881522600935,0.6923497267759563,0.7049180327868853,0.7049180327868853,0.01639344262295082,0.14970385489497756,-0.1934898606458264
U56,TURNBUDGET,ENS_MEDRANK,61,1.2262170116167714,0.6781420765027323,0.6721311475409836,0.6721311475409836,0.01639344262295082,0.15355062276123038,-0.19601373300549585
U56,TURNBUDGET,ENS_VOTE2,61,1.2325083508831838,0.6759562841530055,0.6885245901639344,0.6885245901639344,0.0,0.15015086501759825,-0.19495291866100525
U56,TURNBUDGET,ENS_VOTE3,61,1.2380881522600935,0.6923497267759563,0.7049180327868853,0.7049180327868853,0.01639344262295082,0.14970385489497756,-0.1934898606458264
U56,TURNBUDGET,ENS_VOTE4,61,1.2380881522600935,0.6923497267759563,0.7049180327868853,0.7049180327868853,0.01639344262295082,0.14970385489497756,-0.1934898606458264
U56,TURNBUDGET,IS_CAGRSLACK,61,1.2258844356019085,0.6311475409836066,0.6065573770491803,0.6065573770491803,0.0,0.17108853145649847,-0.20227227107327986
U56,TURNBUDGET,IS_CALMAR,61,1.1839408242192726,0.49453551912568305,0.47540983606557374,0.47540983606557374,0.0,0.15186315200334563,-0.21663762460376818
U56,TURNBUDGET,IS_DD,61,1.1248186048510727,0.2546448087431694,0.09836065573770492,0.09836065573770492,0.0,0.15318882244048523,-0.24599424532789313
U56,TURNBUDGET,IS_LEGS,61,1.2546139081494803,0.7513661202185793,0.7377049180327869,0.7377049180327869,0.0,0.15212273919111174,-0.18880534974872057
U56,TURNBUDGET,IS_MINMARG,61,1.2111192279343423,0.6125683060109289,0.6065573770491803,0.6065573770491803,0.0,0.148145310837071,-0.20113829151634688
U56,TURNBUDGET,IS_SHARPE,61,1.2543046659683332,0.753551912568306,0.6557377049180327,0.6557377049180327,0.0,0.16440310751492795,-0.1947959771036656
U56,TURNBUDGET,ORACLE_OOS,61,1.340338825718559,1.0,0.4918032786885246,0.4918032786885246,0.01639344262295082,0.1256859849641685,-0.12536002958941456
