reading,rate,panel,cadence,band,g_floor_CAGR,g_ceil_DD,width,Sharpe_span_over_gross,n4b
RAW,150.0,U56,M,0.03,0.8382908583467288,1.0852333894805666,0.2469425311338378,0.19406296758590802,1
RAW,150.0,U56,M,0.05,0.8416072723963175,0.9630248061734282,0.12141753377711073,0.1917408965070666,0
RAW,150.0,U56,M,0.08,0.8515544732389418,0.8252500914631206,-0.026304381775821284,0.1906181967839693,0
RAW,150.0,U56,M,0.12,0.8197763359868274,1.0447804531476341,0.2250041171608067,0.19061092208665742,1
RAW,150.0,U56,M,0.2,0.8394408039281542,1.1062493321417757,0.26680852821362144,0.19265944158131765,1
RAW,150.0,B136,W,0.0,0.9776611672604081,1.2306791970440367,0.25301802978362864,0.2131774523896428,1
RAW,150.0,B136,W,0.02,0.9395248180634245,1.265291220952157,0.3257664028887325,0.21021345310109285,2
RAW,150.0,B136,W,0.03,0.9432840958239265,1.2663107362161963,0.3230266403922698,0.20845716889483623,2
RAW,150.0,B136,W,0.05,0.9423886444385976,1.1780691361220155,0.23568049168341787,0.20433115499386734,1
RAW,150.0,B136,W,0.08,0.876405594416091,1.0406946423912442,0.1642890479751532,0.1998314498253102,1
RAW,150.0,B136,W,0.12,0.8588881723513929,1.0406960648224386,0.18180789247104567,0.19383297585446213,1
RAW,150.0,B136,W,0.2,0.8923008941434997,0.9751314868881973,0.08283059274469762,0.18612498485451745,0
RAW,150.0,B136,M,0.0,0.8917188293218496,1.2863860971188974,0.39466726779704775,0.1961668141007753,2
RAW,150.0,B136,M,0.02,0.8900211079831444,1.0857270935227898,0.19570598553964547,0.19193338911834723,1
RAW,150.0,B136,M,0.03,0.8959171488048726,0.9879233658004787,0.09200621699560607,0.18964192353913845,0
RAW,150.0,B136,M,0.05,0.8793800342117746,0.8691347887709164,-0.010245245440858142,0.1872858204928689,0
RAW,150.0,B136,M,0.08,0.852969335801131,0.7458885258981872,-0.10708080990294377,0.18540598132908825,0
RAW,150.0,B136,M,0.12,0.8288615937066083,0.7696931695949141,-0.05916842411169421,0.18370705873241366,0
RAW,150.0,B136,M,0.2,0.8535196500415864,0.7986847467385654,-0.05483490330302099,0.18267267030723033,0
RAW,150.0,SMALL439,W,0.0,,1.3665152074508375,,0.2205915743828487,0
RAW,150.0,SMALL439,W,0.02,,1.3458955252344933,,0.22000871240602582,0
RAW,150.0,SMALL439,W,0.03,,1.3500789983599868,,0.21960249311310887,0
RAW,150.0,SMALL439,W,0.05,,1.344895538145943,,0.21769936609262963,0
RAW,150.0,SMALL439,W,0.08,,1.118496400369076,,0.21504894651832418,0
RAW,150.0,SMALL439,W,0.12,,1.0506208236040204,,0.2092401512154365,0
RAW,150.0,SMALL439,W,0.2,,0.9675592821932196,,0.2021875714970851,0
RAW,150.0,SMALL439,M,0.0,,1.0095793795400512,,0.2011275418045565,0
RAW,150.0,SMALL439,M,0.02,,1.0118102686252446,,0.20157394966814224,0
RAW,150.0,SMALL439,M,0.03,,1.027704971001364,,0.20137966202016744,0
RAW,150.0,SMALL439,M,0.05,1.4296282731067833,1.0064330309728133,-0.42319524213397,0.20029330118632682,0
RAW,150.0,SMALL439,M,0.08,1.4338984860234978,0.8944972840528456,-0.5394012019706522,0.19947712180491894,0
RAW,150.0,SMALL439,M,0.12,1.4231921512539503,0.8385503500904254,-0.5846418011635248,0.19619123408997607,0
RAW,150.0,SMALL439,M,0.2,1.4383780325268651,0.8393439107765842,-0.5990341217502809,0.19293252079589607,0
RAW,300.0,U56,W,0.0,0.8552198057374122,1.296020645231325,0.4408008394939128,0.4332799845136093,2
RAW,300.0,U56,W,0.02,0.8162939830742364,1.3099752834488394,0.493681300374603,0.4281755432749377,2
RAW,300.0,U56,W,0.03,0.7992048520163668,1.2872307500411972,0.48802589802483043,0.4236425125817347,2
RAW,300.0,U56,W,0.05,0.8302693420494689,1.233093523765204,0.4028241817157352,0.41794460330773453,1
RAW,300.0,U56,W,0.08,0.8026399436519465,1.0670540639624473,0.2644141203105008,0.4093652933946088,1
RAW,300.0,U56,W,0.12,0.7843552131751595,1.2768445681834268,0.4924893550082673,0.40094391650031036,2
RAW,300.0,U56,W,0.2,0.7805794932180808,1.3029061433538622,0.5223266501357814,0.3917793122403146,2
RAW,300.0,U56,M,0.0,0.7710296808125655,1.3424791659747244,0.5714494851621589,0.40473657030740173,2
RAW,300.0,U56,M,0.02,0.7574816081800225,1.214306529019495,0.45682492083947246,0.3992063070369176,1
RAW,300.0,U56,M,0.03,0.7707267812893658,1.0866446639106648,0.31591788262129905,0.3936675662993536,1
RAW,300.0,U56,M,0.05,0.7708342013317523,0.9645120489496141,0.19367784761786178,0.387269553948407,0
RAW,300.0,U56,M,0.08,0.7796578271936699,0.8268100007323704,0.04715217353870049,0.3802137853159211,0
RAW,300.0,U56,M,0.12,0.7477706932527758,1.046524153528635,0.29875346027585914,0.3813394645476722,2
RAW,300.0,U56,M,0.2,0.758785974091865,1.1086231035652623,0.3498371294733973,0.38588221069870743,1
RAW,300.0,B136,W,0.0,0.9155069886460335,1.2317528571064902,0.31624586846045666,0.4250836599123895,1
RAW,300.0,B136,W,0.02,0.8750813875700532,1.2660359298013246,0.39095454223127146,0.419438187671374,2
RAW,300.0,B136,W,0.03,0.8790231454465457,1.266855317084565,0.3878321716380192,0.41619192691041595,2
RAW,300.0,B136,W,0.05,0.8766492205999319,1.1785951908292949,0.301945970229363,0.4080417441443698,1
RAW,300.0,B136,W,0.08,0.8083850138163203,1.0413143319932798,0.2329293181769595,0.3980234183591511,1
RAW,300.0,B136,W,0.12,0.7908473393530401,1.0414200483024283,0.2505727089493882,0.3860052376359442,1
RAW,300.0,B136,W,0.2,0.8190435438459533,0.9771324015460741,0.1580888577001207,0.37183642425424,0
RAW,300.0,B136,M,0.0,0.825340496678212,1.2891586656153329,0.4638181689371209,0.3989546421360377,2
RAW,300.0,B136,M,0.02,0.8237417756049601,1.0880311804661917,0.26428940486123165,0.39057823689298465,1
RAW,300.0,B136,M,0.03,0.8298664945232201,0.9899300840292845,0.16006358950606436,0.3854828458671431,0
RAW,300.0,B136,M,0.05,0.8114727156881332,0.8710134098500824,0.05954069416194918,0.3778180113806553,0
RAW,300.0,B136,M,0.08,0.7847692374578769,0.7475496846288684,-0.03721955282900846,0.3682854792311916,0
RAW,300.0,B136,M,0.12,0.7606257695664501,0.7714871697159938,0.010861400149543732,0.3635376619280284,0
RAW,300.0,B136,M,0.2,0.7803239571935223,0.8006378873558444,0.02031393016232208,0.36176654679883,0
RAW,300.0,SMALL439,W,0.0,,1.397449875669774,,0.4399156542758387,0
RAW,300.0,SMALL439,W,0.02,,1.397290520772377,,0.4386350130492599,0
RAW,300.0,SMALL439,W,0.03,,1.40180100265804,,0.43786823574791844,0
RAW,300.0,SMALL439,W,0.05,,1.396766963917322,,0.4341270794547035,0
RAW,300.0,SMALL439,W,0.08,,1.1715271264542804,,0.42867696929823573,0
RAW,300.0,SMALL439,W,0.12,,1.1034992652582394,,0.4177309453289998,0
RAW,300.0,SMALL439,W,0.2,1.4746091239001105,1.0142669179907646,-0.4603422059093458,0.40353882348048775,0
RAW,300.0,SMALL439,M,0.0,,1.0611169453759828,,0.41155934013996553,0
RAW,300.0,SMALL439,M,0.02,1.4615792506695406,1.0633739947808014,-0.39820525588873923,0.41140697322103836,0
RAW,300.0,SMALL439,M,0.03,1.4283431033736889,1.0795327751796742,-0.3488103281940147,0.41105586119740767,0
RAW,300.0,SMALL439,M,0.05,1.329613057029887,1.058171023803076,-0.27144203322681104,0.40819550685357364,0
RAW,300.0,SMALL439,M,0.08,1.3361680536691258,0.9432930841927908,-0.39287496947633505,0.40469737294326125,0
RAW,300.0,SMALL439,M,0.12,1.32857473081014,0.8860472984410097,-0.4425274323691304,0.39630085759572753,0
RAW,300.0,SMALL439,M,0.2,1.3524124362813525,0.8833979556969171,-0.4690144805844354,0.3878466449394694,0
EXCESS,0.0,U56,W,0.0,0.9722053711181045,1.2946775398591415,0.322472168741037,0.0008904158504485782,2
EXCESS,0.0,U56,W,0.02,0.936574443483349,1.3093861646851899,0.3728117212018409,0.001116020642462967,2
EXCESS,0.0,U56,W,0.03,0.9207278456264607,1.2868605957207533,0.3661327500942926,0.0010709845783523075,2
EXCESS,0.0,U56,W,0.05,0.9564412998286039,1.2326646698105326,0.27622336998192865,0.0009183188733552505,1
EXCESS,0.0,U56,W,0.08,0.9329861221612977,1.0660636427765255,0.13307752061522782,0.002240524951136358,1
EXCESS,0.0,U56,W,0.12,0.9153136585156393,1.2757823656592373,0.360468707143598,0.0009876675448121652,2
EXCESS,0.0,U56,W,0.2,0.9300135626420808,1.298396962507739,0.36838339986565816,0.001322215118790604,2
EXCESS,0.0,U56,M,0.0,0.8931751356589892,1.339567584614839,0.44639244895584973,0.006687697674789828,2
EXCESS,0.0,U56,M,0.02,0.8804632553008913,1.2114217286186673,0.33095847331777595,0.006385175728253145,1
EXCESS,0.0,U56,M,0.03,0.8931110268241611,1.0838093292523996,0.1906983024282385,0.005533365931482681,1
EXCESS,0.0,U56,M,0.05,0.8994360065217875,0.9615236441563741,0.06208763763458669,0.0037820275314885965,0
EXCESS,0.0,U56,M,0.08,0.9103209874469921,0.8236770591610213,-0.08664392828597078,0.0010346481776324357,0
EXCESS,0.0,U56,M,0.12,0.8790293995030257,1.0430214046247215,0.16399200512169576,0.0002857881589568567,1
EXCESS,0.0,U56,M,0.2,0.9069715271508976,1.1038564513342664,0.19688492418336878,0.0005670261297314738,1
EXCESS,0.0,B136,W,0.0,1.0263159768383214,1.229598175480212,0.20328219864189068,0.001272173493347628,0
EXCESS,0.0,B136,W,0.02,0.990428107040781,1.2645412749144824,0.27411316787370144,0.0009919579808241874,2
EXCESS,0.0,B136,W,0.03,0.9939919601193814,1.2657621956801695,0.27177023556078805,0.0007698415109442802,2
EXCESS,0.0,B136,W,0.05,0.9944073602370579,1.1775391670894446,0.18313180685238672,0.0007041963179785782,1
EXCESS,0.0,B136,W,0.08,0.9310134170251668,1.0400706723544524,0.10905725532928556,0.0016469890722774494,1
EXCESS,0.0,B136,W,0.12,0.9136415910852249,1.0399672182274036,0.12632562714217865,0.001661839978736701,1
EXCESS,0.0,B136,W,0.2,0.9515601904102196,0.9731137742121124,0.021553583801892873,0.000536163683468649,0
EXCESS,0.0,B136,M,0.0,0.9449286337996581,1.2835911019380555,0.3386624681383974,0.006616624988972752,2
EXCESS,0.0,B136,M,0.02,0.9431487683727015,1.0834043318759172,0.14025556350321577,0.006705667267950632,1
EXCESS,0.0,B136,M,0.03,0.9487792447674701,0.9858997052589967,0.03712046049152662,0.006193482987577159,0
EXCESS,0.0,B136,M,0.05,0.934075591501584,0.8672411600069034,-0.0668344314946806,0.0032418575244756997,0
EXCESS,0.0,B136,M,0.08,0.9081633628148957,0.7442139734413531,-0.16394938937354264,0.00253086704259764,0
EXCESS,0.0,B136,M,0.12,0.8843169276984004,0.7678858131732821,-0.11643111452511834,0.0038773554561983836,0
EXCESS,0.0,B136,M,0.2,0.9134070840239144,0.7967173634615055,-0.1166897205624089,0.0035743860893251433,0
EXCESS,0.0,SMALL439,W,0.0,,1.3248215583787628,,0.0012840539747929203,0
EXCESS,0.0,SMALL439,W,0.02,,1.2886867672315585,,0.001399297992544013,0
EXCESS,0.0,SMALL439,W,0.03,,1.2925205937722932,,0.0013537386270701113,0
EXCESS,0.0,SMALL439,W,0.05,,1.2872256652718663,,0.001288687734881555,0
EXCESS,0.0,SMALL439,W,0.08,,1.0602914236868488,,0.0014387110422904303,0
EXCESS,0.0,SMALL439,W,0.12,,0.9932031648851947,,0.0007637151020738475,0
EXCESS,0.0,SMALL439,W,0.2,,0.9170877305505701,,0.0008444637058420135,0
EXCESS,0.0,SMALL439,M,0.0,,0.9554066399029332,,0.009286816336095627,0
EXCESS,0.0,SMALL439,M,0.02,,0.9574819303711013,,0.008240142932188554,0
EXCESS,0.0,SMALL439,M,0.03,,0.9723647573191463,,0.008277453101025456,0
EXCESS,0.0,SMALL439,M,0.05,,0.9521307708101978,,0.007589202301933828,0
EXCESS,0.0,SMALL439,M,0.08,,0.8416833682609547,,0.005724858604612915,0
EXCESS,0.0,SMALL439,M,0.12,1.4929672828948084,0.7873929706699729,-0.7055743122248355,0.0039049851879702224,0
EXCESS,0.0,SMALL439,M,0.2,,0.7916407190138308,,0.0019749705758406177,0
EXCESS,150.0,U56,W,0.0,0.9659981155591726,1.293878337175498,0.32788022161632546,0.0006464366251170972,2
EXCESS,150.0,U56,W,0.02,0.9267020717211405,1.3082018608104116,0.38149978908927107,0.0008138105585195898,2
EXCESS,150.0,U56,W,0.03,0.9093291668135779,1.2855897031949792,0.37626053638140133,0.0007686080270750129,2
EXCESS,150.0,U56,W,0.05,0.9447983083296044,1.23150852124832,0.2867102129187157,0.0006312722968562223,1
EXCESS,150.0,U56,W,0.08,0.917904876835131,1.0653548397851078,0.1474499629499768,0.0016775014394054821,1
EXCESS,150.0,U56,W,0.12,0.8989134617073157,1.274870340889403,0.3759568791820874,0.0006019064135966978,2
EXCESS,150.0,U56,W,0.2,0.9048267013029377,1.2971670992013624,0.3923403978984247,0.0017001441107673543,2
EXCESS,150.0,U56,M,0.0,0.879474896831072,1.3380568825080001,0.4585819856769281,0.0076792185652918565,2
EXCESS,150.0,U56,M,0.02,0.8656051119470661,1.2096337895029756,0.3440286775559095,0.007470371907686735,1
EXCESS,150.0,U56,M,0.03,0.8793202891764773,1.082299924058075,0.20297963488159776,0.006822650787406737,1
EXCESS,150.0,U56,M,0.05,0.8828361344213951,0.9602496006385398,0.07741346621714473,0.005318683903095867,0
EXCESS,150.0,U56,M,0.08,0.8933529488658648,0.8228398351966631,-0.07051311366920165,0.0011576392218841658,0
EXCESS,150.0,U56,M,0.12,0.8599013204370594,1.0417195829567873,0.181818262519728,0.0020016668359246204,1
EXCESS,150.0,U56,M,0.2,0.8806297757149032,1.1030329405920838,0.2224031648771806,0.0021030878368801798,1
EXCESS,150.0,B136,W,0.0,1.0264690974020925,1.2293061560747234,0.2028370586726309,0.0008688308741036099,0
EXCESS,150.0,B136,W,0.02,0.9861951747673972,1.26385506692392,0.27765989215652276,0.0006655678272011745,2
EXCESS,150.0,B136,W,0.03,0.9901699806384272,1.2648768132788324,0.2747068326404052,0.00046899619555373917,2
EXCESS,150.0,B136,W,0.05,0.9892810736979617,1.1767535001348626,0.18747242643690087,0.00040921630986534563,1
EXCESS,150.0,B136,W,0.08,0.9198579822487185,1.0395136954850757,0.11965571323635715,0.0010428973754967874,1
EXCESS,150.0,B136,W,0.12,0.9014841579864615,1.0395163304425459,0.13803217245608435,0.0009779998692172054,1
EXCESS,150.0,B136,W,0.2,0.936790792226871,0.9723355765618793,0.035544784335008295,0.0004367072219387813,0
EXCESS,150.0,B136,M,0.0,0.9355647443103494,1.2825337348666983,0.3469689905563489,0.00770544786458327,2
EXCESS,150.0,B136,M,0.02,0.9337902985723254,1.0825195742224432,0.14872927565011773,0.007945170006866897,1
EXCESS,150.0,B136,M,0.03,0.9400093073801069,0.9850866621562531,0.04507735477614616,0.00759681500130438,0
EXCESS,150.0,B136,M,0.05,0.9226595397336984,0.8666062630396467,-0.05605327669405169,0.005018291482895232,0
EXCESS,150.0,B136,M,0.08,0.8949150737321244,0.7437833178144833,-0.15113175591764116,0.00037972515472362023,0
EXCESS,150.0,B136,M,0.12,0.8695756622259968,0.7674397612685014,-0.10213590095749536,0.001205359097836256,0
EXCESS,150.0,B136,M,0.2,0.8955952016394253,0.7963634637043927,-0.0992317379350326,0.0011047184324124437,0
EXCESS,150.0,SMALL439,W,0.0,,1.2564248793289705,,0.0011910962587429186,0
EXCESS,150.0,SMALL439,W,0.02,,1.2290602213622404,,0.0013065611228985086,0
EXCESS,150.0,SMALL439,W,0.03,,1.2328798638168523,,0.0012620129848603945,0
EXCESS,150.0,SMALL439,W,0.05,,1.2284983230016098,,0.0011887363037135223,0
EXCESS,150.0,SMALL439,W,0.08,,1.019958503497306,,0.0013227110536692122,0
EXCESS,150.0,SMALL439,W,0.12,,0.9588355616088748,,0.0006198734141543705,0
EXCESS,150.0,SMALL439,W,0.2,,0.8842462830380777,,0.0006249058524110396,0
EXCESS,150.0,SMALL439,M,0.0,,0.9227920806620307,,0.00945164243598584,0
EXCESS,150.0,SMALL439,M,0.02,,0.9249153642928201,,0.008443930548347134,0
EXCESS,150.0,SMALL439,M,0.03,,0.9391148654860573,,0.008485509215163778,0
EXCESS,150.0,SMALL439,M,0.05,,0.9205255639715653,,0.007851980959571514,0
EXCESS,150.0,SMALL439,M,0.08,,0.8170157274181347,,0.006159910050536399,0
EXCESS,150.0,SMALL439,M,0.12,,0.7655992123926151,,0.004603214086420837,0
EXCESS,150.0,SMALL439,M,0.2,,0.7671519008640197,,0.002947582807714455,0
EXCESS,300.0,U56,W,0.0,0.958706866978419,1.2930821039928997,0.3343752370144807,0.00042386236994695903,2
EXCESS,300.0,U56,W,0.02,0.9148554274406318,1.3070237720594886,0.39216834461885686,0.0005662223180642467,2
EXCESS,300.0,U56,W,0.03,0.895613033441859,1.2843257896856326,0.38871275624377355,0.0005023261132743873,2
EXCESS,300.0,U56,W,0.05,0.9308034840939706,1.2303589635972927,0.29955547950332206,0.00039499870403358894,1
EXCESS,300.0,U56,W,0.08,0.8997594426312578,1.0646488650591541,0.16488942242789628,0.0011146457883329797,1
EXCESS,300.0,U56,W,0.12,0.879195859654679,1.2739621192140889,0.3947662595594099,0.0003158847689520572,2
EXCESS,300.0,U56,W,0.2,0.8749413390073512,1.2959440453586055,0.42100270635125436,0.0020777321004264993,2
EXCESS,300.0,U56,M,0.0,0.8630123353678962,1.3365554762637384,0.47354314089584215,0.008669162312750944,2
EXCESS,300.0,U56,M,0.02,0.8477621207551033,1.2078592956677043,0.36009717491260107,0.008553987164603316,1
EXCESS,300.0,U56,M,0.03,0.8627473274694551,1.0808011107852022,0.2180537833157471,0.008110252781435068,1
EXCESS,300.0,U56,M,0.05,0.8629340076295432,0.9589847410164813,0.09605073338693815,0.006853669873085444,0
EXCESS,300.0,U56,M,0.08,0.8730131055815068,0.8220075172134098,-0.05100558836809699,0.0033402763226814125,0
EXCESS,300.0,U56,M,0.12,0.8370453596113396,1.0404262767029653,0.20338091709162565,0.0038861979449933415,1
EXCESS,300.0,U56,M,0.2,0.8495364926022146,1.1022133649484025,0.25267687234618785,0.0036378078191543484,1
EXCESS,300.0,B136,W,0.0,1.027272671837667,1.2290136306148487,0.20174095877718168,0.0005540375053290081,0
EXCESS,300.0,B136,W,0.02,0.9813924741803267,1.2631709481204578,0.2817784739401311,0.0003946996399107894,2
EXCESS,300.0,B136,W,0.03,0.9858886387606965,1.2639950794854036,0.278106440724707,0.0003303519108842634,2
EXCESS,300.0,B136,W,0.05,0.9833581794749668,1.1759712058783571,0.1926130264033903,0.00043979409295458183,1
EXCESS,300.0,B136,W,0.08,0.9064320225634335,1.0389583767171022,0.13252635415366876,0.0005722440333421064,1
EXCESS,300.0,B136,W,0.12,0.8868287298525503,1.0390663115280796,0.15223758167552925,0.0004686828530894305,1
EXCESS,300.0,B136,W,0.2,0.9190002879748373,0.9715614916836963,0.05256120370885897,0.0009382683503548206,0
EXCESS,300.0,B136,M,0.0,0.9243678117995292,1.2814815265790367,0.3571137147795075,0.008792738153775348,2
EXCESS,300.0,B136,M,0.02,0.9225983164626376,1.0816392249940425,0.15904090853140496,0.009183164451912251,1
EXCESS,300.0,B136,M,0.03,0.9295422970611835,0.9842779900176367,0.0547356929564532,0.00899859381971746,0
EXCESS,300.0,B136,M,0.05,0.9089519582595189,0.8659743514551599,-0.042977606804359025,0.006793176399255807,0
EXCESS,300.0,B136,M,0.08,0.8789833240595993,0.7433544156800583,-0.135628908379541,0.002607351581379369,0
EXCESS,300.0,B136,M,0.12,0.8518522456590281,0.7669952145655403,-0.08485703109348774,0.0014647276687509425,0
EXCESS,300.0,B136,M,0.2,0.8742441317079056,0.7960103676792704,-0.07823376402863524,0.0013631645694881511,0
EXCESS,300.0,SMALL439,W,0.0,,1.1721171552920453,,0.0010980787121549485,0
EXCESS,300.0,SMALL439,W,0.02,,1.152587598272425,,0.001213769131046094,0
EXCESS,300.0,SMALL439,W,0.03,,1.1638838838340662,,0.001170243844048402,0
EXCESS,300.0,SMALL439,W,0.05,,1.1587210666376964,,0.001088733285697474,0
EXCESS,300.0,SMALL439,W,0.08,,0.9831517931439359,,0.0012066149099863033,0
EXCESS,300.0,SMALL439,W,0.12,,0.9267994816390476,,0.00047598462031506195,0
EXCESS,300.0,SMALL439,W,0.2,,0.8536298664782183,,0.00040534249732460115,0
EXCESS,300.0,SMALL439,M,0.0,,0.8923390376192832,,0.009615826277201145,0
EXCESS,300.0,SMALL439,M,0.02,,0.8945011476394398,,0.008647165564416137,0
EXCESS,300.0,SMALL439,M,0.03,,0.9080849460912023,,0.008693012773883901,0
EXCESS,300.0,SMALL439,M,0.05,,0.890958753786071,,0.008114270497159515,0
EXCESS,300.0,SMALL439,M,0.08,,0.7936985020763204,,0.006594561513548869,0
EXCESS,300.0,SMALL439,M,0.12,,0.7451484346744435,,0.005301043585513643,0
EXCESS,300.0,SMALL439,M,0.2,,0.7442769015369567,,0.003919782789214121,0
