panel,b_in,b_out,cost_bps,mean_exposure,ann_turnover,CAGR_FULL,Sharpe_FULL,MaxDD_FULL,CAGR_H1,Sharpe_H1,MaxDD_H1,CAGR_H2,Sharpe_H2,MaxDD_H2,CAGR_IS,Sharpe_IS,MaxDD_IS,CAGR_OOS,Sharpe_OOS,MaxDD_OOS,a_H1,a_H2,a_DD,pass4a,b_H1,b_H2,b_OOS,bF_DD,bF_CAGR,bO_DD,bO_CAGR,pass4b_FULL,pass4b_OOS
U56,0.0,0.0,0,0.5323131830234593,3.1327107594151045,0.08504841207279101,1.212179664295371,-0.11966682914684046,0.08172834882353897,1.2283678203306823,-0.08440478203518353,0.08837866532953531,1.2003018448900369,-0.11966682914684035,0.0745075975135121,1.1008784117772843,-0.08440478203518353,0.09379252863623488,1.2996119325904925,-0.1196668291468399,False,False,True,False,True,True,True,True,False,True,False,False,False
U56,0.0,0.0,5,0.5323131830234593,3.1327107594151045,0.08335077492446752,1.1896064740113041,-0.11989180490452489,0.08010916772529608,1.2055678417888065,-0.08572624212508961,0.08660211078584101,1.1778798857750692,-0.11989180490452489,0.07284187151874044,1.0778344914007183,-0.08572624212508961,0.09206830551739564,1.27739761309165,-0.11989180490452456,False,False,True,False,True,True,True,True,False,True,False,False,False
U56,0.0,0.0,10,0.5323131830234593,3.1327107594151045,0.08165571844385644,1.1670180195548374,-0.12011675520212706,0.07849233917866782,1.1827523012848233,-0.08704588218960052,0.0848283763733535,1.155442906037326,-0.12011675520212717,0.07117865220058173,1.0547764622767448,-0.08704588218960052,0.09034672514497077,1.2551672826123985,-0.12011675520212706,False,False,True,False,True,True,True,True,False,True,False,False,False
U56,0.0,0.0,25,0.5323131830234593,3.1327107594151045,0.07658599492685614,1.0991695396128098,-0.12079145333856278,0.07365593570029105,1.1142213718597695,-0.09099390611404568,0.0795240504274477,1.088049841688924,-0.120791453338563,0.06620399772277463,0.9855270504441829,-0.09099390611404568,0.08519780115698139,1.1883880701676561,-0.12079145333856289,False,False,True,False,True,True,True,True,False,True,False,False,False
U56,0.0,0.0,50,0.5323131830234593,3.1327107594151045,0.06818771447732686,0.9858626974520102,-0.12191544106945962,0.06564200556479971,0.9997767136748594,-0.09753776794334224,0.07073950482605262,0.9755025106118979,-0.12191544106945917,0.057962699793631334,0.8699164261367743,-0.09753776794334224,0.07666874969962434,1.076842597790447,-0.12191544106946017,False,False,False,False,True,True,True,True,False,True,False,False,False
U56,0.0,0.01,0,0.5464402584385794,2.8439785719463155,0.08731358641441367,1.2214395420138597,-0.11984989243053745,0.08411466272434831,1.239174048599244,-0.08074648727732292,0.09052194924696733,1.2080165404619045,-0.1198498924305379,0.07692307132250376,1.1129814061701544,-0.08074648727732292,0.09593176614846866,1.30687539177012,-0.1198498924305379,False,True,True,False,True,True,True,True,False,True,False,False,False
U56,0.0,0.01,5,0.5464402584385794,2.8439785719463155,0.0857691902824409,1.2013311457256826,-0.12005230099614206,0.08264413642939084,1.2189035799118992,-0.08196118422734977,0.0889032646079213,1.188006727651535,-0.12005230099614184,0.07540045743871882,1.092381048709598,-0.08196118422734977,0.0943692520570214,1.2871488326738139,-0.12005230099614195,False,False,True,False,True,True,True,True,False,True,False,False,False
U56,0.0,0.01,10,0.5464402584385794,2.8439785719463155,0.08422692353041894,1.1812093756223936,-0.12025468976001985,0.0811755447991187,1.1986204108394103,-0.08317435016427288,0.08728691410297462,1.1679830005980252,-0.12025468976001963,0.07387993216170674,1.0717691442607253,-0.08317435016427288,0.09280890138253461,1.2674076394976648,-0.12025468976001974,False,False,True,False,True,True,True,True,False,True,False,False,False
U56,0.0,0.01,25,0.5464402584385794,2.8439785719463155,0.0796128710768893,1.1207700260459288,-0.12086173724444516,0.07678135322774571,1.1377012520188652,-0.08680468027854338,0.0824518347211387,1.107834262181694,-0.12086173724444516,0.06933086019788726,1.0098709492306932,-0.08680468027854338,0.08814080079369124,1.2081020187879878,-0.12086173724444504,False,False,True,False,True,True,True,True,False,True,False,False,False
U56,0.0,0.01,50,0.5464402584385794,2.8439785719463155,0.07196510602038297,1.0198283633847047,-0.12187308704669275,0.06949616411873372,1.035976590066154,-0.09282478145838668,0.07443974749751336,1.0073635902265228,-0.12187308704669297,0.061790587045222,0.9065399407986305,-0.09282478145838668,0.08040363075980461,1.1090206139702818,-0.12187308704669308,False,False,False,False,True,True,True,True,False,True,False,False,False
U56,0.0,0.02,0,0.5589271387103308,2.540563834011298,0.08894572849913929,1.2196778389859433,-0.11825627289190044,0.08539510960672136,1.233733662750543,-0.08075604932048008,0.09250796241949266,1.209615145040989,-0.11825627289190066,0.07835730245507189,1.1107719723400795,-0.08075604932048008,0.09772941343758546,1.3055337328308447,-0.11825627289190055,False,True,True,False,True,True,True,True,False,True,False,False,False
U56,0.0,0.02,5,0.5589271387103308,2.540563834011298,0.08756395762919156,1.2020730643079196,-0.11842088935819095,0.0840890556034557,1.216118529187715,-0.08170700059228209,0.09104999798717572,1.1919785745055913,-0.11842088935819095,0.07700969807433866,1.0929490490310008,-0.08170700059228209,0.09631914607470016,1.2880961523970418,-0.11842088935819084,False,False,True,False,True,True,True,True,False,True,False,False,False
U56,0.0,0.02,10,0.5589271387103308,2.540563834011298,0.08618388714292946,1.1844575178352343,-0.11858549373433813,0.08278452380802603,1.1984927766275504,-0.08265702002291175,0.08959392265759547,1.174331104509458,-0.11858549373433747,0.0756637251108625,1.0751164432137088,-0.08265702002291175,0.09491063730300309,1.270647044978932,-0.11858549373433802,False,False,True,False,True,True,True,True,False,True,False,False,False
U56,0.0,0.02,25,0.5589271387103308,2.540563834011298,0.08205385770671803,1.1315505585326646,-0.11907923432375933,0.07888004449448771,1.1455563214667484,-0.08583813575938248,0.08523700753645103,1.1213274470632009,-0.11907923432375955,0.07163557560372236,1.021565184148994,-0.08583813575938248,0.09069564126339613,1.2182346175807137,-0.11907923432375944,False,False,True,False,True,True,True,True,False,True,False,False,False
