G,cost_bps,a_matched,cand_CAGR,twin_CAGR,dCAGR_pp,cand_Sharpe,twin_Sharpe,dSharpe,cand_MaxDD,twin_MaxDD,dMaxDD_pp,dSharpe_H1,dSharpe_H2,dSharpe_OOS,dMaxDD_OOS_pp,dCAGR_OOS_pp,cand_turnover,twin_turnover
0.5,0,0.34684238433837894,0.06710670159442089,0.07124205115589466,-0.4135349561473767,1.3915382912434655,1.27741860385725,0.11411968738621558,-0.07460728646333525,-0.11185353829869493,3.724625183535968,0.06361792234338592,0.15446576116265076,0.17786232280183722,3.643452316760043,-0.022228322230821718,1.8679058816708292,0.6029983214058975
0.5,10,0.34684238433837894,0.06511245870102056,0.07059528425024042,-0.5482825549219861,1.3520113904536613,1.2663876514856682,0.08562373896799302,-0.07642511221240778,-0.11249744673278816,3.607233452038039,0.03379181356719907,0.12699405072202152,0.15107620248387144,3.525473357430653,-0.15622769436838269,1.8679058816708292,0.6029983214058975
0.5,25,0.34684238433837894,0.06212781394623401,0.06962584748691403,-0.7498033540680016,1.2926074082316605,1.2498373104609761,0.04277009777068441,-0.07914538726505516,-0.1134624550946971,3.4317067829641945,-0.011070652532751302,0.08568658849052047,0.11079036994241198,3.349067475676215,-0.3566314292716477,1.8679058816708292,0.6029983214058975
0.5,50,0.34684238433837894,0.05717127325720339,0.0680120206498771,-1.084074739267371,1.1933507978424387,1.222243688424646,-0.02889289058220723,-0.08470843286728846,-0.11506852688062352,3.036009401333506,-0.08610718072086199,0.016619325648907113,0.04340626107833989,2.951909076173753,-0.6890550500539439,1.8679058816708292,0.6029983214058975
0.65,0,0.45088634490966795,0.083382564724517,0.08871811059070533,-0.533554586618834,1.334440192284145,1.227009983413526,0.10743020887061894,-0.09755897834064753,-0.13257973503032194,3.5020756689674415,0.05861392553136868,0.14675379859601412,0.1716956073792666,3.306636586464884,-0.017792122266202526,2.4190397274571827,0.7309407294640293
0.65,10,0.45088634490966795,0.08076131101188477,0.08792137221880103,-0.7160061206916257,1.2948840466161093,1.2166971729571834,0.07818687365892596,-0.09790947819306117,-0.13277382782611902,3.4864349633057845,0.028381242513202176,0.11828291446424877,0.14397921227419763,3.2909003197360898,-0.19960380092818308,2.4190397274571827,0.7309407294640293
0.65,25,0.45088634490966795,0.07684085855292389,0.08672733088154772,-0.988647232862383,1.235439200528993,1.2012247970346805,0.03421440349431237,-0.09843514513406304,-0.13306490763556256,3.4629762501499517,-0.01708615710491168,0.07547727213793665,0.10229815998027614,3.267298339079794,-0.4712910650433555,2.4190397274571827,0.7309407294640293
0.65,50,0.45088634490966795,0.0703371324696338,0.08474010194332005,-1.4402969473686245,1.136123366284084,1.175429640916216,-0.03930627463213199,-0.09931103581223277,-0.13368522904886593,3.4374193236633155,-0.09311867096592419,0.003916665818492593,0.03259110928337483,3.3291380735832043,-0.9213667735587405,2.4190397274571827,0.7309407294640293
0.75,0,0.5202489852905272,0.09424565371616334,0.10036904635222998,-0.6123392636066649,1.3069499284718487,1.2032522049865562,0.10369772348529249,-0.11442446033766285,-0.15465444383978588,4.022998350212303,0.05597992756678338,0.1422195578354477,0.16792627206990351,3.8015290154864156,-0.011856133072862818,2.7862695777063213,0.8040673677704965
0.75,10,0.5202489852905272,0.09119680917593587,0.09948324819582255,-0.8286439019886682,1.267443363008929,1.193420395677962,0.07402296733096692,-0.11482512820243107,-0.15485689726679341,4.003176906436234,0.025465707109706193,0.11319917010575864,0.13969758191625026,3.7816444602464583,-0.22772111223301472,2.7862695777063213,0.8040673677704965
0.75,25,0.5202489852905272,0.08663884370846509,0.09815585549149963,-1.1517011783034548,1.2080744314029495,1.1786699400555904,0.029404491347359007,-0.11542602104707234,-0.15516051076424608,3.973448971717375,-0.020421852942734908,0.06956972060604572,0.09724838200417207,3.751821920754328,-0.5501236896733985,2.7862695777063213,0.8040673677704965
0.75,50,0.5202489852905272,0.07908286313402746,0.09594700862295702,-1.686414548892956,1.1088895180219696,1.1540790147937665,-0.045189496771796955,-0.11642721859665506,-0.15566635557958874,3.9239136982933687,-0.09714936939106811,-0.0033618446916141576,0.026262652401970676,3.7021291391105327,-1.0837585889456491,2.7862695777063213,0.8040673677704965
0.85,0,0.589604377746582,0.10511640643650999,0.11201571927387,-0.6899312837360005,1.2850909832538961,1.1845730546351616,0.10051792861873454,-0.13113019342020515,-0.17632923821033142,4.519904479012626,0.05378143376985789,0.1382764551483333,0.16460264991528883,4.2734261911521525,-0.003295360044242024,3.153882280149729,0.8680702228314227
0.85,10,0.589604377746582,0.10163171614955879,0.1110493176760794,-0.9417601526520603,1.2456434865796469,1.1752124306549288,0.0704310559247181,-0.13158021161006828,-0.17653527710290406,4.495506549283579,0.02296923500515957,0.10875091494797395,0.13590135950160098,4.249010838651602,-0.254974497990923,3.153882280149729,0.8680702228314227
0.85,25,0.589604377746582,0.09642446558114792,0.10960125243139829,-1.3176786850250366,1.1863643056062447,1.1611691120881156,0.025195193518129155,-0.132255100600439,-0.17684426418793375,4.458916358749477,-0.0233638086761776,0.06436404979780419,0.09274345917127969,4.212394552209409,-0.6306705189044193,3.153882280149729,0.8680702228314227
0.85,50,0.589604377746582,0.08779821831094159,0.10719190377350829,-1.93936854625667,1.087332263129441,1.1377576315969409,-0.05042536846749979,-0.13337954682087583,-0.17735905269186036,4.397950587098453,-0.10083015053896172,-0.009828355619557083,0.02057771659737706,4.151385389332929,-1.251995047969623,3.153882280149729,0.8680702228314227
1.0,0,0.6936410903930665,0.12143241135717364,0.12947445461879026,-0.8042043261616616,1.2596556939057688,1.1630692099557505,0.09658648395001834,-0.15588929705301602,-0.20810658686573136,5.221728981271534,0.05109424905476767,0.13332780834984814,0.1603911250288068,4.939506168345731,0.01439731704400149,3.707826989799508,0.9482917389954825
1.0,10,0.6936410903930665,0.11727643799538079,0.12840220539888914,-1.1125767403508346,1.2202767487417194,1.1543879999061653,0.06588874883555418,-0.15641185723709983,-0.2083099514437906,5.189809420669079,0.019804821781683968,0.10307862211521956,0.1310097531200476,4.907644319574455,-0.2944689286130675,3.707826989799508,0.9482917389954825
