panel,band,con,bps,gross,cad,CAGR,Sharpe,MaxDD,H1,H2,isCAGR,isSharpe,isMaxDD,oCAGR,oSharpe,oMaxDD,nheld_mean,turn_yr,pass4a,pass4b,fail4b
U56,0.0,DEGROSS,0,0.75,W,0.08546130852594525,1.2200406981127463,-0.12017468431427947,1.2393567491336088,1.2054576640703674,0.07476914593396078,1.108399961318093,-0.0830802286104515,0.09436137055325111,1.3078528160006833,-0.12017468431427947,37.62454954954955,3.150189735699051,True,False,CAGR
U56,0.0,DEGROSS,10,0.75,W,0.08204841265560181,1.1745313920054716,-0.12062095866978162,1.1934121272008325,1.1602304516942739,0.07143120627036215,1.0620152142152215,-0.08569525646022258,0.0908857707610049,1.2630056507186205,-0.1206209586697814,37.62454954954955,3.150189735699051,False,False,CAGR
U56,0.0,DEGROSS,25,0.75,W,0.07694861761215166,1.1061612593502554,-0.1212901794995358,1.1243866334813373,1.092285413177291,0.06644316650277737,0.9923407478662789,-0.08960445241745196,0.08569249327903461,1.1956229231538655,-0.12129017949953602,37.62454954954955,3.150189735699051,False,False,CAGR
U56,0.0,DEGROSS,50,0.75,W,0.0685008314983655,0.9919848689554175,-0.12240503903409561,1.0091153787409648,0.9788197578074413,0.058179840840896224,0.8760193698621339,-0.09608434406052802,0.07709042168340563,1.083072839645863,-0.12240503903409561,37.62454954954955,3.150189735699051,False,False,CAGR
U56,0.0,RESPREAD,0,0.75,W,0.12445964293046075,1.1674578902056938,-0.1845631823804641,1.2533210641788264,1.1055009864140706,0.11395361874532184,1.1504786552668447,-0.1014076229068851,0.13320068095277726,1.1834122213928029,-0.1845631823804641,37.62454954954955,7.60637196909905,False,True,-
U56,0.0,RESPREAD,10,0.75,W,0.11593814830608595,1.094826438332281,-0.1862302793212387,1.1778125096860346,1.0347012245698084,0.10560713890543738,1.0734466686157502,-0.10805164735235917,0.12453289705364079,1.113769813044073,-0.1862302793212387,37.62454954954955,7.60637196909905,False,True,-
U56,0.0,RESPREAD,25,0.75,W,0.10327234726370449,0.9856486697415155,-0.188726803265859,1.064239939059516,0.9283230070764843,0.09320019419675196,0.9576227388343068,-0.11793065718369522,0.11165075376798073,1.0091030490767805,-0.188726803265859,37.62454954954955,7.60637196909905,False,False,CAGR
U56,0.0,RESPREAD,50,0.75,W,0.08246956357659885,0.8033912362533415,-0.19287669768811055,0.874494553942658,0.7508392627170486,0.07281921541494074,0.7642292844441942,-0.13416614936584237,0.09049551360908059,0.8343992409223541,-0.19287669768811067,37.62454954954955,7.60637196909905,False,False,"H1,H2,OOS,CAGR"
U56,0.01,DEGROSS,0,0.75,W,0.08688167924516876,1.2305533803858981,-0.12036216654730603,1.250773741361579,1.2151611048666102,0.07650201005882251,1.1242151462208532,-0.07633684122259943,0.09551923421526665,1.3142745165239251,-0.1203621665473058,37.6777027027027,2.621820838623118,True,False,CAGR
U56,0.01,DEGROSS,10,0.75,W,0.08403684621917429,1.1929683878290667,-0.12076252909924956,1.21336768291517,1.1773172897820827,0.07374619298575058,1.086255495180323,-0.0785260152811702,0.09259987564251615,1.2769694830135343,-0.12076252909924978,37.6777027027027,2.621820838623118,False,False,CAGR
U56,0.01,DEGROSS,25,0.75,W,0.07978314333841618,1.1365100580210448,-0.12136292502796553,1.1571842710583213,1.1204654022474798,0.06962529126417882,1.029248883123421,-0.08180050100570857,0.08823500041359078,1.2209213023141006,-0.12136292502796575,37.6777027027027,2.621820838623118,False,False,CAGR
U56,0.01,DEGROSS,50,0.75,W,0.07272961465496852,1.0422311821392036,-0.1223631905323439,1.0633817922752493,1.025515779517294,0.06279118169306108,0.9340948464219242,-0.08723333165091918,0.08099781730810984,1.1272983419882616,-0.12236319053234412,37.6777027027027,2.621820838623118,False,False,CAGR
U56,0.01,RESPREAD,0,0.75,W,0.12690629437585432,1.1896810318607658,-0.18038892256303907,1.2779924014510233,1.124555914553805,0.11730681989994673,1.1774035505753628,-0.09592803524192828,0.13488702014956666,1.2018713681583064,-0.18038892256303907,37.6777027027027,6.369376093081183,False,True,-
U56,0.01,RESPREAD,10,0.75,W,0.11975040962134598,1.1287363424400911,-0.18194853123763144,1.2159510673154845,1.064104999223081,0.11035717780250831,1.1136920615682449,-0.10136822604438378,0.12755873907883952,1.1428017668471597,-0.18194853123763122,37.6777027027027,6.369376093081183,False,True,-
U56,0.01,RESPREAD,25,0.75,W,0.10909828222865792,1.0371305840332365,-0.1842844248097385,1.1226470042268941,0.9732770653916922,0.10001047495775017,1.0179057926422075,-0.10947090044745778,0.1166513672079994,1.0540271653310294,-0.18428442480973806,37.6777027027027,6.369376093081183,False,True,-
U56,0.01,RESPREAD,50,0.75,W,0.09156048317726162,0.8841565883631782,-0.18816820451039595,0.9667166320480358,0.8216879725018169,0.08297135362117714,0.8579106267678559,-0.12282308101880912,0.09869697110438813,0.9058040055977257,-0.18816820451039606,37.6777027027027,6.369376093081183,False,False,"H2,CAGR"
U56,0.02,DEGROSS,0,0.75,W,0.0874756280407456,1.233324161141389,-0.1165821568202593,1.2425980214056618,1.228045960042162,0.07631608501312792,1.1188694638872418,-0.0738919733689829,0.09676825664646538,1.3232248339299846,-0.11658215682025963,37.60698198198198,2.1672940097549978,True,False,CAGR
U56,0.02,DEGROSS,10,0.75,W,0.08512226996552053,1.202412860017271,-0.11689377877327967,1.2114648629560176,1.1972535357745755,0.07401087856799737,1.0872316302449234,-0.07543635643572233,0.0943746137613366,1.2928664594968653,-0.11689377877327989,37.60698198198198,2.1672940097549978,False,False,CAGR
U56,0.02,DEGROSS,25,0.75,W,0.08160148506592102,1.1559850939740435,-0.11736113521109148,1.1647032556682522,1.1510049285398098,0.07056202880513718,1.039720962461252,-0.07774838790815253,0.09079364814256019,1.2472635536271188,-0.11736113521109104,37.60698198198198,2.1672940097549978,False,False,CAGR
U56,0.02,DEGROSS,50,0.75,W,0.07575809927931143,1.0784632298180854,-0.11813985863968102,1.0866236604965447,1.073782752155509,0.06483775907295186,0.9604148993591567,-0.08158968849987436,0.08485061537275507,1.1711027550308175,-0.11813985863968102,37.60698198198198,2.1672940097549978,False,False,CAGR
U56,0.02,RESPREAD,0,0.75,W,0.1266500259446639,1.1921953744755174,-0.17575144242237217,1.2633489901353763,1.1405520019150541,0.11533638811728064,1.161604599043994,-0.09458946987658146,0.1360690602156147,1.2177329415879818,-0.17575144242237195,37.60698198198198,5.278582393391608,False,True,-
U56,0.02,RESPREAD,10,0.75,W,0.1207166506898889,1.1413665636876609,-0.17706665411866085,1.210833823493181,1.0908189498952492,0.10947068163866147,1.1075862290759417,-0.09691899875059495,0.1300792858774802,1.1691334920500112,-0.17706665411866085,37.60698198198198,5.278582393391608,False,True,-
U56,0.02,RESPREAD,25,0.75,W,0.11187259641331515,1.0649892263679943,-0.17903722965862678,1.131875362605839,1.0161200675069668,0.10072744536027378,1.026396762461532,-0.10350184783797589,0.12115120451644512,1.0961173471512815,-0.17903722965862667,37.60698198198198,5.278582393391608,False,True,-
