corpus,cost_bps,dial,group,n_books,full_mode,full_share,distinct,share_mean,share_sd,d_mean,d_median,d_sd,win,dmargin_mean,mode_stable,published
A,5,SLEEVE+,ALL,53,0.45,0.4339622641509434,5,0.4353276353276353,0.08342690828249655,0.0009724986353286778,0.0008815657123854753,0.002480745064333458,0.6125,-0.0015117498321229944,0.975,False
A,5,SLEEVE+,B136,48,0.45,0.4791666666666667,5,0.4791666666666667,0.06782841915041543,0.002321273189771919,0.002321273189771919,0.002333596941926738,0.8375,-0.0006173000925147286,1.0,False
A,5,SLEEVE+,B136k20,16,0.3,0.4375,3,0.4796875,0.08254674338670182,-0.011560287512731091,-0.014196943795078812,0.009941468101169268,0.225,0.006930638338320601,0.55,False
A,5,SLEEVE+,B136k40,16,0.45,0.8125,3,0.8125,0.08838834764831845,0.0015567785300135417,0.0015567785300135417,0.0018654559503418476,0.775,-0.0002381555130738216,1.0,False
A,5,SLEEVE+,B136k80,16,0.45,0.625,2,0.6375,0.10193441518937556,-0.006082190247431638,-0.006973242770204446,0.005366222620918294,0.05,0.01082809089683497,0.9,False
A,10,GROSS,ALL,53,1.0,0.9433962264150944,4,0.943482905982906,0.03141483886826907,-5.71090807596199e-05,-5.63515561552015e-05,5.358325727261788e-05,0.125,-0.005461363528330879,1.0,True
A,10,GROSS,B136,48,1.0,0.9583333333333334,3,0.9583333333333334,0.024650332429581746,-6.805460185369677e-05,-6.805460185369677e-05,5.6168002622136356e-05,0.0,-0.0014162560856260647,1.0,False
A,10,GROSS,B136k20,16,1.0,0.9375,2,0.9375,0.0625,-2.921585116836406e-05,-2.921585116836406e-05,2.9215851168364056e-05,0.0,0.004365052415140035,1.0,False
A,10,GROSS,B136k40,16,1.0,0.9375,2,0.9375,0.0625,-0.00017494795439272626,-0.00017494795439272626,0.00017494795439272623,0.0,-0.008613820672018229,1.0,False
A,10,GROSS,B136k80,16,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,10,N,ALL,53,20,0.22641509433962265,10,0.24342948717948718,0.04364417220246124,0.004985099522205389,0.016168077275554686,0.03878325114277049,0.6625,0.014894811677380031,0.25,True
A,10,N,B136,48,20,0.1875,10,0.22395833333333331,0.03446956689119646,-0.02097624922197055,-0.0018088007259174387,0.052992057879661394,0.475,0.026676235777595737,0.0,False
A,10,N,B136k20,16,15,0.375,4,0.465625,0.08143008887997115,0.03138474420491004,0.030628385169341882,0.021276273968133284,0.925,0.01088063229153689,0.2,False
A,10,N,B136k40,16,8,0.25,6,0.3328125,0.07640289486498532,-0.032829249300713445,-0.07349789975605714,0.09606169289097714,0.275,-0.014263502485665666,0.15,False
A,10,N,B136k80,16,50,0.1875,10,0.2453125,0.04611360801054284,-0.04562373017818464,-0.08208025496620999,0.1184683994639826,0.2875,-0.03923174223482143,0.0,False
A,10,BAND,ALL,53,0.08,0.8113207547169812,5,0.8114850427350426,0.0523511268777032,0.0005148970508499242,0.0005045703250349538,0.0026964380731249356,0.5625,0.0028902893403476037,1.0,True
A,10,BAND,B136,48,0.08,0.8333333333333334,5,0.8333333333333333,0.0562885670254429,0.00023704399605479592,0.0002370439960547958,0.003740356611996128,0.5125,0.003813243777260588,1.0,False
A,10,BAND,B136k20,16,0.08,0.6875,4,0.6875,0.10077822185373188,-0.0026823270067985808,-0.0026823270067985808,0.011181271307569423,0.375,0.008296010466529353,1.0,False
A,10,BAND,B136k40,16,0.08,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,10,BAND,B136k80,16,0.08,0.8125,4,0.8125,0.09270248108869579,0.003393458994962968,0.003393458994962968,0.0021681886112242203,0.925,0.0031437208652524105,1.0,False
A,10,BAND+,ALL,53,0.12,0.3018867924528302,7,0.3396545584045584,0.0464165891451684,0.005088924208318092,0.008497117042375386,0.009944712395623384,0.65,0.008309413551134041,0.075,False
A,10,BAND+,B136,48,0.12,0.3333333333333333,7,0.3510416666666667,0.05658657023142112,0.008480030837078194,0.011523830406740787,0.009564102366264392,0.825,0.010341108371951952,0.4,False
A,10,BAND+,B136k20,16,0.12,0.3125,6,0.346875,0.08833308765689107,0.017611344380924147,0.016725261972638968,0.013307379851899422,0.925,0.013036846149687881,0.0,False
A,10,BAND+,B136k40,16,0.08,0.375,4,0.4171875,0.08602268505313003,-0.0026537116466624094,-0.0037136328792377604,0.010050032926471907,0.325,0.000895049017260304,0.475,False
A,10,BAND+,B136k80,16,0.12,0.5,4,0.528125,0.10265042316035526,0.008712046100139438,0.010798079656291294,0.008075257573036817,0.8625,0.00780566956440384,0.725,False
A,10,CADENCE,ALL,53,M,0.8301886792452831,4,0.8302350427350426,0.050397350014168216,0.026072658492089867,0.026081971028040083,0.008809428666628661,1.0,0.03430015226762364,1.0,True
A,10,CADENCE,B136,48,M,0.8125,4,0.8125,0.06038073644245599,0.028800779621560947,0.02880077962156094,0.010554158692989838,1.0,0.037860332827272025,1.0,False
A,10,CADENCE,B136k20,16,M,0.75,4,0.75,0.10077822185373188,0.03550191610903934,0.03550191610903934,0.016233903663130746,0.975,0.02070447408764426,1.0,False
A,10,CADENCE,B136k40,16,M,0.6875,3,0.6890625,0.10457083051095081,0.0483757473407708,0.050900422755643486,0.034035630207481814,0.9875,0.08904667962476027,0.975,False
A,10,CADENCE,B136k80,16,M,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,10,SLEEVE,ALL,53,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
A,10,SLEEVE,B136,48,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,10,SLEEVE,B136k20,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,10,SLEEVE,B136k40,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,10,SLEEVE,B136k80,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,10,SLEEVE+,ALL,53,0.45,0.39622641509433965,5,0.39964387464387463,0.060169336573749364,0.0007063466434871314,0.0005939762651357493,0.0029597900020165205,0.575,-0.0012580375132188971,0.875,False
A,10,SLEEVE+,B136,48,0.45,0.4375,5,0.4375,0.07850601533923655,0.001849295706050566,0.001849295706050566,0.0024389823558112708,0.7125,0.0007062600123369287,1.0,False
A,10,SLEEVE+,B136k20,16,0.35,0.4375,3,0.4953125,0.0915230290350467,-0.007419774341386803,-0.006850897154179733,0.012563250464421858,0.4875,0.005106609535506422,0.0,False
A,10,SLEEVE+,B136k40,16,0.45,0.8125,3,0.8125,0.09270248108869579,0.0016468999732850709,0.0016468999732850709,0.0019876364572807823,0.775,-0.0001340255969731058,1.0,False
A,10,SLEEVE+,B136k80,16,0.45,0.5,2,0.609375,0.0799780243254358,-0.0029659624204267324,-0.010014592792927254,0.011743706893012126,0.3625,0.004250435828953101,0.275,False
A,15,GROSS,ALL,53,1.0,0.9433962264150944,4,0.9433938746438745,0.0358062705761001,-3.6119983188711615e-05,-3.580042734821843e-05,3.4346715328680546e-05,0.1125,-0.008356617942219488,1.0,False
A,15,GROSS,B136,48,1.0,0.9583333333333334,3,0.9583333333333333,0.03159531435021481,-4.587809560826124e-05,-4.587809560826124e-05,3.906118882152991e-05,0.0,-0.004582892378271639,1.0,False
A,15,GROSS,B136k20,16,1.0,0.9375,2,0.9375,0.0625,-2.7946831835656827e-05,-2.7946831835656827e-05,2.7946831835656823e-05,0.0,0.004221450038902522,1.0,False
A,15,GROSS,B136k40,16,1.0,0.9375,2,0.9375,0.0625,-0.00010968745498912691,-0.00010968745498912691,0.00010968745498912691,0.0,-0.01797012717371744,1.0,False
A,15,GROSS,B136k80,16,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,15,N,ALL,53,20,0.20754716981132076,10,0.2278311965811966,0.03276302470032185,-0.00538625982854899,-0.00044594246314136516,0.039648113169801394,0.4875,0.03719628568590228,0.1,False
A,15,N,B136,48,20,0.1875,10,0.21875,0.03578242507774514,-0.013124602695273985,-0.010032435154646677,0.045858909955356485,0.4375,0.039161403394709166,0.0,False
A,15,N,B136k20,16,20,0.5,4,0.5453125,0.08441839162025061,0.02720293757420743,0.028477888171764665,0.02379998560095765,0.8375,-0.009155334576795479,0.225,False
A,15,N,B136k40,16,30,0.3125,6,0.378125,0.08833308765689106,-0.010825638286110474,-0.05695651967094559,0.12393413001066302,0.4375,0.005450085785487368,0.0,False
A,15,N,B136k80,16,50,0.3125,10,0.3171875,0.0904497227400394,0.04896253099117579,0.1232435578953758,0.14073513177019678,0.6625,0.006414188941054777,0.325,False
A,15,BAND,ALL,53,0.08,0.8490566037735849,5,0.8493767806267808,0.043071293331671756,0.000282219332417745,0.0002969999163755677,0.00294022916703921,0.55,0.0034683728768096036,1.0,False
A,15,BAND,B136,48,0.08,0.875,5,0.875,0.045643546458763826,-4.5191974039330666e-05,-4.519197403933067e-05,0.0031955811309821664,0.5,0.004289340061605392,1.0,False
A,15,BAND,B136k20,16,0.08,0.6875,4,0.6875,0.1152443057161611,-0.0009417723136835032,-0.0009417723136835032,0.010768134859703281,0.475,0.00945049066765918,1.0,False
A,15,BAND,B136k40,16,0.08,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,15,BAND,B136k80,16,0.08,0.9375,2,0.9375,0.0625,0.0008061963915655113,0.0008061963915655113,0.0008061963915655113,0.5,0.0034175295171569933,1.0,False
A,15,BAND+,ALL,53,0.12,0.3018867924528302,6,0.34586894586894584,0.045204864347946315,0.0036009371993288215,0.007914357322307901,0.010190359248660684,0.625,0.007797739932907746,0.125,False
A,15,BAND+,B136,48,0.12,0.3333333333333333,6,0.36041666666666666,0.05191639914323797,0.006515396928435388,0.00964344222872724,0.010543688137871562,0.725,0.009938895229271405,0.3,False
A,15,BAND+,B136k20,16,0.12,0.3125,6,0.3546875,0.08936352636143004,0.017968161836045268,0.01772658846309484,0.015477636627803002,0.8625,0.012595680145113692,0.0,False
A,15,BAND+,B136k40,16,0.08,0.3125,4,0.4078125,0.07588990277863057,-0.0016262679638657143,-0.004753850362510421,0.012283925175523203,0.4,0.0033565128217224864,0.125,False
A,15,BAND+,B136k80,16,0.12,0.4375,3,0.5203125,0.080145741270201,0.0032944312662470227,0.007009696404909255,0.009646333342634992,0.625,0.003568844039619165,0.225,False
A,15,CADENCE,ALL,53,M,0.8679245283018868,3,0.8675035612535613,0.047361991307492905,0.022393980954596306,0.022323008412512155,0.008726579214632503,1.0,0.02979770183694038,1.0,False
A,15,CADENCE,B136,48,M,0.8541666666666666,3,0.8541666666666667,0.05667279378639768,0.024650909136043415,0.02465090913604341,0.010409980698198082,0.9875,0.03281040002201754,1.0,False
A,15,CADENCE,B136k20,16,M,0.8125,3,0.8125,0.10458250331675945,0.028021305728314107,0.028021305728314107,0.016969491912261714,0.8875,0.013197849280203438,1.0,False
A,15,CADENCE,B136k40,16,M,0.75,2,0.75,0.11180339887498948,0.045931421679816134,0.04593142167981613,0.02250055623827996,0.95,0.08523335078584919,1.0,False
A,15,CADENCE,B136k80,16,M,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,15,SLEEVE,ALL,53,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,15,SLEEVE,B136,48,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,15,SLEEVE,B136k20,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,15,SLEEVE,B136k40,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,15,SLEEVE,B136k80,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,15,SLEEVE+,ALL,53,0.45,0.3584905660377358,5,0.3711894586894587,0.0593612044805487,0.0020677298563519537,0.0011487805762802885,0.004515914895005522,0.625,-0.002526860139258439,0.6,False
A,15,SLEEVE+,B136,48,0.45,0.3958333333333333,5,0.3979166666666667,0.06246526812735395,0.0010462740496755161,0.0017442614979613518,0.0085649926695424,0.725,0.0020463342762037768,0.925,False
A,15,SLEEVE+,B136k20,16,0.35,0.4375,3,0.4890625,0.08881544681951446,-0.007038383550961763,-0.00681076390706907,0.012553561011519455,0.45,0.005017283162306113,0.0,False
A,15,SLEEVE+,B136k40,16,0.45,0.75,3,0.75,0.10458250331675945,0.0008762483264756066,0.0008762483264756066,0.0021254881257936685,0.675,0.0013419163590812303,1.0,False
A,15,SLEEVE+,B136k80,16,0.5,0.5625,2,0.603125,0.09008459565874734,-0.0015166521349787333,-0.00130188823185573,0.012709915024833339,0.5,0.001723737561865912,0.0,False
A,20,GROSS,ALL,53,1.0,0.9433962264150944,3,0.943482905982906,0.03252949280963493,-3.1958654091419883e-05,-3.175034403160202e-05,2.9001160713664882e-05,0.175,-0.005159592211957885,1.0,False
A,20,GROSS,B136,48,1.0,0.9583333333333334,3,0.9583333333333333,0.02551551815399145,-3.771991143900616e-05,-3.771991143900616e-05,2.796202158106347e-05,0.0,-0.003422785287541465,1.0,False
A,20,GROSS,B136k20,16,1.0,0.9375,2,0.9375,0.0625,-2.668037012871355e-05,-2.668037012871355e-05,2.668037012871355e-05,0.0,0.004078403757608699,1.0,False
A,20,GROSS,B136k40,16,1.0,0.9375,2,0.9375,0.0625,-8.647936418830493e-05,-8.647936418830493e-05,8.647936418830493e-05,0.0,-0.014346759620233091,1.0,False
A,20,GROSS,B136k80,16,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,20,N,ALL,53,20,0.22641509433962265,10,0.23817663817663814,0.05190465674772438,-0.002434662987767595,-0.0038691748913896257,0.033827449002779,0.4375,0.03519979969261585,0.475,False
A,20,N,B136,48,20,0.22916666666666666,10,0.23645833333333335,0.04408354993645589,0.00529148160613154,0.005113976414025062,0.03063350218184026,0.575,0.03813800500998399,0.675,False
A,20,N,B136k20,16,20,0.625,4,0.6265625,0.13904494271188003,0.02515513941355744,0.019905313472502417,0.02414738927674977,0.7625,-0.024091165647763486,0.725,False
A,20,N,B136k40,16,30,0.3125,6,0.3796875,0.080145741270201,0.018876854686455554,0.07545798320644549,0.11587248033102769,0.725,0.004426751389250574,0.05,False
A,20,N,B136k80,16,50,0.3125,10,0.321875,0.10964252995530521,0.05435200541238918,0.138839355474071,0.15821435493658406,0.6875,0.001121811208528349,0.375,False
A,20,BAND,ALL,53,0.08,0.8679245283018868,5,0.8682692307692308,0.051098205892983896,0.0027112208662204125,0.0027196380453285798,0.0025512294493785174,0.875,0.004603688228923778,1.0,False
A,20,BAND,B136,48,0.08,0.8958333333333334,5,0.8958333333333333,0.04564354645876384,0.0025808070463287903,0.00258080704632879,0.0029149181221507074,0.7625,0.005516187161963733,1.0,False
A,20,BAND,B136k20,16,0.08,0.75,4,0.75,0.10458250331675945,0.006725151959167008,0.006725151959167008,0.007377929338503352,0.7875,0.01277643898601683,1.0,False
A,20,BAND,B136k40,16,0.08,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,20,BAND,B136k80,16,0.08,0.9375,2,0.9375,0.0625,0.001017269179819362,0.001017269179819362,0.001017269179819362,0.5,0.0037721224998743703,1.0,False
A,20,BAND+,ALL,53,0.15,0.33962264150943394,6,0.36134259259259255,0.044493694718610505,0.002943461631209592,0.0007771078991665264,0.01002455166932373,0.5375,0.008526365152983531,0.15,False
A,20,BAND+,B136,48,0.12,0.3125,6,0.36041666666666666,0.053965974362452575,0.006052693741013401,0.009114812089646127,0.011875395500534403,0.65,0.011184068159208384,0.175,False
A,20,BAND+,B136k20,16,0.12,0.3125,6,0.3359375,0.08290089621801443,0.020058498523200047,0.01985419417342872,0.01589350867614619,0.9,0.013008317488240112,0.075,False
A,20,BAND+,B136k40,16,0.08,0.3125,4,0.40625,0.08028270361665706,0.0007587737701444605,-0.001888265407126874,0.014315585678064506,0.425,0.0009791916754000266,0.15,False
A,20,BAND+,B136k80,16,0.15,0.5,3,0.575,0.0960143218483576,0.001456954830424646,0.0020229568778657586,0.010703068523503466,0.525,0.006387975896441714,0.0,False
A,20,CADENCE,ALL,53,M,0.8679245283018868,2,0.8679131054131055,0.0421746104698206,0.023398681026648376,0.023391214164573085,0.00804582601243817,1.0,0.029501194050171098,1.0,False
A,20,CADENCE,B136,48,M,0.8541666666666666,2,0.8541666666666667,0.05667279378639768,0.02583106981390402,0.02583106981390402,0.01088800423482944,0.9875,0.03258756848200313,1.0,False
A,20,CADENCE,B136k20,16,M,0.875,2,0.875,0.090571104663684,0.023408071358319363,0.023408071358319363,0.01702590557636789,0.7375,0.00826496403834899,1.0,False
A,20,CADENCE,B136k40,16,M,0.75,2,0.75,0.10825317547305482,0.04399375045052356,0.04399375045052356,0.02223308087646629,0.975,0.08252644942686634,1.0,False
A,20,CADENCE,B136k80,16,M,0.9375,2,0.9375,0.0625,0.010091387632869125,0.010091387632869125,0.010091387632869125,0.5,0.006971291980794048,1.0,False
A,20,SLEEVE,ALL,53,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,20,SLEEVE,B136,48,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,20,SLEEVE,B136k20,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,20,SLEEVE,B136k40,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,20,SLEEVE,B136k80,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,20,SLEEVE+,ALL,53,0.45,0.37735849056603776,5,0.40486111111111106,0.04900507150077428,0.0009867213018257721,-0.0001974316903846311,0.005765231851502247,0.4625,-0.0011304971509328403,0.45,False
A,20,SLEEVE+,B136,48,0.45,0.375,5,0.390625,0.055267264145342956,0.0011848092613465093,0.0010327067014883826,0.007085504141967944,0.6375,0.0013046890523211161,0.65,False
A,20,SLEEVE+,B136k20,16,0.35,0.4375,4,0.5046875,0.08715052979615213,-0.008454204645734079,-0.008205520514847034,0.014739093234963993,0.4375,0.00588561906072285,0.0,False
A,20,SLEEVE+,B136k40,16,0.45,0.75,3,0.75,0.11692679333668567,0.0008778988972449539,0.0008778988972449539,0.0025179431144465446,0.6625,0.0013213536064231937,1.0,False
A,20,SLEEVE+,B136k80,16,0.5,0.75,2,0.75,0.10825317547305482,0.004359983440764962,0.0055013505305715055,0.006570083409049784,0.95,-0.004412077186948131,0.9,False
A,25,GROSS,ALL,53,1.0,0.9433962264150944,3,0.9434116809116808,0.026643294258324013,-3.047810091691513e-05,-3.016069938551914e-05,2.90963163797385e-05,0.25,-0.005232503523627656,1.0,False
A,25,GROSS,B136,48,1.0,0.9583333333333334,3,0.9583333333333333,0.03159531435021481,-3.615122565955864e-05,-3.615122565955864e-05,3.013732296575614e-05,0.0,-0.0034785672508179143,1.0,False
A,25,GROSS,B136k20,16,1.0,0.9375,2,0.9375,0.0625,-2.5416514655290934e-05,-2.5416514655290934e-05,2.5416514655290934e-05,0.0,0.003935911976927005,1.0,False
A,25,GROSS,B136k40,16,1.0,0.9375,2,0.9375,0.0625,-8.303716232338498e-05,-8.303716232338498e-05,8.303716232338498e-05,0.0,-0.014371613729380745,1.0,False
A,25,GROSS,B136k80,16,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,25,N,ALL,53,50,0.24528301886792453,10,0.26728988603988607,0.04213024298561541,0.0031468999389621865,0.0006863665911386702,0.04905262089781406,0.5,-0.05825038680930712,0.0,False
A,25,N,B136,48,20,0.25,10,0.28489583333333335,0.04861080109028124,-0.004328472556771173,-0.02205297895604957,0.04425378192337924,0.375,-0.03762667565561345,0.275,False
A,25,N,B136k20,16,20,0.6875,4,0.6875,0.1152443057161611,0.02968308566376151,0.02968308566376151,0.025438935749071315,0.8,-0.0267304786551751,1.0,False
A,25,N,B136k40,16,40,0.4375,6,0.45625,0.11197795541980572,0.036020637434757564,0.048232347608093605,0.06692069645942228,0.9375,-0.055848148315024826,0.4,False
A,25,N,B136k80,16,50,0.6875,6,0.6875,0.11180339887498948,0.08309691191060098,0.08309691191060098,0.033014992960136304,1.0,0.046935101323329606,1.0,False
A,25,BAND,ALL,53,0.08,0.8867924528301887,5,0.8868233618233617,0.03252023189374629,0.002222018309774359,0.0022270922311186875,0.0028427687991430784,0.7875,0.0038550036495148877,1.0,False
A,25,BAND,B136,48,0.08,0.9166666666666666,5,0.9166666666666667,0.04061164310337069,0.0019701997311910116,0.0019701997311910116,0.0027779816282082277,0.7625,0.0046301810887208385,1.0,False
A,25,BAND,B136k20,16,0.08,0.8125,4,0.8125,0.10825317547305482,0.0046821508231539855,0.0046821508231539855,0.00743305636857739,0.6375,0.009764191158828957,1.0,False
A,25,BAND,B136k40,16,0.08,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,25,BAND,B136k80,16,0.08,0.9375,2,0.9375,0.0625,0.0012284483704190496,0.0012284483704190496,0.0012284483704190496,0.5,0.004126352107333562,1.0,False
A,25,BAND+,ALL,53,0.15,0.37735849056603776,6,0.3858262108262108,0.051988984234168645,-0.0004801920599322326,-0.003203981282784839,0.008387920416609932,0.3,0.005824374257834545,0.625,False
A,25,BAND+,B136,48,0.15,0.3541666666666667,6,0.37760416666666663,0.050321772782486736,0.0023188943847993137,-0.0008424178456099088,0.010023019678059613,0.4625,0.008620021197610548,0.25,False
A,25,BAND+,B136k20,16,0.12,0.3125,6,0.38125,0.07629097259833564,0.01733421100592882,0.016253500738671885,0.013516481287006528,0.9125,0.012330951590254716,0.0,False
A,25,BAND+,B136k40,16,0.15,0.375,4,0.440625,0.09264979425233495,0.0013906516243079319,0.0024644387330769388,0.01632732538755671,0.525,0.005664947931691371,0.0,False
A,25,BAND+,B136k80,16,0.15,0.5625,3,0.59375,0.0978279740156158,-0.0025301167714987414,-0.005355796031626003,0.00867072595795353,0.3625,0.001415045727168713,0.275,False
A,25,CADENCE,ALL,53,M,0.8113207547169812,2,0.8112713675213674,0.06063550312507527,0.030818027930739234,0.03081018225936053,0.011049782723571341,1.0,0.04436235526934401,1.0,False
A,25,CADENCE,B136,48,M,0.7916666666666666,2,0.7916666666666667,0.05892556509887896,0.03402726879686313,0.03402726879686313,0.01039459220883576,1.0,0.04898040860508096,1.0,False
