panel,book,arm,cost,window,CAGR,Sharpe,MaxDD,H1,H2,m4b_H1,m4b_H2,m4b_OOS,m4b_DD,m4b_CAGR,pass4b,fail4b,m4a_H1_MATCHED,m4a_H2_MATCHED,m4a_DD_MATCHED,pass4a_MATCHED,m4a_H1_FIXED10,m4a_H2_FIXED10,m4a_DD_FIXED10,pass4a_FIXED10,pass_both_MATCHED
u56,S3-50,band3-rw,10.0,full,0.11267207324071471,1.2623708864959946,-0.11630045016463753,1.2790735112361225,1.2485496394034858,0.3224536037910093,0.41453346485191467,0.4065972665974381,0.08600328503940524,0.006075758334748035,True,-,0.05314428513636327,0.057698122105208416,0.004249017522074072,True,0.05314428513636327,0.057698122105208416,0.004249017522074072,True,True
u56,S3-50,band3-rw,10.0,IS,0.10707240453848943,1.2295428641970128,-0.0801742901904966,0.9302398395207692,1.5520127512825206,0.09248800699954451,0.49170157157085015,0.33090544776510067,0.052197379480388495,0.0023608408949660764,True,-,0.012855375431351623,0.20370899600703707,-0.0012996968172399592,False,0.012855375431351623,0.20370899600703707,-0.0012996968172399592,False,False
u56,S3-50,band3-rw,10.0,OOS,0.1173145067704402,1.2886082511871213,-0.11630045016463719,1.2676463666616393,1.3165677668885072,0.29288874710389545,0.5345616299154474,0.4065972665974381,0.08600328503940557,0.009159482908986716,True,-,-0.13047938171604012,0.15469393163569745,0.004249017522074627,False,-0.13047938171604012,0.15469393163569745,0.004249017522074627,False,False
u56,S3-50,band3-rw,12.0,full,0.11085628777354617,1.2437142973769322,-0.11649495177689473,1.258877922061055,1.2312898468598499,0.30225801461594193,0.3972736723082787,0.389078025484758,0.08580878342714804,0.004259972867579495,True,-,0.0379898703142354,0.04543016244359421,0.0041047715762415615,True,0.032948695961295904,0.04043832956157245,0.004054515909816869,True,True
u56,S3-50,band3-rw,12.0,IS,0.10517004164013843,1.2094495052123977,-0.08091668291692555,0.9109007403368675,1.530942027600067,0.07314890781564287,0.4706308478883965,0.3108120887804856,0.05145498675395954,0.00045847799661508093,True,-,-0.0013187402681337224,0.18783344409810265,-0.001715315049162669,False,-0.006483723752550019,0.1826382723245834,-0.0020420895436689124,False,False
u56,S3-50,band3-rw,12.0,OOS,0.11557087131163413,1.2710890100744412,-0.11649495177689528,1.250872803893359,1.2981745782791214,0.2761151843356151,0.5161684413060617,0.389078025484758,0.08580878342714748,0.007415847450180646,True,-,-0.1430754369850742,0.14205819922382612,0.0041047715762411174,False,-0.14725294448432047,0.13630074302631168,0.004054515909816536,False,False
u56,S3-50,band3-rw,15.0,full,0.10813801626343511,1.2157122499496515,-0.11678664948495132,1.2285650994934276,1.2053849965084336,0.27194519204831447,0.3713688219568624,0.36278313968071896,0.08551708571909145,0.0015417013574684363,True,-,0.015240435692007726,0.027014533253444606,0.0038884550511883997,True,0.002635873393668442,0.01453347921015613,0.0037628182017602763,True,True
u56,S3-50,band3-rw,15.0,IS,0.10232246195297834,1.1792910349584178,-0.0820292146761411,0.8818674179324781,1.499324876563365,0.04411558541125349,0.43901369685169467,0.2806536185265057,0.05034245499474399,-0.0023891016905450146,False,CAGR,-0.022602769212422102,0.16400984074884795,-0.002337889035619045,False,-0.0355170461569394,0.1510211212878816,-0.003154621302884464,False,False
u56,S3-50,band3-rw,15.0,OOS,0.11296038352457671,1.2447941242704021,-0.11678664948495121,1.2257051527333644,1.2705568459095646,0.2509475331756206,0.4885507089365049,0.36278313968071896,0.08551708571909156,0.004805359663123232,True,-,-0.16197559879861845,0.12307871613206345,0.003888455051188733,False,-0.172420595644315,0.1086830106567549,0.0037628182017606093,False,False
u56,S3-50,band3-rw,18.0,full,0.10542621941422303,1.1876909337042456,-0.11707828154826327,1.198230640864198,1.1794629953119062,0.2416107334190849,0.34544682076033506,0.3364701192625362,0.08522545365577949,-0.0011700954917436418,False,CAGR,-0.007528719951656493,0.008583487851294036,0.0036722013909414875,False,-0.027698585235561124,-0.011388521986371192,0.0034711861384483234,False,False
u56,S3-50,band3-rw,18.0,IS,0.09948202432842601,1.1491121043465027,-0.0831404788457446,0.8528058131848426,1.4676965073846535,0.01505398066361796,0.4073853276729831,0.2504746879145906,0.04923119082514049,-0.005229539315097342,False,CAGR,-0.043912939633703574,0.14017593272725803,-0.00295944009313287,False,-0.06457865090457493,0.11939275210917,-0.0042658854724879625,False,False
u56,S3-50,band3-rw,18.0,OOS,0.11035584247690666,1.2184811038522194,-0.11707828154826294,1.2005296729284096,1.2429068536836334,0.22577205337066575,0.46090071671057364,0.3364701192625362,0.08522545365577983,0.0022008186154531817,True,-,-0.18088213662708608,0.10406940674544485,0.0036722013909418205,False,-0.19759607544926983,0.08103301843082367,0.0034711861384488785,False,False
u56,S3-50,band3-rw,20.0,full,0.10362194446927409,1.1690000900232225,-0.11727266645875245,1.1779965889424062,1.162172713277429,0.22137668149729306,0.3281565387258579,0.31891863980940627,0.08503106874529032,-0.002974370436692589,False,CAGR,-0.022718193015606403,-0.0037118775183730968,0.0035280672047636186,False,-0.047932637157352964,-0.028678804020848325,0.0032768012279591474,False,False
u56,S3-50,band3-rw,20.0,IS,0.09759235844734038,1.12898237266147,-0.0838806180789694,0.8334164369295508,1.446605839101235,-0.004335395591673841,0.38629465938956464,0.23034495622955797,0.04849105159191569,-0.007119205196182976,False,"H1,CAGR",-0.058133526438422956,0.12428206016573307,-0.0032782354116832613,False,-0.08396802715986673,0.09830208382575156,-0.005006024705712764,False,False
u56,S3-50,band3-rw,20.0,OOS,0.10862277901095974,1.2009296243990895,-0.11727266645875234,1.183742192496628,1.2244563169652245,0.20898457293888417,0.44245017999216474,0.31891863980940627,0.08503106874529043,0.00046775514950625485,True,-,-0.1934895271116277,0.0913806525371752,0.0035280672047639516,False,-0.2143835558810514,0.06258248171241476,0.0032768012279594805,False,False
u56,S3-50,band3-rw,22.0,full,0.10182053604218355,1.1503017911836713,-0.11746702220017591,1.157754332607429,1.1448756797298147,0.20113442516231594,0.31085950517824357,0.30136001455965034,0.08483671300386686,-0.004775778863783123,False,CAGR,-0.03791504993678951,-0.016013249784271544,0.0033839609521416625,False,-0.06817489349233008,-0.045975837568462685,0.00308244548653569,False,False
u56,S3-50,band3-rw,22.0,IS,0.09570585391231767,1.1088449316221085,-0.08462019494355488,0.8140156014950884,1.4255118991257998,-0.0237362310261362,0.36520071941412935,0.21020751519019643,0.04775147472733021,-0.00900570973120568,False,"H1,CAGR",-0.07236465514439616,0.10838529310152567,-0.0035189053749560273,False,-0.10336886259432909,0.07720814385031627,-0.005745601570298242,False,False
u56,S3-50,band3-rw,22.0,OOS,0.10689234878108334,1.1833709991493335,-0.11746702220017602,1.1669520155938153,1.2059925147311679,0.19219439603607147,0.4239863777581081,0.30136001455965034,0.08483671300386675,-0.0012626750803701459,False,CAGR,-0.20609898603819143,0.07867967734117798,0.0033839609521417735,False,-0.2311737327838641,0.044118679478358125,0.003082445486535801,False,False
u56,S3-50,band3-rw,25.0,full,0.09912378842998515,1.1222413364594865,-0.11775850112589159,1.1273768020596153,1.118918234031173,0.17075689461450216,0.2849020594796018,0.2750094797267001,0.08454523407815118,-0.007472526475981525,False,CAGR,-0.06072296959364798,-0.03447583046137215,0.003167853943061738,False,-0.09855242404014386,-0.07193328326710446,0.0027909665608200074,False,False
u56,S3-50,band3-rw,25.0,IS,0.0928820133769277,1.078625528045855,-0.08572850667706222,0.7848938391902797,1.3938663511991014,-0.052857993330944986,0.33355517148743097,0.1799881116139429,0.04664316299382287,-0.011829550266595656,False,"H1,CAGR",-0.09373016743656237,0.0845361865798171,-0.003879346918679749,False,-0.13249062489913788,0.04556259592361789,-0.006853913303805581,False,False
u56,S3-50,band3-rw,25.0,OOS,0.1043016322381225,1.1570204643163833,-0.11775850112589192,1.1417623790232796,1.1782728818143826,0.16700475946553572,0.39626674484132285,0.2750094797267001,0.08454523407815084,-0.0038533916233309817,False,CAGR,-0.2250163834866339,0.05960621101169883,0.003167853943061516,False,-0.25636336935439985,0.016399046561572872,0.0027909665608198964,False,False
broad,S3-50,band3-rw,10.0,full,0.11497804344852036,1.1350069547139356,-0.11819308813854534,1.3023599236507377,0.9861152658369153,0.34572152571506265,0.15208257400108016,0.16524207295772775,0.0841026317058127,0.008379706946504098,True,-,0.07329219780288265,0.0017302027282595223,0.00421485046353498,True,0.07329219780288265,0.0017302027282595223,0.00421485046353498,True,True
broad,S3-50,band3-rw,10.0,IS,0.12324590889029485,1.2494403935880196,-0.08717078298706527,1.1302770152104273,1.3730660234625807,0.29250915198814564,0.3126999171818472,0.3507759940515023,0.04517938958902537,0.018527574876364805,True,-,0.200879671635516,0.07725911500749527,-0.008197302625265634,False,0.200879671635516,0.07725911500749527,-0.008197302625265634,False,False
broad,S3-50,band3-rw,10.0,OOS,0.10820086833949616,1.0472659965549593,-0.11819308813854568,1.0194356523609156,1.080828539390054,0.044656498525122656,0.2988142122190135,0.16524207295772775,0.08410263170581236,4.775854902377974e-05,True,-,-0.24830418755342087,0.13427584559632877,0.004214850463534536,False,-0.24830418755342087,0.13427584559632877,0.004214850463534536,False,False
broad,S3-50,band3-rw,12.0,full,0.11255948127425008,1.1133391373360606,-0.11839428186519241,1.2793396304701756,0.9656137041426022,0.32270123253450056,0.131581012306767,0.1444313387215217,0.08390143797916563,0.00596114477223382,True,-,0.05540025707832408,-0.012763141088135588,0.004072442756758332,False,0.05027190462232056,-0.018771358966053642,0.004013656736887916,False,False
broad,S3-50,band3-rw,12.0,IS,0.12077578615728046,1.2266392158071362,-0.08822030148866356,1.1086121394169264,1.3490124580662812,0.2708442761946447,0.28864635178554776,0.32797481627061886,0.04412987108742708,0.016057452143350415,True,-,0.1844322319019399,0.058353897550721845,-0.009102855186753689,False,0.17921479584201505,0.053205549611195835,-0.009246821126863924,False,False
broad,S3-50,band3-rw,12.0,OOS,0.10582438594258026,1.0264552623187533,-0.1183942818651923,0.9994994805398566,1.0590194029195703,0.024720326704063655,0.2770050757485297,0.1444313387215217,0.08390143797916574,-0.0023287238478921224,False,CAGR,-0.2634075342928167,0.11989770725728544,0.004072442756758221,False,-0.2682403593744799,0.112466709125845,0.004013656736887916,False,False
broad,S3-50,band3-rw,15.0,full,0.10894123585000193,1.0808200628494808,-0.11869601274880426,1.244788389319368,0.9348466576939282,0.288149991383693,0.10081396585809299,0.11319964641858227,0.08359970709555378,0.0023428993479856636,True,-,0.02854301079373145,-0.03451627102191901,0.0038588880767542744,False,0.01572066347151302,-0.04953840541472765,0.0037119258532760657,False,False
broad,S3-50,band3-rw,15.0,IS,0.1170805372854058,1.192417549798139,-0.08979243761943034,1.0760795778280112,1.3129310165266281,0.23831171460572953,0.25256491024589467,0.29375315026162174,0.04255773495666029,0.012362203271475747,True,-,0.1597274222929982,0.02999581485216507,-0.010459079024870865,False,0.1466822342530999,0.017124108071542743,-0.010818957257630712,False,False
broad,S3-50,band3-rw,15.0,OOS,0.10226898788829852,0.9952235700158139,-0.11869601274880448,0.9695915542597935,1.0262742002621106,-0.0051875995759994575,0.24425987309107,0.11319964641858227,0.08359970709555356,-0.0058841219021738556,False,"H1,CAGR",-0.28606464672657794,0.09830099639220657,0.0038588880767542744,False,-0.298148285654543,0.07972150646838527,0.0037119258532757327,False,False
broad,S3-50,band3-rw,18.0,full,0.10533447611878799,1.0482820056065516,-0.11899767199403144,1.21021440246383,0.9040635102756087,0.2535760045281549,0.07003081843977355,0.08195085409159197,0.0832980478503266,-0.001263860383228274,False,CAGR,0.0016647460308487627,-0.05628364091744731,0.0036454016437240666,False,-0.018853323384025122,-0.0803215528330471,0.003410266608048884,False,False
broad,S3-50,band3-rw,18.0,IS,0.11339717742349698,1.15817416861697,-0.09136200732751387,1.0435064944900083,1.276850812657053,0.20573863126772662,0.21648470637631956,0.25950976908045265,0.04098816524857676,0.008678843409566928,True,-,0.1349839740678842,0.0016399436809699797,-0.011812780374512166,False,0.11410915091509699,-0.01895609579803237,-0.012388526965714242,False,False
broad,S3-50,band3-rw,18.0,OOS,0.09872475000918679,0.9639747776888236,-0.11899767199403188,0.9396806059094169,0.9934930718525653,-0.03509854792637601,0.21147874468152472,0.08195085409159197,0.08329804785032616,-0.009428359781285589,False,"H1,CAGR",-0.308722918703044,0.0766706761086765,0.0036454016437232895,False,-0.32805923400491954,0.04694037805883999,0.003410266608048329,False,False
broad,S3-50,band3-rw,20.0,full,0.10293633299872296,1.0265804422899998,-0.11919873836354933,1.1871536738638497,0.8835333256535879,0.23051527592817467,0.049500633817752715,0.06110972088413491,0.08309698148080871,-0.003662003503293307,False,CAGR,-0.01626455949733452,-0.07080229921629078,0.00350311526490088,False,-0.04191405198400533,-0.10085173745506792,0.003209200238530996,False,False
broad,S3-50,band3-rw,20.0,IS,0.1109481907553449,1.1353343874193293,-0.09240696329752729,1.0217695845499055,1.2527994439527332,0.18400172132762382,0.19243333767199977,0.23666998788281202,0.039943209278563346,0.006229856741414852,True,-,0.1184678479657787,-0.01726134578232541,-0.012713848509672943,False,0.09237224097499419,-0.043007464502352155,-0.013433482935727659,False,False
broad,S3-50,band3-rw,20.0,OOS,0.09636810796585804,0.9431336444813665,-0.119198738363549,0.9197390608375943,0.9716200713594944,-0.055040092998198675,0.18960574418845377,0.06110972088413491,0.08309698148080905,-0.011785001824614338,False,"H1,CAGR",-0.32382832754324287,0.06223279165212714,0.003503115264901213,False,-0.3480007790767422,0.025067377565769045,0.003209200238531218,False,False
broad,S3-50,band3-rw,22.0,full,0.10054326830235438,1.004871974101996,-0.11939977290148784,1.1640846855364233,0.862997273604749,0.20744628760074824,0.02896458176891381,0.04026233083081476,0.0828959469428702,-0.006055068199661881,False,CAGR,-0.034201383943189834,-0.08532603671418193,0.003360859210384648,False,-0.06498304031143176,-0.12138778950390683,0.00300816570059248,False,False
broad,S3-50,band3-rw,22.0,IS,0.10850446047592155,1.1124867611297067,-0.09345078156608289,1.0000161545181785,1.228750741966615,0.1622482912958968,0.16838463568588158,0.21382236159318935,0.03889939101000775,0.0037861264619915014,True,-,0.10193601007726327,-0.03615956108660745,-0.013613798464015336,False,0.07061881094326716,-0.06705616648847035,-0.014477301204283255,False,False
broad,S3-50,band3-rw,22.0,OOS,0.09401640069798045,0.9222862544280463,-0.11939977290148807,0.8997973211895232,0.9497326722931173,-0.07498183264626979,0.16771834512207673,0.04026233083081476,0.08289594694286997,-0.014136709092491928,False,"H1,CAGR",-0.3389331273094498,0.04778147374043917,0.003360859210384537,False,-0.3679425187248133,0.003179978499392,0.003008165700592147,False,False
broad,S3-50,band3-rw,25.0,full,0.09696317035349367,0.9722976672467177,-0.11970126503092571,1.1294673361254757,0.8321833230899529,0.1728289381898006,-0.0018493687458822627,0.008980690996131968,0.08259445481343233,-0.009635166148522598,False,"H2,CAGR",-0.06111912202119685,-0.10712007152638192,0.003147531979964202,False,-0.09960038972237939,-0.1522017400187029,0.0027066735711546164,False,False
broad,S3-50,band3-rw,25.0,IS,0.1048486967164135,1.0782021941866728,-0.09501437833841131,0.9673563460785474,1.1926845326512447,0.12958848285626567,0.13231842637051128,0.1795377946501555,0.037335794237679326,0.00013036270248345527,True,-,0.07711008033567379,-0.0644992986391022,-0.014961629361259332,False,0.03795900250363604,-0.10312237580384065,-0.01604089797661168,False,False
broad,S3-50,band3-rw,25.0,OOS,0.09049807044507907,0.8910046145933636,-0.11970126503092626,0.8698853500627665,0.9168759559877365,-0.10489380377302648,0.13486162881669594,0.008980690996131968,0.08259445481343178,-0.01765503934539331,False,"H1,CAGR",-0.3615882029113041,0.026080632406438653,0.003147531979964091,False,-0.39785448985157,-0.029676737805988784,0.0027066735711539502,False,False
