panel,c,H,draw,Sharpe,MaxDD,CAGR
U56,0.0,126,5,1.1536628182453899,-0.19127562163086176,0.1580277627432507
U56,0.0,126,6,1.1536628182453899,-0.19127562163086176,0.1580277627432507
U56,0.0,126,7,1.1536628182453899,-0.19127562163086176,0.1580277627432507
U56,0.25,126,0,1.1088571157420624,-0.19049563798071767,0.1512229514226926
U56,0.25,126,1,1.1291839444424447,-0.19040680542833743,0.15446919747203292
U56,0.25,126,2,1.1026353242802942,-0.19172228308740968,0.1502218167202587
U56,0.25,126,3,1.1260867176601792,-0.19716397685574327,0.15367193322553585
U56,0.25,126,4,1.1118701508097062,-0.19665076958238914,0.1515464334941603
U56,0.25,126,5,1.1189904740756307,-0.19054774543944986,0.15247472738804047
U56,0.25,126,6,1.1212863276071714,-0.1909237330458199,0.15340047124788603
U56,0.25,126,7,1.1291856038258363,-0.1919901498501536,0.15460804293288244
U56,0.5,126,0,1.062622537033384,-0.20392632168234037,0.14503673547274665
U56,0.5,126,1,1.050370296671589,-0.20000575896102823,0.14233739229292142
U56,0.5,126,2,1.0596869904256179,-0.19491460794239712,0.1439865528059454
U56,0.5,126,3,1.0485653554292937,-0.20248516029331431,0.14230219352777218
U56,0.5,126,4,1.0523220009258913,-0.1968851635458846,0.1426803895282185
U56,0.5,126,5,1.0382411588241351,-0.19717062024455967,0.14051976621069495
U56,0.5,126,6,1.0895008714542935,-0.19816844514869525,0.14876860476373266
U56,0.5,126,7,1.071897240798487,-0.18676421228496398,0.14579538323798746
U56,0.75,126,0,1.027087868174753,-0.19534222750566632,0.13990392060590495
U56,0.75,126,1,1.0724362075894909,-0.19630257673021512,0.14714066268536263
U56,0.75,126,2,0.988075141648299,-0.20723825729608747,0.13440041133793534
U56,0.75,126,3,0.9993031330952158,-0.19223566788576096,0.13461174440712353
U56,0.75,126,4,1.0625305893685693,-0.19783353411808136,0.14537601207072437
U56,0.75,126,5,0.9499174165642401,-0.19661268572746682,0.12768231184714107
U56,0.75,126,6,1.043325613053275,-0.19748789982686366,0.14202831191615384
U56,0.75,126,7,1.0078292023670652,-0.2059766640791676,0.1363367492607379
U56,1.0,126,0,0.9375954387597611,-0.20910504523885665,0.1264217117148938
U56,1.0,126,1,1.0022390987738887,-0.19572727520694766,0.1368487617046723
U56,1.0,126,2,0.9997490777645271,-0.19871130577163898,0.13675475263308257
U56,1.0,126,3,0.9739518533221105,-0.2174624353561283,0.13222717709011556
U56,1.0,126,4,0.9598569912691097,-0.20700984114160026,0.13154041053983656
U56,1.0,126,5,1.026250692905083,-0.1868815552075681,0.14041248776323867
U56,1.0,126,6,0.9480153967909495,-0.19120804287968718,0.12819062389116698
U56,1.0,126,7,1.0561551589837208,-0.1975599775617939,0.14629059129664923
U56,0.0,189,0,1.1236187794339554,-0.21753413763378182,0.15583785946968942
U56,0.0,189,1,1.1236187794339554,-0.21753413763378182,0.15583785946968942
U56,0.0,189,2,1.1236187794339554,-0.21753413763378182,0.15583785946968942
U56,0.0,189,3,1.1236187794339554,-0.21753413763378182,0.15583785946968942
U56,0.0,189,4,1.1236187794339554,-0.21753413763378182,0.15583785946968942
U56,0.0,189,5,1.1236187794339554,-0.21753413763378182,0.15583785946968942
U56,0.0,189,6,1.1236187794339554,-0.21753413763378182,0.15583785946968942
U56,0.0,189,7,1.1236187794339554,-0.21753413763378182,0.15583785946968942
U56,0.25,189,0,1.0990431607278905,-0.21966744521870085,0.15246850084411956
U56,0.25,189,1,1.0712185103737477,-0.2194354002835297,0.14795585188132332
U56,0.25,189,2,1.0738023150019915,-0.2213919316156021,0.14794620171608375
U56,0.25,189,3,1.06938835698126,-0.2198203009885893,0.14748137240256853
U56,0.25,189,4,1.0841541961080323,-0.2225973875776628,0.14963934784616217
U56,0.25,189,5,1.0888406682448972,-0.218632923349675,0.1504211477152062
U56,0.25,189,6,1.0676383311629525,-0.2179045748798255,0.14715425392659975
U56,0.25,189,7,1.1024989132989274,-0.2184454957932902,0.15293501767528217
U56,0.5,189,0,1.0685670535140805,-0.21299384323166892,0.14797027975683408
U56,0.5,189,1,1.0257676200417631,-0.22044084881978976,0.14120317782009617
U56,0.5,189,2,1.0444492861929364,-0.21263660493807635,0.14361316647334532
U56,0.5,189,3,1.0594144217760166,-0.21983720430937204,0.1464472785532005
U56,0.5,189,4,1.0347062375596292,-0.2125685863186776,0.14268640651611086
U56,0.5,189,5,0.9925443114093794,-0.2109818852168417,0.1354380476922863
U56,0.5,189,6,1.0368754379107408,-0.21728481721557047,0.1430415179244382
U56,0.5,189,7,1.0271045949936968,-0.22084636459757068,0.14144520215620138
U56,0.75,189,0,0.9336772441584441,-0.22565647526227217,0.1285823217672004
U56,0.75,189,1,1.0076899695641408,-0.21828284804397913,0.13930537602120352
U56,0.75,189,2,0.9747611302026568,-0.21777908114693278,0.1329111627294577
U56,0.75,189,3,1.024125302027438,-0.21257058009367535,0.1416344664455318
U56,0.75,189,4,0.9867183152801652,-0.21551396748723772,0.1357966137809219
U56,0.75,189,5,1.0030252319175814,-0.21917058021078206,0.13802004821477665
U56,0.75,189,6,0.9960809028854624,-0.22798526584811618,0.13723361633711129
U56,0.75,189,7,0.9914848278788236,-0.21650295751987358,0.13691567079209088
U56,1.0,189,0,0.910230543702481,-0.2407173018566534,0.12442081927559312
U56,1.0,189,1,0.9382673830128463,-0.2280431166669017,0.12901791887254044
U56,1.0,189,2,0.9593508839995143,-0.2208673346461718,0.1324905495850539
U56,1.0,189,3,0.9024375841674562,-0.2129118103572203,0.12307335171056843
U56,1.0,189,4,0.9055425129318222,-0.21455650031525175,0.123853607839425
U56,1.0,189,5,0.8896834337742991,-0.2193256294755419,0.12120544712773551
U56,1.0,189,6,0.9196738497770186,-0.23710190302899348,0.1260287230349575
U56,1.0,189,7,0.9758999201236762,-0.22395901517005834,0.1343316818419371
U56,0.0,252,0,1.1681408954198078,-0.21843526491907983,0.15977121810503636
U56,0.0,252,1,1.1681408954198078,-0.21843526491907983,0.15977121810503636
U56,0.0,252,2,1.1681408954198078,-0.21843526491907983,0.15977121810503636
U56,0.0,252,3,1.1681408954198078,-0.21843526491907983,0.15977121810503636
U56,0.0,252,4,1.1681408954198078,-0.21843526491907983,0.15977121810503636
U56,0.0,252,5,1.1681408954198078,-0.21843526491907983,0.15977121810503636
U56,0.0,252,6,1.1681408954198078,-0.21843526491907983,0.15977121810503636
U56,0.0,252,7,1.1681408954198078,-0.21843526491907983,0.15977121810503636
U56,0.25,252,0,1.126295725433689,-0.2225979888356936,0.15336985896161437
U56,0.25,252,1,1.1256010169852302,-0.21951909658418722,0.15308402595099446
U56,0.25,252,2,1.1207922301670759,-0.2163656245973673,0.1527694308593095
U56,0.25,252,3,1.1033526131321825,-0.22158610197521988,0.15008150696415345
U56,0.25,252,4,1.134903862544589,-0.22251474880371447,0.15455675390006718
U56,0.25,252,5,1.1296570850137435,-0.22119037507776018,0.15428832894124067
U56,0.25,252,6,1.1402721374154545,-0.21980218285998165,0.15560173783020703
U56,0.25,252,7,1.1295086923074178,-0.21599897431452197,0.15379995527816326
U56,0.5,252,0,1.0674519282481203,-0.21461155961323397,0.1448405634991652
U56,0.5,252,1,1.058209022012617,-0.22291243392416993,0.14372817473659039
U56,0.5,252,2,1.055596432288347,-0.22393737358959231,0.1429428838868103
U56,0.5,252,3,1.0996342497110356,-0.2122885996797892,0.14992204208166204
U56,0.5,252,4,1.0882669538492151,-0.21769331786472457,0.14776745899239274
U56,0.5,252,5,1.1066051490848687,-0.21161623847627142,0.15116412983210115
U56,0.5,252,6,1.0903447320552235,-0.2206176507839227,0.14800864283558823
U56,0.5,252,7,1.0467459606205982,-0.21729359854780672,0.14177304900667242
U56,0.75,252,0,1.0055184326561686,-0.23055560170044953,0.13601928178181422
U56,0.75,252,1,1.0099982721376175,-0.21524634650956764,0.1355434352781979
U56,0.75,252,2,1.0236984835103713,-0.22191040340365475,0.13981865708613017
U56,0.75,252,3,0.9509173280239184,-0.22724435808908883,0.128592766350915
U56,0.75,252,4,1.0009755426342153,-0.23041053481481633,0.1355185532181562
U56,0.75,252,5,1.0576300008331931,-0.21888008348255283,0.14365398866375223
U56,0.75,252,6,1.0194379839754222,-0.21631474844790055,0.13861559439722848
U56,0.75,252,7,0.9776242437038472,-0.22267240239763275,0.13186972565392807
U56,1.0,252,0,1.014082423341696,-0.2176018521420302,0.1390226388868876
U56,1.0,252,1,0.9503473290734447,-0.2244198064451116,0.1277082092625499
U56,1.0,252,2,0.987478119245688,-0.2357673099909311,0.1345060649141503
U56,1.0,252,3,0.9578641699440168,-0.21296945954083435,0.12967386166069117
U56,1.0,252,4,1.039532020419135,-0.21333510638281228,0.14139752041795028
U56,1.0,252,5,1.0068171147794691,-0.2307643015483103,0.1371434605676538
U56,1.0,252,6,0.9603547264916642,-0.2272086718730889,0.13010572064450487
U56,1.0,252,7,0.9260417288697241,-0.23360734474559175,0.12322727890633134
U56,0.0,378,0,1.1687068692604723,-0.2165417264061804,0.15720655840648123
U56,0.0,378,1,1.1687068692604723,-0.2165417264061804,0.15720655840648123
U56,0.0,378,2,1.1687068692604723,-0.2165417264061804,0.15720655840648123
U56,0.0,378,3,1.1687068692604723,-0.2165417264061804,0.15720655840648123
U56,0.0,378,4,1.1687068692604723,-0.2165417264061804,0.15720655840648123
U56,0.0,378,5,1.1687068692604723,-0.2165417264061804,0.15720655840648123
U56,0.0,378,6,1.1687068692604723,-0.2165417264061804,0.15720655840648123
U56,0.0,378,7,1.1687068692604723,-0.2165417264061804,0.15720655840648123
U56,0.25,378,0,1.1314692531948365,-0.21377654664328216,0.1515206054457503
U56,0.25,378,1,1.118050623726067,-0.2189273567648612,0.14959567334194102
U56,0.25,378,2,1.1470160863300716,-0.21469986799876017,0.15435032017853834
U56,0.25,378,3,1.1241367364568116,-0.21518550844772277,0.15010658527166565
U56,0.25,378,4,1.1079217482054196,-0.21237424172846298,0.14829876812670473
U56,0.25,378,5,1.1211861647926373,-0.21652222800705956,0.15030662833765174
U56,0.25,378,6,1.1264364243366507,-0.21472314414775506,0.1512005006216146
U56,0.25,378,7,1.1278612077102343,-0.21801362576635375,0.1507558922621668
U56,0.5,378,0,1.0982289161142518,-0.21135411233396673,0.1471477966786363
U56,0.5,378,1,1.0863421447997057,-0.21779761122270747,0.14584582287232473
U56,0.5,378,2,1.0668012115776524,-0.21947649450369544,0.14268809107115543
U56,0.5,378,3,1.0761675165850728,-0.21469427041726885,0.1439042273692035
U56,0.5,378,4,1.0509771171310072,-0.21563116609140454,0.14040680932805572
U56,0.5,378,5,1.1011581628137797,-0.20962394680570862,0.14772458462815585
U56,0.5,378,6,1.0527774609069322,-0.2062379339341739,0.14003960290075246
U56,0.5,378,7,1.089608054428608,-0.22273059965513908,0.14667888012851438
U56,0.75,378,0,1.063277445126716,-0.20720741940489007,0.1418625981747097
U56,0.75,378,1,0.9846776859499121,-0.22483039636544289,0.13150498372117259
U56,0.75,378,2,1.006683595067297,-0.21408557361715363,0.13439621072047325
U56,0.75,378,3,1.0102399838721758,-0.20449220588091732,0.13475778831973817
U56,0.75,378,4,1.0757493916922625,-0.21836608132449997,0.1447921450558407
U56,0.75,378,5,1.0401480630930284,-0.22467144899115332,0.1400862220650969
U56,0.75,378,6,1.0471676047550205,-0.21435534804515033,0.13995816475913725
U56,0.75,378,7,1.0526483960152717,-0.2190756962538637,0.14056356743572063
U56,1.0,378,0,0.9069499169532788,-0.20945527506517525,0.11970361952927022
U56,1.0,378,1,0.8973135735180771,-0.22959592850120314,0.11825867081055641
U56,1.0,378,2,0.9660762135185362,-0.21686992188415988,0.12915248433255289
U56,1.0,378,3,0.9374715676208079,-0.22512898832708284,0.1230566009504599
U56,1.0,378,4,0.948795883839117,-0.23028211704001422,0.12629524967497963
U56,1.0,378,5,0.9213641520046949,-0.22106339795478192,0.12253734790000892
U56,1.0,378,6,0.905255577183159,-0.21146340298612754,0.11971597434803183
U56,1.0,378,7,0.9397001799644398,-0.22637351354389457,0.1249540689422699
B136,0.0,21,0,1.066271773087172,-0.26372392677410805,0.15980239884326997
B136,0.0,21,1,1.066271773087172,-0.26372392677410805,0.15980239884326997
B136,0.0,21,2,1.066271773087172,-0.26372392677410805,0.15980239884326997
B136,0.0,21,3,1.066271773087172,-0.26372392677410805,0.15980239884326997
B136,0.0,21,4,1.066271773087172,-0.26372392677410805,0.15980239884326997
B136,0.0,21,5,1.066271773087172,-0.26372392677410805,0.15980239884326997
B136,0.0,21,6,1.066271773087172,-0.26372392677410805,0.15980239884326997
B136,0.0,21,7,1.066271773087172,-0.26372392677410805,0.15980239884326997
B136,0.25,21,0,1.015734047853952,-0.26507103714359737,0.15135728528838754
B136,0.25,21,1,1.0315860958031768,-0.2640356433102291,0.1540962763998488
B136,0.25,21,2,1.032621425443995,-0.26604531383240737,0.1540414288828602
B136,0.25,21,3,1.0189978187239261,-0.2673553800086135,0.15187871039760426
B136,0.25,21,4,1.0229124148077404,-0.26355641587200707,0.15236097923391534
B136,0.25,21,5,1.027041910058468,-0.26321452583545546,0.1532767824122303
B136,0.25,21,6,1.0316156491070736,-0.26360847420223343,0.15384687739933023
B136,0.25,21,7,1.0332839577588186,-0.26485428921874354,0.154524766683376
B136,0.5,21,0,1.0159374251702809,-0.2638278938458789,0.1517511766616202
B136,0.5,21,1,0.9880483861406669,-0.26905754970367457,0.14690182635568205
B136,0.5,21,2,0.9981086714039898,-0.26404967041246274,0.14824646118089135
B136,0.5,21,3,0.9843362041505086,-0.2644408667958239,0.14630615786087553
B136,0.5,21,4,0.9656660154948317,-0.26081642522339366,0.1433820674484425
B136,0.5,21,5,0.9858516705723918,-0.2722491030243154,0.14673451962374906
B136,0.5,21,6,0.9642649622299319,-0.2614872622154145,0.14303118392897485
B136,0.5,21,7,0.9643801122948703,-0.2675576111770561,0.14255881878227727
B136,0.75,21,0,0.937281299605854,-0.2742605801774003,0.13893225318671787
B136,0.75,21,1,0.9534575389805697,-0.265905327083759,0.14192479305574612
B136,0.75,21,2,0.9522626584892272,-0.26382630424177733,0.1408869611646162
B136,0.75,21,3,0.9024733632581202,-0.27213003978692285,0.1338140716743803
B136,0.75,21,4,0.9518622515255796,-0.26794698950918416,0.14144385466655707
B136,0.75,21,5,0.9587075425851607,-0.2704339874121886,0.1417556118997001
B136,0.75,21,6,0.9132005266715756,-0.2701611228419588,0.1347271821967968
B136,0.75,21,7,0.9422809161218326,-0.2602432018144417,0.13940237685047774
B136,1.0,21,0,0.8806564857762892,-0.2594629517956324,0.12982679555055165
B136,1.0,21,1,0.966778756883849,-0.2743933410595797,0.14515895771142429
B136,1.0,21,2,0.8795021918123089,-0.27294896967599613,0.13082749049688314
B136,1.0,21,3,0.8611849969171442,-0.2576744410854732,0.12750761104176966
B136,1.0,21,4,0.911547067479866,-0.27338101980427887,0.13506909219155117
B136,1.0,21,5,0.8861820328962272,-0.267627325263446,0.13047206710515713
B136,1.0,21,6,0.8904257952537544,-0.26787461218317654,0.13178427560136763
B136,1.0,21,7,0.9531226330990876,-0.25327261291389747,0.14216568451630907
B136,0.0,63,0,1.0904809289461044,-0.28694818362899377,0.17100306141311017
B136,0.0,63,1,1.0904809289461044,-0.28694818362899377,0.17100306141311017
B136,0.0,63,2,1.0904809289461044,-0.28694818362899377,0.17100306141311017
B136,0.0,63,3,1.0904809289461044,-0.28694818362899377,0.17100306141311017
B136,0.0,63,4,1.0904809289461044,-0.28694818362899377,0.17100306141311017
B136,0.0,63,5,1.0904809289461044,-0.28694818362899377,0.17100306141311017
B136,0.0,63,6,1.0904809289461044,-0.28694818362899377,0.17100306141311017
B136,0.0,63,7,1.0904809289461044,-0.28694818362899377,0.17100306141311017
B136,0.25,63,0,1.047774220183146,-0.28638819196984855,0.16330226257512237
B136,0.25,63,1,1.0647318436413418,-0.2860991244738067,0.16682447597577776
B136,0.25,63,2,1.0530498256773446,-0.2859676771480123,0.16443266137428747
B136,0.25,63,3,1.0520032807898865,-0.2840109805525538,0.1638578285181016
B136,0.25,63,4,1.0685979385149411,-0.2854871591512602,0.1672482605459582
B136,0.25,63,5,1.058442526517227,-0.29081677073985024,0.16551102980523713
B136,0.25,63,6,1.0394434593682256,-0.2939654877120176,0.16197608224981597
B136,0.25,63,7,1.048381798325505,-0.2857158082776958,0.1634680702056639
B136,0.5,63,0,0.9800619486332607,-0.2918302400371815,0.15166431852467843
B136,0.5,63,1,1.0429832437007935,-0.2846910173426147,0.16318066560612166
B136,0.5,63,2,0.9984258886758358,-0.2843915181511353,0.1546867060251118
B136,0.5,63,3,0.9882394640083932,-0.28574545315579825,0.15347544145223968
B136,0.5,63,4,1.0208367721864977,-0.28418434529748526,0.15911214185321265
B136,0.5,63,5,1.0184820487723558,-0.2887261252516182,0.15786368998571443
B136,0.5,63,6,1.0057898096978222,-0.2969693266455756,0.15629166252233717
B136,0.5,63,7,1.023612357452006,-0.28218806507404837,0.15905324337435522
B136,0.75,63,0,1.0041445505062112,-0.27966699058900046,0.1564008457775572
B136,0.75,63,1,1.041717327751143,-0.2832425736242612,0.1642681269331172
B136,0.75,63,2,1.0178474424230004,-0.28951245729027597,0.15851134446814164
B136,0.75,63,3,1.005972016291486,-0.2881179501240846,0.15665649656557123
B136,0.75,63,4,0.9833220711161224,-0.28704198515420254,0.1532208574466758
B136,0.75,63,5,0.9942006629789149,-0.2887112756860919,0.15477809615344573
B136,0.75,63,6,0.9893395541631542,-0.286451568278701,0.15275378903115677
B136,0.75,63,7,0.952442449787423,-0.2754603091274098,0.1464074760232308
B136,1.0,63,0,0.9019634960906623,-0.30144881060942097,0.1390869656301641
B136,1.0,63,1,0.9194945217287328,-0.30318870433165623,0.14260207778254497
B136,1.0,63,2,0.9551467394388018,-0.2675320344932103,0.14802884943125472
B136,1.0,63,3,0.9171502493520198,-0.2931258459227295,0.14174317021979688
B136,1.0,63,4,0.938757182136029,-0.28690648460816803,0.14466407739395115
B136,1.0,63,5,0.9061144293705401,-0.27903765397624636,0.13951845100068572
B136,1.0,63,6,0.92745402930409,-0.276314173915425,0.14451343616731394
B136,1.0,63,7,0.884091450123351,-0.30097886256028317,0.13571592563604495
B136,0.0,126,0,1.0653720113403455,-0.2074018763117902,0.16059882236574818
B136,0.0,126,1,1.0653720113403455,-0.2074018763117902,0.16059882236574818
B136,0.0,126,2,1.0653720113403455,-0.2074018763117902,0.16059882236574818
B136,0.0,126,3,1.0653720113403455,-0.2074018763117902,0.16059882236574818
B136,0.0,126,4,1.0653720113403455,-0.2074018763117902,0.16059882236574818
B136,0.0,126,5,1.0653720113403455,-0.2074018763117902,0.16059882236574818
B136,0.0,126,6,1.0653720113403455,-0.2074018763117902,0.16059882236574818
B136,0.0,126,7,1.0653720113403455,-0.2074018763117902,0.16059882236574818
B136,0.25,126,0,1.0169885244830854,-0.20507645424439336,0.15234766433090807
B136,0.25,126,1,1.030804332815495,-0.20676144569203736,0.15455957602518922
B136,0.25,126,2,1.0190914460438658,-0.20926828979548595,0.15277955320522407
B136,0.25,126,3,1.0125386762369704,-0.20831764155764387,0.15179533845062365
B136,0.25,126,4,1.0257086409787173,-0.20734460247296382,0.1541152474842471
B136,0.25,126,5,1.032342759782228,-0.202130472270604,0.1549762461966111
B136,0.25,126,6,1.012960919543823,-0.2127983261141645,0.1515829691179531
B136,0.25,126,7,1.037801847345233,-0.20722733361113854,0.15594514486157562
B136,0.5,126,0,0.9734581527707331,-0.21145190498404842,0.1451055253950173
B136,0.5,126,1,0.9897266798808997,-0.20729836252412814,0.1478545715780264
B136,0.5,126,2,0.99764155852849,-0.21685490563907628,0.14952061216080414
B136,0.5,126,3,0.9551540139628102,-0.20870244927671033,0.14153908878846178
B136,0.5,126,4,0.9889407337978027,-0.2111473936865641,0.14813669025196607
B136,0.5,126,5,0.9801469962359611,-0.19975339439116913,0.14668353199106865
B136,0.5,126,6,0.9807401120456771,-0.20303285171912755,0.14644647433498736
B136,0.5,126,7,0.9685362337434918,-0.19649569342218154,0.14415908187881588
B136,0.75,126,0,0.9704438180232406,-0.20146023029977123,0.14598794611059995
B136,0.75,126,1,0.8977579644877736,-0.2103177981273836,0.13314819127488486
B136,0.75,126,2,0.8938600307536342,-0.21448149899719127,0.13232223033980217
B136,0.75,126,3,0.9451395126245083,-0.20755187678206322,0.14151768799906828
B136,0.75,126,4,0.938972799506947,-0.22303610732623835,0.14062101844067665
B136,0.75,126,5,0.920761295431118,-0.23259241070033354,0.1363688514350916
B136,0.75,126,6,0.840516414569024,-0.20887092138485586,0.12233460825040154
B136,0.75,126,7,0.9573326487371541,-0.22155541400368972,0.14298454214140288
B136,1.0,126,0,0.8802619408668114,-0.20685816581126037,0.13079164764786344
B136,1.0,126,1,0.9094611810052198,-0.2106917358525363,0.13614208222832547
B136,1.0,126,2,0.952697850143261,-0.1998243385220173,0.14285409201764754
B136,1.0,126,3,0.9360298206900379,-0.20823621211060983,0.1387651240340042
B136,1.0,126,4,0.909508209850791,-0.22747060735699398,0.13578457272547562
B136,1.0,126,5,0.8016443943829236,-0.2041622760592462,0.1170303403543731
B136,1.0,126,6,0.9080981474341938,-0.2043455904576107,0.13522719421538443
