arm,panel,cost,CAGR,Sharpe,MaxDD,H1_CAGR,H1_Sharpe,H1_MaxDD,H2_CAGR,H2_Sharpe,H2_MaxDD,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b
topn5,U56,10,0.06567421893471126,0.6693814541019433,-0.13827817657207941,0.0576667525420802,0.6431072631465866,-0.1266763155099614,0.0737423088818554,0.6957738136490561,-0.13827817657207941,0.04928038496428533,0.5508876208116944,-0.1266763155099614,0.07937889354039385,0.7575564694826158,-0.13827817657207964,False,False
topn5,U56,25,0.02892597728482227,0.32820380902158214,-0.15173196277907475,0.022967517866936404,0.2881464062622705,-0.15173196277907475,0.03491914282779418,0.36413875354450115,-0.1417720909278023,0.015174619646346477,0.20512278263715467,-0.15173196277907475,0.0404001866142627,0.41862570886159345,-0.1417720909278024,False,False
topn10,U56,10,0.09263349217501804,0.9113470280594357,-0.14281604714937346,0.09335127476103722,1.001641837991822,-0.0844250560349854,0.09191618081160913,0.842368025103631,-0.14281604714937435,0.08884106117460222,0.9401400714971163,-0.0844250560349854,0.09576925592520324,0.8938080325890166,-0.14281604714937401,False,False
topn10,U56,25,0.06639211117680555,0.6749480973874318,-0.1675688127500744,0.06757746037958756,0.7459193476971535,-0.08748776277103698,0.06520807808717177,0.6204551842763748,-0.16756881275007574,0.06335917558492099,0.6913439882038371,-0.08748776277103698,0.06889844999031802,0.6655132231255848,-0.1675688127500744,False,False
topn20,U56,10,0.10514808933537578,1.016914215327658,-0.1803559782917311,0.09517857570826616,1.009129476735926,-0.10697493571500505,0.11520835638312965,1.0299904725635727,-0.18035597829173078,0.08633396555001283,0.9026342237191068,-0.10697493571500505,0.12089997109275763,1.1036036600663082,-0.18035597829173144,False,False
topn20,U56,25,0.08854475300117026,0.8706357386741153,-0.18229669197057807,0.07907217084956986,0.85230251651379,-0.11443901972598458,0.0981004897508071,0.8916882908252659,-0.1822966919705783,0.07041073297091693,0.7502201167944991,-0.11443901972598458,0.1037220872898692,0.9614280280079613,-0.18229669197057807,False,False
topn30,U56,10,0.11306412555159229,1.134753932438861,-0.17019185392002834,0.10348248561328521,1.1368140282580208,-0.10711451703378105,0.12272896375095388,1.1400253895382124,-0.17019185392002856,0.09398803501494712,1.0190910672701892,-0.10711451703378105,0.12903702856574517,1.222773535744751,-0.17019185392002845,False,True
topn30,U56,25,0.10267631175069036,1.039769983191812,-0.17130115275796098,0.09404547311474176,1.0416301084786341,-0.11248041544140164,0.11137523839339059,1.0446205862721225,-0.17130115275796132,0.08471648228105111,0.9269570576096885,-0.11248041544140164,0.11770268172704856,1.125425712049594,-0.17130115275796132,False,False
topn50,U56,10,0.09391990740006562,1.2117473268938748,-0.1322031519030904,0.08823839887456697,1.2494609099026937,-0.08274341557960718,0.0996310781201335,1.1881779012158122,-0.1322031519030903,0.0797930165435683,1.1137146381202343,-0.08274341557960718,0.10570255573736675,1.286926453881304,-0.1322031519030905,False,False
topn50,U56,25,0.09073657329496876,1.1735711940750428,-0.1326119412928668,0.08535847584659462,1.2112916630271535,-0.08594656115660582,0.09614131994064334,1.1497339804812379,-0.13261194129286702,0.07681637985605705,1.074848889133611,-0.08594656115660582,0.1023451961105597,1.24913079347845,-0.1326119412928668,False,False
