panel,L,band,turnover,full_CAGR,full_Sharpe,full_MaxDD,h1_CAGR,h1_Sharpe,h1_MaxDD,h2_CAGR,h2_Sharpe,h2_MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,is__CAGR,is__Sharpe,is__MaxDD,a_H1,a_H2,a_DD,b_H1,b_H2,b_OOS,b_DD,b_CAGR,pass4a,pass4b,fail4b
U56,50,0.0,2.6481574612390792,0.13088679135128944,1.0358306687870094,-0.19227304467063844,0.13879890285734064,1.2332886499128437,-0.13325646773877575,0.12302965136683675,0.894643931977751,-0.19227304467063844,0.13428710375692332,0.9927066174574423,-0.19227304467063866,0.12676829072225737,1.1092426504121289,-0.13325646773877575,True,False,False,True,True,True,True,True,False,True,NONE
U56,50,0.01,2.642903695773029,0.12633241631687775,1.0046948837689627,-0.1896916872124188,0.13880295475047655,1.2556354094320372,-0.12426848907331578,0.11399843735405857,0.8301466703267599,-0.18969168721241902,0.12582767371868853,0.9298112761646311,-0.18969168721241902,0.12694610766778358,1.131367624981037,-0.12426848907331578,True,False,False,True,True,True,True,True,False,True,NONE
U56,50,0.03,2.659692944571039,0.1449748982858683,1.1121147538392033,-0.19475523000457562,0.15756184439492782,1.3330696421548196,-0.12832430386096005,0.13252481848172315,0.9456468824652329,-0.19475523000457573,0.14443838903341732,1.0456096894134177,-0.1947552300045755,0.14562722790855176,1.2157372309430556,-0.12832430386096005,True,False,False,True,True,True,True,True,False,True,NONE
U56,50,0.05,2.6978832615317137,0.14647754010940073,1.1148374935820464,-0.19874098601299395,0.14785209169600888,1.252556398705985,-0.13484582927892708,0.14510463454676947,1.0159176963779861,-0.19874098601299384,0.15642104953976754,1.1133169565532521,-0.19874098601299384,0.1345087379109633,1.125765758776251,-0.13484582927892708,True,False,False,True,True,True,True,True,False,True,NONE
U56,50,0.1,2.608188605996084,0.16146760882605582,1.141072341857852,-0.2156202182355742,0.16416198478570876,1.2914588641489824,-0.131465049662723,0.15877946882145655,1.0329222163560707,-0.21562021823557398,0.16764516132027918,1.111112367926769,-0.2156202182355741,0.15400433470516073,1.193236040341862,-0.131465049662723,True,False,False,True,True,True,False,True,False,False,DD
U56,100,0.0,2.731487853065876,0.1454864565978793,1.0991943663512358,-0.19672384339720972,0.16346110852169926,1.3684356739397499,-0.1287041311942576,0.12778950034382963,0.8986954525344784,-0.19672384339720983,0.14147469238388255,1.0052011289920564,-0.19672384339720972,0.15038072281157122,1.247406561810392,-0.1287041311942576,True,False,False,True,True,True,True,True,False,True,NONE
U56,100,0.01,2.724870328522536,0.1515039776714715,1.139677589993649,-0.1890241481225059,0.16617932325610263,1.3904143141222653,-0.12229132214219496,0.13701330846013327,0.9547277477582367,-0.18902414812250778,0.14974773027765154,1.056726606928756,-0.189024148122507,0.1536418627879419,1.2722021208602075,-0.12229132214219496,True,False,False,True,True,True,True,True,False,True,NONE
U56,100,0.03,2.725463776798519,0.15057206946355728,1.1189806160253941,-0.20422663776539618,0.15960101050947206,1.2937534618921251,-0.13375642333234883,0.14161342999178084,0.9839401477519003,-0.20422663776539784,0.15278935132585825,1.0769978368657402,-0.20422663776539662,0.1478832648272721,1.1840368802430588,-0.13375642333234883,True,False,False,True,True,True,False,True,False,False,DD
U56,100,0.05,2.7747576287032456,0.1616138033802812,1.1556621398993163,-0.21153549084823287,0.16267579566610402,1.3139623604763033,-0.1292111853590695,0.16055278112206062,1.0468741220421227,-0.2115354908482331,0.1720819624683272,1.1393632856890403,-0.2115354908482322,0.14901817339749135,1.1928084241639811,-0.1292111853590695,True,False,False,True,True,True,False,True,False,False,DD
U56,100,0.1,2.7238263110091347,0.16255191927795654,1.1611755428829948,-0.22858317524483474,0.1527192104495083,1.2311005513434277,-0.12934930981864623,0.17246850123181812,1.1190164588280078,-0.22858317524483474,0.1797156643679314,1.1909652935072568,-0.22858317524483507,0.14202951081123127,1.1284498379704853,-0.12934930981864623,False,False,False,True,True,True,False,True,False,False,DD
U56,150,0.0,2.7266190166135638,0.15499380703380683,1.133184613063134,-0.19838369646438647,0.15225979425283187,1.2541747756004493,-0.1310826776117867,0.15773430691597512,1.051355767764764,-0.19838369646438614,0.16938796565070247,1.1463852467808278,-0.19838369646438636,0.13773963320860005,1.1254553617836163,-0.1310826776117867,True,False,False,True,True,True,True,True,False,True,NONE
U56,150,0.01,2.7311816013960244,0.15147910380467233,1.112612509879184,-0.1965177825953104,0.1473372764407923,1.2156826058794228,-0.13763074124891372,0.15563588294800224,1.0434133117947868,-0.1965177825953104,0.1655764945064313,1.1300390190600365,-0.1965177825953106,0.13457660308973773,1.097385675775823,-0.13763074124891372,False,False,False,True,True,True,True,True,False,True,NONE
U56,150,0.03,2.7670959623840927,0.1469082864022493,1.0832139743654272,-0.2011487150735668,0.14292311722027606,1.1753974703675758,-0.1313950056076375,0.15090735115879705,1.020203262582401,-0.2011487150735669,0.16154835452852723,1.1101263516976203,-0.20114871507356713,0.12936514127594556,1.0532269503073268,-0.1313950056076375,False,False,False,True,True,True,True,True,False,True,NONE
U56,150,0.05,2.7234167155320232,0.15333874007495574,1.0996399442358602,-0.23181609337967712,0.1492142246458228,1.2017862496276308,-0.13267999527838337,0.15747805833819917,1.0311378645095286,-0.23181609337967723,0.16808549083660718,1.1192819250885715,-0.231816093379677,0.13566816950202765,1.081209696603006,-0.13267999527838337,False,False,False,True,True,True,False,True,False,False,DD
U56,150,0.1,2.8505587537834343,0.15472036525552912,1.106362478792982,-0.21706568110190483,0.16307455792860437,1.3058775189257412,-0.12994596942570424,0.1464261795138604,0.9634113437992005,-0.21706568110190483,0.15638150978553078,1.045074540176556,-0.2170656811019045,0.1527048765817911,1.208076464972134,-0.12994596942570424,True,False,False,True,True,True,False,True,False,False,DD
U56,200,0.0,2.7551322078761635,0.15714672654911843,1.1479799954464627,-0.19127561830465023,0.1498542304081545,1.2126871756821322,-0.13952273332906917,0.16448547246554002,1.1050095733306262,-0.19127561830465045,0.1716196082191408,1.1759465345181017,-0.19127561830465023,0.13979903866882748,1.115763519905964,-0.13952273332906917,False,False,False,True,True,True,True,True,False,True,NONE
U56,200,0.01,2.8114675300337018,0.15211852661200798,1.116295993142606,-0.19655620899146709,0.14383305911861122,1.1851319875604769,-0.13347452741796384,0.16046401070576177,1.0733444246945223,-0.19655620899146664,0.16770798190620306,1.1440400535632114,-0.19655620899146697,0.13345337026660387,1.085826339195087,-0.13347452741796384,False,False,False,True,True,True,True,True,False,True,NONE
U56,200,0.03,2.8202658801604357,0.15651345080106793,1.1330596081813253,-0.19886142182164368,0.15349390394736417,1.2468441580551253,-0.1306566256690257,0.15954090204262394,1.0554480878923804,-0.1988614218216438,0.1669599541433331,1.1246736620207127,-0.19886142182164368,0.14394416762006212,1.1559985052126447,-0.1306566256690257,True,False,False,True,True,True,True,True,False,True,NONE
U56,200,0.05,2.9001046091922995,0.15034357184890101,1.077389764059313,-0.2341411785967239,0.14852792490434719,1.2087936608696015,-0.1388795151291634,0.15216208905351225,0.9903390511051011,-0.23414117859672412,0.16091903165704746,1.0659310522378234,-0.23414117859672368,0.13762136903675448,1.1073695301377038,-0.1388795151291634,False,False,False,True,True,True,False,True,False,False,DD
U56,200,0.1,2.7855218273508497,0.14942869505799483,1.073590603605356,-0.23018982905440133,0.1536612595995912,1.2526113037913527,-0.14472084711586053,0.14521165899362698,0.9510911210022817,-0.23018982905440122,0.15571336936988112,1.0363741296391422,-0.23018982905440122,0.1418372492636062,1.142689138890804,-0.14472084711586053,True,False,False,True,True,True,False,True,False,False,DD
U56,250,0.0,2.7423902635500905,0.154061715136816,1.122637479120395,-0.21553599856780148,0.14634458021388252,1.2165392599850537,-0.1301120008083304,0.1618308014297356,1.06508251230564,-0.2155359985678017,0.1723149604975871,1.1528745456808185,-0.2155359985678017,0.13226164510871796,1.0914257321527632,-0.1301120008083304,False,False,False,True,True,True,False,True,False,False,DD
U56,250,0.01,2.750387145207471,0.15927800406494597,1.152374178821836,-0.23325340207156164,0.15516614342450596,1.2754769553597365,-0.13045195778925,0.1634045010397549,1.0718837733803182,-0.2332534020715612,0.17358085410503787,1.1577851135172323,-0.2332534020715613,0.1421309407676965,1.1579964160257117,-0.13045195778925,True,False,False,True,True,True,False,True,False,False,DD
U56,250,0.03,2.7407915877258966,0.15629397675929568,1.141307567480007,-0.22874734336503055,0.14916727465766577,1.2407583358258805,-0.13033624548158862,0.16346487597997572,1.0792530397437339,-0.22874734336503078,0.17312489145366072,1.1631603371067913,-0.22874734336503055,0.1361649619384777,1.1224352058567963,-0.13033624548158862,True,False,False,True,True,True,False,True,False,False,DD
U56,250,0.05,2.751744903878429,0.1581369339199734,1.1469227252320535,-0.2059899233574226,0.153494853873412,1.262067649516844,-0.13360844480514045,0.16279769537381328,1.0716279657649606,-0.20598992335742272,0.17403136717856071,1.164293876288647,-0.20598992335742283,0.13911064084207259,1.1340966092983455,-0.13360844480514045,True,False,False,True,True,True,False,True,False,False,DD
U56,250,0.1,2.701931964594943,0.1574117917647868,1.145352699863806,-0.22317035952562525,0.14634538528479246,1.2203793634493887,-0.12840265055202726,0.16858502935689845,1.1034109132717502,-0.2231703595256258,0.17931465682040848,1.1939851005084328,-0.22317035952562525,0.1313412325128831,1.0872681197240415,-0.12840265055202726,False,False,False,True,True,True,False,True,False,False,DD
B136,50,0.0,3.072499293413872,0.1510171472124997,1.039670570290869,-0.18734833727751166,0.1567814756068564,1.1773719904550293,-0.1473454799118441,0.14528411773747774,0.9346045277701442,-0.18734833727751177,0.1586278772247922,1.0348658921233709,-0.18734833727751166,0.14184674211310755,1.0515393550330492,-0.1473454799118441,False,False,False,True,True,True,True,True,False,True,NONE
