panel,cost,conv,gross,n,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,m_H1,m_H2,m_OOS,m_DD,m_CAGR,fails,pass4b,pass4a,turnover,real_gross,names
B136,10,NORM,0.5,5,0.1121893245192791,0.8713484912387514,-0.1656997974889194,0.6770637394821281,0.9946391326109266,0.7752608869547024,0.9536078623679793,0.1109557943217665,0.8174871937464468,-0.16569979748891972,0.03800073467525156,-0.05877180488113276,-0.06453672985078474,0.036595922355438654,0.005590988017262835,H2+OOS,False,False,14.62947684264393,0.5005317993210091,4.965082225726515
B136,10,NORM,0.5,10,0.09571192371283188,0.8912043152937336,-0.14624703088643398,0.654453790498869,1.1160143551948625,0.7057921782685644,1.0541051066491562,0.0863898102610825,0.7759919900269332,-0.1462470308864341,0.1593759572591874,-0.12824051356727073,-0.10603193357029839,0.05604868895792406,-0.010886412789184383,H2+OOS+CAGR,False,False,11.982892891481532,0.5004569409324636,9.925658932191935
B136,10,NORM,0.5,20,0.08693615839647206,0.9411617457559192,-0.13639591734821999,0.6373809428219415,1.1024506852867852,0.8005971979790606,1.0204091003703164,0.0836242504435718,0.8816408169159353,-0.13639591734821965,0.14581228735111018,-0.03343549385677458,-0.0003831066812962636,0.06589980249613805,-0.0196621781055442,H2+OOS+CAGR,False,False,9.570704251924438,0.500387586448374,19.700382969137195
B136,10,NORM,0.5,30,0.08125852073296236,0.9516149028670025,-0.1379967501290259,0.5888437275297155,1.1105995356455507,0.8105286131895257,1.0255578562632266,0.07785352303625714,0.8944638247125992,-0.13799675012902646,0.15396113770987563,-0.023504078646309434,0.012439901115367635,0.06429896971533214,-0.025339815769053906,H2+CAGR,False,False,8.343066835479599,0.5003441068973264,29.373056994818654
B136,10,NORM,0.5,40,0.08039659955481304,0.9880955967778864,-0.1299313005103674,0.6187623708761238,1.1069067050774375,0.8802881938463089,1.0088253297852716,0.08007974479259894,0.9715627206426478,-0.1299313005103675,0.15026830714176242,0.04625550201047368,0.08953879704541623,0.07236441933399065,-0.026201736947203222,CAGR,False,False,7.552301806410328,0.500329996717344,38.82293309303897
B136,10,NORM,0.5,60,0.07596863702006806,0.9995417279560049,-0.1273174657186973,0.5966866885955588,1.0959685017546856,0.911075346369181,0.9916190301201987,0.07702884427380141,1.0058305577316453,-0.12731746571869718,0.13933010381901056,0.0770426545333458,0.12380663413441373,0.07497825412566075,-0.0306296994819482,CAGR,False,False,6.535084214245747,0.5003009609445808,56.726965532777655
B136,10,NORM,0.5,80,0.0746883138154606,1.0246580888674786,-0.12565907673625354,0.5943726132273299,1.1112818298804776,0.9437047487923632,0.9990371952966173,0.07624892227958746,1.0456505810522245,-0.12565907673625387,0.15464343194480257,0.10967205695652804,0.16362665745499294,0.0766366431081045,-0.03191002268655567,CAGR,False,False,5.882933242194864,0.5002848097506892,73.11353908537959
B136,10,NORM,0.5,ALL,0.07134314212241888,1.0252211851727986,-0.12041478775436043,0.5924782450138515,1.1421393116997294,0.9157689032597176,1.0312200354599201,0.07062700966896052,1.0200322797348198,-0.12041478775436043,0.1855009137640543,0.08173621142388243,0.13800835613758822,0.08188093208999761,-0.035255194379597385,CAGR,False,False,5.568201737661766,0.5002627115502412,91.29488623563866
B136,10,NORM,0.75,5,0.16633229591191312,0.8759512186202089,-0.2398884377180862,0.693373542693978,0.9964109867910509,0.7822263375851602,0.9550528539914069,0.16392587618324272,0.8243073644786649,-0.23988843771808588,0.03977258885537582,-0.051806354250674924,-0.05771655911856666,-0.03759271787372817,0.059733959409896856,H2+OOS+DD,False,False,21.883816969723267,0.7503762717583413,4.965082225726515
B136,10,NORM,0.75,10,0.1425213779576584,0.8945662564516421,-0.21444792932259615,0.664596661799714,1.118065989470775,0.710413352662198,1.0558595059015365,0.12766905137397422,0.780593339534181,-0.21444792932259604,0.1614275915350999,-0.12361933917363721,-0.10143058406305061,-0.012152209478238113,0.03592304145564214,H2+OOS+DD,False,False,17.922295935407835,0.7503274178328844,9.925658932191935
