panel,ladder,rung_set,stat,is_path,is_trunc,rung_set_moves,n_subtapes,b_ratio,b_gap,b_sd,b_agree
B136,CADENCE,EXT,K0126,True,True,True,6,0.08771533759328515,0.14273249492130435,0.056494348481692144,0.09732899339524484
B136,CADENCE,EXT,K0252,True,True,True,6,0.045365638198272634,0.13122520210123925,0.11371240118891791,0.07649052885996588
B136,CADENCE,EXT,K0504,True,True,True,6,0.0004927522271286057,0.13122520210123925,0.14939294678515586,0.06133278963661404
B136,CADENCE,EXT,MAXDD,True,False,True,6,0.019322273842907363,0.13122520210123925,0.15490236166251625,0.0571618496964461
B136,CADENCE,EXT,Q0500,True,True,True,6,0.38850295531513207,-0.18302386559949924,-0.7301295369777028,-0.11024093517287048
B136,CADENCE,EXT,Q0750,True,True,True,6,0.02887056983001741,-0.2920689323098369,-0.36731348256108215,-0.05744168340727147
B136,CADENCE,EXT,Q0900,True,True,True,6,-0.2817437833534883,-0.31598768494436186,-0.059942979129238134,-0.12136043414177258
B136,CADENCE,EXT,Q0950,True,True,True,6,-0.17933726672196076,-0.10493268093063791,0.05843823285446506,-0.12011940179529357
B136,CADENCE,EXT,Q0990,True,True,True,6,-0.2091159002032205,-0.056148189253030154,0.19126345268247344,-0.08974826464584722
B136,CADENCE,EXT,Q0999,True,True,True,6,0.0014000715851226904,0.0924215135997622,0.14049855761980623,0.03376563219689967
B136,CADENCE,EXT,SHARPE,False,False,True,6,-0.1006650206500316,-0.533714090140021,-0.49277339641246287,-0.026508833403448194
B136,CADENCE,EXT,ULCER,True,False,True,6,0.09861084048179496,-0.07760911221071912,-0.1957066691653403,-0.11308765756884094
B136,CADENCE,EXT,VOL,False,False,True,6,0.11565157746630798,-0.08148133022006743,-0.14699512789169972,-0.0024923923728123183
B136,GROSS,CORE,CAGR,False,False,False,6,0.4897956781999838,0.016775426700679615,-0.4674584097960217,0.005595036330910578
B136,GROSS,CORE,CALMAR,True,False,False,6,0.7406480390729981,0.08120359289461913,-0.6477280822210659,0.13769969501250334
B136,GROSS,CORE,K0021,True,True,False,6,-0.2671478014286068,0.2637944185451864,0.5286963178395121,0.0
B136,GROSS,CORE,K0063,True,True,False,6,0.17703540805344511,0.1474857182227699,-0.024352801072552728,0.0
B136,GROSS,CORE,K0126,True,True,False,6,0.18532247207688896,0.1418738996475815,-0.032874141757330395,0.0
B136,GROSS,CORE,K0252,True,True,False,6,0.16340440862998404,0.1418738996475815,-0.008092665057893921,0.0
B136,GROSS,CORE,K0504,True,True,False,6,0.13607425924728866,0.1418738996475815,0.019274902443856077,0.0
B136,GROSS,CORE,MAXDD,True,False,False,6,0.11423224171735423,0.1418738996475815,0.03687942183214581,0.0
B136,GROSS,CORE,Q0500,True,True,False,6,0.6360187652785373,0.036731665433176415,-0.577134742073148,0.0
B136,GROSS,CORE,Q0750,True,True,False,6,0.31220147151855826,-0.00995068315207757,-0.29127595285586527,0.0
B136,GROSS,CORE,Q0900,True,True,False,6,0.11522133672331847,-0.007712234623173168,-0.12699980279487183,0.0
B136,GROSS,CORE,Q0950,True,True,False,6,0.004981770784525859,-0.02723079626298777,-0.03026615451385724,0.0
B136,GROSS,CORE,Q0990,True,True,False,6,-0.02432302197039982,0.021893113983599947,0.04514654368167113,0.0
B136,GROSS,CORE,Q0999,True,True,False,6,0.06055254013855758,0.08707366813907401,0.03822202686785318,0.0
B136,GROSS,CORE,SHARPE,False,False,False,6,0.42957240810532266,0.06524400492555721,-0.3644316510250198,0.0600235109149663
B136,GROSS,CORE,ULCER,True,False,False,6,0.22167049689202858,0.004126020610139699,-0.22022523965685542,0.0
B136,GROSS,CORE,VOL,False,False,False,6,0.48168027529682345,0.003306806024344015,-0.47754759376987643,0.0
B136,GROSS,EXT,CAGR,False,False,False,6,0.4897956781999838,0.016775426700679615,-0.4674584097960217,0.005595036330910578
B136,GROSS,EXT,CALMAR,True,False,False,6,0.7406480390729981,0.08120359289461913,-0.6477280822210659,0.13769969501250334
B136,GROSS,EXT,K0021,True,True,False,6,-0.2671478014286068,0.2637944185451864,0.5286963178395121,0.0
B136,GROSS,EXT,K0063,True,True,False,6,0.17703540805344511,0.1474857182227699,-0.024352801072552728,0.0
B136,GROSS,EXT,K0126,True,True,False,6,0.18532247207688896,0.1418738996475815,-0.032874141757330395,0.0
B136,GROSS,EXT,K0252,True,True,False,6,0.16340440862998404,0.1418738996475815,-0.008092665057893921,0.0
B136,GROSS,EXT,K0504,True,True,False,6,0.13607425924728866,0.1418738996475815,0.019274902443856077,0.0
B136,GROSS,EXT,MAXDD,True,False,False,6,0.11423224171735423,0.1418738996475815,0.03687942183214581,0.0
B136,GROSS,EXT,Q0500,True,True,False,6,0.6360187652785373,0.036731665433176415,-0.577134742073148,0.0
B136,GROSS,EXT,Q0750,True,True,False,6,0.31220147151855826,-0.00995068315207757,-0.29127595285586527,0.0
B136,GROSS,EXT,Q0900,True,True,False,6,0.11522133672331847,-0.007712234623173168,-0.12699980279487183,0.0
B136,GROSS,EXT,Q0950,True,True,False,6,0.004981770784525859,-0.02723079626298777,-0.03026615451385724,0.0
B136,GROSS,EXT,Q0990,True,True,False,6,-0.02432302197039982,0.021893113983599947,0.04514654368167113,0.0
B136,GROSS,EXT,Q0999,True,True,False,6,0.06055254013855758,0.08707366813907401,0.03822202686785318,0.0
B136,GROSS,EXT,SHARPE,False,False,False,6,0.42957240810532266,0.06524400492555721,-0.3644316510250198,0.0600235109149663
B136,GROSS,EXT,ULCER,True,False,False,6,0.22167049689202858,0.004126020610139699,-0.22022523965685542,0.0
B136,GROSS,EXT,VOL,False,False,False,6,0.48168027529682345,0.003306806024344015,-0.47754759376987643,0.0
B136,H,CORE,CAGR,False,False,True,6,-0.4218919335831109,-0.8045604417006564,-0.48237448024267077,-0.04588106157635316
B136,H,CORE,CALMAR,True,False,True,6,0.235507734712707,-0.3086141261958297,-0.5343688191032165,-0.12506580403215764
B136,H,CORE,K0021,True,True,True,6,0.4581782550590737,0.9690112341606947,0.5540831670079183,8.232756095877936e-05
B136,H,CORE,K0063,True,True,True,6,0.24139074968269467,0.6065439283481388,0.35757592226598256,-0.04461390050007893
B136,H,CORE,K0126,True,True,True,6,0.37450615373250057,0.6065439283481388,0.24938752401146125,-0.019322085858753054
B136,H,CORE,K0252,True,True,True,6,0.49608315441564715,0.6455252631796752,0.18942269587413674,-0.06116265434836042
B136,H,CORE,K0504,True,True,True,6,0.5029660429290862,0.6455252631796752,0.16894420961093076,-0.06805658773195446
B136,H,CORE,MAXDD,True,False,True,6,0.4803912765162546,0.6455252631796752,0.1766070098075943,-0.07355205018327822
B136,H,CORE,Q0500,True,True,True,6,0.9393601718626735,0.25649243063406857,-0.6613057368771619,0.24452338033440751
B136,H,CORE,Q0750,True,True,True,6,0.4371683703548619,0.10322709079878938,-0.27361105960463294,0.12228112101271066
B136,H,CORE,Q0900,True,True,True,6,-0.308985420544174,-0.3428619636392423,0.039192168920578266,-0.008410178745726084
B136,H,CORE,Q0950,True,True,True,6,-0.4379560228602784,-0.35399800906382745,0.16705341624501574,-0.03573926016416274
B136,H,CORE,Q0990,True,True,True,6,-0.2666282601827555,-0.053739904656012895,0.23295146574023606,-0.024408259697119083
B136,H,CORE,Q0999,True,True,True,6,0.33930986262618235,0.48672218270724105,0.15994057888795563,-0.10772762185162404
B136,H,CORE,SHARPE,False,False,True,6,-1.066981133484055,-1.4118445078024924,-0.4463102558138652,-0.12796416464168078
B136,H,CORE,ULCER,True,False,True,6,-0.01209241507214118,-0.14685439453925314,-0.10299954812342815,0.014153127435591304
B136,H,CORE,VOL,False,False,True,6,-0.3524588971773018,-0.6915450369527664,-0.3264901814900398,-0.09214399784293438
B136,H,EXT,CAGR,False,False,True,6,-0.2609678859034643,-0.734472235642759,-0.40151572967179155,-0.0553089171428701
B136,H,EXT,CALMAR,True,False,True,6,-0.07615841639014721,-0.6038859945376815,-0.5312149942908653,-0.1739275994667478
B136,H,EXT,K0021,True,True,True,6,0.25026268994283385,0.6390385986079385,0.2667100218961819,0.002412116183282652
B136,H,EXT,K0063,True,True,True,6,0.07813564835755228,0.3077895731925329,0.18225588528597247,-0.014166619682857345
B136,H,EXT,K0126,True,True,True,6,0.06034612470860325,0.2462608402578936,0.15433202766003115,-0.027817273660220687
B136,H,EXT,K0252,True,True,True,6,0.1068124858130027,0.2592417651672268,0.13745863063687871,-0.04966589260985281
B136,H,EXT,K0504,True,True,True,6,0.09605302269705061,0.2592417651672268,0.15640401482009902,-0.05884037914955395
B136,H,EXT,MAXDD,True,False,True,6,0.08690133014627871,0.2592417651672268,0.1694093976467121,-0.061418841101800466
B136,H,EXT,Q0500,True,True,True,6,0.8120796950659299,0.15342207805915656,-0.6729776204506419,0.08741139538453988
B136,H,EXT,Q0750,True,True,True,6,-0.10116664101640817,-0.3361486015702503,-0.2992668279609698,0.02145756113997621
B136,H,EXT,Q0900,True,True,True,6,-0.45704641245751837,-0.4241397314348471,-0.015691050436231348,-0.07154353882931207
B136,H,EXT,Q0950,True,True,True,6,-0.314935038205793,-0.2123914767641549,0.11475453026132088,-0.10034210492636056
B136,H,EXT,Q0990,True,True,True,6,0.03403511613722531,0.22963163158161495,0.2363721988974073,-0.10375816816966793
B136,H,EXT,Q0999,True,True,True,6,-0.03758585009182533,0.12411760864836305,0.16202487338105315,-0.0928454199480996
B136,H,EXT,SHARPE,False,False,True,6,-0.7777461065179379,-1.1798439683752577,-0.44227649388053214,-0.1406775921943325
B136,H,EXT,ULCER,True,False,True,6,-0.25177191635305946,-0.24070430137671123,-0.12559997430251815,-0.056770366914856873
B136,H,EXT,VOL,False,False,True,6,-0.1650727542691255,-0.31761938194878836,-0.29486463183333433,-0.029709642750048254
B136,N,CORE,CAGR,False,False,False,6,-0.1353213289353286,-0.6157813818786215,-0.4267883505009345,-0.032013270065185236
B136,N,CORE,CALMAR,True,False,False,6,0.4379907897978038,-0.2548686303855118,-0.4919097755917919,-0.11352514184405235
B136,N,CORE,K0021,True,True,False,6,-0.4465991710928581,0.30423979646448257,0.6363746484981176,-0.0977334318077757
B136,N,CORE,K0063,True,True,False,6,-0.16894053539109677,0.45894912138956434,0.2647854029295855,-0.06987781847383663
B136,N,CORE,K0126,True,True,False,6,0.14021418045995634,0.5041480758913741,0.17311574950186584,-0.059822757115153766
B136,N,CORE,K0252,True,True,False,6,0.2810749394573466,0.5041480758913741,0.1949126785618444,-0.07238718506128175
B136,N,CORE,K0504,True,True,False,6,0.2541828314223711,0.5041480758913741,0.2229780403119343,-0.08030238391207598
B136,N,CORE,MAXDD,True,False,False,6,0.23940580056073846,0.5041480758913741,0.21903412521741897,-0.0797261016027104
B136,N,CORE,Q0500,True,True,False,6,0.702017563743787,0.22343523125487808,-0.5509282729306673,0.10422402883127545
B136,N,CORE,Q0750,True,True,False,6,0.21633423698480478,0.024620325244482686,-0.23374815242527733,0.13240954696966886
B136,N,CORE,Q0900,True,True,False,6,-0.43343693190007243,-0.655402266207277,0.03844497155523996,0.07124643234984318
B136,N,CORE,Q0950,True,True,False,6,-0.4510030405553016,-0.65830722098419,0.08021325431228908,0.07245641784961414
B136,N,CORE,Q0990,True,True,False,6,-0.30104142050154464,-0.23203010822766626,0.11908490987362753,0.03855129793760501
B136,N,CORE,Q0999,True,True,False,6,-0.06776496454337569,0.22690100206844646,0.16718721546596327,-0.03343695215970028
B136,N,CORE,SHARPE,False,False,False,6,-0.5902718820449475,-0.9851324789327511,-0.4453286655769227,-0.14615361907586097
B136,N,CORE,ULCER,True,False,False,6,-0.17967989019430677,-0.34806030483133577,-0.11479051940422977,0.09635726407146891
B136,N,CORE,VOL,False,False,False,6,0.4486992914294235,0.23386800033435542,-0.1455735636920909,0.06169751466760967
B136,N,EXT,CAGR,False,False,False,6,-0.1353213289353286,-0.6157813818786215,-0.4267883505009345,-0.032013270065185236
B136,N,EXT,CALMAR,True,False,False,6,0.4379907897978038,-0.2548686303855118,-0.4919097755917919,-0.11352514184405235
B136,N,EXT,K0021,True,True,False,6,-0.4465991710928581,0.30423979646448257,0.6363746484981176,-0.0977334318077757
B136,N,EXT,K0063,True,True,False,6,-0.16894053539109677,0.45894912138956434,0.2647854029295855,-0.06987781847383663
B136,N,EXT,K0126,True,True,False,6,0.14021418045995634,0.5041480758913741,0.17311574950186584,-0.059822757115153766
B136,N,EXT,K0252,True,True,False,6,0.2810749394573466,0.5041480758913741,0.1949126785618444,-0.07238718506128175
B136,N,EXT,K0504,True,True,False,6,0.2541828314223711,0.5041480758913741,0.2229780403119343,-0.08030238391207598
B136,N,EXT,MAXDD,True,False,False,6,0.23940580056073846,0.5041480758913741,0.21903412521741897,-0.0797261016027104
B136,N,EXT,Q0500,True,True,False,6,0.702017563743787,0.22343523125487808,-0.5509282729306673,0.10422402883127545
B136,N,EXT,Q0750,True,True,False,6,0.21633423698480478,0.024620325244482686,-0.23374815242527733,0.13240954696966886
B136,N,EXT,Q0900,True,True,False,6,-0.43343693190007243,-0.655402266207277,0.03844497155523996,0.07124643234984318
B136,N,EXT,Q0950,True,True,False,6,-0.4510030405553016,-0.65830722098419,0.08021325431228908,0.07245641784961414
B136,N,EXT,Q0990,True,True,False,6,-0.30104142050154464,-0.23203010822766626,0.11908490987362753,0.03855129793760501
B136,N,EXT,Q0999,True,True,False,6,-0.06776496454337569,0.22690100206844646,0.16718721546596327,-0.03343695215970028
B136,N,EXT,SHARPE,False,False,False,6,-0.5902718820449475,-0.9851324789327511,-0.4453286655769227,-0.14615361907586097
B136,N,EXT,ULCER,True,False,False,6,-0.17967989019430677,-0.34806030483133577,-0.11479051940422977,0.09635726407146891
B136,N,EXT,VOL,False,False,False,6,0.4486992914294235,0.23386800033435542,-0.1455735636920909,0.06169751466760967
U56,CADENCE,CORE,CAGR,False,False,True,6,0.27188182438487996,-0.13467281567904826,-0.47343777409304394,0.05450347780759373
U56,CADENCE,CORE,CALMAR,True,False,True,6,0.3563798102933496,-0.0608145215636882,-0.5492298175282263,0.09040410402222505
U56,CADENCE,CORE,K0021,True,True,True,6,0.6144930280670604,1.03865717790066,0.3971061743252895,0.0375839458979131
U56,CADENCE,CORE,K0063,True,True,True,6,0.3856657758921611,0.5825707645449313,0.23425604363817906,0.0625321597961119
U56,CADENCE,CORE,K0126,True,True,True,6,0.24610560148800092,0.4682228591899204,0.16372083231079043,-0.017672886515166953
U56,CADENCE,CORE,K0252,True,True,True,6,0.036639701181967646,0.2619673506598869,0.12418228395829085,-0.042243507284743784
U56,CADENCE,CORE,K0504,True,True,True,6,0.0232687615040606,0.2619673506598869,0.10521108080995085,-0.049015667879400156
U56,CADENCE,CORE,MAXDD,True,False,True,6,0.021663569908414244,0.2619673506598869,0.10973677128278037,-0.050749742573063174
U56,CADENCE,CORE,Q0500,True,True,True,6,-0.3319747329447769,-1.2577909318251241,-0.7961884635801396,-0.015779662160168715
U56,CADENCE,CORE,Q0750,True,True,True,6,-0.3656661571661716,-0.792973789448922,-0.4199047022335151,0.021775722063424482
U56,CADENCE,CORE,Q0900,True,True,True,6,-0.3741693147831197,-0.46370172080514815,-0.13259031669073088,-0.053240800890196144
U56,CADENCE,CORE,Q0950,True,True,True,6,-0.10393547939631453,-0.21303230216206978,-0.006549671239059946,-0.052857029573374265
U56,CADENCE,CORE,Q0990,True,True,True,6,0.16810350447156602,0.23422808970624923,0.10914151665377476,0.004147771348324079
U56,CADENCE,CORE,Q0999,True,True,True,6,-0.44080553972249675,-0.3455412846893491,0.014799156872407545,-0.02743064767497323
U56,CADENCE,CORE,SHARPE,False,False,True,6,0.33524472279649775,-0.21984780766969533,-0.4919232164992184,0.0052890017184724645
U56,CADENCE,CORE,ULCER,True,False,True,6,0.09705270959025512,-0.11915534221701514,-0.24051383230503157,-0.00015279399427813124
U56,CADENCE,CORE,VOL,False,False,True,6,0.029574756782964194,-0.43251621201889656,-0.3938917472794907,-0.0033354980545860936
U56,CADENCE,EXT,CAGR,False,False,True,6,0.09483495163762344,-0.3872263895899183,-0.4438847218717532,0.018667673285621824
U56,CADENCE,EXT,CALMAR,True,False,True,6,-0.06150746274010697,-0.5859689480304258,-0.5698951431470693,-0.03911622252611621
U56,CADENCE,EXT,K0021,True,True,True,6,0.41658835040761744,0.7245317835776511,0.2711014437144661,0.021971634668639797
U56,CADENCE,EXT,K0063,True,True,True,6,0.16969358722806402,0.06688991117164841,0.16015775954017042,0.06663219855186332
U56,CADENCE,EXT,K0126,True,True,True,6,0.019385936696777052,-0.0411467131911929,0.11912111938036556,0.019598938043922307
U56,CADENCE,EXT,K0252,True,True,True,6,-0.020570734778588198,-0.07042377341446103,0.11197339262644701,-0.025615897483046744
U56,CADENCE,EXT,K0504,True,True,True,6,-0.07948607740091221,-0.07042377341446103,0.11462622004414465,-0.040333736918644995
U56,CADENCE,EXT,MAXDD,True,False,True,6,-0.10052021948758297,-0.07042377341446103,0.09688481122814789,-0.04287765440467175
U56,CADENCE,EXT,Q0500,True,True,True,6,0.7340133596815706,-0.09016045122142893,-0.7016291490726786,0.08470676557064465
U56,CADENCE,EXT,Q0750,True,True,True,6,0.201356442850121,-0.33885671632047915,-0.3261694291429495,0.08422112244201374
U56,CADENCE,EXT,Q0900,True,True,True,6,-0.38726444271522337,-0.3982966982239642,-0.07739003539745788,0.01826343609157652
U56,CADENCE,EXT,Q0950,True,True,True,6,-0.616247431637981,-0.5358569405121524,0.04862195042613511,-0.005263804499915825
U56,CADENCE,EXT,Q0990,True,True,True,6,-0.6162924884017883,-0.5500304258073572,0.12545713779206288,-0.07588347953339358
U56,CADENCE,EXT,Q0999,True,True,True,6,-0.42444221810559624,-0.418214161652855,0.06269135448758961,-0.03955139371349069
U56,CADENCE,EXT,SHARPE,False,False,True,6,0.18473784486113365,-0.26537627283631365,-0.4376558541796398,0.04017285669482391
U56,CADENCE,EXT,ULCER,True,False,True,6,-0.09240272607119907,-0.18868673067707853,-0.18561215609799545,0.02863059808482411
U56,CADENCE,EXT,VOL,False,False,True,6,-0.35858269018816746,-0.8176477454467971,-0.3097554180990371,-0.07689310086220467
U56,GROSS,CORE,CAGR,False,False,False,6,0.4971819094349455,0.0049082803609254615,-0.49292029744389426,0.0013666827329529845
U56,GROSS,CORE,CALMAR,True,False,False,6,0.7823926293833572,0.08793719085612872,-0.6903266797325209,0.08594183448764929
U56,GROSS,CORE,K0021,True,True,False,6,-0.18403995576751267,0.31522063757729385,0.497746221898177,0.0
U56,GROSS,CORE,K0063,True,True,False,6,0.21449275332049014,0.15340450211378107,-0.05502482913194942,0.0
U56,GROSS,CORE,K0126,True,True,False,6,0.22314453429941467,0.14165931881448743,-0.07238450300500965,0.0
U56,GROSS,CORE,K0252,True,True,False,6,0.21598814204941721,0.14165931881448743,-0.06467612718895206,0.0
U56,GROSS,CORE,K0504,True,True,False,6,0.19235294408668885,0.14165931881448743,-0.04201115787763258,0.0
U56,GROSS,CORE,MAXDD,True,False,False,6,0.1856040426184092,0.14165931881448743,-0.03481921797051172,0.0
U56,GROSS,CORE,Q0500,True,True,False,6,0.6075108445903176,0.003071241364273663,-0.5896624073784312,0.0
U56,GROSS,CORE,Q0750,True,True,False,6,0.3759705304036817,-0.014921710560561966,-0.3739107809786339,0.0
U56,GROSS,CORE,Q0900,True,True,False,6,0.14973198508666938,-0.0035315999731216022,-0.15685378479045706,0.0
U56,GROSS,CORE,Q0950,True,True,False,6,0.047957362301496276,0.005003470784666674,-0.04319131133886122,0.0
U56,GROSS,CORE,Q0990,True,True,False,6,0.002919345514659234,0.009916054425896142,0.017508535936856393,0.0
U56,GROSS,CORE,Q0999,True,True,False,6,0.17990042529585987,0.1328570734463101,-0.04279447407274379,0.0
U56,GROSS,CORE,SHARPE,False,False,False,6,0.4544444082739492,-0.05019894576615487,-0.5116531843570955,0.12254052461711921
U56,GROSS,CORE,ULCER,True,False,False,6,0.24694873158216168,0.0017905886146109273,-0.24653281273011507,0.0
U56,GROSS,CORE,VOL,False,False,False,6,0.4016385533958164,0.0004038130711317494,-0.3984018298468841,0.0
U56,GROSS,EXT,CAGR,False,False,False,6,0.4971819094349455,0.0049082803609254615,-0.49292029744389426,0.0013666827329529845
U56,GROSS,EXT,CALMAR,True,False,False,6,0.7823926293833572,0.08793719085612872,-0.6903266797325209,0.08594183448764929
U56,GROSS,EXT,K0021,True,True,False,6,-0.18403995576751267,0.31522063757729385,0.497746221898177,0.0
U56,GROSS,EXT,K0063,True,True,False,6,0.21449275332049014,0.15340450211378107,-0.05502482913194942,0.0
U56,GROSS,EXT,K0126,True,True,False,6,0.22314453429941467,0.14165931881448743,-0.07238450300500965,0.0
U56,GROSS,EXT,K0252,True,True,False,6,0.21598814204941721,0.14165931881448743,-0.06467612718895206,0.0
U56,GROSS,EXT,K0504,True,True,False,6,0.19235294408668885,0.14165931881448743,-0.04201115787763258,0.0
U56,GROSS,EXT,MAXDD,True,False,False,6,0.1856040426184092,0.14165931881448743,-0.03481921797051172,0.0
U56,GROSS,EXT,Q0500,True,True,False,6,0.6075108445903176,0.003071241364273663,-0.5896624073784312,0.0
U56,GROSS,EXT,Q0750,True,True,False,6,0.3759705304036817,-0.014921710560561966,-0.3739107809786339,0.0
U56,GROSS,EXT,Q0900,True,True,False,6,0.14973198508666938,-0.0035315999731216022,-0.15685378479045706,0.0
U56,GROSS,EXT,Q0950,True,True,False,6,0.047957362301496276,0.005003470784666674,-0.04319131133886122,0.0
U56,GROSS,EXT,Q0990,True,True,False,6,0.002919345514659234,0.009916054425896142,0.017508535936856393,0.0
U56,GROSS,EXT,Q0999,True,True,False,6,0.17990042529585987,0.1328570734463101,-0.04279447407274379,0.0
U56,GROSS,EXT,SHARPE,False,False,False,6,0.4544444082739492,-0.05019894576615487,-0.5116531843570955,0.12254052461711921
U56,GROSS,EXT,ULCER,True,False,False,6,0.24694873158216168,0.0017905886146109273,-0.24653281273011507,0.0
U56,GROSS,EXT,VOL,False,False,False,6,0.4016385533958164,0.0004038130711317494,-0.3984018298468841,0.0
U56,H,CORE,CAGR,False,False,True,6,0.12014945739380468,-0.2646657861493585,-0.4625268833671709,0.06498880010487496
U56,H,CORE,CALMAR,True,False,True,6,0.6922752839107809,0.13524696551969445,-0.48837065108146016,0.11528018981921216
U56,H,CORE,K0021,True,True,True,6,0.3168862106913604,0.9541829676667254,0.5466477905862313,-0.05799181977885355
U56,H,CORE,K0063,True,True,True,6,0.5481313514563341,0.8627865025746826,0.4384420409862214,-0.056029233488156305
U56,H,CORE,K0126,True,True,True,6,0.621626263854823,0.8437430861440078,0.27583681721457004,0.028775165674203677
U56,H,CORE,K0252,True,True,True,6,0.3646188875120825,0.5917086566100213,0.2402967155775271,0.018772351068645544
U56,H,CORE,K0504,True,True,True,6,0.3482556624315096,0.5917086566100213,0.22677650944636554,0.0240105424662345
U56,H,CORE,MAXDD,True,False,True,6,0.34865166471120834,0.5917086566100213,0.2264366758422466,0.022918785693917233
U56,H,CORE,Q0500,True,True,True,6,0.5194588100675906,-0.1286237751493286,-0.6564642900567279,0.18836768729712003
U56,H,CORE,Q0750,True,True,True,6,0.317774224126357,-0.15373419628787566,-0.3934403885292745,0.17866206726475037
U56,H,CORE,Q0900,True,True,True,6,-0.1718061369924077,-0.3344279990477065,-0.07965763444902586,0.03188666211108103
U56,H,CORE,Q0950,True,True,True,6,-0.08698914278786764,-0.20744720360755856,0.06140741827622383,0.015565171093800479
U56,H,CORE,Q0990,True,True,True,6,-0.6574046234911488,-0.2804325407466687,0.19199145316259783,-0.04647752206039466
U56,H,CORE,Q0999,True,True,True,6,0.07779328265056713,0.21935941853435204,0.16935308251093112,0.11086055967926581
U56,H,CORE,SHARPE,False,False,True,6,-0.01672177512037769,-0.6162121539789177,-0.45003620249860987,-0.016653271798843624
U56,H,CORE,ULCER,True,False,True,6,0.19634645361462644,-0.25654358946657424,-0.1874284822436796,0.035396717304591076
U56,H,CORE,VOL,False,False,True,6,-0.16333638027605904,-0.4523430569062694,-0.3687433297108107,-0.07648309088038355
U56,H,EXT,CAGR,False,False,True,6,-0.19221990242954062,-0.8347773341094854,-0.43220153890153384,-0.07254322646487886
U56,H,EXT,CALMAR,True,False,True,6,0.05238102988415526,-0.3869525866967579,-0.5664834869023195,-0.055096608832288736
U56,H,EXT,K0021,True,True,True,6,0.21947126177165238,0.47967213720125995,0.2618186241609754,0.0029423513277782648
U56,H,EXT,K0063,True,True,True,6,0.3522291132201962,0.6348680391716451,0.0916177961748562,0.024657453487910052
U56,H,EXT,K0126,True,True,True,6,0.1963820203062848,0.4163022491558125,0.1201898187687306,0.03035925208989082
U56,H,EXT,K0252,True,True,True,6,0.016753969494804816,0.24295795722759753,0.14194384432683985,0.02383977210933741
U56,H,EXT,K0504,True,True,True,6,-0.09140219905679157,0.13180441668188347,0.1596981271251417,0.025491145911777546
U56,H,EXT,MAXDD,True,False,True,6,-0.08669819598682742,0.13180441668188347,0.16145868828406343,0.024775701094007997
U56,H,EXT,Q0500,True,True,True,6,0.8447536060739642,-0.03460634505598015,-0.7242040368743989,0.06281281767523067
