panel,window,family,dial,gross,confound,in_596_corpus,fire_rate,degenerate,allcash,n_days,days_before_peak,decline_days,recovery_days,days_after_trough,long_decline,trough_year,ctl_peak,ctl_trough,arm_trough,arm_trough_year,arm_peak,same_episode,arm_dd_before_ctl_peak,mean_gross_arm,mean_gross_ctlU,match_c,CAGR,Sharpe,MaxDD,H1,H2,ctlU_CAGR,ctlU_Sharpe,ctlU_MaxDD,ctlM_CAGR,ctlM_Sharpe,ctlM_MaxDD,ctlM_pass_4b,ctlM_fail_4b,dMaxDD_U,dMaxDD_M,tie_U,cover_EPISODE,cover_DECLINE,cover_RECOVERY,cover_PREPEAK,cover_WINDOW,cover_PRE_5,cover_PRE_10,cover_PRE_21,cover_PRE_42,cover_PRE_63,cover_PRE_126,cover_PRE_252,cover_PRE_ALL,cover_POST_5,cover_POST_10,cover_POST_21,cover_POST_42,cover_POST_63,cover_POST_126,cover_POST_252,cover_POST_REC,cover_POST_ALL,switch_DECLINE,switch_EPISODE,recovered,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turn_per_yr,pass_4a,pass_4b,fail_4b,pass_4a_OOS,pass_4b_OOS,fail_4b_OOS
U56,FULL,SPYTR,50.0,0.5,False,False,0.2691874859329282,False,False,4443,2793,17,100,1633,False,2020,2020-02-19,2020-03-12,2018-05-29,2018,2018-01-26,False,True,0.2805818401382235,0.35528153733569073,0.7897450631472398,0.03095730508470851,0.796304304311997,-0.0682897436923775,0.7559563530599465,0.8345361233864587,0.05729530028179375,1.2018743019434968,-0.08117565778748204,0.045168340097911486,1.2018506307956722,-0.0643763979206996,False,CAGR,0.012885914095104534,-0.003913345771677901,False,0.2905982905982906,0.5294117647058824,0.25,0.2656641604010025,0.26401080351114115,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.13095238095238096,0.2656641604010025,1.0,1.0,1.0,0.5952380952380952,0.3968253968253968,0.1984126984126984,0.1984126984126984,0.25,0.258420085731782,0.3282832609338273,0.8090471875060219,True,0.626384358177253,0.03723995367576238,0.929226338670459,-0.06828974369237772,3.52727688736091,False,False,H1+CAGR,False,False,H1+CAGR
U56,PRE20,SPYTR,50.0,0.5,False,False,0.2701919594349873,False,False,2761,578,160,277,2023,True,2011,2011-04-29,2011-12-14,2018-05-29,2018,2018-01-26,False,False,0.2805818401382235,0.35528153733569073,0.7897450631472398,0.025217181012075374,0.6915504459077989,-0.0682897436923775,0.8364075247482599,0.51567497557009,0.05114511213328288,1.1460163729558501,-0.052900266087158476,0.04033802148905763,1.1457922575547976,-0.04188274657812174,False,CAGR,-0.015389477605219026,-0.02640699711425576,False,0.36384439359267734,0.49375,0.2888086642599278,0.2681660899653979,0.2687432089822528,0.0,0.0,0.0,0.11904761904761904,0.07936507936507936,0.03968253968253968,0.2896825396825397,0.2681660899653979,0.6,0.5,0.23809523809523808,0.11904761904761904,0.07936507936507936,0.30952380952380953,0.30158730158730157,0.2888086642599278,0.25111220958971825,2.124697421121265,5.769055892950488,True,0.8364075247482599,0.01593651314257505,0.51567497557009,-0.06828974369237717,3.631147207887194,False,False,H1+H2+OOS+CAGR,False,False,H1+H2+OOS+CAGR
U56,E2011,SPYTR,50.0,0.5,False,False,0.3163163163163163,False,False,999,578,160,261,261,True,2011,2011-04-29,2011-12-14,2011-12-14,2011,2011-04-29,True,False,0.2805818401382235,0.35528153733569073,0.7897450631472398,0.02570895573938725,0.6246742135657427,-0.04318750982315944,1.0052219352801737,0.14586487293923606,0.043940030653777606,0.8809738121899783,-0.052900266087158476,0.03476160848280485,0.8810271802534699,-0.04188274657812174,False,H2+OOS+CAGR,0.009712756263999034,-0.001304763245037699,False,0.37054631828978624,0.49375,0.2950191570881226,0.2681660899653979,0.3113113113113113,0.0,0.0,0.0,0.11904761904761904,0.07936507936507936,0.03968253968253968,0.2896825396825397,0.2681660899653979,0.6,0.5,0.23809523809523808,0.11904761904761904,0.07936507936507936,0.30952380952380953,0.30158730158730157,0.2950191570881226,0.2950191570881226,2.124697421121265,5.45852166609213,False,1.0052219352801737,0.004661499263028501,0.14586487293923606,-0.04318750982315955,3.3582993553541303,False,False,H1+H2+OOS+CAGR,False,False,H1+H2+OOS+CAGR
U56,E2015,SPYTR,50.0,0.5,False,False,0.21525019857029387,False,False,1259,640,27,195,592,False,2015,2015-07-20,2015-08-25,2015-10-21,2015,2014-12-29,False,False,0.2805818401382235,0.35528153733569073,0.7897450631472398,0.030118366414055853,0.9200095026739782,-0.047181720273785976,0.8164374121924547,1.0933504916736774,0.06443083215187939,1.6184998618442805,-0.03149247025087576,0.050657079117839565,1.617752020107517,-0.024921383724361812,False,CAGR,-0.015689250022910217,-0.022260336549424165,False,0.45495495495495497,0.4444444444444444,0.4564102564102564,0.1828125,0.22875297855440826,1.0,1.0,0.7619047619047619,0.5714285714285714,0.4603174603174603,0.4126984126984127,0.3055555555555556,0.1828125,1.0,1.0,1.0,0.7619047619047619,0.5079365079365079,0.6190476190476191,0.39285714285714285,0.4564102564102564,0.2685810810810811,1.744153104508837,3.823118233971747,True,0.8164374121924547,0.029651511501805894,1.0933504916736774,-0.02737807655400537,4.137530663732441,False,False,H1+CAGR,False,False,H1+H2+OOS+CAGR
U56,E2018,SPYTR,50.0,0.5,False,False,0.25944333996023855,False,False,1006,691,77,209,238,True,2019,2018-10-01,2019-01-22,2018-05-29,2018,2018-01-26,False,True,0.2805818401382235,0.35528153733569073,0.7897450631472398,0.03059728094480474,0.9560716091520525,-0.06828974369237772,1.7804976826167818,0.3501569670791944,0.0497528236365441,1.2333381788933264,-0.04468312843326572,0.039219876193298475,1.2332034013891566,-0.03540821125028604,False,H2+OOS+CAGR,-0.023606615259112007,-0.03288153244209169,False,0.34615384615384615,0.8571428571428571,0.15789473684210525,0.23444283646888567,0.25944333996023855,0.0,0.0,0.0,0.0,0.0,0.23015873015873015,0.1746031746031746,0.23444283646888567,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.13865546218487396,0.15789473684210525,0.13865546218487396,0.8457873349611639,2.443525745275978,True,1.7804976826167818,0.012087163704855408,0.3501569670791944,-0.06828974369237739,3.1148609278072015,False,False,H2+OOS+CAGR,False,False,H1+H2+OOS+CAGR
U56,POST20,SPYTR,50.0,0.5,False,False,0.26204238921001927,False,False,1557,1164,35,104,358,False,2025,2025-02-19,2025-04-08,2020-11-10,2020,2020-09-02,False,True,0.2805818401382235,0.35528153733569073,0.7897450631472398,0.042599852317280806,1.0237082079547468,-0.051253895396397464,0.8310700277227933,1.2300918442297875,0.07276672985485977,1.4774582104051024,-0.048634608776492505,0.05723582594749965,1.4771241257892191,-0.03856748740242222,False,CAGR,-0.002619286619904959,-0.012686407993975246,False,0.31654676258992803,0.7714285714285715,0.16346153846153846,0.26374570446735396,0.25497752087347464,0.0,0.0,0.047619047619047616,0.11904761904761904,0.07936507936507936,0.0873015873015873,0.11904761904761904,0.26374570446735396,1.0,1.0,0.8095238095238095,0.40476190476190477,0.2698412698412698,0.1349206349206349,0.21428571428571427,0.16346153846153846,0.17597765363128492,0.6701092314351194,0.9391187824702824,True,0.8310700277227933,0.049830246291939995,1.2300918442297875,-0.03781210249070288,3.4700007563557604,False,False,H1+H2+OOS+CAGR,False,False,H1+CAGR
U56,BEAR22,SPYTR,50.0,0.5,False,False,0.2845771144278607,False,False,1005,214,336,58,455,True,2023,2021-11-08,2023-03-10,2023-04-26,2023,2022-08-25,False,False,0.2805818401382235,0.35528153733569073,0.7897450631472398,0.03300321099351944,0.8062162021720984,-0.05013306183118116,0.6854806897637377,0.9144264139538406,0.06482263967875701,1.3461884960271324,-0.04577985759486425,0.05104581723596069,1.3460536736696918,-0.036184720985061314,False,H2+OOS+CAGR,-0.00435320423631691,-0.013948340846119844,False,0.4746192893401015,0.5119047619047619,0.25862068965517243,0.09345794392523364,0.28059701492537314,0.0,0.0,0.2857142857142857,0.23809523809523808,0.15873015873015872,0.11904761904761904,0.09345794392523364,0.09345794392523364,1.0,1.0,0.7142857142857143,0.35714285714285715,0.23809523809523808,0.20634920634920634,0.25793650793650796,0.25862068965517243,0.1978021978021978,3.0082449687299153,3.660293895430331,True,0.6854806897637377,0.040027915096252364,0.9144264139538406,-0.04184832927943949,3.2120893349209285,False,False,H2+OOS+CAGR,False,False,H1+H2+OOS+CAGR
U56,FULL,SPYTR,50.0,0.75,False,False,0.2691874859329282,False,False,4443,2793,17,100,1633,False,2020,2020-02-19,2020-03-12,2018-05-29,2018,2018-01-26,False,True,0.4207950386185626,0.5327783468461396,0.7898125761107245,0.04623168777345943,0.7967766379298113,-0.10108742899314305,0.7569963717547805,0.8344934862453944,0.08628162162824915,1.201840627126638,-0.12054943679771146,0.0679808474950605,1.201877079244584,-0.09581640582234419,False,CAGR,0.019462007804568415,-0.005271023170798861,False,0.2905982905982906,0.5294117647058824,0.25,0.2656641604010025,0.26401080351114115,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.13095238095238096,0.2656641604010025,1.0,1.0,1.0,0.5952380952380952,0.3968253968253968,0.1984126984126984,0.1984126984126984,0.25,0.258420085731782,0.5069359878350645,1.2315444623163514,True,0.6274325653701889,0.05575573395903044,0.9292384144435609,-0.10108742899314282,5.289620078051815,False,False,H1+CAGR,False,False,H1+CAGR
U56,PRE20,SPYTR,50.0,0.75,False,False,0.2701919594349873,False,False,2761,578,160,278,2023,True,2011,2011-04-29,2011-12-14,2018-05-29,2018,2018-01-26,False,False,0.4207950386185626,0.5327783468461396,0.7898125761107245,0.037587093376164615,0.6922752628625664,-0.10108742899314305,0.8376018687738404,0.5158368395229008,0.07693968399573081,1.1464695422909454,-0.07887203754149852,0.060660031198492614,1.146197731901235,-0.06253280291535601,False,CAGR,-0.02221539145164453,-0.038554626077787035,False,0.363013698630137,0.49375,0.28776978417266186,0.2681660899653979,0.2687432089822528,0.0,0.0,0.0,0.11904761904761904,0.07936507936507936,0.03968253968253968,0.2896825396825397,0.2681660899653979,0.6,0.5,0.23809523809523808,0.11904761904761904,0.07936507936507936,0.30952380952380953,0.30158730158730157,0.28776978417266186,0.25111220958971825,3.202087559036702,8.679859454992512,True,0.8376018687738404,0.02363975923479167,0.5158368395229008,-0.10108742899314271,5.4453813000302205,False,False,H1+H2+OOS+CAGR,False,False,H1+H2+OOS+CAGR
U56,E2011,SPYTR,50.0,0.75,False,False,0.3163163163163163,False,False,999,578,160,261,261,True,2011,2011-04-29,2011-12-14,2011-12-14,2011,2011-04-29,True,False,0.4207950386185626,0.5327783468461396,0.7898125761107245,0.038183124133275514,0.6254252152060528,-0.06429103208058917,1.005087540265219,0.14785039952449536,0.06560794511729195,0.8807539306434842,-0.07887203754149852,0.05197242853161588,0.8809086250020279,-0.06253280291535601,False,H2+OOS+CAGR,0.014581005460909346,-0.0017582291652331605,False,0.37054631828978624,0.49375,0.2950191570881226,0.2681660899653979,0.3113113113113113,0.0,0.0,0.0,0.11904761904761904,0.07936507936507936,0.03968253968253968,0.2896825396825397,0.2681660899653979,0.6,0.5,0.23809523809523808,0.11904761904761904,0.07936507936507936,0.30952380952380953,0.30158730158730157,0.2950191570881226,0.2950191570881226,3.202087559036702,8.211856216831862,False,1.005087540265219,0.006611715302779375,0.14785039952449536,-0.06429103208058928,5.036090979338844,False,False,H1+H2+OOS+CAGR,False,False,H1+H2+OOS+CAGR
