panel,constr,gross,cadence,selector,family,q,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_leg_DD,OOS_leg_CAGR,OOS_leg_SHARPE,OOS_4b,beat_SPY_OOS_Sharpe,beat_LIVE_OOS_Sharpe,full_4b,full_4a
B136,DEGROSS,0.75,M,SEL-SHARPE,MADIST,0.1,0.025383487735297416,1.37556321518139,-0.017191865780038174,0.021622534138830085,1.0012440262245972,-0.03159769599103468,True,False,True,False,True,False,False,False
B136,DEGROSS,0.75,M,SEL-DDCAP,VOLHI,0.9,0.11247370607422025,1.0612729610997331,-0.10857239990181244,0.12335089430223056,1.0896388186924542,-0.21453720877742788,False,True,True,False,True,False,False,False
B136,DEGROSS,0.75,M,SEL-4bIS,MOM,0.9,0.11219030990902179,1.1141882050280487,-0.10356246501298805,0.11816064835942464,1.0764564989941545,-0.20819734769625753,False,True,True,False,True,False,False,False
B136,DEGROSS,0.75,M,SEL-NULL,MADIST,0.7,0.08591938010792788,1.0566398013691463,-0.08501514905266838,0.0959685346503838,1.089133068093722,-0.1573944045843052,True,False,True,False,True,False,False,False
B136,DEGROSS,0.75,W,SEL-SHARPE,MOM,0.1,0.023220798124787834,1.28854901622941,-0.01739021042135136,0.01749046245508068,0.8227948046247565,-0.04115146547726645,True,False,False,False,False,False,False,False
B136,DEGROSS,0.75,W,SEL-DDCAP,VOLHI,0.9,0.10680246472006205,1.0219833559570093,-0.11262745861204215,0.11205738210020622,1.029672101752179,-0.19495193770865749,True,True,True,True,True,False,True,False
B136,DEGROSS,0.75,W,SEL-4bIS,VOLHI,0.9,0.10680246472006205,1.0219833559570093,-0.11262745861204215,0.11205738210020622,1.029672101752179,-0.19495193770865749,True,True,True,True,True,False,True,False
B136,DEGROSS,0.75,W,SEL-NULL,VOLLO,0.5,0.03730342396077724,0.9236988597776263,-0.046034592831624144,0.03300630314417696,0.7640827587240819,-0.08407007705544678,True,False,False,False,False,False,False,False
B136,DEGROSS,0.95,M,SEL-SHARPE,MADIST,0.1,0.03221209693094185,1.3764902839344486,-0.02173250458318099,0.02739875452776519,1.0018319992693223,-0.039901266343707054,True,False,True,False,True,False,False,False
B136,DEGROSS,0.95,M,SEL-DDCAP,MOM,0.9,0.14289804960780983,1.1171606747644849,-0.1297586281845361,0.15018027952840773,1.0762646823677058,-0.2588997233409167,False,True,True,False,True,False,False,False
B136,DEGROSS,0.95,M,SEL-4bIS,MOM,0.9,0.14289804960780983,1.1171606747644849,-0.1297586281845361,0.15018027952840773,1.0762646823677058,-0.2588997233409167,False,True,True,False,True,False,False,False
B136,DEGROSS,0.95,M,SEL-NULL,MOM,0.4,0.07079864003353431,1.0638626441407508,-0.06908609129760346,0.07880202177987261,1.0555927287487636,-0.13115063784541747,True,False,True,False,True,False,False,False
B136,DEGROSS,0.95,W,SEL-SHARPE,MOM,0.1,0.029453606340675842,1.2887733349830526,-0.02200100316000564,0.022138500107667047,0.8232050092843474,-0.05187324641291391,True,False,False,False,False,False,False,False
B136,DEGROSS,0.95,W,SEL-DDCAP,MOM,0.9,0.1325711962539291,1.0535410706979846,-0.12788371732021808,0.1412493754124562,1.0584395740194041,-0.23635224984894254,False,True,True,False,True,False,False,False
B136,DEGROSS,0.95,W,SEL-4bIS,MOM,0.9,0.1325711962539291,1.0535410706979846,-0.12788371732021808,0.1412493754124562,1.0584395740194041,-0.23635224984894254,False,True,True,False,True,False,False,False
B136,DEGROSS,0.95,W,SEL-NULL,RAND,0.2,0.012076267263605889,0.42810319581219364,-0.04614595471061389,0.016703412688811037,0.5392220281196429,-0.06690232303647237,True,False,False,False,False,False,False,False
B136,DEGROSS,1.0,M,SEL-SHARPE,MADIST,0.1,0.03392316825038222,1.3767210945998773,-0.022864800066813906,0.028843419453176367,1.0019779414516328,-0.041969169177283216,True,False,True,False,True,False,False,False
B136,DEGROSS,1.0,M,SEL-DDCAP,MADIST,0.9,0.14630967863544053,1.0853474570690278,-0.13170779401147004,0.1580258571971318,1.0931862573007143,-0.25969917288588396,False,True,True,False,True,False,False,False
B136,DEGROSS,1.0,M,SEL-4bIS,MADIST,0.9,0.14630967863544053,1.0853474570690278,-0.13170779401147004,0.1580258571971318,1.0931862573007143,-0.25969917288588396,False,True,True,False,True,False,False,False
B136,DEGROSS,1.0,M,SEL-NULL,RAND,0.4,0.05960170952850641,0.9874261145141181,-0.06911794349551781,0.06752741610499502,1.07251955955458,-0.11553054519512718,True,False,True,False,True,False,False,False
B136,DEGROSS,1.0,W,SEL-SHARPE,MOM,0.1,0.03101444705113998,1.28882938072566,-0.023151943479714387,0.023299379361482186,0.8233074987179219,-0.05453735081204325,True,False,False,False,False,False,False,False
B136,DEGROSS,1.0,W,SEL-DDCAP,MADIST,0.9,0.13738578361939946,1.0398173897473044,-0.12917816233449608,0.14263973898373328,1.0428576834671908,-0.23519162452394693,False,True,True,False,True,False,False,False
B136,DEGROSS,1.0,W,SEL-4bIS,MADIST,0.9,0.13738578361939946,1.0398173897473044,-0.12917816233449608,0.14263973898373328,1.0428576834671908,-0.23519162452394693,False,True,True,False,True,False,False,False
B136,DEGROSS,1.0,W,SEL-NULL,VOLHI,0.1,0.02204658834127482,0.813101672611306,-0.03141805166185019,0.030900900838043643,0.9933151353481634,-0.05991864901892274,True,False,True,False,True,False,False,False
