conv,lag,gross,cost_bps,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4b,fail4b,pass4a,dd_margin_pp,sleeve_dd_mean,sleeve_dd_min,sleeve_dd_max,sleeve_dd_spread_pp,dd_gain_pp,turnover_ann,realised_gross,leg_H1,leg_H2,leg_OOS,leg_DD,leg_CAGR
NAV,1,0.25,0.0,0.029369085295233965,1.2010582608795042,-0.04905260400876055,1.2487276867259225,1.1632318729973463,0.03180179027049235,1.2582764722174113,-0.0490526040087611,False,CAGR,False,15.325100224201382,-0.04987283326913533,-0.061405846163679945,-0.04066784581679106,2.0738000346888885,0.0820229260374783,0.4969811804502862,0.1781482913517237,True,True,True,True,False
EW,1,0.25,0.0,0.02937329335371519,1.2012733814806749,-0.04902147145424418,1.2488986294389282,1.1634838464954878,0.03180646029077061,1.2585178885429147,-0.04902147145424385,False,CAGR,False,15.32821347965302,-0.04987283326913533,-0.061405846163679945,-0.04066784581679106,2.0738000346888885,0.08513618148911495,0.4969811804502862,0.1781482913517237,True,True,True,True,False
NAV,1,0.25,5.0,0.029113390514165394,1.19086144713639,-0.049101987159137606,1.2382649390497809,1.1532348089674629,0.03154424959415425,1.2483451638413507,-0.04910198715913694,False,CAGR,False,15.320161909163676,-0.049912288301142936,-0.06141670823513745,-0.04072058250149546,2.069612573364199,0.08103011420053305,0.4969811804502862,0.1781482913517237,True,True,True,True,False
EW,1,0.25,5.0,0.029117568743057376,1.1910759936515685,-0.04907072879392438,1.2384354542046634,1.1534860437262895,0.03154888566272884,1.2485860668993587,-0.0490707287939246,False,CAGR,False,15.323287745684999,-0.049912288301142936,-0.06141670823513745,-0.04072058250149546,2.069612573364199,0.08415595072185575,0.4969811804502862,0.1781482913517237,True,True,True,True,False
NAV,1,0.25,10.0,0.02885775296471449,1.1806641015762982,-0.0491513705225588,1.2278015066910408,1.143237330636669,0.03128676708793576,1.2384134304024554,-0.04915137052255858,False,CAGR,False,15.315223572821557,-0.04995174327390872,-0.0614275703065954,-0.04077331918619964,2.065425112039576,0.08003727513499204,0.4969811804502862,0.1781482913517237,True,True,True,True,False
EW,1,0.25,10.0,0.028861907324166047,1.1808782955511414,-0.0491199837342875,1.2279718323687896,1.1434880352647483,0.03129137499333101,1.238654023774518,-0.0491199837342875,False,CAGR,False,15.318362251648686,-0.04995174327390872,-0.0614275703065954,-0.04077331918619964,2.065425112039576,0.0831759539621224,0.4969811804502862,0.1781482913517237,True,True,True,True,False
NAV,1,0.25,15.0,0.028602172635422862,1.1704662284688665,-0.04920075409911395,1.217337394414158,1.1332394418672138,0.031029342740033217,1.2284812758312051,-0.04920075409911384,False,CAGR,False,15.310285215166042,-0.04999119818743249,-0.061438432378053465,-0.04082605587090493,2.0612376507148533,0.07904440883185343,0.4969811804502862,0.1781482913517237,True,True,True,True,False
EW,1,0.25,15.0,0.028606309081506964,1.170680291445242,-0.049169236275443784,1.217507768699282,1.133489824964264,0.031033928266778865,1.2287217630936633,-0.04916923627544367,False,CAGR,False,15.313436997533058,-0.04999119818743249,-0.061438432378053465,-0.04082605587090493,2.0612376507148533,0.08219619119887028,0.4969811804502862,0.1781482913517237,True,True,True,True,False
NAV,1,0.25,20.0,0.02834664951483612,1.1602678320849948,-0.04925013788889698,1.2068726069857283,1.1232411465219687,0.03077197653864383,1.218548704058763,-0.049250137888897205,False,CAGR,False,15.305346836187738,-0.05003065304171444,-0.06144929444951097,-0.04087879255560911,2.057050189390186,0.07805151528174556,0.4969811804502862,0.1781482913517237,True,True,True,True,False
EW,1,0.25,20.0,0.028350773999552104,1.16048198560028,-0.049218486417502594,1.2070432679650709,1.123491416678533,0.03077654546727948,1.2187892887823888,-0.04921848641750215,False,CAGR,False,15.308511983327177,-0.05003065304171444,-0.06144929444951097,-0.04087879255560911,2.057050189390186,0.0812166624211845,0.4969811804502862,0.1781482913517237,True,True,True,True,False
NAV,1,0.25,25.0,0.028091183591496538,1.1500689166968765,-0.04929952189199971,1.1964071491743724,1.1132424484645953,0.030514668471969042,1.2086157190171274,-0.04929952189199982,False,CAGR,False,15.300408435877467,-0.05007010783675435,-0.061460156520969145,-0.040931529240313846,2.05286272806553,0.07705859447546398,0.4969811804502862,0.1781482913517237,True,True,True,True,False
EW,1,0.25,25.0,0.028095302062777883,1.1502833822832186,-0.04926773416057317,1.1965783349360308,1.113492814261541,0.030519226579043046,1.2088566047666038,-0.04926773416057373,False,CAGR,False,15.303587209020119,-0.05007010783675435,-0.061460156520969145,-0.040931529240313846,2.05286272806553,0.08023736761811756,0.4969811804502862,0.1781482913517237,True,True,True,True,False
NAV,1,0.25,50.0,0.02681471153276438,1.0990667043074875,-0.049546445110530524,1.1440699714216858,1.063243052770532,0.02922899974648141,1.158944732440623,-0.0495464451105303,False,CAGR,False,15.275716114024384,-0.05026738092332521,-0.061514466878257235,-0.04119521266383608,2.0319254214421156,0.07209358127946847,0.4969811804502862,0.1781482913517237,True,True,True,True,False
EW,1,0.25,50.0,0.02681888901350926,1.0992860529977084,-0.04951393689494277,1.1442473523787469,1.0634970251165026,0.029233590254443387,1.1591901765478596,-0.049513936894942656,False,CAGR,False,15.27896693558316,-0.05026738092332521,-0.061514466878257235,-0.04119521266383608,2.0319254214421156,0.07534440283824412,0.4969811804502862,0.1781482913517237,True,True,True,True,False
NAV,1,0.3,0.0,0.035277341365935744,1.2008201127462206,-0.058740962584212575,1.2488248009999965,1.162741884616302,0.03820685961082981,1.2577626539014861,-0.05874096258421224,False,CAGR,False,14.35626436665618,-0.05972451368763963,-0.07354022771695301,-0.04863337929105427,2.490684842589874,0.09835511034270578,0.5953743358160717,0.2137228004548915,True,True,True,True,False
EW,1,0.3,0.0,0.035283500778724664,1.201080038471036,-0.05869573677464335,1.2490310575627062,1.1630466592552215,0.03821371845608801,1.258054479759773,-0.05869573677464368,False,CAGR,False,14.360786947613102,-0.05972451368763963,-0.07354022771695301,-0.04863337929105427,2.490684842589874,0.10287769129962848,0.5953743358160717,0.2137228004548915,True,True,True,True,False
NAV,1,0.3,5.0,0.034969288092804085,1.1906443021425142,-0.058800004931792715,1.2383831248204176,1.1527655288143348,0.03789641964322277,1.2478525707744585,-0.05880000493179238,False,CAGR,False,14.350360131898166,-0.05977160949734806,-0.07355310727511899,-0.04869625047966153,2.485685679545746,0.09716045655553465,0.5953743358160717,0.2137228004548915,True,True,True,True,False
EW,1,0.3,5.0,0.03497540386743214,1.1909035492181836,-0.058754600010125,1.2385888630502855,1.1530694385460678,0.03790322887997677,1.2481438024550953,-0.058754600010125,False,CAGR,False,14.354900624064937,-0.05977160949734806,-0.07355310727511899,-0.04869625047966153,2.485685679545746,0.10170094872230598,0.5953743358160717,0.2137228004548915,True,True,True,True,False
NAV,1,0.3,10.0,0.0346613173994772,1.1804679152246713,-0.05885904760763205,1.227940715981887,1.1427887168123658,0.037586063656614765,1.237942021558644,-0.05885904760763205,False,CAGR,False,14.34445586431423,-0.059818705222176,-0.07356598683328508,-0.04875912166826879,2.480686516501629,0.09596576145439462,0.5953743358160717,0.2137228004548915,True,True,True,True,False
EW,1,0.3,10.0,0.03466739815718567,1.1807267486783493,-0.058813459784341826,1.2281462207528864,1.1430920111693685,0.03759283166610983,1.2382329025579157,-0.05881345978434238,False,CAGR,False,14.349014646643255,-0.059818705222176,-0.07356598683328508,-0.04875912166826879,2.480686516501629,0.10052454378341735,0.5953743358160717,0.2137228004548915,True,True,True,True,False
NAV,1,0.3,15.0,0.03435342926616092,1.170290956262781,-0.05891809061189335,1.2174975792458664,1.1328114524758413,0.03727579163060035,1.2280310101861063,-0.058918090611893015,False,CAGR,False,14.338551563888103,-0.059865800862123626,-0.07357886639145084,-0.04882199285687561,2.475687353457523,0.09477102502302784,0.5953743358160717,0.2137228004548915,True,True,True,True,False
EW,1,0.3,15.0,0.034359483621130726,1.1705496411204193,-0.058872316097486,1.2177031354399372,1.1331143809830069,0.03728252678715771,1.228321783997032,-0.058872316097486,False,CAGR,False,14.343129015328838,-0.059865800862123626,-0.07357886639145084,-0.04882199285687561,2.475687353457523,0.09934847646376269,0.5953743358160717,0.2137228004548915,True,True,True,True,False
NAV,1,0.3,20.0,0.03404562367305819,1.160113429528333,-0.058977133944734916,1.207053719376082,1.1228337396710033,0.03696560354477674,1.218119540589728,-0.05897713394473525,False,CAGR,False,14.332647230603946,-0.059912896417191046,-0.07359174594961682,-0.04888486404548298,2.4706881904133837,0.09357624724561295,0.5953743358160717,0.2137228004548915,True,True,True,True,False
EW,1,0.3,20.0,0.03405166023242412,1.1603722308138436,-0.05893116894974726,1.2072596118818277,1.1231365518451646,0.036972314215799607,1.21841045070157,-0.0589311689497477,False,CAGR,False,14.337243730102712,-0.059912896417191046,-0.07359174594961682,-0.04888486404548298,2.4706881904133837,0.09817274674437867,0.5953743358160717,0.2137228004548915,True,True,True,True,False
NAV,1,0.3,25.0,0.033737900600377735,1.1499353392942944,-0.05903617760632185,1.1966091411386308,1.1128555822649298,0.03665549937874624,1.2082076167032858,-0.05903617760632163,False,CAGR,False,14.326742864445253,-0.059959991887377787,-0.07360462550778235,-0.048947735234089906,2.4656890273692444,0.09238142810559374,0.5953743358160717,0.2137228004548915,True,True,True,True,False
EW,1,0.3,25.0,0.03374392796422643,1.1501945220286287,-0.05899001834131834,1.1968156548498952,1.1131585276143137,0.03666219392472181,1.2084989066009693,-0.05899001834131867,False,CAGR,False,14.331358790945604,-0.059959991887377787,-0.07360462550778235,-0.048947735234089906,2.4656890273692444,0.09699735460594466,0.5953743358160717,0.2137228004548915,True,True,True,True,False
NAV,1,0.3,50.0,0.032200522350991356,1.0990365852820472,-0.05933140085105271,1.1443756414098059,1.0629582616175777,0.03510623663187107,1.1586413206593884,-0.059331400851052596,False,CAGR,False,14.297220539972166,-0.06019546796510659,-0.07366902329861202,-0.049262091177126544,2.440693212148548,0.08640671140538805,0.5953743358160717,0.2137228004548915,True,True,True,True,False
EW,1,0.3,50.0,0.0322066324921404,1.0993016504110527,-0.05928421339547274,1.1445895346447863,1.0632656151310473,0.03511297571815475,1.1589381615726297,-0.05928421339547252,False,CAGR,False,14.301939285530164,-0.06019546796510659,-0.07366902329861202,-0.049262091177126544,2.440693212148548,0.09112545696338473,0.5953743358160717,0.2137228004548915,True,True,True,True,False
NAV,1,0.35,0.0,0.04119658758958944,1.200576097952404,-0.06838919585335979,1.2489205903423082,1.1622430750639805,0.04462620795272909,1.2572392746787087,-0.06838919585336001,False,CAGR,False,13.391441039741458,-0.06953576133062331,-0.08562632065356723,-0.056543849108654176,2.9082471544913058,0.11465654772635225,0.6935119570205138,0.24927938126612534,True,True,True,True,False
EW,1,0.35,0.0,0.04120511005600558,1.2008814229816527,-0.06832709674852655,1.2491625456053526,1.1626014533137348,0.04463573067873505,1.2575822097597067,-0.0683270967485261,False,CAGR,False,13.397650950224783,-0.06953576133062331,-0.08562632065356723,-0.056543849108654176,2.9082471544913058,0.12086645820967579,0.6935119570205138,0.24927938126612534,True,True,True,True,False
NAV,1,0.35,5.0,0.04083573161405396,1.1904202006719162,-0.06845784121746301,1.238498959380094,1.1522862736363997,0.04426236177760101,1.2473492538585553,-0.06845784121746312,False,CAGR,False,13.384576503331136,-0.06959042556563641,-0.08564116646004394,-0.05661673501525755,2.902443144478639,0.11325843481733988,0.6935119570205138,0.24927938126612534,True,True,True,True,False
EW,1,0.35,5.0,0.04084419372131487,1.1907247465468669,-0.0683955012947356,1.2387403040238163,1.1526436687710409,0.044271815947931614,1.2476915219983913,-0.06839550129473515,False,CAGR,False,13.390810495603878,-0.06959042556563641,-0.08564116646004394,-0.05661673501525755,2.902443144478639,0.11949242709008157,0.6935119570205138,0.24927938126612534,True,True,True,True,False
NAV,1,0.35,10.0,0.040474988288142555,1.180263682714582,-0.06852648705509923,1.2280765478835975,1.142328974257816,0.04389863023003948,1.2374587260812606,-0.0685264870550989,False,CAGR,False,13.377711919567513,-0.06964508968566084,-0.08565601226652109,-0.056689620921861694,2.8966391344659392,0.11186026305616131,0.6935119570205138,0.24927938126612534,True,True,True,True,False
EW,1,0.35,10.0,0.04048340182586041,1.1805677577217446,-0.06846390111877199,1.228317613357981,1.1426856765205418,0.04390802731782384,1.2378006104754535,-0.06846390111877243,False,CAGR,False,13.38397051320024,-0.06964508968566084,-0.08565601226652109,-0.056689620921861694,2.8966391344659392,0.1181188566888855,0.6935119570205138,0.24927938126612534,True,True,True,True,False
NAV,1,0.35,15.0,0.040114357580411264,1.1701065483507016,-0.0685951333665279,1.217653360610619,1.132371180796944,0.043535013277617995,1.2275676952805252,-0.06859513336652823,False,CAGR,False,13.370847288424647,-0.06969975369069659,-0.08567085807299846,-0.056762506828466064,2.8908351244532393,0.11046203241686925,0.6935119570205138,0.24927938126612534,True,True,True,True,False
EW,1,0.35,15.0,0.04012273432696767,1.1704104607790067,-0.06853229622094004,1.2178944783793624,1.1327274804254956,0.04354436474494805,1.2279094791241514,-0.06853229622094015,False,CAGR,False,13.377131002983432,-0.06969975369069659,-0.08567085807299846,-0.056762506828466064,2.8908351244532393,0.11674574697565498,0.6935119570205138,0.24927938126612534,True,True,True,True,False
NAV,1,0.35,20.0,0.03975383945941524,1.159948801852096,-0.06866378015200891,1.2072294023214554,1.122412897123324,0.04317151088790938,1.2176761653909507,-0.06866378015200858,False,CAGR,False,13.363982609876546,-0.06975441758074347,-0.08568570387947538,-0.056835392735069545,2.885031114440584,0.10906374287345533,0.6935119570205138,0.24927938126612534,True,True,True,True,False
EW,1,0.35,20.0,0.039762191181972995,1.160252859991942,-0.06860068660154583,1.20747090386044,1.1227690843494638,0.043180828185856335,1.2180181318780694,-0.06860068660154572,False,CAGR,False,13.370291964922853,-0.06975441758074347,-0.08568570387947538,-0.056835392735069545,2.885031114440584,0.11537309791976313,0.6935119570205138,0.24927938126612534,True,True,True,True,False
NAV,1,0.35,25.0,0.039393433893729846,1.1497904474921894,-0.06873242741180152,1.1968046777789916,1.11245412710739,0.04280812302849846,1.2077841403480645,-0.06873242741180219,False,CAGR,False,13.357117883897285,-0.06980908135580154,-0.08570054968595242,-0.05690827864167303,2.8792271044279394,0.10766539440000139,0.6935119570205138,0.24927938126612534,True,True,True,True,False
EW,1,0.35,25.0,0.039401772348230724,1.1500949596344006,-0.06866907226089491,1.1970468945746486,1.112810492156303,0.04281741759711766,1.2081265726711157,-0.06866907226089458,False,CAGR,False,13.363453398987946,-0.06980908135580154,-0.08570054968595242,-0.05690827864167303,2.8792271044279394,0.11400090949066216,0.6935119570205138,0.24927938126612534,True,True,True,True,False
NAV,1,0.35,50.0,0.03759309329540894,1.0989897074542925,-0.06907567083453503,1.1446697281475164,1.0626531174209095,0.040992900551961586,1.158316725644128,-0.06907567083453525,False,CAGR,False,13.322793541623934,-0.07008239850626061,-0.08577477871833783,-0.0572727081746931,2.850207054364473,0.10067276717255769,0.6935119570205138,0.24927938126612534,True,True,True,True,False
EW,1,0.35,50.0,0.03760154135668392,1.0993011139123716,-0.06901092974947709,1.1449204937782633,1.063014724688247,0.041002252689605,1.1586657349314962,-0.06901092974947687,False,CAGR,False,13.329267650129728,-0.07008239850626061,-0.08577477871833783,-0.0572727081746931,2.850207054364473,0.10714687567835168,0.6935119570205138,0.24927938126612534,True,True,True,True,False
NAV,1,0.4,0.0,0.047126606103971014,1.2003261362713908,-0.07799755457819446,1.2490150544372325,1.1617353240463215,0.051059554637813864,1.2567062011325807,-0.07799755457819502,False,CAGR,False,12.43060516725799,-0.07930679926555112,-0.09766439542022698,-0.06439965381431323,3.326474160591375,0.13092446873566588,0.7914315583666729,0.284818228856717,True,True,True,True,False
EW,1,0.4,0.0,0.047137922803994314,1.2006774543185241,-0.07791573197301516,1.2492930975047702,1.1621481077777123,0.051072243127088246,1.2571009400089757,-0.07791573197301493,False,CAGR,False,12.438787427775921,-0.07930679926555112,-0.09766439542022698,-0.06439965381431323,3.326474160591375,0.13910672925359635,0.7914315583666729,0.284818228856717,True,True,True,True,False
NAV,1,0.4,5.0,0.04671248439488962,1.1901890150803895,-0.0780757516156112,1.238612383851545,1.1517968852868468,0.050641773897686315,1.2468350322526378,-0.0780757516156112,False,CAGR,False,12.422785463516316,-0.07936896544965319,-0.09768115640616837,-0.06448242495913303,3.3198731447035335,0.12932138340419896,0.7914315583666729,0.284818228856717,True,True,True,True,False
EW,1,0.4,5.0,0.04672372099447508,1.1905394586817046,-0.0779936182680766,1.2388897221840616,1.1522085780148212,0.050654371498882966,1.2472290417530334,-0.07799361826807683,False,CAGR,False,12.430998798269776,-0.07936896544965319,-0.09768115640616837,-0.06448242495913303,3.3198731447035335,0.1375347181576586,0.7914315583666729,0.284818228856717,True,True,True,True,False
NAV,1,0.4,10.0,0.04629851017704678,1.180051228963097,-0.07815394930457809,1.2282088849520705,1.1418579069363235,0.050224143328179816,1.2369633156646747,-0.07815394930457831,False,CAGR,False,12.414965694619628,-0.07943113148407621,-0.09769791739210998,-0.06456519610395228,3.3132721288157696,0.12771821794981264,0.7914315583666729,0.284818228856717,True,True,True,True,False
EW,1,0.4,10.0,0.04630968215089504,1.1804011494759012,-0.07807149837804428,1.2284858963765048,1.1422688394506333,0.0502366651171644,1.237356918513442,-0.07807149837804372,False,CAGR,False,12.423210787273009,-0.07943113148407621,-0.09769791739210998,-0.06456519610395228,3.3132721288157696,0.13596331060319322,0.7914315583666729,0.284818228856717,True,True,True,True,False
NAV,1,0.4,15.0,0.04588468340347429,1.1699127821895408,-0.07823214764548703,1.2178045624922942,1.1319183928663399,0.049806662880830244,1.227091055303718,-0.0782321476454867,False,CAGR,False,12.407145860528734,-0.07949329736882037,-0.09771467837805181,-0.06464796724877209,3.3066711129279724,0.12611497233333407,0.7914315583666729,0.284818228856717,True,True,True,True,False
EW,1,0.4,15.0,0.04589580620948053,1.170262530978388,-0.0781493723033777,1.2180816248562878,1.1323288959545734,0.049819123916936325,1.2274845742287384,-0.07814937230337826,False,CAGR,False,12.415423394739665,-0.07949329736882037,-0.09771467837805181,-0.06464796724877209,3.3066711129279724,0.1343925065442661,0.7914315583666729,0.284818228856717,True,True,True,True,False
NAV,1,0.4,20.0,0.04547100402722082,1.1597736790314388,-0.07831034663873149,1.2073994212284662,1.1219783469494082,0.04938933250718258,1.2172182551057615,-0.07831034663873104,False,CAGR,False,12.399325961204289,-0.07955546310388553,-0.09773143936399353,-0.06473073839359156,3.3000700970401975,0.12451164651540447,0.7914315583666729,0.284818228856717,True,True,True,True,False
EW,1,0.4,20.0,0.04548209310648055,1.1601236074670125,-0.07822724004453774,1.2076769123985676,1.1223887513963753,0.04940174783322737,1.2176120128377916,-0.07822724004453796,False,CAGR,False,12.407636620623663,-0.07955546310388553,-0.09773143936399353,-0.06473073839359156,3.3000700970401975,0.1328223059347794,0.7914315583666729,0.284818228856717,True,True,True,True,False
NAV,1,0.4,25.0,0.04505747200134658,1.1496339237623179,-0.0783885462847026,1.1969934659197063,1.112037773059086,0.048972152158799354,1.2073449190079089,-0.07838854628470238,False,CAGR,False,12.391505996607178,-0.07961762868927162,-0.09774820034993525,-0.06481350953841036,3.293469081152489,0.12290824045690235,0.7914315583666729,0.284818228856717,True,True,True,True,False
EW,1,0.4,25.0,0.04506854277816941,1.1499843832201857,-0.07830510160198412,1.1972717637794603,1.112448409646069,0.04898453680108972,1.207739238279797,-0.0783051016019849,False,CAGR,False,12.399850464879025,-0.07961762868927162,-0.09774820034993525,-0.06481350953841036,3.293469081152489,0.13125270872875044,0.7914315583666729,0.284818228856717,True,True,True,True,False
NAV,1,0.4,50.0,0.04299202048579809,1.0989255154461377,-0.07877955431920092,1.144951645466079,1.062327119649584,0.046888499101433334,1.157970337890969,-0.0787795543192007,False,CAGR,False,12.352405193157345,-0.0799284543710172,-0.09783200527964397,-0.06522736526250827,3.26046400171357,0.11489000518162817,0.7914315583666729,0.284818228856717,True,True,True,True,False
EW,1,0.4,50.0,0.043003230528272596,1.0992839007370463,-0.07869431664962878,1.1452396454930223,1.0627438784838923,0.046900955142623824,1.1583723058775954,-0.07869431664962878,False,CAGR,False,12.36092896011456,-0.0799284543710172,-0.09783200527964397,-0.06522736526250827,3.26046400171357,0.12341377213884175,0.7914315583666729,0.284818228856717,True,True,True,True,False
NAV,1,0.45,0.0,0.053067174858445254,1.2000701452114277,-0.08756628736412186,1.249108192864296,1.1612185082079685,0.057506612269230706,1.256163296349478,-0.08756628736412175,False,CAGR,False,11.47373188866525,-0.08903784870944269,-0.10965472044783775,-0.07220118811584808,3.745353233198967,0.14715613453208237,0.889169606801124,0.32033953844218843,True,True,True,True,False
EW,1,0.45,0.0,0.05308173731282362,1.2004680491456903,-0.08746181931809138,1.2494227171324306,1.161686498308147,0.05752299660691684,1.2566105278105797,-0.08746181931809183,False,CAGR,False,11.484178693268298,-0.08903784870944269,-0.10965472044783775,-0.07220118811584808,3.745353233198967,0.15760293913513052,0.889169606801124,0.32033953844218843,True,True,True,True,False
NAV,1,0.45,5.0,0.05259930576672334,1.1899506480373925,-0.08765398698041604,1.2387233605293866,1.1512972447776433,0.057034346859171636,1.2463097460681576,-0.0876539869804166,False,CAGR,False,11.464961927035834,-0.08910745358071177,-0.10967334571214848,-0.07229371613261093,3.7379629579537554,0.14534666002957303,0.889169606801124,0.32033953844218843,True,True,True,True,False
EW,1,0.45,5.0,0.05261376520371441,1.1903475873909044,-0.08754913042009116,1.2390370843257932,1.1517640459114682,0.057050614394252186,1.2467561956202544,-0.08754913042009138,False,CAGR,False,11.475447583068322,-0.08910745358071177,-0.10967334571214848,-0.07229371613261093,3.7379629579537554,0.15583231606206144,0.889169606801124,0.32033953844218843,True,True,True,True,False
NAV,1,0.45,10.0,0.05213162383626724,1.1798304418171042,-0.0877416874643191,1.2283376522651301,1.1413754002030179,0.056562272128163116,1.236455607434825,-0.08774168746431854,False,CAGR,False,11.456191878645527,-0.08917705826291154,-0.10969197097645966,-0.07238624414937367,3.7305726827085994,0.14353707985924474,0.889169606801124,0.32033953844218843,True,True,True,True,False
EW,1,0.45,10.0,0.05214599994239588,1.1802268108577065,-0.08763643366897067,1.2286509996161459,1.1418413835773007,0.05657844206219287,1.236901637192488,-0.08763643366897089,False,CAGR,False,11.46671725818037,-0.08917705826291154,-0.10969197097645966,-0.07238624414937367,3.7305726827085994,0.1540624593940873,0.889169606801124,0.32033953844218843,True,True,True,True,False
