panel,conv,book,gross,sweep,cost_bps,CAGR,Sharpe,MaxDD,Calmar,IS_Sharpe,IS_Calmar,IS_CAGR,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_Sharpe,base_MaxDD,base_CAGR,base_OOS_Sharpe,base_OOS_CAGR,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_IS_Sharpe,H1,H2,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR,m_DD,m_CAGR,m_H1,m_H2,m_OOS
U56,INCL,CAP2,0.75,ZERO,0.0,0.11598419778999403,1.2645993729907137,-0.15140228705175096,0.7660663524214093,1.1918129371638635,1.1280898463537643,0.10344257799387568,0.12639411083010277,1.3212918538275757,-0.15140228705175085,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,0.0951245058604564,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,0.8986391921544028,1.3064251471960326,1.2340383450338186,False,True,True,True,True,True,True,0.05090125329336073,0.009368415699549326,0.3498063571860879,0.3987271553178928,0.438151199111527
U56,INCL,CAP2,0.75,ZERO,10.0,0.11295202029478912,1.234326492419096,-0.15181265551156953,0.7440224262869912,1.1609436995009554,1.0711180194145562,0.10053604593540855,0.12325686323234653,1.291424359257869,-0.15181265551156953,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,0.0951245058604564,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,0.8986391921544028,1.2760757718018751,1.2036864208906592,False,True,True,True,True,True,True,0.050490884833542166,0.006336238204344424,0.3194569817919304,0.3683752311747335,0.40828370454182017
U56,INCL,CAP2,0.75,ZERO,25.0,0.10841865008610752,1.1888564245883,-0.15242806694991973,0.7112774717646225,1.1145859911710914,0.9874150182555386,0.09619008880427482,0.11856679292382988,1.2465576640186136,-0.1524280669499194,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,0.0951245058604564,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,0.8986391921544028,1.230491730704025,1.1580973013651816,False,True,True,True,True,True,True,0.049875473395191966,0.0018028679956628157,0.2738729406940803,0.32278611164925586,0.3634170093025648
U56,INCL,CAP2,0.75,ZERO,50.0,0.10090258854060408,1.1129328385096064,-0.15345337603175302,0.6575455760564369,1.0372027679355296,0.8397274136842787,0.08898358550012908,0.11079196334145403,1.1716262123644565,-0.15345337603175302,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,0.0951245058604564,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,0.8986391921544028,1.1543808035673513,1.0819736488936844,False,False,True,True,True,True,False,0.048850164313358674,-0.005713193549840623,0.19776201355740652,0.24666245917775864,0.2884855576484078
U56,INCL,CAP2,0.75,SHY,0.0,0.12014999456189313,1.3078729412435246,-0.14765004422980443,0.8137484495086919,1.2287390131430875,1.188426875003423,0.10626275308642685,0.13168913356431755,1.3693466954314064,-0.14765004422980454,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,0.0951245058604564,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,0.8986391921544028,1.3431232040383605,1.284150948562567,False,True,True,True,True,True,True,0.05465349611530726,0.013534212471448426,0.38650441402841573,0.4488397588466413,0.48620604071535767
U56,INCL,CAP2,0.75,SHY,10.0,0.1162295339930286,1.2686753146710161,-0.14809080759214654,0.7848531308785462,1.1871870518343108,1.1058366340986947,0.10237759674066704,0.12773946456006335,1.3318413815124672,-0.14809080759214632,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,0.0951245058604564,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,0.8986391921544028,1.3027641647438848,1.245743566697983,False,True,True,True,True,True,True,0.05421273275296515,0.0096137519025839,0.34614537473394,0.41043237698205726,0.4487007267964185
U56,INCL,CAP2,0.75,SHY,25.0,0.11037345513700925,1.209765685566478,-0.1487517938718178,0.7419974728648995,1.124749529084998,0.983502359682811,0.09657432667716592,0.12183969460699817,1.275468963789105,-0.14875179387181792,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,0.0951245058604564,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,0.8986391921544028,1.2421037770489964,1.1880255426552884,False,True,True,True,True,True,True,0.05355174647329389,0.003757673046564547,0.2854849870390517,0.3527143529393626,0.39232830907305627
U56,INCL,CAP2,0.75,SHY,50.0,0.10067860481310942,1.111339888951081,-0.1498530143263923,0.6718490466519617,1.0204653620097102,0.7785733423801019,0.08696709885997245,0.1120723488705766,1.181260845927782,-0.14985301432639275,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,0.0951245058604564,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,0.8986391921544028,1.140744704022228,1.0915969990562207,False,False,True,True,True,True,False,0.052450526018719384,-0.0059371772773352816,0.1841259140122833,0.2562858093402949,0.2981201912117333
U56,INCL,CAP2,0.75,IEF,0.0,0.1229469826436369,1.3126509244783642,-0.1707962588472206,0.7198458764463601,1.335419619008354,1.4454924318023967,0.11490308999654064,0.12959869405242763,1.302005009638717,-0.17079625884722227,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,0.0951245058604564,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,0.8986391921544028,1.4523149023371793,1.210751932643844,False,True,True,True,True,True,True,0.03150728149789109,0.016331200553192204,0.49569611232723454,0.3754407429279183,0.41886435492266827
U56,INCL,CAP2,0.75,IEF,10.0,0.11899964073413294,1.2741428290041055,-0.17407895404817408,0.6835957935569933,1.2934173130146343,1.363394638518228,0.1109731534205125,0.12563701833875718,1.2658203690574348,-0.17407895404817375,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,0.0951245058604564,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,0.8986391921544028,1.411514988635353,1.1737698007441517,False,True,True,True,True,True,True,0.02822458629693761,0.01238385864368824,0.4548961986254083,0.33845861102822594,0.38267971434138603
