panel,frame,shape,A,CAGR,Sharpe,MaxDD,H1,H2,oSharpe,oCAGR,oMaxDD,keep4a,keep4b,keep4a_oos,keep4b_oos,free_H1,free_H2,free_keep4a,free_keep4b
U56,LIVE,FLAT,0.0,0.08507263176193258,1.186606839554463,-0.12070103768375462,1.2128792408385722,1.1667033239254765,1.2631208770144495,0.09346037563912435,-0.12070103768375462,False,False,False,False,1.2279248420922235,1.1808106083581562,False,False
U56,LIVE,FLAT,0.0025,0.08633813531550727,1.2030562116700003,-0.12063779457735768,1.2301837471850041,1.18243810480283,1.2789995888419934,0.09472431498586831,-0.12063779457735713,False,False,False,False,1.2452307950158716,1.1965463012305761,True,False
U56,LIVE,FLAT,0.005,0.08760198628408222,1.219465343167781,-0.12057470285890493,1.2474458923243743,1.1981344144627588,1.2948394870011275,0.09598659099086126,-0.12057470285890493,False,False,False,False,1.2624943770566417,1.212243516094706,True,False
U56,LIVE,FLAT,0.0075,0.08886419075321728,1.2358344241214039,-0.12051176199544478,1.2646658785487552,1.213792432646053,1.3106407527252368,0.09724720962660238,-0.12051176199544489,True,False,True,False,1.2797157905689398,1.22790243273678,True,False
U56,LIVE,FLAT,0.01,0.09012475407318621,1.2521636339393103,-0.12044897137016009,1.2818439103047898,1.2294123169888447,1.32640354573467,0.0985061752560219,-0.12044897137015964,True,False,True,False,1.296895240062329,1.2435232360123039,True,False
U56,LIVE,FLAT,0.0125,0.09138368327751123,1.2684531734393365,-0.12038633004860766,1.2989801861013173,1.2449942709301856,1.342128070522062,0.09976349578993382,-0.12038633004860799,True,False,True,False,1.3140329241030742,1.2591061078158214,True,False
U56,LIVE,FLAT,0.015,0.09264098384268138,1.2847032224227815,-0.12032383719498474,1.3160749029286511,1.2605384594708755,1.3578144943657755,0.10101917626653845,-0.12032383719498474,True,False,True,False,1.3311290397477415,1.2746512287326341,True,False
U56,LIVE,FLAT,0.0175,0.09389666189741597,1.3009139680739308,-0.12026149209293235,1.3331282444567045,1.2760450734981712,1.373463009058105,0.10227322375706605,-0.12026149209293246,True,False,True,False,1.3481837828068164,1.290158779900695,True,False
U56,LIVE,FLAT,0.02,0.09515072266415614,1.3170855852848689,-0.12019929403130392,1.3501404019515821,1.2915142738292547,1.3890737779821825,0.10352564311478885,-0.1201992940313037,True,False,True,False,1.3651973519475626,1.3056289373284253,True,False
U56,LIVE,FLAT,0.0225,0.09640317288738665,1.3332182677551947,-0.12013724257114056,1.3671115892543215,1.3069462367113556,1.4046469791327445,0.10477644039595435,-0.12013724257114067,True,False,True,False,1.382169941564007,1.3210618791274331,True,False
U56,LIVE,FLAT,0.025,0.09765401879304703,1.3493122011699272,-0.12007533679257598,1.3840419987279573,1.322341142429588,1.4201827947675059,0.10602562213190159,-0.12007533679257587,True,False,True,False,1.3991017440748557,1.3364577714787886,True,False
U56,LIVE,FLAT,0.0275,0.09890326734207533,1.3653675802638952,-0.12001357595100115,1.4009318216653806,1.3376991893998829,1.435681423138901,0.10727319616907338,-0.12001357595100093,True,False,True,True,1.415992950833177,1.3518167983455112,True,False
