panel,window,family,dial,gross,confound,fire_rate,degenerate,n_days,binds_2022,trough_year,decline_days,recovery_days,mean_gross_arm,mean_gross_ctlU,match_c,CAGR,Sharpe,MaxDD,H1,H2,ctlU_CAGR,ctlU_Sharpe,ctlU_MaxDD,ctlM_CAGR,ctlM_Sharpe,ctlM_MaxDD,ctlM_pass_4b,ctlM_fail_4b,dMaxDD_U,dMaxDD_M,tie_U,flip_MaxDD,cover_EPISODE,cover_DECLINE,cover_RECOVERY,switch_DECLINE,switch_EPISODE,recovered,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,halfIS_Sharpe,halfOOS_CAGR,halfOOS_Sharpe,halfOOS_MaxDD,turn_per_yr,pass_4a,pass_4b,fail_4b,pass_4a_OOS,pass_4b_OOS,fail_4b_OOS
U56,BEAR22a,SPYTR,100.0,0.5,False,0.2690124858115778,False,881,True,2023,336,58,0.3090706562945519,0.35528153733569073,0.8699316564894389,0.05162616202771897,1.1443338832528773,-0.057165875637464336,1.5101868514994452,0.6343191871706736,0.07018037160762547,1.4185391196325445,-0.045779857594867135,0.06092262087037148,1.418442640522343,-0.03984613985832697,False,CAGR,-0.011386018042597201,-0.01731973577913737,False,False,0.4746192893401015,0.5267857142857143,0.1724137931034483,2.304937959836322,2.9192639211027336,True,,,,,1.5101868514994452,0.020627692537434683,0.6343191871706736,-0.029639310904263083,1.9277640778548362,False,False,H1+CAGR,False,False,H2+OOS+CAGR
U56,BEAR22b,SPYTR,100.0,0.5,False,0.23681592039800994,False,1005,True,2023,336,58,0.3090706562945519,0.35528153733569073,0.8699316564894389,0.05631761874574881,1.2480118056813307,-0.05716587563746489,0.8813037388497705,1.5615177413392578,0.06482263967875701,1.3461884960271324,-0.04577985759486425,0.05629108470929922,1.3461074120721677,-0.03984613985832952,False,H2+OOS+CAGR,-0.011386018042600643,-0.01731973577913537,False,False,0.4746192893401015,0.5267857142857143,0.1724137931034483,2.304937959836322,2.9192639211027336,True,,,,,0.8813037388497705,0.07761983181397225,1.5615177413392578,-0.03688302150319567,1.6327336509367965,False,False,H2+OOS+CAGR,False,False,H1+CAGR
U56,BEAR22c,SPYTR,100.0,0.5,False,0.3032258064516129,False,775,True,2023,336,58,0.3090706562945519,0.35528153733569073,0.8699316564894389,0.041982197292270707,1.0717965038078787,-0.05716587563746267,0.4430741393693438,1.5768776044669135,0.05287458547157309,1.215453192548025,-0.04577985759486425,0.04594728228757683,1.2153089921660065,-0.0398461398583273,False,CAGR,-0.011386018042598423,-0.01731973577913537,False,False,0.4746192893401015,0.5267857142857143,0.1724137931034483,2.304937959836322,2.9192639211027336,True,,,,,0.4430741393693438,0.0700244686007514,1.5768776044669135,-0.028381563445611158,1.8004827857706858,False,False,H2+OOS+CAGR,False,False,H1+H2+OOS+CAGR
U56,BEAR22a,SPYTR,100.0,0.75,False,0.2690124858115778,False,881,True,2023,336,58,0.4634927505386399,0.5327783468461396,0.8699541812882486,0.07764884945365558,1.144845213119234,-0.08501269335170292,1.511088177233931,0.6341917681277329,0.10611063188775605,1.4188453496867746,-0.06852336689094607,0.09202943539097674,1.4187396257725942,-0.059663264263104865,False,CAGR,-0.016489326460756848,-0.025349429088598052,False,False,0.4746192893401015,0.5267857142857143,0.1724137931034483,3.462371842254501,4.389862595834911,True,,,,,1.511088177233931,0.0306672613928618,0.6341917681277329,-0.0443512815842636,2.880342836637153,False,False,H1+CAGR,False,False,H2+OOS
U56,BEAR22b,SPYTR,100.0,0.75,False,0.23681592039800994,False,1005,True,2023,336,58,0.4634927505386399,0.5327783468461396,0.8699541812882486,0.08483310328269567,1.2478867656812018,-0.08501269335170325,0.8815637910755928,1.5611243861604653,0.09787896468874191,1.3464322217040465,-0.06852336689094596,0.08493455797680527,1.3463511355427604,-0.059663264263103866,False,H2+OOS+CAGR,-0.016489326460757292,-0.025349429088599384,False,False,0.4746192893401015,0.5267857142857143,0.1724137931034483,3.462371842254501,4.389862595834911,True,,,,,0.8815637910755928,0.11762328167732528,1.5611243861604653,-0.05490653324034733,2.435147377630491,False,False,H2+OOS+CAGR,False,False,H1+CAGR
U56,BEAR22c,SPYTR,100.0,0.75,False,0.3032258064516129,False,775,True,2023,336,58,0.4634927505386399,0.5327783468461396,0.8699541812882486,0.06302023912472854,1.0717586674450348,-0.08501269335170258,0.44264677745038844,1.5772486437775493,0.07962711131386335,1.2159338167673148,-0.06852336689094618,0.06916769670053458,1.215761370254485,-0.05966326426310342,False,CAGR,-0.016489326460756404,-0.025349429088599162,False,False,0.4746192893401015,0.5267857142857143,0.1724137931034483,3.462371842254501,4.389862595834911,True,,,,,0.44264677745038844,0.10608577953015219,1.5772486437775493,-0.04243984982921678,2.69053801467974,False,False,H2+OOS+CAGR,False,False,H1+H2+OOS+CAGR
U56,BEAR22a,SPYTR,100.0,1.0,False,0.2690124858115778,False,881,True,2023,336,58,0.6178445811378268,0.7101856117067521,0.8699762019297929,0.10377140304765753,1.1452404273344503,-0.11236768400103503,1.51185843843721,0.633961086219871,0.14255805795209153,1.4190307498991042,-0.0911520605250471,0.12353982855576318,1.4189523880968788,-0.07939796357388951,True,-none-,-0.021215623475987933,-0.03296972042714552,False,False,0.4746192893401015,0.5267857142857143,0.1724137931034483,4.6230475896831,5.86718248068116,True,,,,,1.51185843843721,0.04050758201407034,0.633961086219871,-0.05898999868499233,3.835945649901486,False,False,H1+CAGR,False,False,H2+OOS
U56,BEAR22b,SPYTR,100.0,1.0,False,0.23681592039800994,False,1005,True,2023,336,58,0.6178445811378268,0.7101856117067521,0.8699762019297929,0.11354437345512647,1.2476357050125453,-0.11236768400103381,0.8817231678589712,1.5605825317242341,0.13132087577080065,1.3465468289811997,-0.09115206052504632,0.11388231292983453,1.346506897594397,-0.07939796357388929,False,H2+OOS,-0.02121562347598749,-0.03296972042714452,False,False,0.4746192893401015,0.5267857142857143,0.1724137931034483,4.6230475896831,5.86718248068116,True,,,,,0.8817231678589712,0.15838036758917395,1.5605825317242341,-0.07265648840926764,3.2411046834207746,False,False,H2+OOS,False,False,H1+DD+CAGR
U56,BEAR22c,SPYTR,100.0,1.0,False,0.3032258064516129,False,775,True,2023,336,58,0.6178445811378268,0.7101856117067521,0.8699762019297929,0.08405770368314247,1.0715832210238136,-0.11236768400103647,0.442117709430608,1.5774531009932216,0.10655235605604751,1.216274947948236,-0.09115206052504787,0.0925291702506823,1.2161177128701666,-0.07939796357389017,True,-none-,-0.0212156234759886,-0.0329697204271463,False,False,0.4746192893401015,0.5267857142857143,0.1724137931034483,4.6230475896831,5.86718248068116,True,,,,,0.442117709430608,0.1428181615476236,1.5774531009932216,-0.056409973436418404,3.5842917899964597,False,False,H2+OOS,False,False,H1+H2+OOS+CAGR
U56,BEAR22a,SPYTR,150.0,0.5,False,0.2383654937570942,False,881,True,2023,336,58,0.3209881214940598,0.35528153733569073,0.9034753787128867,0.06414037970039099,1.370034702614849,-0.052737481881905746,1.7847239571487545,0.8052997192490973,0.07018037160762547,1.4185391196325445,-0.045779857594867135,0.06330653907473516,1.418468271043451,-0.0413770434846128,False,CAGR,-0.006957624287038611,-0.011360438397292949,False,False,0.5126903553299492,0.5863095238095238,0.08620689655172414,2.1505583752869417,2.6593208436320124,True,,,,,1.7847239571487545,0.027764685104242792,0.8052997192490973,-0.028338487336799,1.6386042433215422,False,False,CAGR,False,False,H2+OOS
