panel,book,sleeve,lam,cost,base_to,drag,n_pass,w_pts,w_units,f_lo,f_hi,is_empty,best_margin,binding
broad,EWALL,ETF3,0.15,10.0,0.8645234701218765,0.0008645234701218765,4,4,0.15000000000000002,0.2,0.35,False,0.012649337817146125,CAGR
broad,EWALL,ETF3,0.15,15.0,0.8645234701218765,0.0012967852051828147,4,4,0.15000000000000002,0.2,0.35,False,0.011344751123065058,CAGR
broad,EWALL,ETF3,0.15,25.0,0.8645234701218765,0.0021613086753046913,3,3,0.1,0.2,0.3,False,0.008739999261785328,CAGR
broad,EWALL,ETF3,0.15,50.0,0.8645234701218765,0.004322617350609383,2,2,0.05,0.2,0.25,False,0.002419587648524485,DD
broad,EWALL,ETF3,0.25,0.0,0.8648922294704143,0.0,5,5,0.2,0.2,0.4,False,0.015280386910907676,CAGR
broad,EWALL,ETF3,0.25,5.0,0.8648922294704143,0.00043244611473520713,4,4,0.15000000000000002,0.2,0.35,False,0.013972595546695346,CAGR
broad,EWALL,ETF3,0.25,10.0,0.8648922294704143,0.0008648922294704143,4,4,0.15000000000000002,0.2,0.35,False,0.012666282347347083,CAGR
broad,EWALL,ETF3,0.25,15.0,0.8648922294704143,0.0012973383442056216,4,4,0.15000000000000002,0.2,0.35,False,0.011361445693528885,CAGR
broad,EWALL,ETF3,0.25,25.0,0.8648922294704143,0.0021622305736760357,3,3,0.1,0.2,0.3,False,0.008756195553735593,CAGR
broad,EWALL,ETF3,0.25,50.0,0.8648922294704143,0.0043244611473520714,2,2,0.05,0.2,0.25,False,0.002419587648524041,DD
broad,EWALL,ETF3,0.35,0.0,0.8650688116928015,0.0,5,5,0.2,0.2,0.4,False,0.01528727703526829,CAGR
broad,EWALL,ETF3,0.35,5.0,0.8650688116928015,0.00043253440584640075,4,4,0.15000000000000002,0.2,0.35,False,0.013979357332087619,CAGR
broad,EWALL,ETF3,0.35,10.0,0.8650688116928015,0.0008650688116928015,4,4,0.15000000000000002,0.2,0.35,False,0.01267291607897976,CAGR
broad,EWALL,ETF3,0.35,15.0,0.8650688116928015,0.0012976032175392022,4,4,0.15000000000000002,0.2,0.35,False,0.011367951656137756,CAGR
broad,EWALL,ETF3,0.35,25.0,0.8650688116928015,0.0021626720292320036,3,3,0.1,0.2,0.3,False,0.008762446830628393,CAGR
broad,EWALL,ETF3,0.35,50.0,0.8650688116928015,0.004325344058464007,2,2,0.05,0.2,0.25,False,0.0024195876485237078,DD
broad,EWALL,ETF3,0.5,0.0,0.8651758359635753,0.0,5,5,0.2,0.2,0.4,False,0.015297525300567341,CAGR
broad,EWALL,ETF3,0.5,5.0,0.8651758359635753,0.00043258791798178765,4,4,0.15000000000000002,0.2,0.35,False,0.013989530442301182,CAGR
broad,EWALL,ETF3,0.5,10.0,0.8651758359635753,0.0008651758359635753,4,4,0.15000000000000002,0.2,0.35,False,0.01268301419702507,CAGR
broad,EWALL,ETF3,0.5,15.0,0.8651758359635753,0.001297763753945363,4,4,0.15000000000000002,0.2,0.35,False,0.011377974944662486,CAGR
broad,EWALL,ETF3,0.5,25.0,0.8651758359635753,0.002162939589908938,3,3,0.1,0.2,0.3,False,0.00877232094696763,CAGR
broad,EWALL,ETF3,0.5,50.0,0.8651758359635753,0.004325879179817876,2,2,0.05,0.2,0.25,False,0.002419587648524152,DD
broad,EWALL,ETF3,0.7,0.0,0.865245929440545,0.0,5,5,0.2,0.2,0.4,False,0.015314758622970007,CAGR
broad,EWALL,ETF3,0.7,5.0,0.865245929440545,0.0004326229647202725,4,4,0.15000000000000002,0.2,0.35,False,0.014006758433445746,CAGR
broad,EWALL,ETF3,0.7,10.0,0.865245929440545,0.000865245929440545,4,4,0.15000000000000002,0.2,0.35,False,0.012700236855424277,CAGR
broad,EWALL,ETF3,0.7,15.0,0.865245929440545,0.0012978688941608174,4,4,0.15000000000000002,0.2,0.35,False,0.011395192268829749,CAGR
broad,EWALL,ETF3,0.7,25.0,0.865245929440545,0.0021631148236013627,3,3,0.1,0.2,0.3,False,0.008789527598207905,CAGR
broad,EWALL,ETF3,0.7,50.0,0.865245929440545,0.0043262296472027255,2,2,0.05,0.2,0.25,False,0.0024195876485235968,DD
broad,EWALL,ETF3,1.0,0.0,0.8657057588560486,0.0,5,5,0.2,0.2,0.4,False,0.015342132511365583,CAGR
broad,EWALL,ETF3,1.0,5.0,0.8657057588560486,0.0004328528794280243,4,4,0.15000000000000002,0.2,0.35,False,0.014033965097860215,CAGR
broad,EWALL,ETF3,1.0,10.0,0.8657057588560486,0.0008657057588560486,4,4,0.15000000000000002,0.2,0.35,False,0.012727276648960298,CAGR
broad,EWALL,ETF3,1.0,15.0,0.8657057588560486,0.001298558638284073,4,4,0.15000000000000002,0.2,0.35,False,0.011422065544010665,CAGR
broad,EWALL,ETF3,1.0,25.0,0.8657057588560486,0.0021642643971401215,3,3,0.1,0.2,0.3,False,0.008816068891936271,CAGR
broad,EWALL,ETF3,1.0,50.0,0.8657057588560486,0.004328528794280243,2,2,0.05,0.2,0.25,False,0.0024195876485237078,DD
broad,TOP20,CASH,0.06,0.0,5.244303188446646,0.0,2,2,0.05,0.3,0.35,False,0.011872684107955972,DD
broad,TOP20,CASH,0.06,5.0,5.244303188446646,0.0026221515942233234,2,2,0.05,0.3,0.35,False,0.011715408353903528,DD
broad,TOP20,CASH,0.06,10.0,5.244303188446646,0.005244303188446647,2,2,0.05,0.3,0.35,False,0.010208582375611466,CAGR
broad,TOP20,CASH,0.06,15.0,5.244303188446646,0.007866454782669969,1,1,0.0,0.3,0.3,False,0.008152934058362107,CAGR
broad,TOP20,CASH,0.06,25.0,5.244303188446646,0.013110757971116615,1,1,0.0,0.3,0.3,False,0.002830641411288304,H2
broad,TOP20,CASH,0.06,50.0,5.244303188446646,0.02622151594223323,0,0,0.0,,,True,-0.07250881826843558,H2
broad,TOP20,CASH,0.1,0.0,6.482002141181512,0.0,3,3,0.1,0.25,0.35,False,0.012864513211323828,CAGR
broad,TOP20,CASH,0.1,5.0,6.482002141181512,0.0032410010705907558,3,3,0.1,0.25,0.35,False,0.01031966037149297,CAGR
broad,TOP20,CASH,0.1,10.0,6.482002141181512,0.0064820021411815115,2,2,0.05,0.25,0.3,False,0.00778047420547541,CAGR
broad,TOP20,CASH,0.1,15.0,6.482002141181512,0.009723003211772269,2,2,0.05,0.25,0.3,False,0.005246942358298992,CAGR
broad,TOP20,CASH,0.1,25.0,6.482002141181512,0.016205005352953782,0,0,0.0,,,True,-0.01930368532868576,H2
broad,TOP20,CASH,0.1,50.0,6.482002141181512,0.032410010705907565,0,0,0.0,,,True,-0.11518611611985996,H2
broad,TOP20,CASH,0.15,0.0,7.61960256612558,0.0,3,3,0.1,0.25,0.35,False,0.011766489938988614,CAGR
broad,TOP20,CASH,0.15,5.0,7.61960256612558,0.00380980128306279,3,3,0.1,0.25,0.35,False,0.008779534646085232,CAGR
broad,TOP20,CASH,0.15,10.0,7.61960256612558,0.00761960256612558,2,2,0.05,0.25,0.3,False,0.005800391471902658,CAGR
broad,TOP20,CASH,0.15,15.0,7.61960256612558,0.01142940384918837,2,2,0.05,0.25,0.3,False,0.0032247682113641096,DD
broad,TOP20,CASH,0.15,25.0,7.61960256612558,0.01904900641531395,0,0,0.0,,,True,-0.03354865480542532,DD
broad,TOP20,CASH,0.15,50.0,7.61960256612558,0.0380980128306279,0,0,0.0,,,True,-0.14832939009782575,H2
broad,TOP20,CASH,0.25,0.0,9.260026158888342,0.0,3,3,0.1,0.25,0.35,False,0.010517046010740619,CAGR
broad,TOP20,CASH,0.25,5.0,9.260026158888342,0.004630013079444171,2,2,0.05,0.25,0.3,False,0.006893029918503005,CAGR
broad,TOP20,CASH,0.25,10.0,9.260026158888342,0.009260026158888343,2,2,0.05,0.25,0.3,False,0.005666120353254783,DD
broad,TOP20,CASH,0.25,15.0,9.260026158888342,0.013890039238332513,1,1,0.0,0.25,0.25,False,0.005281141718586957,H2
broad,TOP20,CASH,0.25,25.0,9.260026158888342,0.023150065397220858,0,0,0.0,,,True,-0.0498592032146189,H2
broad,TOP20,CASH,0.25,50.0,9.260026158888342,0.046300130794441716,0,0,0.0,,,True,-0.19158195871087003,H2
broad,TOP20,CASH,0.35,0.0,10.406293135573312,0.0,3,3,0.1,0.25,0.35,False,0.009733867261835186,CAGR
broad,TOP20,CASH,0.35,5.0,10.406293135573312,0.005203146567786657,2,2,0.05,0.25,0.3,False,0.007059750348081512,DD
broad,TOP20,CASH,0.35,10.0,10.406293135573312,0.010406293135573313,2,2,0.05,0.25,0.3,False,0.00667179234685869,DD
broad,TOP20,CASH,0.35,15.0,10.406293135573312,0.015609439703359968,1,1,0.0,0.25,0.25,False,0.0015711159266948993,H2
broad,TOP20,CASH,0.35,25.0,10.406293135573312,0.02601573283893328,0,0,0.0,,,True,-0.06033503379739491,H2
broad,TOP20,CASH,0.35,50.0,10.406293135573312,0.05203146567786656,0,0,0.0,,,True,-0.2206189936040749,H2
broad,TOP20,CASH,0.5,0.0,11.567010323542432,0.0,3,3,0.1,0.25,0.35,False,0.008838923267173462,CAGR
broad,TOP20,CASH,0.5,5.0,11.567010323542432,0.005783505161771216,2,2,0.05,0.25,0.3,False,0.00739035320401929,DD
broad,TOP20,CASH,0.5,10.0,11.567010323542432,0.011567010323542432,1,1,0.0,0.25,0.25,False,0.006961431180908445,DD
broad,TOP20,CASH,0.5,15.0,11.567010323542432,0.017350515485313647,0,0,0.0,,,True,-0.0036834442209663365,H2
broad,TOP20,CASH,0.5,25.0,11.567010323542432,0.02891752580885608,0,0,0.0,,,True,-0.0728535350381202,H2
broad,TOP20,CASH,0.5,50.0,11.567010323542432,0.05783505161771216,0,0,0.0,,,True,-0.2513454459660608,H2
broad,TOP20,CASH,0.7,0.0,12.473357314174496,0.0,2,2,0.05,0.25,0.3,False,0.007846514312403977,CAGR
broad,TOP20,CASH,0.7,5.0,12.473357314174496,0.006236678657087248,2,2,0.05,0.25,0.3,False,0.0064241229926775,DD
broad,TOP20,CASH,0.7,10.0,12.473357314174496,0.012473357314174496,1,1,0.0,0.25,0.25,False,0.0056007856158750285,CAGR
broad,TOP20,CASH,0.7,15.0,12.473357314174496,0.018710035971261745,0,0,0.0,,,True,-0.010766500550618563,H2
broad,TOP20,CASH,0.7,25.0,12.473357314174496,0.031183393285436237,0,0,0.0,,,True,-0.08603584956323618,H2
broad,TOP20,CASH,0.7,50.0,12.473357314174496,0.062366786570872475,0,0,0.0,,,True,-0.2786894235196353,H2
broad,TOP20,CASH,1.0,0.0,13.17849676626013,0.0,2,2,0.05,0.25,0.3,False,0.006663962004330684,CAGR
broad,TOP20,CASH,1.0,5.0,13.17849676626013,0.006589248383130065,2,2,0.05,0.25,0.3,False,0.0029599164620207896,DD
broad,TOP20,CASH,1.0,10.0,13.17849676626013,0.01317849676626013,1,1,0.0,0.25,0.25,False,0.0024758640890452377,DD
broad,TOP20,CASH,1.0,15.0,13.17849676626013,0.019767745149390194,0,0,0.0,,,True,-0.022374833412425632,H2
broad,TOP20,CASH,1.0,25.0,13.17849676626013,0.03294624191565033,0,0,0.0,,,True,-0.1019606237636197,H2
broad,TOP20,CASH,1.0,50.0,13.17849676626013,0.06589248383130066,0,0,0.0,,,True,-0.30539158873534955,H2
broad,TOP20,ETF3,0.06,0.0,5.244303188446646,0.0,6,6,0.25,0.25,0.5,False,0.029128463411402364,CAGR
broad,TOP20,ETF3,0.06,5.0,5.244303188446646,0.0026221515942233234,6,6,0.25,0.25,0.5,False,0.025867076699751704,CAGR
broad,TOP20,ETF3,0.06,10.0,5.244303188446646,0.005244303188446647,6,6,0.25,0.25,0.5,False,0.022744313418532364,DD
broad,TOP20,ETF3,0.06,15.0,5.244303188446646,0.007866454782669969,6,6,0.25,0.25,0.5,False,0.022489986167304493,DD
broad,TOP20,ETF3,0.06,25.0,5.244303188446646,0.013110757971116615,5,5,0.2,0.25,0.45,False,0.018993134465201414,CAGR
broad,TOP20,ETF3,0.06,50.0,5.244303188446646,0.02622151594223323,0,0,0.0,,,True,-0.058401940464808066,H2
broad,TOP20,ETF3,0.1,0.0,6.482002141181512,0.0,6,6,0.25,0.25,0.5,False,0.02765023396622386,CAGR
broad,TOP20,ETF3,0.1,5.0,6.482002141181512,0.0032410010705907558,6,6,0.25,0.25,0.5,False,0.025030211955100717,DD
broad,TOP20,ETF3,0.1,10.0,6.482002141181512,0.0064820021411815115,6,6,0.25,0.25,0.5,False,0.024740715734611923,DD
broad,TOP20,ETF3,0.1,15.0,6.482002141181512,0.009723003211772269,5,5,0.2,0.25,0.45,False,0.02217744514265814,CAGR
broad,TOP20,ETF3,0.1,25.0,6.482002141181512,0.016205005352953782,4,4,0.15000000000000002,0.25,0.4,False,0.014769893877068355,CAGR
broad,TOP20,ETF3,0.1,50.0,6.482002141181512,0.032410010705907565,0,0,0.0,,,True,-0.10165585474857375,H2
broad,TOP20,ETF3,0.15,0.0,7.61960256612558,0.0,7,7,0.30000000000000004,0.2,0.5,False,0.027222688751713547,DD
broad,TOP20,ETF3,0.15,5.0,7.61960256612558,0.00380980128306279,7,7,0.30000000000000004,0.2,0.5,False,0.026898734909263117,DD
broad,TOP20,ETF3,0.15,10.0,7.61960256612558,0.00761960256612558,7,7,0.30000000000000004,0.2,0.5,False,0.023713472804101257,CAGR
broad,TOP20,ETF3,0.15,15.0,7.61960256612558,0.01142940384918837,5,5,0.2,0.25,0.45,False,0.01950789876904309,CAGR
broad,TOP20,ETF3,0.15,25.0,7.61960256612558,0.01904900641531395,3,3,0.1,0.25,0.35,False,0.010189759954824629,H2
broad,TOP20,ETF3,0.15,50.0,7.61960256612558,0.0380980128306279,0,0,0.0,,,True,-0.1359003461188586,H2
broad,TOP20,ETF3,0.25,0.0,9.260026158888342,0.0,7,7,0.30000000000000004,0.2,0.5,False,0.029489156444528347,DD
broad,TOP20,ETF3,0.25,5.0,9.260026158888342,0.004630013079444171,7,7,0.30000000000000004,0.2,0.5,False,0.025832315943985676,CAGR
broad,TOP20,ETF3,0.25,10.0,9.260026158888342,0.009260026158888343,6,6,0.25,0.2,0.45,False,0.020904900064675894,CAGR
broad,TOP20,ETF3,0.25,15.0,9.260026158888342,0.013890039238332513,5,5,0.2,0.2,0.4,False,0.01599846530009881,CAGR
broad,TOP20,ETF3,0.25,25.0,9.260026158888342,0.023150065397220858,0,0,0.0,,,True,-0.0016104129105899423,H2
broad,TOP20,ETF3,0.25,50.0,9.260026158888342,0.046300130794441716,0,0,0.0,,,True,-0.18114754232196606,H2
broad,TOP20,ETF3,0.35,0.0,10.406293135573312,0.0,7,7,0.30000000000000004,0.2,0.5,False,0.02988846448767575,CAGR
broad,TOP20,ETF3,0.35,5.0,10.406293135573312,0.005203146567786657,7,7,0.30000000000000004,0.2,0.5,False,0.024437499750922423,CAGR
broad,TOP20,ETF3,0.35,10.0,10.406293135573312,0.010406293135573313,6,6,0.25,0.2,0.45,False,0.01901211917318997,CAGR
broad,TOP20,ETF3,0.35,15.0,10.406293135573312,0.015609439703359968,5,5,0.2,0.2,0.4,False,0.016292781021406327,DD
broad,TOP20,ETF3,0.35,25.0,10.406293135573312,0.02601573283893328,0,0,0.0,,,True,-0.007670733577933131,H2
broad,TOP20,ETF3,0.35,50.0,10.406293135573312,0.05203146567786656,0,0,0.0,,,True,-0.2122863482702423,H2
broad,TOP20,ETF3,0.5,0.0,11.567010323542432,0.0,7,7,0.30000000000000004,0.2,0.5,False,0.028853082889101114,CAGR
broad,TOP20,ETF3,0.5,5.0,11.567010323542432,0.005783505161771216,7,7,0.30000000000000004,0.2,0.5,False,0.02288762814412966,CAGR
broad,TOP20,ETF3,0.5,10.0,11.567010323542432,0.011567010323542432,6,6,0.25,0.2,0.45,False,0.01713610359252607,DD
broad,TOP20,ETF3,0.5,15.0,11.567010323542432,0.017350515485313647,5,5,0.2,0.2,0.4,False,0.016009118224651078,CAGR
broad,TOP20,ETF3,0.5,25.0,11.567010323542432,0.02891752580885608,0,0,0.0,,,True,-0.016298614022251634,H2
broad,TOP20,ETF3,0.5,50.0,11.567010323542432,0.05783505161771216,0,0,0.0,,,True,-0.2456883851801912,H2
broad,TOP20,ETF3,0.7,0.0,12.473357314174496,0.0,7,7,0.30000000000000004,0.2,0.5,False,0.027740803756253166,CAGR
broad,TOP20,ETF3,0.7,5.0,12.473357314174496,0.006236678657087248,6,6,0.25,0.2,0.45,False,0.021365266636143423,CAGR
broad,TOP20,ETF3,0.7,10.0,12.473357314174496,0.012473357314174496,5,5,0.2,0.2,0.4,False,0.016338621826549687,DD
broad,TOP20,ETF3,0.7,15.0,12.473357314174496,0.018710035971261745,4,4,0.15000000000000002,0.2,0.35,False,0.01354445518104215,CAGR
broad,TOP20,ETF3,0.7,25.0,12.473357314174496,0.031183393285436237,0,0,0.0,,,True,-0.0256598158358321,H2
broad,TOP20,ETF3,0.7,50.0,12.473357314174496,0.062366786570872475,0,0,0.0,,,True,-0.2758890938240246,H2
broad,TOP20,ETF3,1.0,0.0,13.17849676626013,0.0,7,7,0.30000000000000004,0.2,0.5,False,0.026538624917573597,CAGR
broad,TOP20,ETF3,1.0,5.0,13.17849676626013,0.006589248383130065,6,6,0.25,0.2,0.45,False,0.01981294692789755,CAGR
broad,TOP20,ETF3,1.0,10.0,13.17849676626013,0.01317849676626013,4,4,0.15000000000000002,0.25,0.4,False,0.013314142323569894,DD
broad,TOP20,ETF3,1.0,15.0,13.17849676626013,0.019767745149390194,3,3,0.1,0.25,0.35,False,0.01116780203892094,CAGR
broad,TOP20,ETF3,1.0,25.0,13.17849676626013,0.03294624191565033,0,0,0.0,,,True,-0.04297072003965885,H2
broad,TOP20,ETF3,1.0,50.0,13.17849676626013,0.06589248383130066,0,0,0.0,,,True,-0.30539158873534955,H2
small,EWALL,CASH,0.06,0.0,1.7303265589287207,0.0,0,0,0.0,,,True,-0.23590016099697497,OOS
small,EWALL,CASH,0.06,5.0,1.7303265589287207,0.0008651632794643604,0,0,0.0,,,True,-0.24141364134223264,OOS
small,EWALL,CASH,0.06,10.0,1.7303265589287207,0.0017303265589287207,0,0,0.0,,,True,-0.24692736520800784,OOS
small,EWALL,CASH,0.06,15.0,1.7303265589287207,0.002595489838393081,0,0,0.0,,,True,-0.25244132414534703,OOS
small,EWALL,CASH,0.06,25.0,1.7303265589287207,0.004325816397321802,0,0,0.0,,,True,-0.2634699134356112,OOS
small,EWALL,CASH,0.06,50.0,1.7303265589287207,0.008651632794643604,0,0,0.0,,,True,-0.2908769125835079,OOS
small,EWALL,CASH,0.1,0.0,1.7329073229313157,0.0,0,0,0.0,,,True,-0.23487764327228766,OOS
small,EWALL,CASH,0.1,5.0,1.7329073229313157,0.0008664536614656578,0,0,0.0,,,True,-0.24040044036456965,OOS
small,EWALL,CASH,0.1,10.0,1.7329073229313157,0.0017329073229313157,0,0,0.0,,,True,-0.24592348192414082,OOS
small,EWALL,CASH,0.1,15.0,1.7329073229313157,0.0025993609843969734,0,0,0.0,,,True,-0.25144675946067085,OOS
small,EWALL,CASH,0.1,25.0,1.7329073229313157,0.004332268307328289,0,0,0.0,,,True,-0.2624939884999784,OOS
small,EWALL,CASH,0.1,50.0,1.7329073229313157,0.008664536614656578,0,0,0.0,,,True,-0.2899500865766047,OOS
small,EWALL,CASH,0.15,0.0,1.7347229473262347,0.0,0,0,0.0,,,True,-0.23418767435515242,OOS
