panel,gate,con,cad,lb,isSharpe,oCAGR,oSharpe,oMaxDD,ctrl_oSharpe,ctrl_oCAGR,spy_oSharpe,spy_oCAGR,live_oSharpe,beats_ctrl,beats_spy,beats_live,p4a,f4b
SMALL439,MA,RESPREAD,Q,100,0.6922477797180733,0.10024385018328741,0.6723077318733646,-0.3863071850236871,0.6467213771466885,0.10159848445886754,0.8820107671822842,0.15450717694493266,1.285072363206482,True,False,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,MA,DEGROSS,Q,100,0.7867349724247308,0.03551407878072421,0.46232360751229723,-0.2639990762611668,0.6467213771466885,0.10159848445886754,0.8820107671822842,0.15450717694493266,1.285072363206482,False,False,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,VOL,RESPREAD,M,200,0.7221967846898059,0.050588601451792226,0.40186192406005694,-0.3557049211023091,0.623487716376168,0.09708063534623723,0.8820107671822842,0.15450717694493266,1.285072363206482,False,False,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,VOL,DEGROSS,M,200,0.7497019655825509,0.03407430486451091,0.35742960780844324,-0.27742070418031106,0.623487716376168,0.09708063534623723,0.8820107671822842,0.15450717694493266,1.285072363206482,False,False,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,MAVOL,RESPREAD,M,100,0.7207562449181206,0.029982222777862333,0.2808242865216202,-0.4044846138074013,0.623487716376168,0.09708063534623723,0.8820107671822842,0.15450717694493266,1.285072363206482,False,False,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,MAVOL,DEGROSS,M,100,0.7664908325983105,0.00919965174519044,0.20344094636431523,-0.1378799364056562,0.623487716376168,0.09708063534623723,0.8820107671822842,0.15450717694493266,1.285072363206482,False,False,False,False,"H1,H2,OOS,CAGR"
U56,MA,RESPREAD,Q,200,1.200385312691922,0.12425502322097648,1.051603852841355,-0.22139439664554927,1.1707905611440501,0.14124275929811336,0.8820107671822842,0.15450717694493266,1.285072363206482,False,True,False,False,DD
U56,MA,DEGROSS,Q,100,1.1717740593536654,0.06600307477664358,0.7995892172594843,-0.21605689274273088,1.1707905611440501,0.14124275929811336,0.8820107671822842,0.15450717694493266,1.285072363206482,False,False,False,False,"H2,OOS,DD,CAGR"
U56,VOL,RESPREAD,M,200,1.1366550865387957,0.12433752245937812,1.1085290709396132,-0.22148470519573604,1.15791067880551,0.13935922245100363,0.8820107671822842,0.15450717694493266,1.285072363206482,False,True,False,False,DD
U56,VOL,DEGROSS,M,200,1.168020370231369,0.11848064505340328,1.1146980364330819,-0.2139001852079444,1.15791067880551,0.13935922245100363,0.8820107671822842,0.15450717694493266,1.285072363206482,False,True,False,False,DD
U56,MAVOL,RESPREAD,Q,100,1.149626835129716,0.08541767289575186,0.7699125204803043,-0.23686774532931465,1.1707905611440501,0.14124275929811336,0.8820107671822842,0.15450717694493266,1.285072363206482,False,False,False,False,"H2,OOS,DD,CAGR"
U56,MAVOL,DEGROSS,Q,100,1.124135792641288,0.061781633350672216,0.7782793905167338,-0.2160568927427311,1.1707905611440501,0.14124275929811336,0.8820107671822842,0.15450717694493266,1.285072363206482,False,False,False,False,"H2,OOS,DD,CAGR"
B136,MA,RESPREAD,Q,100,1.2132007618866094,0.1138558170375894,0.96105016652856,-0.2490673208950125,1.1283035038832874,0.14074103213510436,0.8820239235972316,0.1545044425578177,1.285072363206482,False,True,False,False,DD
B136,MA,DEGROSS,Q,100,1.1463540048795184,0.06346229360317901,0.7813891077335983,-0.22020333841010653,1.1283035038832874,0.14074103213510436,0.8820239235972316,0.1545044425578177,1.285072363206482,False,False,False,False,"H2,OOS,DD,CAGR"
B136,VOL,RESPREAD,M,200,1.212151313710141,0.1271186683554788,1.0747213541580583,-0.24982666610115056,1.110342559525043,0.1385166811459746,0.8820239235972316,0.1545044425578177,1.285072363206482,False,True,False,False,DD
B136,VOL,DEGROSS,M,200,1.2369808421986712,0.1211162118810063,1.0684708503828906,-0.24378755866526547,1.110342559525043,0.1385166811459746,0.8820239235972316,0.1545044425578177,1.285072363206482,False,True,False,False,DD
B136,MAVOL,RESPREAD,Q,100,1.1997617092297101,0.09797958825282094,0.8681061922196655,-0.24906732089501238,1.1283035038832874,0.14074103213510436,0.8820239235972316,0.1545044425578177,1.285072363206482,False,False,False,False,"H2,OOS,DD"
B136,MAVOL,DEGROSS,Q,100,1.12445310175934,0.059908576736673824,0.7533235328256881,-0.22020333841010642,1.1283035038832874,0.14074103213510436,0.8820239235972316,0.1545044425578177,1.285072363206482,False,False,False,False,"H2,OOS,DD,CAGR"
