form,family,n,cadence,gross,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turnover,dH1,dH2,dOOS,L_H1,L_H2,L_OOS,L_DD,L_CAGR,fail4b,sharpe3,keep4b,keep4a
TOP15,TOP,15.0,W,0.75,0.1600974619584019,0.7798036376374775,-0.3111953206023689,0.9910820909622303,0.6627751662165845,0.8089026015704162,0.1365966569495669,-0.19812138380849598,0.1748536134165879,0.7792582496209539,-0.31119532060236943,16.840847757761527,0.1004199652422485,-0.19493100052050272,-0.10275225142955413,True,False,False,False,True,"H2,OOS,DD",False,False,False
TOP15,TOP,15.0,M,0.75,0.14102301166159448,0.6933310629053123,-0.3243352783212815,0.8292168578064705,0.6264536204283008,0.7795184367688771,0.13186295844127605,-0.20616895541164504,0.146717240008861,0.667893613509841,-0.32433527832128184,8.08524546365857,-0.06144526791351135,-0.23125254630878644,-0.21411688754066704,False,False,False,False,True,"H1,H2,OOS,DD",False,False,False
TOP20,TOP,20.0,W,0.75,0.1425797903509014,0.7515803023959661,-0.30792765723322213,0.8613879873763343,0.7001972257355461,0.6892371946288659,0.10591079494894085,-0.1710007960320017,0.16583130624158526,0.7910468371130291,-0.3079276572332219,16.321805990037504,-0.02927413834364756,-0.15750894100154111,-0.0909636639374789,False,False,False,False,True,"H1,H2,OOS,DD",False,False,False
TOP20,TOP,20.0,M,0.75,0.13948832528792665,0.7268787321020195,-0.3369939262084941,0.8788507319761174,0.6492983497217096,0.8292028334860736,0.13248909344954907,-0.20721548955284042,0.14383263264102664,0.6939038162169292,-0.33699392620849355,7.531946843161373,-0.011811393743864418,-0.20840781701537758,-0.18810668483357884,False,False,False,False,True,"H1,H2,OOS,DD",False,False,False
TOP30,TOP,30.0,W,0.75,0.11552050823291649,0.6752250075030205,-0.3038502111543151,0.8914682068121265,0.5466205913627882,0.7440010823854473,0.10821722959005742,-0.17428900928326507,0.12005502466637608,0.65259312231679,-0.3038502111543152,15.050907925478295,0.0008060810921446393,-0.31108557537429904,-0.22941737873371804,True,False,False,False,True,"H2,OOS,DD",False,False,False
TOP30,TOP,30.0,M,0.75,0.1101336258060217,0.636073493966187,-0.3335227307586559,0.7334791549907188,0.5908412838638238,0.6619273715251255,0.09543619115566826,-0.17620314590184283,0.11930907599151253,0.6341589550003619,-0.3335227307586559,7.007066683667655,-0.15718297072926302,-0.2668648828732634,-0.24785154605014614,False,False,False,False,True,"H1,H2,OOS,DD",False,False,False
TOP40,TOP,40.0,W,0.75,0.09596270245837624,0.603095377242372,-0.31363024562486264,0.7272838207215162,0.5341130452485809,0.6061659857735807,0.08165987914480266,-0.18810735366934483,0.10489042012760308,0.6091249124665574,-0.3136302456248625,14.111243059663051,-0.16337830499846562,-0.3235931214885063,-0.2728855885839506,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
TOP40,TOP,40.0,M,0.75,0.09735846026512673,0.5998413239220084,-0.34996142953952636,0.7111129003354523,0.5431512030461576,0.6330226604654795,0.08652435098583622,-0.17597392456100835,0.10410348630282296,0.5932754347645106,-0.349961429539526,6.593137246805134,-0.17954922538452955,-0.3145549636909296,-0.28873506628599743,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
TOP60,TOP,60.0,W,0.75,0.08425648365108152,0.5700581377294464,-0.31406844415628987,0.6137920627816207,0.5539110998018996,0.4976460445852279,0.06161283707216092,-0.19476785650643602,0.09848177240593947,0.610662462795859,-0.3140684441562911,12.611235675231129,-0.27687006293836114,-0.30379506693518765,-0.27134803825464904,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
TOP60,TOP,60.0,M,0.75,0.08754479059515696,0.5788745675153513,-0.372191846379203,0.6528552729627493,0.5447622069845454,0.6298410746439175,0.08181148453163667,-0.18245468865734626,0.09110084033658428,0.562223907740964,-0.37219184637920266,5.951657196089552,-0.23780685275723257,-0.31294395975254186,-0.31978659330954406,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
MA5,MA,5.0,W,0.75,0.18181429989771702,0.6761895365703602,-0.39834502558763185,0.812512907040452,0.604574735573747,0.5268852604766645,0.10556916617362999,-0.36193113542516375,0.2315071867391143,0.7537854033359582,-0.3983450255876291,21.54156381227965,-0.07814921867952984,-0.25313143116334025,-0.12822509771454982,False,False,False,False,True,"H1,H2,OOS,DD",False,False,False
MA5,MA,5.0,M,0.75,0.20477087706847152,0.7234606053565488,-0.42522416526170237,0.5504474657873784,0.8625957029988116,0.46752831436519876,0.08994478335131717,-0.3035783143035934,0.2816515913631825,0.8464922541653731,-0.42522416526170204,9.58515577649246,-0.34021465993260347,0.004889536261724392,-0.03551824688513494,False,True,False,False,True,"H1,OOS,DD",False,False,False
MA10,MA,10.0,W,0.75,0.15439048561469937,0.7001916071271207,-0.35241599900169707,0.8855085192024778,0.5965779897233578,0.7089234502988422,0.12839603438383684,-0.22700996452505373,0.17074287406791844,0.7082690314118363,-0.3524159990016966,19.02920036231405,-0.005153606517504072,-0.26112817701372937,-0.17374146963867176,False,False,False,False,True,"H1,H2,OOS,DD",False,False,False
MA10,MA,10.0,M,0.75,0.15948074438079507,0.7096474117243613,-0.3953835822409735,0.8312559162437756,0.6518046226563489,0.7895479202840546,0.14758212046336716,-0.2163868266681821,0.16689086268975095,0.6877285098832469,-0.3953835822409738,8.672627876680565,-0.05940620947620623,-0.20590154408073835,-0.1942819911672612,False,False,False,False,True,"H1,H2,OOS,DD",False,False,False
MA15,MA,15.0,W,0.75,0.1600974619584019,0.7798036376374775,-0.3111953206023689,0.9910820909622303,0.6627751662165845,0.8089026015704162,0.1365966569495669,-0.19812138380849598,0.1748536134165879,0.7792582496209539,-0.31119532060236943,16.840847757761527,0.1004199652422485,-0.19493100052050272,-0.10275225142955413,True,False,False,False,True,"H2,OOS,DD",False,False,False
MA15,MA,15.0,M,0.75,0.14102301166159448,0.6933310629053123,-0.3243352783212815,0.8292168578064705,0.6264536204283008,0.7795184367688771,0.13186295844127605,-0.20616895541164504,0.146717240008861,0.667893613509841,-0.32433527832128184,8.08524546365857,-0.06144526791351135,-0.23125254630878644,-0.21411688754066704,False,False,False,False,True,"H1,H2,OOS,DD",False,False,False
MA20,MA,20.0,W,0.75,0.1414505170009448,0.7466275783797374,-0.30792765723322213,0.8613879873763343,0.691807929363273,0.6892371946288659,0.10591079494894085,-0.1710007960320017,0.16396799049360355,0.7837883608258199,-0.3079276572332219,16.333261168245613,-0.02927413834364756,-0.16589823737381426,-0.09822214022468811,False,False,False,False,True,"H1,H2,OOS,DD",False,False,False
MA20,MA,20.0,M,0.75,0.13948832528792665,0.7268787321020195,-0.3369939262084941,0.8788507319761174,0.6492983497217096,0.8292028334860736,0.13248909344954907,-0.20721548955284042,0.14383263264102664,0.6939038162169292,-0.33699392620849355,7.531946843161373,-0.011811393743864418,-0.20840781701537758,-0.18810668483357884,False,False,False,False,True,"H1,H2,OOS,DD",False,False,False
MA30,MA,30.0,W,0.75,0.11304873933902604,0.6635754675574416,-0.30089295149733697,0.8914682068121265,0.5265553872104999,0.7440010823854473,0.10821722959005742,-0.17428900928326507,0.11604318931426905,0.6353844481713663,-0.30089295149733686,15.102425311349302,0.0008060810921446393,-0.33115077952658734,-0.24662605287914174,True,False,False,False,True,"H2,OOS,DD",False,False,False
MA30,MA,30.0,M,0.75,0.1101336258060217,0.636073493966187,-0.3335227307586559,0.7334791549907188,0.5908412838638238,0.6619273715251255,0.09543619115566826,-0.17620314590184283,0.11930907599151253,0.6341589550003619,-0.3335227307586559,7.007066683667655,-0.15718297072926302,-0.2668648828732634,-0.24785154605014614,False,False,False,False,True,"H1,H2,OOS,DD",False,False,False
MA40,MA,40.0,W,0.75,0.09278791466802616,0.5877999153614055,-0.3111138334657654,0.7272838207215162,0.5072118548261979,0.6061659857735807,0.08165987914480266,-0.18810735366934483,0.09971768652703172,0.586319747414776,-0.31111383346576504,14.21085426871981,-0.16337830499846562,-0.3504943119108893,-0.29569075363573205,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
MA40,MA,40.0,M,0.75,0.09725305462028211,0.5992837483897078,-0.34996142953952636,0.7111129003354523,0.5422177544868733,0.6330226604654795,0.08652435098583622,-0.17597392456100835,0.10393193933847389,0.5924624816153746,-0.349961429539526,6.597738065015643,-0.17954922538452955,-0.31548841225021396,-0.2895480194351334,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
MA60,MA,60.0,W,0.75,0.07779814522607631,0.5354103350514849,-0.3213570531845401,0.6159742935600765,0.49217702433462096,0.5001169196603821,0.06186591805945163,-0.19400817595258724,0.08775704775060911,0.5578566076098664,-0.3213570531845409,12.92324613357809,-0.27468783215990533,-0.36552914240246626,-0.3241538934406416,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
MA60,MA,60.0,M,0.75,0.08881036464811154,0.5857208439324327,-0.37219184637920244,0.6541036672691084,0.5557995815393573,0.6313787712743282,0.08196873373984581,-0.18322881803486746,0.09305733936353455,0.5717267799620122,-0.37219184637920266,6.010619375157956,-0.23655845845087342,-0.30190658519772995,-0.3102837210884959,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
LOWVOL5,LOWVOL,5.0,W,0.75,0.039099410087188646,0.42612812264865885,-0.30568044076190515,1.0082497032892441,0.0023402399344299627,1.1228311996214984,0.10097839140192266,-0.09345437882476038,0.0026329461009835242,0.0788891234499045,-0.3056804407619046,17.161073085674538,0.1175875775692623,-0.8553659268026572,-0.8031213776006035,True,False,False,False,False,"H2,OOS,DD,CAGR",False,False,False
LOWVOL5,LOWVOL,5.0,M,0.75,0.04940988214625652,0.5208465130426878,-0.2032331191952661,0.9262280185166932,0.21577997571777546,1.0615164781829702,0.0994969426511152,-0.09320510469507026,0.019622639969958167,0.23401549714390937,-0.20323311919526632,7.490864048680665,0.03556589279671141,-0.6419261910193117,-0.6479950039065987,True,False,False,False,False,"H2,OOS,DD,CAGR",False,False,False
LOWVOL10,LOWVOL,10.0,W,0.75,0.04762037852351364,0.506664146382202,-0.2316753868428263,0.9983998020904047,0.1397028786930287,1.0657097704963763,0.09657080509754357,-0.10582117312476946,0.018486467327885947,0.22297676257836238,-0.23167538684282596,17.35538046899311,0.10773767637042286,-0.7180032880440586,-0.6590337384721456,True,False,False,False,False,"H2,OOS,DD,CAGR",False,False,False
LOWVOL10,LOWVOL,10.0,M,0.75,0.05441481813701121,0.5684761292106835,-0.23347888003574147,1.0147666423824622,0.25642431302172,1.1135967284030694,0.09762938247838893,-0.09101941182299844,0.028579752705172545,0.3097203687669611,-0.23347888003574202,7.845257488824348,0.12410451666248035,-0.6012818537153672,-0.572290132283547,True,False,False,False,False,"H2,OOS,DD,CAGR",False,False,False
LOWVOL15,LOWVOL,15.0,W,0.75,0.04427973583704392,0.46474225767618893,-0.27217747351638344,0.9200321615328885,0.1311685715147857,0.9532777620801426,0.08778272172652679,-0.1204392006138385,0.018285888290557217,0.218037520224283,-0.272177473516383,16.791467908055825,0.029370035812906647,-0.7265375952223015,-0.663972980826225,True,False,False,False,False,"H2,OOS,DD,CAGR",False,False,False
LOWVOL15,LOWVOL,15.0,M,0.75,0.06725590565320538,0.6767538445559191,-0.24388509602357356,1.0108987574055412,0.43405016571951205,1.0781969048312776,0.09977805289626529,-0.09763485760596358,0.04765249715441633,0.4749456982764483,-0.24388509602357344,7.587495369946746,0.12023663168555943,-0.42365600101757517,-0.40706480277405976,True,False,False,False,False,"H2,OOS,DD,CAGR",False,False,False
LOWVOL20,LOWVOL,20.0,W,0.75,0.03619196023160631,0.38779090985284576,-0.2918708059138072,0.7747318942279476,0.09680574547079428,0.8761809924809693,0.08189718813292601,-0.12256476646478087,0.008934221951156784,0.13564119017829332,-0.29187080591380654,15.916182008634998,-0.11593023149203419,-0.760900421266293,-0.7463693108722147,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
LOWVOL20,LOWVOL,20.0,M,0.75,0.06663543348771661,0.6545569234597054,-0.26690412391957674,0.9514666218377427,0.44245880714600944,0.991618364983533,0.09386593874541482,-0.11323684071303675,0.05015759891578431,0.48533100570006904,-0.2669041239195762,7.279117647115921,0.06080449611776084,-0.4152473595910778,-0.396679495350439,True,False,False,False,False,"H2,OOS,DD,CAGR",False,False,False
LOWVOL30,LOWVOL,30.0,W,0.75,0.04152245985952674,0.42273018100650545,-0.31889742275265265,0.6967886472291434,0.22514112648512513,0.7534783139520032,0.07150447105856994,-0.13056874308938238,0.023426177025445583,0.25554468554110465,-0.3188974227526523,14.861573487165499,-0.19387347849083847,-0.632565040251962,-0.6264658155094034,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
LOWVOL30,LOWVOL,30.0,M,0.75,0.056441161066503875,0.5459209510235791,-0.3106312269445054,0.8527125958272923,0.32908012913707113,0.9083503842966026,0.08807577959945512,-0.13131061809740918,0.03736480574857137,0.3661295223807442,-0.3106312269445042,6.900581308543554,-0.037949529892689515,-0.528626037600016,-0.5158809786697638,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
LOWVOL40,LOWVOL,40.0,W,0.75,0.04393658509184939,0.4326481300907164,-0.3251751420596266,0.6355670645752222,0.2847641439576402,0.6413461788548287,0.06259024833870819,-0.15895034851867296,0.03258004771107603,0.3252667626254746,-0.32517514205962805,14.259163836484502,-0.25509506114475966,-0.5729420227794471,-0.5567437384250334,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
LOWVOL40,LOWVOL,40.0,M,0.75,0.06441450014243699,0.5944559706053584,-0.32506057740271643,0.8303937189444135,0.4315102244752072,0.7973441714897268,0.07925589941154754,-0.1529892758595094,0.05535059755826155,0.4953467913631592,-0.3250605774027159,6.555857301439903,-0.06026840677556833,-0.42619594226188,-0.38666370968734887,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
LOWVOL60,LOWVOL,60.0,W,0.75,0.0415728338278365,0.39326515585638666,-0.32564715823997203,0.581451786300286,0.2560661105674226,0.54554765318988,0.055861126551768114,-0.1892705992427527,0.032845153500312696,0.3144177640227084,-0.32564715823997126,13.409200916755735,-0.3092103394196958,-0.6016400561696646,-0.5675927370277997,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
LOWVOL60,LOWVOL,60.0,M,0.75,0.06601668536221306,0.5823816536244211,-0.3273489904979955,0.6955136444666395,0.5077039225115112,0.6412348220627798,0.06632843555397971,-0.1662814362054834,0.06582419438273335,0.5547373907725053,-0.32734899049799626,6.144826403254891,-0.19514848125334228,-0.350002244225576,-0.32727311027800277,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
IVOL5,IVOL,5.0,W,0.75,0.12139205725704771,0.5261736684634168,-0.36837824505901395,0.6262097290546598,0.4712174128063276,0.30237830194869586,0.044424680515894766,-0.36365089736667033,0.1717342889675053,0.6322105050216474,-0.3683782450590134,24.888673512238316,-0.26445239666532205,-0.3864887539307596,-0.2497999960288606,False,False,False,False,True,"H1,H2,OOS,DD",False,False,False
IVOL5,IVOL,5.0,M,0.75,0.14988892870675397,0.5987530484707362,-0.436808008503605,0.465243680173843,0.7076464595188895,0.35402399265865686,0.05809753564233189,-0.2702649473383275,0.21051409355576278,0.7150922570035622,-0.4368080085036048,10.414560199738098,-0.42541844554613883,-0.15005970721819772,-0.16691824404694589,False,False,False,False,True,"H1,H2,OOS,DD",False,False,False
IVOL10,IVOL,10.0,W,0.75,0.10728212768221512,0.5534961547070665,-0.40909531092017815,0.7647799155245559,0.42387707484177767,0.5743624498622713,0.09440107020526067,-0.22472341766628756,0.11531306967062771,0.552647973827092,-0.40909531092017937,21.834625303791032,-0.1258822101954259,-0.43382909189530955,-0.3293625272234161,False,False,False,False,True,"H1,H2,OOS,DD",False,False,False
IVOL10,IVOL,10.0,M,0.75,0.10580962093029078,0.5413383659233936,-0.4335887880195314,0.7233535644050118,0.43246661446152945,0.7034390616032286,0.12373611752345615,-0.23575426544413025,0.09488138013999059,0.4764300985616547,-0.4335887880195318,9.532107962535735,-0.16730856131497007,-0.42523955227555776,-0.40558040248885335,False,False,False,False,True,"H1,H2,OOS,DD",False,False,False
IVOL15,IVOL,15.0,W,0.75,0.11971120401990332,0.6499351144720661,-0.31773886475876645,0.8835024026372126,0.5074161539672709,0.7080184888452823,0.11130779279737868,-0.18081709036294025,0.12493285046887936,0.6319764922090055,-0.31773886475876634,19.29420668917766,-0.007159723082769243,-0.3502900127698163,-0.2500340088415025,False,False,False,False,True,"H1,H2,OOS,DD",False,False,False
IVOL15,IVOL,15.0,M,0.75,0.10238562233015824,0.5630161405114652,-0.37225031701301603,0.7617528325127919,0.4458692623400998,0.7111004718347522,0.11325341178024728,-0.2099804286601965,0.09572675111343099,0.5054340263058508,-0.3722503170130167,8.835438051160518,-0.1289092932071899,-0.4118369043969874,-0.3765764747446573,False,False,False,False,True,"H1,H2,OOS,DD",False,False,False
IVOL20,IVOL,20.0,W,0.75,0.10116839169925362,0.6008064926089519,-0.3310382925196328,0.7406759405021671,0.5207217602117629,0.5949438478710753,0.08399013039137149,-0.16434351078015497,0.11191337171678417,0.6116392943981162,-0.33103829251963224,18.80695887704353,-0.1499861852178147,-0.33698440652532435,-0.2703712066523919,False,False,False,False,True,"H1,H2,OOS,DD",False,False,False
IVOL20,IVOL,20.0,M,0.75,0.11058371832542147,0.6337780169371406,-0.3813021648467064,0.8782127774040775,0.48593918097279926,0.8348595905749965,0.12706305442337418,-0.19915434616082073,0.10052668643783891,0.5520934489602786,-0.3813021648467062,8.26413657956162,-0.012449348315904274,-0.37176698576428796,-0.3299170520902295,False,False,False,False,True,"H1,H2,OOS,DD",False,False,False
IVOL30,IVOL,30.0,W,0.75,0.08151855874229241,0.5419548129999636,-0.3111535835901741,0.7858342200765579,0.3840009677998915,0.6519525280961701,0.0864219877414889,-0.15742625736768,0.0785012685503701,0.4966964144028027,-0.311153583590175,17.167124623088462,-0.10482790564342392,-0.4737051989371957,-0.38531408664770533,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
IVOL30,IVOL,30.0,M,0.75,0.08015404395516335,0.5196626786701593,-0.3734984288029862,0.6762069003131154,0.4307459568681887,0.6155607063973836,0.08153852427591723,-0.16227124914072255,0.0792998761513497,0.48461403722148405,-0.37349842880298567,7.786911157920394,-0.21445522540686646,-0.42696020986889854,-0.397396463829024,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
IVOL40,IVOL,40.0,W,0.75,0.06179215997258081,0.4522405612326186,-0.3028241201176961,0.6321575942670435,0.3340644476676886,0.5509598835502741,0.06788601066072286,-0.16114530057439702,0.05804598870778488,0.40964822791181765,-0.3028241201176959,16.270254008262683,-0.2585045314529383,-0.5236417190693986,-0.4723622731386904,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
IVOL40,IVOL,40.0,M,0.75,0.07256572926322113,0.5010167513502689,-0.3626530866164751,0.6513455086132957,0.4128160869967659,0.5807202153251269,0.07290419679519444,-0.16047108526455267,0.07235674549894622,0.47115484004982644,-0.3626530866164739,7.370373887829076,-0.23931661710668617,-0.4448900797403213,-0.4108556610006816,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
IVOL60,IVOL,60.0,W,0.75,0.05729011958435182,0.4491069010700898,-0.3116663193912984,0.5892973042477369,0.3561492772537627,0.5253624939210483,0.06071868369583533,-0.17160405489885489,0.05517818087013304,0.4153627629729927,-0.3116663193912971,14.551214962038367,-0.30136482147224497,-0.5015568894833244,-0.46664773807751536,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
IVOL60,IVOL,60.0,M,0.75,0.0700404238079293,0.5137464531514129,-0.36642344699128027,0.630087012264717,0.44621179438900915,0.6172075363851338,0.07408651535118316,-0.1654740705541321,0.06754918006648203,0.4708903884834114,-0.3664234469912805,6.7509268220818734,-0.26057511345526485,-0.41149437234807806,-0.41112011256709663,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
TRIM5,TRIM,5.0,W,0.75,0.02779704044397957,0.2491557169227614,-0.6344336726600805,0.026783094438660494,0.4130445476100584,-0.2529922816861098,-0.1023567225567279,-0.6344336726600805,0.11744041966131302,0.47667768024927276,-0.6300286688656636,29.94420042617771,-0.8638790312813214,-0.44466161912702884,-0.4053328208012353,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
TRIM5,TRIM,5.0,M,0.75,0.08127014525707499,0.3875267605128142,-0.6407358499441975,0.11938555246485674,0.6431649158389217,-0.3510790785822685,-0.13923853995583824,-0.6407358499441975,0.2448247807754489,0.7153770342657306,-0.5522661518498859,11.23485105548829,-0.7712765732551251,-0.21454125089816556,-0.16663346678477742,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
TRIM10,TRIM,10.0,W,0.75,0.06376450817055423,0.36475333904590274,-0.5181446400115003,0.4866796097397305,0.3010788413218789,0.5212124923953093,0.09108862577500654,-0.2817975957740183,0.047232075535848406,0.30664672097881585,-0.5181446400115008,29.74912063525985,-0.4039825159802513,-0.5566273254152083,-0.5753637800716922,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
TRIM10,TRIM,10.0,M,0.75,0.01718142304737369,0.20027191428944327,-0.6327004956864087,0.2592429589940442,0.16421526414689344,0.2674775079643372,0.0350619307361677,-0.2852099211484387,0.0062930777844514285,0.17414159937884338,-0.6327004956864085,11.764136580896087,-0.6314191667259377,-0.6934909025901937,-0.7078689016716646,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
TRIM15,TRIM,15.0,W,0.75,0.08651655017669602,0.48157799146416996,-0.41537424318895,0.7875202515131601,0.2994084017745388,0.7906746097337429,0.13248515862149923,-0.18746815147625895,0.05906333548567355,0.35594580043142504,-0.4153742431889498,25.06284059731077,-0.10314187420682175,-0.5582977649625485,-0.5260647006190831,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
TRIM15,TRIM,15.0,M,0.75,0.07383141938360316,0.43227680418375464,-0.511074290811472,0.6411876082887661,0.29623012208427935,0.6610929983557221,0.10846986142890724,-0.201998375473591,0.052981619974935557,0.3339779089700233,-0.5110742908114708,10.373612033398393,-0.24947451743121574,-0.5614760446528079,-0.5480325920804847,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
TRIM20,TRIM,20.0,W,0.75,0.065272416349905,0.4180404977842331,-0.38494006093097155,0.5151984948701259,0.3592609384656632,0.5350779330891644,0.0777387622998158,-0.18767917371495346,0.05764535388896275,0.3675508442894834,-0.3849400609309719,23.357079334148423,-0.3754636308498559,-0.498445228271424,-0.5144596567610247,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
TRIM20,TRIM,20.0,M,0.75,0.10330515025595055,0.5975201833980596,-0.39335264804271997,0.902866758118359,0.39318760795479435,0.9529446108091408,0.15362695830579254,-0.189053663200763,0.07332912184485596,0.43693573615758813,-0.3933526480427214,9.61651916441353,0.012204632398377213,-0.46451855878229287,-0.4450747648929199,True,False,False,False,True,"H2,OOS,DD",False,False,False
TRIM30,TRIM,30.0,W,0.75,0.06232318479371446,0.43309358793368635,-0.3665457319580001,0.6450293456413743,0.2895929705845363,0.6474815276092319,0.08890937577981206,-0.15787662591467144,0.04622884672259042,0.3335241515558361,-0.3665457319579998,19.892518726173467,-0.24563278007860756,-0.568113196152551,-0.5484863494946719,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,False,False
