universe,gate,conv,tilt,n,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turnover_yr,mean_gross,pass4a,pass4b,first_fail_4b,spy_S,spy_H1,spy_H2,spy_OOS_S,spy_CAGR,spy_DD,v2_S,v2_H1,v2_H2,v2_DD,v2_OOS_S
U56,OFF,dg,0.0,5,0.23377532564659553,1.1429243591653524,-0.2845418645837048,1.3050911047089189,1.0475491550717704,1.3111384222732352,-0.19013552946285328,0.23564163166061047,1.0549267472966564,-0.2845418645837047,15.311731394054174,0.7415948297879495,False,False,DD,0.8890296069344827,0.9566200326036914,0.834015937642442,0.8820107671822842,0.15228044986566602,-0.3371723528339826,1.212667958982562,1.2309983597844687,1.199577267535934,-0.11896565752845978,1.293742502269834
U56,OFF,dg,0.0,10,0.1720016163153255,1.0952150724518448,-0.24140807469463754,1.1905212583179972,1.0366179835064007,1.146071706798846,-0.15369307164092894,0.18299479296690913,1.0718851355933354,-0.24140807469463788,12.71952684159043,0.7452145919893188,False,False,DD,0.8890296069344827,0.9566200326036914,0.834015937642442,0.8820107671822842,0.15228044986566602,-0.3371723528339826,1.212667958982562,1.2309983597844687,1.199577267535934,-0.11896565752845978,1.293742502269834
U56,OFF,dg,0.0,20,0.15625862541663538,1.1816150409960375,-0.21922008272635862,1.2793266641417573,1.1165296906622284,1.202605287292663,-0.11257572520268189,0.16704932962331398,1.1745835592362128,-0.21922008272635862,8.904650621913882,0.7468332965160767,False,False,DD,0.8890296069344827,0.9566200326036914,0.834015937642442,0.8820107671822842,0.15228044986566602,-0.3371723528339826,1.212667958982562,1.2309983597844687,1.199577267535934,-0.11896565752845978,1.293742502269834
U56,OFF,dg,0.25,5,0.2332044026007012,1.1425968388445642,-0.28454186458370445,1.319494434590565,1.0363107103265188,1.326932254870356,-0.18521675004905958,0.23225670721708203,1.0444864014984752,-0.2845418645837048,15.309024785607082,0.7417665042871548,False,False,DD,0.8890296069344827,0.9566200326036914,0.834015937642442,0.8820107671822842,0.15228044986566602,-0.3371723528339826,1.212667958982562,1.2309983597844687,1.199577267535934,-0.11896565752845978,1.293742502269834
U56,OFF,dg,0.25,10,0.1675123423112681,1.081110629153058,-0.2332491610285755,1.1626591384395526,1.0335350541136212,1.1147497231615433,-0.13632576447666278,0.18076807582879995,1.0695863680977267,-0.23324916102857574,12.864343900815625,0.7451389249782556,False,False,DD,0.8890296069344827,0.9566200326036914,0.834015937642442,0.8820107671822842,0.15228044986566602,-0.3371723528339826,1.212667958982562,1.2309983597844687,1.199577267535934,-0.11896565752845978,1.293742502269834
U56,OFF,dg,0.25,20,0.1539184018841504,1.1754031063684924,-0.21271230008765551,1.2731394194232768,1.1109580908314762,1.194665943514462,-0.10908825536839029,0.16509140992459126,1.1699930771164402,-0.21271230008765585,9.029127191490039,0.7470734829656916,False,False,DD,0.8890296069344827,0.9566200326036914,0.834015937642442,0.8820107671822842,0.15228044986566602,-0.3371723528339826,1.212667958982562,1.2309983597844687,1.199577267535934,-0.11896565752845978,1.293742502269834
U56,OFF,dg,0.5,5,0.2332044026007012,1.1425968388445642,-0.28454186458370445,1.319494434590565,1.0363107103265188,1.326932254870356,-0.18521675004905958,0.23225670721708203,1.0444864014984752,-0.2845418645837048,15.309024785607082,0.7417665042871548,False,False,DD,0.8890296069344827,0.9566200326036914,0.834015937642442,0.8820107671822842,0.15228044986566602,-0.3371723528339826,1.212667958982562,1.2309983597844687,1.199577267535934,-0.11896565752845978,1.293742502269834
U56,OFF,dg,0.5,10,0.16677059416259898,1.0776116761089096,-0.23324916102857562,1.1626591384395526,1.0270900006537005,1.1147497231615433,-0.13632576447666278,0.17939918977596325,1.0636265211093776,-0.23324916102857562,12.913733873626702,0.7452216703399483,False,False,DD,0.8890296069344827,0.9566200326036914,0.834015937642442,0.8820107671822842,0.15228044986566602,-0.3371723528339826,1.212667958982562,1.2309983597844687,1.199577267535934,-0.11896565752845978,1.293742502269834
U56,OFF,dg,0.5,20,0.15402950520478886,1.1767031996732893,-0.21271230008765596,1.2763218593618473,1.1109155676580298,1.1980127349344698,-0.1090006935093184,0.1650495169231634,1.1699736707025599,-0.21271230008765574,9.071339559696133,0.7470394715133282,False,False,DD,0.8890296069344827,0.9566200326036914,0.834015937642442,0.8820107671822842,0.15228044986566602,-0.3371723528339826,1.212667958982562,1.2309983597844687,1.199577267535934,-0.11896565752845978,1.293742502269834
U56,OFF,dg,0.75,5,0.2332044026007012,1.1425968388445642,-0.28454186458370445,1.319494434590565,1.0363107103265188,1.326932254870356,-0.18521675004905958,0.23225670721708203,1.0444864014984752,-0.2845418645837048,15.309024785607082,0.7417665042871548,False,False,DD,0.8890296069344827,0.9566200326036914,0.834015937642442,0.8820107671822842,0.15228044986566602,-0.3371723528339826,1.212667958982562,1.2309983597844687,1.199577267535934,-0.11896565752845978,1.293742502269834
U56,OFF,dg,0.75,10,0.16677059416259898,1.0776116761089096,-0.23324916102857562,1.1626591384395526,1.0270900006537005,1.1147497231615433,-0.13632576447666278,0.17939918977596325,1.0636265211093776,-0.23324916102857562,12.913733873626702,0.7452216703399483,False,False,DD,0.8890296069344827,0.9566200326036914,0.834015937642442,0.8820107671822842,0.15228044986566602,-0.3371723528339826,1.212667958982562,1.2309983597844687,1.199577267535934,-0.11896565752845978,1.293742502269834
