panel,k,seed,twin_CAGR,twin_Sharpe,twin_MaxDD,twin_eff_names,twin_clip_share,twin_turn_y,d_sharpe,se_sharpe,t_sharpe,d_cagr_pp,se_cagr_pp,t_cagr,d_maxdd_pp,od_sharpe,ose_sharpe,ot_sharpe,od_cagr_pp,ose_cagr_pp,ot_cagr
U56,-0.5,1,0.13371552241788964,0.9833065629927409,-0.20603834487587502,15.812987012987012,0.0,23.850418337600633,0.009730550819865735,0.06439102318524557,0.15111657399622397,-0.19837729472833576,0.9897995930722557,-0.20042167739490488,0.7204467424813843,0.03552215101306766,0.09083398683105876,0.39106673891937566,-0.0005408636115644683,1.449432476574059,-0.0003731554386326963
U56,-0.5,2,0.12904487955962063,0.9544612794809915,-0.20637225119405378,15.812987012987012,0.0,24.045676364085878,0.038575834331615155,0.06885018091284544,0.560286608112863,0.26868699109856564,1.0396679433842522,0.25843539065363036,0.7538373742992599,0.06579120669608507,0.09454133341277315,0.6958988658308499,0.4423709276486498,1.4918098755052396,0.29653304681257026
U56,-0.5,3,0.14494656740701695,1.057396735394267,-0.19446666035973859,15.812987012987012,0.0,24.09024540577389,-0.06435962158166042,0.06850125547793731,-0.939539299427719,-1.321481793641066,1.0408139862253913,-1.2696618330750364,-0.4367217091322595,-0.08513922801920315,0.09256081231824793,-0.9198193694159957,-1.9902764323119992,1.4671011315851707,-1.3566047966724346
U56,-0.5,4,0.13440548094366567,0.9795218587602262,-0.202074445244374,15.812987012987012,0.0,24.163548608169105,0.013515255052380382,0.06500698682292631,0.20790465322127336,-0.2673731473059382,0.9927557359160386,-0.26932420295635645,0.3240567793312832,0.07586167192168536,0.0927702283890092,0.8177372551415746,0.5255017367782999,1.4782844402500126,0.355480800900147
U56,-0.5,5,0.13402674183868357,0.9915323238666753,-0.20879204160752463,15.812987012987012,0.0,23.887457193648043,0.0015047899459312841,0.06500580412406423,0.023148547521377898,-0.22949923680772866,1.0074099971878374,-0.22781115677665564,0.9958164156463445,0.004222219323856802,0.09372891110774831,0.04504713939334096,-0.3538550913058769,1.4870447546420922,-0.2379586022554137
U56,-0.25,1,0.14636712940736363,1.0748885200048874,-0.19846916795352143,18.603514132925664,0.0,12.931095312468543,0.008835974772985145,0.03260837728038943,0.2709725386518719,-0.12699374378677408,0.5002555936345704,-0.25385771873955537,0.3576355770526951,0.023131932482110873,0.045835689163076274,0.5046707686626254,-0.02783123157410472,0.7323954920719122,-0.038000277002486024
U56,-0.25,2,0.14400554883290062,1.060191889312454,-0.19878317747257634,18.603514132925664,0.0,13.030356158721995,0.023532605465418577,0.03473107458153948,0.6775662932677241,0.10916431365952661,0.5259030142188074,0.20757499141107352,0.3890365289581865,0.03882988295013101,0.04742169068851069,0.8188211425270567,0.1962519576077515,0.7543588842375533,0.26015728283774053
U56,-0.25,3,0.1520141830209305,1.1119469089622538,-0.19274684598297198,18.603514132925664,0.0,13.065449306861282,-0.028222414184381206,0.034560955762151575,-0.8165981976484621,-0.6916991051434618,0.5252605941689176,-1.3168684512454014,-0.21459662000224977,-0.03746398399846185,0.04654313098709532,-0.804930463505973,-1.0280349031884572,0.7396246998193033,-1.3899412816251473
U56,-0.25,4,0.1467058328817803,1.0720444460202698,-0.19647804498292276,18.603514132925664,0.0,13.096576135025698,0.011680048757602757,0.03285107440715859,0.3555454111740574,-0.16086409122844092,0.5015003770898575,-0.3207656436111069,0.15852327999282823,0.04461675175845925,0.046719944964232506,0.9549829691070184,0.23938762919855083,0.7470717036666918,0.3204346089185494
U56,-0.25,5,0.14652490028065546,1.0790361391110361,-0.1998575959073593,18.603514132925664,0.0,12.948950448997481,0.004688355666836452,0.0326902210394637,0.14341768020401757,-0.142770831115957,0.5092508488572707,-0.2803546256944421,0.49647837243648185,0.00725746413544992,0.047029529529445696,0.1543171749338029,-0.20671457763972167,0.7513985833547583,-0.2751064244981753
U56,-0.1,1,0.15388207425905143,1.1263853823386174,-0.1939279141688034,19.570528481419192,0.0,6.447348856310754,0.002493529652218829,0.013034494929867274,0.1913023608229843,-0.08930914502460752,0.20128981386156913,-0.4436843738453011,0.13605135653580458,0.008411710481530443,0.01826403602311172,0.460561426340053,-0.05265719470690655,0.2949751815229902,-0.17851398356645298
U56,-0.1,2,0.15292574091052624,1.120409918141711,-0.19423091334522402,19.570528481419192,0.0,6.4920877818640665,0.00846899384912514,0.013858745754855751,0.6110938175020506,0.006324189827910942,0.21161142343894837,0.029885862138891207,0.16635127417786721,0.014898170464846983,0.01883552786541052,0.7909611332000903,0.039022794963372576,0.30359574878376683,0.1285353800891533
U56,-0.1,3,0.15613794925457203,1.1410800263544705,-0.19180694880608617,19.570528481419192,0.0,6.513417005127696,-0.012201114363634247,0.01380142568040106,-0.8840473909127112,-0.31489664457666766,0.21124097859541416,-1.490698664011509,-0.0760451797359174,-0.01568389342496901,0.018515266568325403,-0.8470789965184673,-0.45216727382071387,0.2974589999053537,-1.520099489222332
U56,-0.1,4,0.15400818068561994,1.1249635733636774,-0.19312774439315628,19.570528481419192,0.0,6.5223997231483235,0.003915338627158871,0.01313221995148567,0.29814750602893475,-0.10191978768145926,0.201672726502662,-0.5053721911183363,0.05603437897109265,0.017361020723965614,0.018588131797191373,0.9339841633029968,0.056168638239362245,0.300662352071674,0.18681633351279167
U56,-0.1,5,0.15394020031123334,1.127987103039761,-0.19447432581803004,19.570528481419192,0.0,6.459070206004624,0.0008918089510752125,0.013024105147961184,0.0684737216832757,-0.09512175024279923,0.20493028492869816,-0.46416638846666874,0.1906925214584687,0.002124774164096177,0.018692710565056555,0.11366859593215707,-0.12365751039140616,0.3027267434741883,-0.408478976691234
U56,0.0,1,0.1580277627432507,1.1536628182453899,-0.19127562163086154,19.766233766233768,0.0,2.871270351412813,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,
U56,0.0,2,0.1580277627432507,1.1536628182453899,-0.19127562163086154,19.766233766233768,0.0,2.871270351412813,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,
U56,0.0,3,0.1580277627432507,1.1536628182453899,-0.19127562163086154,19.766233766233768,0.0,2.871270351412813,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,
U56,0.0,4,0.1580277627432507,1.1536628182453899,-0.19127562163086154,19.766233766233768,0.0,2.871270351412813,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,
U56,0.0,5,0.1580277627432507,1.1536628182453899,-0.19127562163086154,19.766233766233768,0.0,2.871270351412813,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,
U56,0.1,1,0.15383964965782204,1.126434796325107,-0.19436467350258435,19.570528481419192,0.0,6.491111731545279,0.040107665371766466,0.012584417698885712,3.1870894888778047,0.7838390021242203,0.20710488079682235,3.7847442276997603,0.09856384984003874,0.031329452908646305,0.017110419127886516,1.831016100452247,0.7546469790753907,0.3037387930091207,2.484526166707754
U56,0.1,2,0.15472720169243748,1.1320308838972235,-0.18955090572584254,19.570528481419192,0.0,6.505363770363683,0.03451157779964986,0.013841203512247513,2.4933942896737253,0.6950837986626768,0.21628203948415065,3.213784188093035,-0.3828129278341419,0.025460433066657684,0.018769248335373218,1.3564972135124886,0.673896318216749,0.31518569398885377,2.138092975249634
U56,0.1,3,0.15154185709936296,1.1115822424546833,-0.1958912446136084,19.570528481419192,0.0,6.4656911752317265,0.05496021924219008,0.013641766943971583,4.028819687942073,1.013618257970128,0.2166202960858449,4.679239555505173,0.2512209609424443,0.05568576934807146,0.017998282062984258,3.0939491421015277,1.1586375642595792,0.3073131539762489,3.7702179332978565
U56,0.1,4,0.1536119355038994,1.1273440412626392,-0.1927786907634349,19.570528481419192,0.0,6.504387497159324,0.03919842043423416,0.013115062339369874,2.988809310998478,0.8066104175164845,0.20610152714927743,3.9136557049005467,-0.06003442407490622,0.02279342532577533,0.017833387334389123,1.2781321292686492,0.655117152326512,0.31070113661610316,2.10851224897823
U56,0.1,5,0.1537616890364888,1.1248440256455123,-0.19392560213277465,19.570528481419192,0.0,6.496812967568362,0.04169843605136103,0.012683423454876353,3.2876325701582862,0.7916350642575454,0.21073121710688622,3.7566103168094713,0.054656712859069145,0.037444157290853486,0.01776711448348443,2.1074979465945365,0.8251917263212283,0.3118850759422764,2.6458198547273697
U56,0.25,1,0.14629472295289614,1.0751731367417074,-0.19914812750460842,18.603514132925664,0.0,13.011542311382302,0.09797375822092347,0.03110526627071567,3.14974825703909,1.9657540667699092,0.5189621708660048,3.7878561812889124,0.24794211761354212,0.07627448329727016,0.04210359026404385,1.8115909550451803,1.8960627318742374,0.7614855836510415,2.4899522362371176
U56,0.25,2,0.14848901612395027,1.089187985427768,-0.1875135336613486,18.603514132925664,0.0,13.05499530176421,0.08395890953486296,0.03408500986598992,2.4632209251210253,1.7463247496644962,0.542206435797059,3.2207746614024395,-0.91551726671244,0.061707155199081765,0.045957102010615425,1.342712061888243,1.6961062947879801,0.7896403876566076,2.147947751028116
U56,0.25,3,0.14054894373908589,1.0380698316337078,-0.20335011662480884,18.603514132925664,0.0,12.989421224648945,0.1350770633289231,0.03360092891286904,4.020039555429941,2.5403319881509345,0.5426672005041102,4.681196847333126,0.6681410296335843,0.13710331531330655,0.044034218599616114,3.1135630351460764,2.9025773446217817,0.7697629944484403,3.7707415991094386
U56,0.25,4,0.14569420392980015,1.0771323230805538,-0.19517268891037787,18.603514132925664,0.0,13.075681231661862,0.09601457188207707,0.03242529318699915,2.961101117215924,2.0258059690795083,0.5165939424235946,3.921466751188492,-0.14960174180951302,0.05499313949692719,0.04386648929066893,1.2536480668085985,1.6490171825243927,0.7791488978651205,2.116433953821566
U56,0.25,5,0.14611908784788064,1.0716948366066665,-0.19803909956345556,18.603514132925664,0.0,13.010088604866297,0.10145205835596438,0.031269049991665264,3.2444880283541178,1.9833175772714595,0.5283118765161291,3.7540658566113265,0.13703932349825587,0.09085353738807966,0.04358737178541055,2.0844004505564135,2.068240106750374,0.7824506914407167,2.6432849115925117
U56,0.5,1,0.1335993158545754,0.9838542880728904,-0.20709970347205198,15.812987012987012,0.0,23.986578541912827,0.18558331958650887,0.06031724443346903,3.0767871001005442,3.898933201553989,1.0387257684138178,3.7535731952696625,0.48835734409401477,0.1432836951561598,0.08099827928027736,1.7689720871767778,3.7556403117333437,1.5240533014666322,2.464244726952268
U56,0.5,2,0.13792076315135593,1.0118366687934133,-0.18415474459142855,15.812987012987012,0.0,24.086557618673876,0.15760093886598603,0.06569327630009635,2.3990421507680977,3.4667884718759368,1.0863660492648033,3.191178953191773,-1.8061385439683275,0.11478263222902618,0.08781567192402742,1.307085964431598,3.3625427115933526,1.580965768028102,2.1268915365494383
U56,0.5,3,0.12222766507173555,0.9107910226531807,-0.21567086497714616,15.812987012987012,0.0,23.973673234519215,0.2586465850062186,0.06476419140232294,3.993666552547147,5.036098279837975,1.0853863019906085,4.639913246188684,1.345473494603433,0.263376583556971,0.08396024315657512,3.1369202095545075,5.743631636881474,1.5389465636311157,3.732183931929048
U56,0.5,4,0.13238447636719486,0.9870077082417802,-0.19917081321817787,15.812987012987012,0.0,24.139905962159844,0.1824298994176191,0.06287337261413667,2.901544673565053,4.020417150292044,1.0341477890408128,3.8876620855332864,-0.30453168129339625,0.1013691512170185,0.08431958095857627,1.2022017906708786,3.266971675732133,1.560753879701383,2.09320106021918
U56,0.5,5,0.13324957827323858,0.9781277923138058,-0.2050342181363103,15.81298701298701,0.0,23.98618739409612,0.19130981534559355,0.06041876947235486,3.166397081839428,3.933906959687672,1.058097675901656,3.7179053023960194,0.28180881051984574,0.17053496127367462,0.08341898955898366,2.044318232278434,4.096261698195791,1.5668885695559618,2.614264841664283
U56,0.75,1,0.12334987074560488,0.9065309222622127,-0.21276979161097054,13.113721518058993,0.10058037669732808,33.252993570353006,0.25162730025462143,0.0825777572105123,3.047155901959866,5.528709423913369,1.4796408431540016,3.7365212304685884,0.5872051739129747,0.18734449223790928,0.10869655850713972,1.7235549571296094,5.21642539053393,2.144138742551716,2.4328767943094576
U56,0.75,2,0.12889118607850114,0.9422222608713477,-0.18168825331071392,13.113721518058995,0.10058037669732808,33.40216979263869,0.21593596164548634,0.08923530226293834,2.4198490526676903,4.974577890623744,1.540181618954381,3.229864471438733,-2.520948656112687,0.14922538092444892,0.11623007482259741,1.283879246849083,4.668680963393479,2.205771209574311,2.116575347039044
U56,0.75,3,0.10655953718909861,0.7993152255107157,-0.2276949146362912,13.113721518058995,0.10058037669732808,33.24219920315834,0.35884299700611844,0.08822008159406569,4.0675885866586725,7.207742779563997,1.5378812156360702,4.686800714047907,2.079717476445042,0.3574287920035939,0.11245125832020272,3.178521942242945,8.03397391315508,2.171322219769602,3.7000376268463557
U56,0.75,4,0.12139811759075769,0.9087820217052286,-0.20289692175154572,13.113721518058997,0.10058037669732808,33.491734153024694,0.2493762008116055,0.08630372846900991,2.8895182773146577,5.7238847393980885,1.4777958658042631,3.873258054002587,-0.4000818120295069,0.1362887404389621,0.11363663395931775,1.199338062827115,4.645233099382584,2.2183072815015423,2.094044020915934
U56,0.75,5,0.12331965304563175,0.9020540881234503,-0.2114693029234579,13.113721518058995,0.10058037669732808,33.240691393152254,0.25610413439338375,0.08179531295183882,3.131036793565154,5.531731193910683,1.4976028667586039,3.6937236945088814,0.45715630516171,0.22428657862186574,0.11284952802376837,1.9874835327147005,5.682314535805721,2.2250770952705032,2.553760742890089
U56,1.0,1,0.1177063836795853,0.8627501851749526,-0.21614032634641278,11.693147798643796,0.20033946561541832,38.15741141763005,0.288984196930818,0.09442373604798815,3.0605037358821523,6.532851581499743,1.735213227790221,3.7648696292035955,0.6827844401776972,0.20393237263866482,0.12193108777808183,1.672521555862995,5.968598997794627,2.473921738297036,2.4126062297763746
U56,1.0,2,0.12424481540888399,0.9048522108955575,-0.1815036072671189,11.693147798643796,0.20033946561541832,38.28114224046766,0.24688217121021316,0.10107807619536452,2.4424898108768645,5.879008408569875,1.7940328551313438,3.276979232434104,-2.7808874677516915,0.16198435443238346,0.12831398053784443,1.2624061209340196,5.354539572204398,2.515292164847286,2.1287942796615416
U56,1.0,3,0.09761521161308351,0.7353373778577816,-0.23424077608816596,11.693147798643796,0.20033946561541832,38.13251200444361,0.416397004247989,0.09952599660964281,4.183801402975806,8.541968788149923,1.7850621430569864,4.785250094162816,2.492829414353015,0.4011638653081797,0.12632641411888682,3.175613493870262,9.253223051067415,2.527698027100626,3.6607312075490457
U56,1.0,4,0.11517841758017267,0.8628781823695931,-0.2068353462635122,11.693147798643796,0.20033946561541832,38.4121379563704,0.2888561997361775,0.09825883608948367,2.939747825560625,6.785648191441007,1.7400770830979768,3.899625055322296,-0.24771356811236211,0.16051463536298882,0.12828675854302024,1.2512174848440119,5.549303082873003,2.6039745163506085,2.1310896278087172
U56,1.0,5,0.1195478671376029,0.8698588850238802,-0.2164168605159672,11.693147798643796,0.20033946561541832,38.05579065588901,0.2818754970818904,0.0918183534532231,3.069925417748773,6.348703235697983,1.7346838741422559,3.6598617940327647,0.7104378571331393,0.24406607224534693,0.12805862338807095,1.905893299397145,6.463096497834386,2.597518259966627,2.4881813527337533
B136,-1.0,1,0.1447091809610217,0.9476862776929569,-0.21559950560856667,11.788025413330374,0.20008689984792527,38.40560009604728,-0.040508447413169835,0.09071912988155484,-0.4465259693965173,-1.1924789103702649,1.6017065468562957,-0.7445052358128705,-0.271361598351727,0.06781211645373164,0.14706718521393283,0.4610961742083255,0.515455992184255,2.6411384432329252,0.19516432147089696
B136,-1.0,2,0.12081536679858251,0.8125607958778776,-0.2326595345286243,11.788025413330374,0.20008689984792527,38.537066633104544,0.0946170344019095,0.09513740320657423,0.9945303446685965,1.1969025058736538,1.7068396605125151,0.7012389819406107,1.4346412936540376,0.11245586879841474,0.15604496635494172,0.7206632256411354,1.369598683045381,2.830452032602661,0.483879842254739
B136,-1.0,3,0.1251082437935349,0.827788655038121,-0.2360659545707433,11.788025413330374,0.20008689984792527,38.083804334229306,0.079389175241666,0.09514318498853994,0.834417885539868,0.7676148063784138,1.6504691719778746,0.46508884831730996,1.7752832978659372,0.11502484579834882,0.14281744068751467,0.805397752855856,1.2132490631508563,2.4964763642296943,0.48598459834616264
B136,-1.0,4,0.12787737485241357,0.8521068750260601,-0.24630421743722508,11.788025413330374,0.20008689984792527,38.941932573086255,0.05507095525372696,0.09461593636359691,0.5820473523836021,0.49070170049054784,1.6643706655545862,0.29482717440651407,2.7991095845141145,0.16089215750239194,0.13873106605744406,1.1597413764251743,2.1722333050975706,2.5703546956781964,0.845110330006194
B136,-1.0,5,0.12328182051526082,0.8273810343649918,-0.21557230239648062,11.788025413330374,0.20008689984792527,38.11975208186418,0.07979679591479527,0.08466111872694883,0.9425436034238799,0.950257134205823,1.5149596862895198,0.6272491227362085,-0.2740819195603317,0.23367090116014466,0.12364498313526776,1.8898534759352785,3.5926597449152498,2.2985759052005448,1.5629937374645018
B136,-0.75,1,0.1478745788059559,0.9727904748731594,-0.2103063889534874,13.21999945135471,0.10009776232891593,33.52335151103338,-0.04087992978987143,0.07904225392905921,-0.517190841072945,-1.237408324736311,1.3907883535548609,-0.8897172036086513,-0.33272886716713135,0.05156836659197017,0.12863541437899098,0.4008877869358536,0.16406008635863056,2.312879037248495,0.0709332756778339
B136,-0.75,2,0.1267377215854082,0.8520408990580964,-0.2257717725619317,13.21999945135471,0.10009776232891593,33.64820058789,0.07986964602519153,0.0826084551283192,0.966845898535769,0.876277397318459,1.4809360700617014,0.5917050810180821,1.213809493677298,0.10680329338332473,0.13560748388068897,0.7875914391073953,1.1918043651691912,2.4543765229664283,0.4855833463272958
B136,-0.75,3,0.12994299967090894,0.8621848033608582,-0.23226242417962462,13.21999945135471,0.10009776232891593,33.25461567310883,0.06972574172242973,0.08313921781210146,0.8386624694980075,0.5557495887683839,1.4419010116711601,0.3854283922890596,1.8628746554465891,0.1074436424704378,0.12418061109324713,0.8652207580920862,1.035954841424802,2.1720850999178904,0.4769402642023388
B136,-0.75,4,0.13217166739989405,0.8831142951792329,-0.24053295752944004,13.21999945135471,0.10009776232891593,34.01210806722532,0.04879624990405507,0.08226848204218272,0.5931341954144123,0.3328828158698727,1.442142495236071,0.2308251902773183,2.6899279904281315,0.1327769766525596,0.12050001126489462,1.1018835206635507,1.6063329272059113,2.2369855343235026,0.7180792645097234
B136,-0.75,5,0.128981865262213,0.8653504680696784,-0.20237850816359626,13.21999945135471,0.10009776232891593,33.33210197603611,0.06656007701360955,0.07459991149128596,0.8922272920040187,0.6518630296379779,1.3390903952225979,0.4867953888427512,-1.1255169461562464,0.20396359187687185,0.10864112282511433,1.8774068839955145,2.967614357652848,2.034815181286164,1.4584196073164155
B136,-0.5,1,0.15270889946371624,1.0105566945222502,-0.20146365979602499,15.941125541125542,0.0,24.27562226010937,-0.030752740155056357,0.05643282463961157,-0.5449441942955707,-1.0343633263014906,0.9926691291241061,-1.0420021092165663,-0.9340812338921256,0.031914495926949726,0.09220151732806624,0.3461385110767035,-0.1268983608065266,1.6602782329904406,-0.07643198488361876
B136,-0.5,2,0.13643713011202951,0.9163996812289238,-0.21786407558227838,15.941125541125542,0.0,24.356106760689407,0.06340427313827002,0.05875771814294806,1.0790799088558485,0.592813608867182,1.0590216256702685,0.55977479071023,0.7059603447332141,0.0860875753356708,0.09638876240723501,0.8931287546981618,0.8584044069218644,1.7518281796158293,0.4900049085350996
B136,-0.5,3,0.13927500532572612,0.9269210989955673,-0.22490823504600344,15.941125541125542,0.0,24.093514834525227,0.052882855371626514,0.05968329917233238,0.8860578437349795,0.3090260874975215,1.0352876539978113,0.29849297082236315,1.4103762911057194,0.07980180492438316,0.08914420881450837,0.8951989813543029,0.6347145934961329,1.561043438750233,0.40659636864704013
B136,-0.5,4,0.14085001577799638,0.9423716585896114,-0.22989665387855973,15.941125541125542,0.0,24.607041923395226,0.03743229577758245,0.05885204891666106,0.6360406556208332,0.15152504227049501,1.0322421844618057,0.14679214292089574,1.909218174361349,0.0913089787638699,0.08605385408807999,1.0610678595570056,0.9222280815582851,1.6069873895171993,0.5738863214324026
B136,-0.5,5,0.13903928806373433,0.9318397485441621,-0.1996172451316358,15.941125541125542,0.0,24.151244876191274,0.047964205823031736,0.052903781289613434,0.9066309563102726,0.33259781369670005,0.9571966078480616,0.34747074004413336,-1.118722700331043,0.1447930704043131,0.07759837266990487,1.8659292124623188,1.9358049943530187,1.4645100784606315,1.3218106333469364
B136,-0.25,1,0.15722565414432665,1.043932467998431,-0.2040260989814967,18.754265342500396,0.0,13.32435731112967,-0.012982111040402033,0.02828528567458979,-0.4589704763726169,-0.5497808800750015,0.4998151787585372,-1.0999683551839528,-0.5027682958294477,0.018844868661092362,0.04587884783598136,0.41075287523486836,-0.0936185442861337,0.8342959594992058,-0.11221263056617119
B136,-0.25,2,0.14903508696723677,0.996181356516197,-0.21254112849538798,18.7542653425004,0.0,13.357571355905355,0.034769000441831954,0.029301309096062853,1.1866022889231178,0.26927583763398655,0.5342822922919652,0.5039954374659256,0.3487346555596793,0.04666907970832579,0.04779924204667643,0.9763560615198243,0.4039894951854306,0.8812970426067799,0.45840332561479386
B136,-0.25,3,0.15046802905999734,1.001512489695222,-0.21611229494351603,18.7542653425004,0.0,13.236668054788266,0.02943786726280684,0.029914824765365194,0.9840561492069788,0.1259816283579296,0.5220118659957249,0.24133862956854957,0.7058513003724842,0.04305452729122339,0.044348831324229405,0.9708153745124983,0.28968945766543186,0.7849222308273963,0.36906771943516825
B136,-0.25,4,0.15126736588136858,1.0095040303493557,-0.21863432734066734,18.7542653425004,0.0,13.485733695703697,0.021446326608673294,0.02940365336862362,0.7293762560661418,0.046047946220806324,0.5204008267738324,0.08848553624765643,0.9580545400876161,0.049032798734447436,0.04251219983390178,1.1533818274759269,0.43510534126181,0.8081009555185039,0.5384294354442785
B136,-0.25,5,0.15035111535074042,1.0039976486443363,-0.2033147927492095,18.7542653425004,0.0,13.257885503042898,0.026952708313692675,0.02636882506829739,1.0221429374984656,0.1376729992836223,0.48254539007420866,0.2853058015173457,-0.5738989190581689,0.07591968120419001,0.038415304965332076,1.9762873488236992,0.9461310207133256,0.7367138355456838,1.2842585208305834
B136,-0.1,1,0.15980212456513487,1.0606552513432437,-0.20599337050286437,19.729115768719335,0.0,6.815905095385293,-0.006576301609888757,0.01127032942707325,-0.5835057131596669,-0.2614733890371035,0.20108514506813369,-1.3003118104448164,-0.2047114295233632,0.006154040111014503,0.018164403856727337,0.3387967014802582,-0.08052369907654011,0.33541692654053795,-0.24007046963030398
B136,-0.1,2,0.156518792247617,1.041472240382099,-0.20941377762485214,19.729115768719332,0.0,6.822538612998894,0.012606709351255851,0.011650999432021898,1.0820281491566515,0.06685984271468381,0.21490889830441634,0.3111078379824809,0.13732928267541356,0.017483871079421176,0.018909100496542732,0.9246273286567946,0.12046216075862759,0.35416942636738746,0.3401258036137474
B136,-0.1,3,0.15708242038082876,1.043557290191346,-0.2108487713150191,19.729115768719332,0.0,6.787676623529298,0.01052165954200901,0.011911365010929237,0.8833294532032973,0.01049702939350805,0.20986363517013482,0.05001833397671869,0.280828651692111,0.015940396573657756,0.017552384266574676,0.9081613262087329,0.07478990661373697,0.31532049982557303,0.23718694678940558
B136,-0.1,4,0.15741106269996896,1.0468323691193488,-0.2118582612934351,19.729115768719335,0.0,6.88027935403618,0.007246580614006071,0.011694578870477885,0.6196529771841154,-0.022367202520512386,0.20928845583191516,-0.10687260523569467,0.38177764953370996,0.018403838394921657,0.016783027756159214,1.0965743882636207,0.13357646985729943,0.32473871983186636,0.41133521104738824
