panel,pick_n,pick_gross,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,anchor_OOS,anchor_OOS_CAGR,anchor_OOS_MaxDD,oosbest_OOS,oosbest_n,oosbest_gross,regret,spy_OOS,spy_OOS_CAGR,spy_OOS_MaxDD,base_OOS,base_OOS_CAGR,base_OOS_MaxDD,full_keep4b,full_fail4b,full_keep4a,full_fail4a
U56,20,0.75,0.9759401521429143,0.14453585654383216,1.1306969416161394,-0.1830834869787813,1.1306969416161394,0.14453585654383216,-0.1830834869787813,1.1359786344546305,40,0.375,0.005281692838491114,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,-0.12054942313126815,True,,False,"H1,H2,DD"
B136,10,0.75,1.0558595059015365,0.12766905137397422,0.780593339534181,-0.21444792932259604,0.8836022780725372,0.12454335283909401,-0.20052048331108296,1.046164970416871,80,0.375,0.26557163088269,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,-0.12240793860208021,False,"H2,OOS,DD",False,"H1,H2,DD"
SMALL439,20,0.75,0.42314714464226266,0.06952666704630439,0.46573138739537995,-0.33479416717597366,0.46573138739537995,0.06952666704630439,-0.33479416717597366,0.5507369020764514,10,0.75,0.08500551468107148,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.5680478293625534,0.03848481853840191,-0.1468466036229472,False,"H1,H2,OOS,DD,CAGR",False,"H2,DD"
