panel,book,f,m,cost,CAGR,Sharpe,MaxDD,gross,OOS_Sharpe,m_CAGR,m_DD,pass4b,fail4b,floor_only
u56,S3-20,0.2,1.2,25.0,0.14314043485151395,1.088308704839018,-0.21572254248433176,0.9001417028423723,1.0818525895647961,0.03654411994554774,-0.01341913078394219,False,DD,False
u56,S3-20,0.2,1.4,10.0,0.17996211924544125,1.211391838691502,-0.23588648151343572,1.0,1.193038522220368,0.07336580433947504,-0.03358306981304615,False,DD,False
u56,S3-20,0.2,1.4,25.0,0.15907881592734952,1.0884221168190082,-0.2375575577963489,1.0,1.081979428798709,0.0524825010213833,-0.03525414609595934,False,DD,False
u56,S3-25,0.25,0.6,10.0,0.07687040788534483,1.2234024877735963,-0.10505295093281886,0.45039150615345414,1.201334883690352,-0.02972590702062139,0.09725046076757071,False,CAGR,True
u56,S3-25,0.25,0.6,25.0,0.06827242961743618,1.0941959527503582,-0.10588700080033886,0.45039150615345414,1.0852659193792247,-0.038323885288530035,0.09641641090005071,False,CAGR,True
u56,S3-25,0.25,0.8,10.0,0.10288538942851044,1.223695750585676,-0.1383523143451122,0.6003745655906764,1.201655356170721,-0.003710925477455773,0.06395109735527738,False,CAGR,True
u56,S3-25,0.25,0.8,25.0,0.09117780118173702,1.0947095626880854,-0.1394298688018495,0.6003745655906764,1.0857790618755123,-0.0154185137242292,0.06287354289854008,False,CAGR,True
u56,S3-25,0.25,1.0,10.0,0.12906366601963093,1.2239402185828743,-0.17081203550144508,0.7502886613089507,1.2019248169120222,0.022467351113664713,0.03149137619894449,True,-,False
u56,S3-25,0.25,1.0,25.0,0.11411730753941751,1.0951182555006636,-0.17211804810215348,0.7502886613089507,1.0861847896529095,0.0075209926334512955,0.030185363598236092,True,-,False
u56,S3-25,0.25,1.2,10.0,0.15538338908743454,1.2241305493340864,-0.20244541816531358,0.9001366514476921,1.202136383094443,0.048787074181468326,-0.00014200646492401603,False,DD,False
u56,S3-25,0.25,1.2,25.0,0.13706321339531957,1.0954084014578855,-0.20396860041419995,0.9001366514476921,1.086465324291508,0.030466898489353356,-0.0016651887138103838,False,DD,False
u56,S3-25,0.25,1.4,10.0,0.1729976525969783,1.2242287401991991,-0.2230810774369244,1.0,1.2022476253597374,0.06640133769101209,-0.020777665736534834,False,DD,False
u56,S3-25,0.25,1.4,25.0,0.15235093466885852,1.0955394891227461,-0.22474350179002878,1.0,1.0865886554270323,0.0457546197628923,-0.02244009008963921,False,DD,False
u56,S3-50,0.5,0.6,10.0,0.06011781197110766,1.2758796614001264,-0.07469175010848239,0.45030681133023504,1.2407444823801645,-0.04647850293485856,0.12761166159190718,False,CAGR,True
u56,S3-50,0.5,0.6,25.0,0.0518692539776322,1.1078511286702046,-0.07547347556471284,0.45030681133023504,1.092587295645014,-0.054727060928334015,0.12682993613567672,False,CAGR,True
u56,S3-50,0.5,0.8,10.0,0.08045807699210705,1.2762011103570878,-0.09877269337836103,0.6002946111219042,1.2409569529435274,-0.026138237913859164,0.10353071832202854,False,CAGR,True
u56,S3-50,0.5,0.8,25.0,0.06927377011701297,1.1083442664718552,-0.09978971214877652,0.6002946111219042,1.092933776031532,-0.03732254478895325,0.10251369955161305,False,CAGR,True
u56,S3-50,0.5,1.0,10.0,0.10093605719725551,1.2764899620063719,-0.12245114090648068,0.7502278966973875,1.2411311241726726,-0.005660257708710703,0.07985227079390889,False,CAGR,True
u56,S3-50,0.5,1.0,25.0,0.08671869035820445,1.1087665977376349,-0.12369268846002535,0.7502278966973875,1.0931997743121238,-0.019877624547761763,0.07861072324036422,False,CAGR,True
u56,S3-50,0.5,1.2,10.0,0.12154381244995371,1.2767489634954103,-0.1457293988602184,0.9001083013487442,1.2412682564943252,0.014947497543987498,0.05657401284017116,True,-,False
u56,S3-50,0.5,1.2,25.0,0.10419385709668139,1.1091248970695282,-0.14718416904015763,0.9001083013487442,1.0933882397352217,-0.0024024578092848303,0.05511924266023194,False,CAGR,True
u56,S3-50,0.5,1.4,10.0,0.13535014507827303,1.2769044554249724,-0.16103043711757714,1.0,1.2413402486946512,0.028753830172306816,0.04127297458281243,True,-,False
u56,S3-50,0.5,1.4,25.0,0.11585511363798351,1.109326511837863,-0.16262586593158723,1.0,1.0934733676220698,0.009258798732017293,0.039677545768802336,True,-,False
u56,S4-5,0.05,0.6,10.0,0.08927486659559869,1.1702701969644398,-0.13358079211265228,0.4504518994800176,1.1646549774155062,-0.017321448310367527,0.06872261958773729,False,CAGR,True
u56,S4-5,0.05,0.6,25.0,0.0802778376411799,1.0603905148756179,-0.13444744331800318,0.4504518994800176,1.0638282470838407,-0.02631847726478631,0.06785596838238639,False,CAGR,True
u56,S4-5,0.05,0.8,10.0,0.1194232513580753,1.1706457339746394,-0.1752450309212925,0.6004307507460389,1.1651006765322407,0.012826936452109083,0.027058380779097058,True,-,False
u56,S4-5,0.05,0.8,25.0,0.10714817429142598,1.0611177939079715,-0.17635266549851314,0.6004307507460389,1.0646244480790232,0.0005518593854597631,0.02595074620187643,True,-,False
u56,S4-5,0.05,1.0,10.0,0.1497031179074213,1.1709346008083588,-0.21552656850608587,0.7503306946324357,1.1654593710909706,0.043106803001455085,-0.013223156805696301,False,DD,False
u56,S4-5,0.05,1.0,25.0,0.13399628984680945,1.0616540948559978,-0.21686014019376232,0.7503306946324357,1.065232073490564,0.02739997494084323,-0.01455672849337275,False,DD,False
u56,S4-5,0.05,1.2,10.0,0.18007044719202225,1.171121320669868,-0.2544542874065844,0.9001559318312667,1.1657157753210432,0.07347413228605604,-0.05215087570619481,False,DD,False
u56,S4-5,0.05,1.2,25.0,0.16076508512683407,1.0619607278318421,-0.2560039401564491,0.9001559318312667,1.0656126372754156,0.05416877022086786,-0.05370052845605955,False,DD,False
u56,S4-5,0.05,1.4,10.0,0.20034235297752012,1.1711921342671976,-0.27966615668663564,1.0,1.1658327914722655,0.0937460380715539,-0.07736274498624607,False,DD,False
u56,S4-5,0.05,1.4,25.0,0.1785403464591122,1.0620452424741649,-0.2813539228205746,1.0,1.0657473054675466,0.07194403155314599,-0.07905051112018502,False,DD,False
u56,S4-10,0.1,0.6,10.0,0.08653727276358913,1.1813539469447758,-0.12682794511655449,0.4504379301728942,1.175372596595704,-0.02005904214237708,0.07547546658383508,False,CAGR,True
u56,S4-10,0.1,0.6,25.0,0.07765552727050462,1.0680528389741406,-0.1276896620631791,0.4504379301728942,1.0717805305507162,-0.028940787635461596,0.07461374963721046,False,CAGR,True
u56,S4-10,0.1,0.8,10.0,0.11577864362535761,1.1817065496844432,-0.16653823912014187,0.6004177798125448,1.1757964419205804,0.009182328719391397,0.035765172580247695,True,-,False
u56,S4-10,0.1,0.8,25.0,0.10366640524653259,1.0687346187051032,-0.16764134688068877,0.6004177798125448,1.0725349371603037,-0.002929909659433627,0.0346620648197008,False,CAGR,True
u56,S4-10,0.1,1.0,10.0,0.14516171861129323,1.1819759908528549,-0.20500954790610437,0.7503210113095848,1.176132136454832,0.03856540370532702,-0.002706136205714804,False,DD,False
u56,S4-10,0.1,1.0,25.0,0.12967057663914283,1.069232182320141,-0.20634351524327554,0.7503210113095848,1.073095966588515,0.023074261733176615,-0.0040401035428859755,False,DD,False
u56,S4-10,0.1,1.2,10.0,0.17464943461604188,1.182159153018455,-0.24226136171987933,0.9001515005404188,1.1763807755293287,0.06805311971007566,-0.03995795001948976,False,DD,False
u56,S4-10,0.1,1.2,25.0,0.1556214258690154,1.0695375874229043,-0.24381308500752819,0.9001515005404188,1.0734658965918744,0.04902511096304918,-0.04150967330713862,False,DD,False
u56,S4-10,0.1,1.4,10.0,0.1943471849431495,1.1822345431453045,-0.266429788821535,1.0,1.1764971129884747,0.08775087003718329,-0.06412637712114544,False,DD,False
u56,S4-10,0.1,1.4,25.0,0.17286904706309114,1.069637403963504,-0.2681208291994359,1.0,1.0736034476469485,0.06627273215712493,-0.06581741749904635,False,DD,False
u56,S4-15,0.15,0.6,10.0,0.08372268185578324,1.1924648959634634,-0.12041427443332953,0.45042359052814407,1.1863036774724318,-0.022873633050182973,0.08188913726706004,False,CAGR,True
u56,S4-15,0.15,0.6,25.0,0.07493762852754293,1.0751856233464323,-0.12127658869777858,0.45042359052814407,1.0794901831221237,-0.031658686378423284,0.08102682300261099,False,CAGR,True
u56,S4-15,0.15,0.8,10.0,0.11202630407379277,1.1927889295602476,-0.15825529200180832,0.6004044264279083,1.18669155347346,0.005429989167826554,0.044048119698581245,True,-,False
u56,S4-15,0.15,0.8,25.0,0.10005095490785743,1.07580757897846,-0.15936328630011265,0.6004044264279083,1.080171395278277,-0.006545359998108791,0.04294012540027692,False,CAGR,True
u56,S4-15,0.15,1.0,10.0,0.14048012575024105,1.1930448253704928,-0.19498113063207412,0.7503110108102728,1.1870058870641773,0.03388381084427483,0.0073222810683154504,True,-,False
u56,S4-15,0.15,1.0,25.0,0.12517290973517659,1.0762809920479628,-0.19631961370195794,0.7503110108102728,1.0806939125189643,0.01857659482921037,0.005983797998431628,True,-,False
u56,S4-15,0.15,1.2,10.0,0.16905257331705736,1.1932294131813614,-0.23061202603137543,0.900146908086231,1.1872448038378667,0.06245625841109115,-0.02830861433098586,False,DD,False
u56,S4-15,0.15,1.2,25.0,0.15026434011306367,1.0765978201270132,-0.23216969148408784,0.900146908086231,1.0810525260398496,0.04366802520709745,-0.02986627978369827,False,DD,False
u56,S4-15,0.15,1.4,10.0,0.18815027297930254,1.193311152358942,-0.2537658433246105,1.0,1.1873611195733285,0.08155395807333632,-0.05146243162422093,False,DD,False
u56,S4-15,0.15,1.4,25.0,0.16695434599007197,1.076717776573919,-0.255462609974487,1.0,1.0811978316744886,0.06035803108410576,-0.05315919827409743,False,DD,False
u56,S4-20,0.2,0.6,10.0,0.08083078531997612,1.203568411935848,-0.11454638858747401,0.45040885852758583,1.1974703604723331,-0.0257655295859901,0.08775702311291556,False,CAGR,True
u56,S4-20,0.2,0.6,25.0,0.07212924902244477,1.0817563241256036,-0.11540879879637689,0.45040885852758583,1.0869548646538432,-0.03446706588352144,0.08689461290401268,False,CAGR,True
u56,S4-20,0.2,0.8,10.0,0.10816710778350358,1.2038686710973054,-0.1506626840954831,0.6003906690673991,1.1978225627554722,0.0015707928775373636,0.051640727604906456,True,-,False
u56,S4-20,0.2,0.8,25.0,0.09631167642007488,1.0823296917117053,-0.1517723820812663,0.6003906690673991,1.0875669033290702,-0.01028463848589134,0.05053102961912326,False,CAGR,True
u56,S4-20,0.2,1.0,10.0,0.13565905457272787,1.2041114330219853,-0.18577277162047823,0.750300676206291,1.198112580471735,0.02906273966676165,0.01653064007991134,True,-,False
u56,S4-20,0.2,1.0,25.0,0.12051445165806696,1.0827795259062438,-0.18711276186315495,0.750300676206291,1.0880472039008462,0.01391813675210074,0.015190649837234615,True,-,False
u56,S4-20,0.2,1.2,10.0,0.1632798061267735,1.2042944030931881,-0.21989448370222509,0.9001421463030488,1.1983369761841958,0.05668349122080729,-0.017591072001835517,False,DD,False
u56,S4-20,0.2,1.2,25.0,0.14470466352785372,1.0830998771109706,-0.22145242237925533,0.9001421463030488,1.088386569895139,0.0381083486218875,-0.019149010678865763,False,DD,False
u56,S4-20,0.2,1.4,10.0,0.18175125196445796,1.2043817851915606,-0.24210123472826295,1.0,1.198449439863803,0.07515493705849174,-0.03979782302787338,False,DD,False
u56,S4-20,0.2,1.4,25.0,0.16080728985137083,1.083238094649797,-0.24379879072890875,1.0,1.0885328138053838,0.05421097494540461,-0.041495379028519186,False,DD,False
u56,S4-25,0.25,0.6,10.0,0.07785930612017355,1.2145719124920722,-0.10871160043329586,0.45039370962900566,1.2088670073219359,-0.02873700878579266,0.0935918112670937,False,CAGR,True
u56,S4-25,0.25,0.6,25.0,0.0692313635937789,1.0876430880705108,-0.10957324304520921,0.45039370962900566,1.0941185049573554,-0.03736495131218731,0.09273016865518036,False,CAGR,True
u56,S4-25,0.25,0.8,10.0,0.10419829903176536,1.2148547468794038,-0.14310010481972868,0.6003764836405708,1.2091917107539236,-0.002398015874200854,0.05920330688066089,False,CAGR,True
u56,S4-25,0.25,0.8,25.0,0.09245045544876307,1.0881825853005387,-0.1442091914987934,0.6003764836405708,1.0946850617872055,-0.014145859457203147,0.05809422020159616,False,CAGR,True
u56,S4-25,0.25,1.0,10.0,0.13069532618595647,1.215085925442958,-0.17658774852981918,0.7502899884695589,1.2094571623135972,0.024099011279990257,0.02571566317057039,True,-,False
u56,S4-25,0.25,1.0,25.0,0.11569804356955693,1.088611528866452,-0.17792916110185875,0.7502899884695589,1.0951257171916984,0.009101728663590714,0.024374250598530822,True,-,False
u56,S4-25,0.25,1.2,10.0,0.15732807169675733,1.2152668560862012,-0.20918691574649684,0.9001372059696928,1.2096652785004465,0.050731756790791116,-0.006883504046107269,False,DD,False
u56,S4-25,0.25,1.2,25.0,0.13894740694418295,1.0889335201871364,-0.21074588467111532,0.9001372059696928,1.0954450897744523,0.03235109203821673,-0.008442472970725756,False,DD,False
u56,S4-25,0.25,1.4,10.0,0.17514667307231058,1.2153574268046523,-0.23043373535861988,1.0,1.209773531648276,0.06855035816634436,-0.028130323658230316,False,DD,False
u56,S4-25,0.25,1.4,25.0,0.15443311152178207,1.0890833408509437,-0.23213200343088813,1.0,1.0955938921652457,0.04783679661581586,-0.029828591730498566,False,DD,False
u56,S4-50,0.5,0.6,10.0,0.06167798285531578,1.2587400584366442,-0.07985621591743486,0.4503106226850452,1.2669483418258214,-0.044918332050650434,0.12244719578295471,False,CAGR,True
u56,S4-50,0.5,0.6,25.0,0.05337864398382397,1.0964331763241615,-0.08068604207110641,0.4503106226850452,1.122146408096177,-0.053217670922142246,0.12161736962928316,False,CAGR,True
u56,S4-50,0.5,0.8,10.0,0.08253413187201919,1.2589993453808386,-0.10552743470679882,0.6002980590575483,1.2671445275506619,-0.024062183033947027,0.09677597699359075,False,CAGR,True
u56,S4-50,0.5,0.8,25.0,0.07127937885279922,1.096911413999535,-0.10660272075778843,0.6002980590575483,1.1225319094411705,-0.03531693605316699,0.09570069094260114,False,CAGR,True
u56,S4-50,0.5,1.0,10.0,0.10352406304961193,1.2592258659424778,-0.13073431783307954,0.7502303963732208,1.2673040004975331,-0.003072251856354291,0.07156909386731003,False,CAGR,True
u56,S4-50,0.5,1.0,25.0,0.08921543937689069,1.0973199924638688,-0.1320448056235064,0.7502303963732208,1.1228429293524012,-0.017380875529075523,0.07025860607688317,False,CAGR,True
u56,S4-50,0.5,1.2,10.0,0.12463862504304424,1.2594219971562963,-0.15547939574783498,0.9001094078731362,1.2674289662730551,0.01804231013707802,0.04682401595255459,True,-,False
u56,S4-50,0.5,1.2,25.0,0.10717554682094432,1.0976647702745534,-0.15701329852674228,0.9001094078731362,1.1230849046736766,0.0005792319149781067,0.045290113173647284,True,-,False
u56,S4-50,0.5,1.4,10.0,0.13877958239092347,1.2595368120998223,-0.17172140428100935,1.0,1.2674935225531712,0.032183267484957256,0.03058200741938022,True,-,False
u56,S4-50,0.5,1.4,25.0,0.11915664728248476,1.097861486364939,-0.1733978333380939,1.0,1.1232087997800175,0.012560332376518546,0.02890557836229568,True,-,False
broad,R20,0.0,0.6,10.0,0.08832081069758346,0.9727484288660442,-0.162322057258658,0.44883644024323416,0.9267786148503673,-0.0182775258044328,0.03997366258570004,False,CAGR,True
broad,R20,0.0,0.6,25.0,0.07542573417644505,0.841924403803309,-0.16353633371511123,0.44883644024323416,0.8024585409980006,-0.031172602325571216,0.038759386129246814,False,"H2,OOS,CAGR",False
broad,R20,0.0,0.8,10.0,0.11766699096750655,0.9744522003733441,-0.2120545557908382,0.5982748165900947,0.9284997869876548,0.011068654465490282,-0.009758835946480166,False,DD,False
broad,R20,0.0,0.8,25.0,0.10009655333607892,0.8440797691808286,-0.21357901886251995,0.5982748165900947,0.8046427108712736,-0.006501783165937344,-0.011283299018161913,False,"H2,OOS,DD,CAGR",False
broad,R20,0.0,1.0,10.0,0.1468667394709784,0.9760590036829483,-0.2596966291762923,0.7476359151109826,0.9301240819488711,0.04026840296896213,-0.057400909331934286,False,DD,False
broad,R20,0.0,1.0,25.0,0.12441906717919538,0.8460226666711287,-0.2614961028655425,0.7476359151109826,0.8066189970303554,0.01782073067717911,-0.05920038302118444,False,"H2,OOS,DD",False
broad,R20,0.0,1.2,10.0,0.1758544079077271,0.9775604840235004,-0.30530904608115195,0.8969255375801911,0.9316408182360486,0.06925607140571084,-0.1030133262367939,False,DD,False
broad,R20,0.0,1.2,25.0,0.14831627666757607,0.8477314818505555,-0.30736075766372006,0.8969255375801911,0.8083592148402529,0.04171794016555981,-0.10506503781936202,False,"H2,OOS,DD",False
broad,R20,0.0,1.4,10.0,0.19496141736849215,0.975570795057871,-0.3346186256940552,0.9997478590058451,0.9319021034068089,0.08836308086647589,-0.13232290584969716,False,DD,False
broad,R20,0.0,1.4,25.0,0.16350167398646787,0.8445405709507884,-0.33683068097486446,0.9997478590058451,0.8071626619967205,0.0569033374844516,-0.13453496113050642,False,"H2,OOS,DD",False
broad,S3-5,0.05,0.6,10.0,0.08567044835414817,0.9815402800199935,-0.1528567003923712,0.45043568201777073,0.9339844914749065,-0.0209278881478681,0.04943901945198684,False,CAGR,True
broad,S3-5,0.05,0.6,25.0,0.0729115677130685,0.8464054255247226,-0.15405214070095108,0.45043568201777073,0.8055609966528096,-0.03368676878894776,0.04824357914340696,False,"H2,OOS,CAGR",False
broad,S3-5,0.05,0.8,10.0,0.11417964421654148,0.9831806108719943,-0.19995269717348696,0.6004129882670433,0.9356467271648948,0.007581307714525212,0.002343022670871081,True,-,False
broad,S3-5,0.05,0.8,25.0,0.09679764054416196,0.8484411568694963,-0.2014608765790582,0.6004129882670433,0.8076256286028006,-0.009800695957854308,0.0008348432652998394,False,"H2,OOS,CAGR",False
broad,S3-5,0.05,1.0,10.0,0.14257892265295502,0.9847408887107658,-0.24519855109158983,0.7503152169596069,0.9372309093276551,0.035980586150938756,-0.04290283124723179,False,DD,False
broad,S3-5,0.05,1.0,25.0,0.12037832673848903,0.8503022845211946,-0.24698499206897695,0.7503152169596069,0.8095242093489813,0.013779990236472764,-0.04468927222461891,False,"H2,OOS,DD",False
broad,S3-5,0.05,1.2,10.0,0.1708119960375749,0.9862147094666218,-0.2886462606429966,0.9001477289755234,0.9387291477934531,0.06421365953555865,-0.08635054079863855,False,DD,False
broad,S3-5,0.05,1.2,25.0,0.1435890304098688,0.8519725321175668,-0.29069023650388903,0.9001477289755234,0.8112360426435323,0.03699069390785255,-0.08839451665953099,False,"H2,OOS,DD",False
broad,S3-5,0.05,1.4,10.0,0.1895125488840972,0.9871465078170568,-0.31663599352424787,1.0,0.9396777744310812,0.08291421238208092,-0.11434027367988983,False,DD,False
broad,S3-5,0.05,1.4,25.0,0.1588234498623946,0.8529730379654485,-0.31884404093810326,1.0,0.8122668418195558,0.05222511336037834,-0.11654832109374522,False,"H2,OOS,DD",False
broad,S3-10,0.1,0.6,10.0,0.0830071717489056,0.9944637820774201,-0.14356279967460606,0.4504228310665553,0.9433334303650888,-0.02359116475311067,0.058732920169751984,False,CAGR,True
