pairset,panel,pair,corr,D_BOOKVOL,D_DIFFSD,D_ANCHOR,D_MAXVOL,D_SPYVOL
P_1219,U56,0,0.9530725409930364,0.006414291506340474,0.0019661857288335383,0.0064478565419578415,0.0064478565419578415,0.011154171473702118
P_1219,U56,1,0.9522516125455741,0.006367236147554213,0.001967992965924448,0.006348333750266595,0.006386138544841831,0.011154171473702118
P_1219,U56,2,0.9512092935809631,0.006397901310889702,0.0020008629542356145,0.00634950882079303,0.006446293800986373,0.011154171473702118
P_1219,U56,3,0.9517449336743901,0.006363283645184172,0.0019769822371924826,0.006350575196133898,0.006375992094234445,0.011154171473702118
P_1219,U56,4,0.9479319169411107,0.006352263839369642,0.0020504308834616352,0.006328276118417673,0.00637625156032161,0.011154171473702118
P_1219,U56,5,0.9527293733530584,0.0063812338720628985,0.0019621364999407157,0.006373296797521003,0.006389170946604794,0.011154171473702118
P_1219,U56,6,0.9546023301213697,0.00640419496146369,0.0019299647189986947,0.006419450547479337,0.006419450547479337,0.011154171473702118
P_1219,U56,7,0.9551907040180604,0.00643716543976527,0.0019272605704612577,0.006451458411487684,0.006451458411487684,0.011154171473702118
P_1219,U56,8,0.9522416947692908,0.006409416041454093,0.001982304119437726,0.00637138052638495,0.006447451556523235,0.011154171473702118
P_1219,U56,9,0.9523522683047849,0.006431452822423274,0.0019854321238338174,0.006424688204512975,0.006438217440333574,0.011154171473702118
P_1219,U56,10,0.9531186745308036,0.006415098951756991,0.001965949477361067,0.006455247866645422,0.006455247866645422,0.011154171473702118
P_1219,U56,11,0.9504721630923484,0.006426501442504215,0.0020250140487049137,0.006476342392638043,0.006476342392638043,0.011154171473702118
P_1219,U56,12,0.9530700022743546,0.006416172667381975,0.0019663980281027903,0.006389584978689159,0.006442760356074791,0.011154171473702118
P_1219,U56,13,0.9510049732263983,0.006349581512673955,0.001987728266640669,0.006359456515373845,0.006359456515373845,0.011154171473702118
P_1219,U56,14,0.9511367079499974,0.006391880135958736,0.001999803969221805,0.006351112033415842,0.006432648238501631,0.011154171473702118
P_1219,U56,15,0.9538775303324905,0.006369271803951905,0.0019348294734679585,0.006388247817483887,0.006388247817483887,0.011154171473702118
P_1219,U56,16,0.9547667145362598,0.006418288418847973,0.0019322552659273523,0.006376302082405688,0.0064602747552902585,0.011154171473702118
P_1219,U56,17,0.9563853486529178,0.006363712211791457,0.001879591687179143,0.006373229266865373,0.006373229266865373,0.011154171473702118
P_1219,U56,18,0.9536321353995812,0.0064334889544575904,0.0019594053740902306,0.006449147141607273,0.006449147141607273,0.011154171473702118
P_1219,U56,19,0.9506087059637379,0.006420656635085496,0.0020185541961258123,0.006444754591667247,0.006444754591667247,0.011154171473702118
P_1219,U56,20,0.9509515820389184,0.006385834858814252,0.002000092112202976,0.006381067388620092,0.006390602329008412,0.011154171473702118
P_1219,U56,21,0.951731225453591,0.0063729146905491555,0.001980098556426381,0.006371293980737571,0.00637453540036074,0.011154171473702118
P_1219,U56,22,0.9517873052914614,0.006414109253903025,0.0019917911532757776,0.006421523375601309,0.006421523375601309,0.011154171473702118
P_1219,U56,23,0.9537358405804928,0.006381719015272665,0.0019422613027383696,0.006349566755438554,0.006413871275106777,0.011154171473702118
P_1219,U56,24,0.9527559060888533,0.006391296667074298,0.0019647477429502814,0.006379795614015833,0.0064027977201327625,0.011154171473702118
P_1219,U56,25,0.9544907049977572,0.006354822456288086,0.001918859720638929,0.006395123809641151,0.006395123809641151,0.011154171473702118
P_1219,U56,26,0.9511566798319304,0.006407210464699813,0.0020033518933919125,0.006435635746316084,0.006435635746316084,0.011154171473702118
P_1219,U56,27,0.9519451565557576,0.006400090673932695,0.0019853017276489594,0.006434635272400454,0.006434635272400454,0.011154171473702118
P_1219,U56,28,0.9528033204913536,0.006418391378787707,0.001971956421191264,0.006417042477339725,0.006419740280235688,0.011154171473702118
P_1219,U56,29,0.9520232744585114,0.006416254504960121,0.0019875277320187124,0.006413778891081795,0.006418730118838447,0.011154171473702118
P_1219,B136,0,0.927562996314366,0.006893509629411208,0.0026243203691583405,0.006867661279897167,0.006919357978925248,0.011157033516936435
P_1219,B136,1,0.9229645907471423,0.0069237264564224995,0.002717852638845625,0.006938835070705257,0.006938835070705257,0.011157033516936435
