panel,cost,ladder_len,pick,s0,oos_argmax,OOS_Sharpe_pick,OOS_Sharpe_s0,OOS_best,margin,regret,room,OOS_CAGR_pick,OOS_MaxDD_pick,OOS_CAGR_s0,OOS_MaxDD_s0,OOS_CAGR_spy,OOS_Sharpe_spy,OOS_MaxDD_spy
U56,10.0,36,COMP@0.90,COMP@1.00,COMP@0.85,1.126284463687842,1.1132972039271836,1.1383422919028001,0.012987259760658398,0.012057828214958155,0.025045087975616553,0.1213939459034934,-0.1679164531320908,0.11341461812571652,-0.15874706519136672,0.15450717694493354,0.8820109845896832,-0.33717289200673795
U56,25.0,36,COMP@0.90,COMP@1.00,COMP@0.85,0.9930108588032605,0.9885997681100179,0.9991614644665762,0.004411090693242525,0.006150605663315711,0.010561696356558237,0.10558381994157973,-0.16950151936797098,0.09953119500223617,-0.16113542154882032,0.15450717694493354,0.8820109845896832,-0.33717289200673795
B136,10.0,36,COMP@0.95,COMP@1.00,R3@0.90,1.0235991886339453,1.0190519497098376,1.0334465594367637,0.004547238924107688,0.00984737080281839,0.014394609726926078,0.108462751877902,-0.17762761602012178,0.10588426010291863,-0.17687931105226407,0.1545044425578177,0.8820239235972316,-0.3371595330739301
B136,25.0,36,COMP@0.95,COMP@1.00,COMP@1.00,0.895851548004207,0.8958630391723804,0.8958630391723804,-1.149116817344975e-05,1.149116817344975e-05,0.0,0.09360164657323566,-0.18274589712622158,0.09186507164492186,-0.1821704348434574,0.1545044425578177,0.8820239235972316,-0.3371595330739301
SMALL439,10.0,36,VOL20@0.80,COMP@1.00,R6@0.75,0.2710848327962484,0.28838720570009685,0.3491574060293498,-0.01730237290384845,0.0780725732331014,0.060770200329252955,0.02796104318697279,-0.42628489089694277,0.031061337634294306,-0.40217051890403366,0.15450717694493354,0.8820109845896832,-0.33717289200673795
SMALL439,25.0,36,VOL20@0.80,COMP@1.00,COMP@0.80,0.084585080306971,0.1328275801482443,0.18304172114320547,-0.04824249984127331,0.09845664083623447,0.05021414099496116,0.002192900315437951,-0.4483907211483271,0.008777132265783472,-0.4220801696725134,0.15450717694493354,0.8820109845896832,-0.33717289200673795
