panel,book,family,offset,cost,turn_yr,drag_bp_yr,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_CAGR,IS_Sharpe,IS_MaxDD,leg_H1,leg_H2,leg_OOS,leg_DD,leg_CAGR,pass4b,fail4b,pass4a,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_oos_CAGR,spy_oos_Sharpe,v2_Sharpe,v2_MaxDD
U56,TOP05_g075,DOM,DOM00,10.0,7.713835722898465,77.13835722898465,0.1859150939371772,1.0078394354333895,-0.27242461974291876,1.2575202423665686,0.8131600486594512,0.15560200936364366,0.8240474169784968,-0.27242461974291876,0.22379370153632006,1.2802157549941744,-0.16749792502187788,True,False,False,False,True,False,"H2,OOS,DD",False,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.15271636385461385,0.8741369266172683,1.1720312022068704,-0.14381683685667024
U56,TOP10_g075,DOM,DOM00,10.0,6.101370735082856,61.01370735082856,0.1669173408949931,1.123919323608582,-0.2321515876720519,1.2166813120974644,1.0550121309064078,0.1723647981507921,1.0967592112115276,-0.2321515876720519,0.16033678141714525,1.1690046700442867,-0.1320933998700654,True,True,True,False,True,False,DD,False,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.15271636385461385,0.8741369266172683,1.1720312022068704,-0.14381683685667024
U56,TOP20_g075,DOM,DOM00,10.0,4.325825386050146,43.258253860501455,0.1468833373149223,1.2024771431708956,-0.1950686222873137,1.2162537654007883,1.1983771430463082,0.16666929967619315,1.28252208770893,-0.19506862228731392,0.12330878040452298,1.097935074502241,-0.11889265607419874,True,True,True,True,True,True,-,False,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.15271636385461385,0.8741369266172683,1.1720312022068704,-0.14381683685667024
U56,TOP40_g075,DOM,DOM00,10.0,2.3537165925568027,23.537165925568026,0.10808952149745421,1.1892009731394875,-0.1377326480258092,1.1896318835934945,1.190573573108211,0.11982620351198792,1.2908534297354421,-0.1377326480258093,0.09400349535961339,1.0624393918097148,-0.09895304682994754,True,True,True,True,True,True,-,False,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.15271636385461385,0.8741369266172683,1.1720312022068704,-0.14381683685667024
U56,TOP20_g100,DOM,DOM00,10.0,5.754626868646569,57.54626868646569,0.19748173349830345,1.205142134220842,-0.2524990345821868,1.2195683885874404,1.2004539326813999,0.2245137944482689,1.2846149736114238,-0.25249903458218703,0.16545901087534376,1.1014196526526139,-0.15574540603535736,True,True,True,False,True,False,DD,False,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.15271636385461385,0.8741369266172683,1.1720312022068704,-0.14381683685667024
U56,BAND03_g075,DOM,DOM00,10.0,1.2349706988245692,12.349706988245693,0.08876789714937283,1.1720312022068704,-0.14381683685667024,1.2173250606234287,1.1355328298541183,0.09558547679902274,1.2243814304314644,-0.14381683685667057,0.08054665688793827,1.1057432832336214,-0.08376885071214701,True,True,True,True,False,False,CAGR,False,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.15271636385461385,0.8741369266172683,1.1720312022068704,-0.14381683685667024
U56,BAND03_g100,DOM,DOM00,10.0,1.6421264032421914,16.421264032421913,0.11900581307847524,1.173470353950402,-0.18805272776906667,1.2192938546349714,1.1365259045904106,0.12823003720224202,1.2252930395811659,-0.188052727769067,0.10790662190018718,1.1078662942537236,-0.11096125181012106,True,True,True,True,True,True,-,False,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.15271636385461385,0.8741369266172683,1.1720312022068704,-0.14381683685667024
U56,BAND06_g075,DOM,DOM00,10.0,0.9731361207055227,9.731361207055226,0.08756310543522905,1.123222053254696,-0.1739746099005729,1.208408112364061,1.0601734085736885,0.09498902283223631,1.1546047247205062,-0.17397460990057256,0.07861385251151565,1.0850495774443603,-0.08935334307352105,True,True,True,True,False,False,CAGR,False,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.15271636385461385,0.8741369266172683,1.1720312022068704,-0.14381683685667024
U56,RULESV2,DOM,DOM00,10.0,1.2349706988245692,12.349706988245693,0.08876789714937283,1.1720312022068704,-0.14381683685667024,1.2173250606234287,1.1355328298541183,0.09558547679902274,1.2243814304314644,-0.14381683685667057,0.08054665688793827,1.1057432832336214,-0.08376885071214701,True,True,True,True,False,False,CAGR,False,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.15271636385461385,0.8741369266172683,1.1720312022068704,-0.14381683685667024
U56,TOP05_g075,DOM,DOM01,10.0,7.507083788130785,75.07083788130785,0.20855958935225027,1.1243938658396835,-0.25215257027609184,1.3334870715202818,0.9597466855726916,0.19035037784451725,0.9883502947582123,-0.2521525702760917,0.23104500049590504,1.3256276046922895,-0.181214185325132,True,True,True,False,True,False,DD,False,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.15271636385461385,0.8741369266172683,1.1442872719227997,-0.1526448393158334
