panel,gate,dial,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,k_mean,sat,E_max,p4a,p4b,fail4b
U56,BENCH,RULES v2 (live),0.0866005930332725,1.2056280884559005,-0.12054947359101975,1.2259291311491631,1.1908515609415158,1.1042574813043369,0.09534818985375493,1.2850848109016457,-0.12054947359101964,,,,False,False,-
U56,BENCH,RULES v1,0.06458486124536345,0.6647053620747347,-0.13827804260512722,0.6420579681381745,0.687791159913951,0.5546702419943361,0.07730287728943552,0.7470624340536759,-0.13827804260512733,,,,False,False,-
U56,BENCH,SPY,0.15228044986566647,0.8890294530067145,-0.33717289200673806,0.9566203380571134,0.8340155049993003,0.8986375241701999,0.15450723909089636,0.882010501050508,-0.3371728920067377,,,,False,False,-
U56,NONE,ABS n0=5,0.22976919060267798,1.1314864727621619,-0.2845418702916509,1.2864743505022052,1.0398254567911058,1.2907054627901369,0.2321934527232492,1.0479202568326962,-0.28454187029165057,5.0,0.0,56.0,False,False,DD
U56,NONE,ABS n0=10,0.16313496038221298,1.0573758620563567,-0.23275323578950302,1.1446844265480756,1.0049689874996128,1.1031413932026686,0.17416818790530053,1.0374231262058078,-0.2327532357895028,10.0,0.0,56.0,False,False,DD
U56,NONE,ABS n0=20,0.1525650914737795,1.1652405714784508,-0.21556361385048306,1.2648819827804783,1.1002455922208219,1.181606054494644,0.16440449976965033,1.1623574237403138,-0.21556361385048284,20.0,0.0,56.0,False,False,DD
U56,NONE,ABS n0=30,0.14234914878868166,1.1679379223869224,-0.21514670921192458,1.209011802642268,1.1422649520003523,1.1233556633980732,0.15549446980686987,1.2041158971773063,-0.21514670921192447,30.0,0.0,56.0,False,False,DD
U56,NONE,ABS n0=40,0.13502522121044613,1.1426504635573898,-0.21562652142032013,1.216766864007895,1.0857597180635747,1.1249123700288295,0.14267239602094328,1.1578991426357914,-0.21562652142032002,40.0,0.0,56.0,False,False,DD
U56,NONE,ABS n0=60,0.1318745440224407,1.1209080086250223,-0.22525886233200354,1.1957376489700269,1.0617355486837299,1.1152576580329097,0.1366563494478812,1.1262136580400337,-0.22525886233200354,53.845010137418335,1.0,56.0,False,False,DD
U56,NONE,ABS n0=80,0.1318745440224407,1.1209080086250223,-0.22525886233200354,1.1957376489700269,1.0617355486837299,1.1152576580329097,0.1366563494478812,1.1262136580400337,-0.22525886233200354,53.845010137418335,1.0,56.0,False,False,DD
