delay,cost,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,turn_py,gross_mean,live_Sharpe,live_H1,live_H2,live_MaxDD,live_oos_Sharpe,keep4b_full,keep4b_oos,keep4b,keep4a,keep4a_oos
1,0,0.11701917001847706,1.2747970330821372,-0.12030458177987935,1.3501025322457811,1.1979128709369231,0.12196327304606958,1.36135862931906,-0.12030458177987957,2.8911406438873546,0.6858430833611721,1.1250683892442652,1.2551623368937421,0.9969910470798323,-0.12211674782076953,1.1313567037098642,True,True,True,True,True
1,10,0.11379473410781427,1.2425416657459194,-0.12074099190472076,1.3186750443776274,1.1648229281127054,0.11879256791719417,1.3288095681393268,-0.12074099190472098,2.8911406438873546,0.6858430833611721,1.0972023061715337,1.2295511956034644,0.966907033404254,-0.12241069123223436,1.1016867720596069,True,True,True,True,True
1,25,0.10897493882524989,1.1941032159241627,-0.12139541520919594,1.2714766063218537,1.1151356176015954,0.11405270561269143,1.2799197601837184,-0.12139541520919572,2.8911406438873546,0.6858430833611721,1.055365075589272,1.191097964057534,0.9217420460009172,-0.12285153570594742,1.0571388212179191,True,True,True,True,True
1,50,0.10098670089576789,1.113249691430237,-0.12248560915601414,1.1926816940320524,1.0322121553505827,0.10619593356534462,1.1982876089928907,-0.12248560915601414,2.8911406438873546,0.6858430833611721,0.9855483851202416,1.1269230169957547,0.8463794185625342,-0.12358608812190786,0.982793266821191,False,False,False,True,True
2,0,0.11349358678141863,1.223286560301924,-0.125176169371931,1.3097062731141091,1.144798332473438,0.1211387952832661,1.2832128191802046,-0.12517616937193077,2.8684162532915374,0.6746367322472528,1.1213798578608092,1.2492453270957127,0.9962107413988054,-0.1259427034696653,1.127947949730621,True,True,True,True,True
2,10,0.11030708183491655,1.1920766345536093,-0.1256107384856161,1.277415534410092,1.1145419850861025,0.11799835380974844,1.2531066272711906,-0.12561073848561544,2.8684162532915374,0.6746367322472528,1.0936536163882202,1.2236807100109595,0.9663698951531288,-0.12620845570335748,1.098516664142523,True,True,True,True,True
2,25,0.1055437630193179,1.1451690699131893,-0.12626239331999745,1.2288905330232156,1.0690626664252916,0.11330347711610989,1.2078427795807505,-0.12626239331999767,2.8684162532915374,0.6746367322472528,1.052023471408487,1.1852935002739216,0.92156797576973,-0.1266070132556425,1.0543250850718646,False,True,False,True,True
2,50,0.09764854100502851,1.0667688857224102,-0.13193319350680144,1.1478038662281485,0.9930378333812238,0.10552059693223281,1.1321507909740822,-0.1319331935068011,2.8684162532915374,0.6746367322472528,0.9825446336409617,1.1212186815559404,0.8468054823438743,-0.12727108706268708,0.9805687543442831,False,False,False,False,False
3,0,0.11767211763628982,1.2607888761741055,-0.12136660615203687,1.3520224060666466,1.1665652064195406,0.11980940324203382,1.327975675047402,-0.12136660615203732,2.8625272351384683,0.6819640480927552,1.090992616117349,1.2337568575763682,0.9529737018468551,-0.12748255654479057,1.0827652428919894,True,True,True,True,True
3,10,0.114477878929093,1.2294317238962233,-0.12180239021663386,1.322016852582142,1.1338246252131368,0.11664816453763716,1.2956781003770619,-0.12180239021663408,2.8625272351384683,0.6819640480927552,1.0634996645626966,1.2084748988443417,0.9233679694430347,-0.12792452308922642,1.0535668852728426,True,True,True,True,True
3,25,0.10970299363940095,1.1823336787375052,-0.12245587189080187,1.2769347408568597,1.0846658712210457,0.11192239555897587,1.247171562334682,-0.12245587189080176,2.8625272351384683,0.6819640480927552,1.0222290803117962,1.1705089327248719,0.8789411844564469,-0.12858719525793338,1.0097466500892531,True,True,True,True,True
3,50,0.10178858481121122,1.1036965370223624,-0.12354448968430076,1.2016233060397405,1.002636662741975,0.10408883121262713,1.1661956332869794,-0.12354448968430132,2.8625272351384683,0.6819640480927552,0.9533746809208777,1.1071288314104732,0.8048627029386174,-0.12969090870074795,0.936666716959909,False,False,False,True,True
