panel,chooser,is_k,is_stat,oCAGR,oSharpe,oMaxDD,keep4b_oos,keep4a_oos,legH1,legH2,legDD,legCAGR,anchor_oCAGR,anchor_oSharpe,anchor_oMaxDD,d_oSharpe_vs_anchor,d_oCAGR_vs_anchor_pp,spy_oCAGR,spy_oSharpe,spy_oMaxDD,live_oSharpe,live_oMaxDD
U56,IS_SHARPE,1.0,1.1983038203894885,0.1947392450102039,1.1306494738247796,-0.2093124819446356,False,False,True,True,False,True,0.17323365236641464,1.185677704201696,-0.19127562163086187,-0.05502823037691629,2.150559264378926,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2768823974588255,-0.12054956914840886
U56,IS_CAGR,1.0,0.16895399585958115,0.1947392450102039,1.1306494738247796,-0.2093124819446356,False,False,True,True,False,True,0.17323365236641464,1.185677704201696,-0.19127562163086187,-0.05502823037691629,2.150559264378926,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2768823974588255,-0.12054956914840886
B136,IS_SHARPE,1.0,1.1984581994432728,0.15852385534211133,0.8720438442597291,-0.22426335304857048,False,False,False,True,False,True,0.16187458516000497,1.017953764504917,-0.2074018763117904,-0.1459099202451879,-0.33507298178936384,0.15257181383948715,0.8738511437360154,-0.3371595330739301,1.1019125044197382,-0.12241069123223403
B136,IS_CAGR,1.0,0.18555263728208726,0.15852385534211133,0.8720438442597291,-0.22426335304857048,False,False,False,True,False,True,0.16187458516000497,1.017953764504917,-0.2074018763117904,-0.1459099202451879,-0.33507298178936384,0.15257181383948715,0.8738511437360154,-0.3371595330739301,1.1019125044197382,-0.12241069123223403
SMALL,IS_SHARPE,1.0,0.7009277098684602,0.03326376869823222,0.26295138650313105,-0.4071283321766156,False,False,False,False,False,False,0.06698806653983369,0.4398469302655508,-0.3651051671527562,-0.17689554376241973,-3.372429784160147,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.6473415936678043,-0.12480015905893527
SMALL,IS_CAGR,1.0,0.11450945544774949,0.03326376869823222,0.26295138650313105,-0.4071283321766156,False,False,False,False,False,False,0.06698806653983369,0.4398469302655508,-0.3651051671527562,-0.17689554376241973,-3.372429784160147,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.6473415936678043,-0.12480015905893527
