panel,book,cadence,cost,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turnover_yr,names,gross,m_H1,m_H2,m_OOS,m_DD,m_CAGR,fail4b,pass4b,fail4a,pass4a
U56,N20,W,0,0.13749175798268798,1.1754601006115302,-0.1822003619415381,1.1778456773192798,1.1800056069179945,0.15459899352991857,1.2467429121940627,-0.1822003619415382,9.61710651225616,19.10745663437711,0.7168121232219334,0.22122564471558837,0.3459896692755525,0.36473214501177853,0.020103049758851466,0.030895443076721762,-,True,"H1,H2,DD",False
U56,N20,W,5,0.13203177389434506,1.1338223083204293,-0.18264199464160413,1.133091465836341,1.1407964019451136,0.1490895259575835,1.2073898010004953,-0.18264199464160413,9.61710651225616,19.10745663437711,0.7168121232219334,0.17647143323264947,0.3067804643026716,0.3253790338182111,0.019661417058785435,0.025435458988378845,-,True,"H1,H2,DD",False
U56,N20,W,10,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.14360571273280298,1.167991233806965,-0.18308348697878107,9.61710651225616,19.10745663437711,0.7168121232219334,0.1316591231185399,0.26752924958045876,0.2859804666246807,0.019219924721608272,0.020001043417554487,-,True,"H1,H2,DD",False
U56,N20,W,15,0.12118839450014418,1.0504053546526724,-0.18352483897250882,1.0434143729678866,1.0622556357917008,0.13814743732696044,1.1285509365590851,-0.18352483897250849,9.61710651225616,19.10745663437711,0.7168121232219334,0.0867943403641952,0.22823969814925882,0.2465401693768009,0.01877857272788075,0.014592079594177965,-,True,"H1,H2,DD",False
U56,N20,W,20,0.11580476617401714,1.008635134542075,-0.1839660506422257,0.9985027659527218,1.022931432575491,0.1327145837275714,1.0890726484428221,-0.1839660506422257,9.61710651225616,19.10745663437711,0.7168121232219334,0.041882733349030365,0.18891549493304904,0.20706188126053793,0.01833736105816386,0.009208451268050921,-,True,"H1,H2,DD",False
U56,N20,W,25,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,0.12730703643605445,1.0495601201126592,-0.18440712200737241,9.61710651225616,19.10745663437711,0.7168121232219334,-0.003070030713113736,0.14956033501186428,0.16754935293037498,0.017896289693017264,0.003850042706598056,H1,False,"H1,H2,DD",False
U56,N20,W,30,0.10511305359858336,0.9249936653740084,-0.18484805308738794,0.9085617632547058,0.9441938595284038,0.12192468046551519,1.0100171119101748,-0.18484805308738783,9.61710651225616,19.10745663437711,0.7168121232219334,-0.048058269348985605,0.11017792188596187,0.12800634472789063,0.017455358613001626,-0.0014832613073828549,"H1,CAGR",False,"H1,H2,DD",False
U56,N20,W,40,0.09452130090769506,0.8412475517874708,-0.18572949446978115,0.8185016468970842,0.8653621193070493,0.1112350850849595,0.930854734950202,-0.18572949446978126,9.61710651225616,19.10745663437711,0.7168121232219334,-0.13811838570660728,0.03134618166460734,0.04884396776791777,0.016573917230608415,-0.012075013998271156,"H1,CAGR",False,"H1,H2,DD",False
U56,N20,W,50,0.0840285965864771,0.7574329464283059,-0.1866103749449216,0.7283680451887796,0.78646594201928,0.10064488784069847,0.851615725929473,-0.1866103749449216,9.61710651225616,19.10745663437711,0.7168121232219334,-0.22825198741491182,-0.04754999562316198,-0.030395041252811228,0.01569303675546796,-0.022567718319489116,"H1,H2,OOS,CAGR",False,"H1,H2,DD",False
U56,N20,M,0,0.15206930464973278,1.2390269110100574,-0.19447130561132286,1.2494891039810379,1.2377310206028433,0.17217083845451442,1.3178734500068725,-0.19447130561132242,4.3245858497005285,19.107231358414058,0.7181122530499882,0.2928690713773464,0.4037150829604014,0.4358626828245883,0.007832106089066704,0.04547298974376657,-,True,"H1,DD",False
