panel,family,state,q,shift,off_rate,matched_gross,C_Sharpe,A_Sharpe,B_Sharpe,C_MaxDD,A_MaxDD,B_MaxDD,C_H1,C_H2,A_H1,A_H2,B_H1,B_H2,C_oSharpe,A_oSharpe,B_oSharpe,pt_sharpe,pt_both_halves,pt_sharpe_oos,pt_dd
U56,TREND,SPYTR,0.2,504,0.14436936936936937,0.7446209016393442,1.1255204403394403,1.1227989437191088,1.0891119697743663,-0.22525886233200365,-0.22378207710597553,-0.19278863680414082,1.1816778559445993,1.079962809594529,1.1936013422076428,1.0666350392112298,1.1711916706942993,1.029681033803918,1.1468059363674334,1.1335735918512886,1.1085697950274473,True,False,True,False
U56,TREND,SPYTR,0.2,1260,0.11734234234234234,0.7338627049180325,1.110343419327161,1.1227730758814554,1.0891079513793873,-0.22525886233200354,-0.22082269070905125,-0.19019245191776657,1.1975639344823679,1.0528475964436395,1.1935303282938519,1.0666399211206754,1.1711714955749513,1.0296841542114745,1.1217712033692544,1.1335844468687593,1.1085753160020348,False,False,False,False
U56,TREND,SPYTR,0.35,504,0.24662162162162163,0.736936475409836,1.1393296961141397,1.1227805139330194,1.0891091123240906,-0.22525886233200332,-0.22166902144507905,-0.19093477325426655,1.2059934382300663,1.084151880286386,1.193550657569033,1.0666385757241261,1.1711772711457484,1.0296832734480905,1.1484652796974535,1.1335813969340551,1.1085737516991658,True,True,True,False
U56,TREND,SPYTR,0.35,1260,0.22635135135135134,0.7323258196721311,1.15457437277583,1.1227693447270024,1.089107367374518,-0.19518802141795,-0.2203992876757047,-0.1898211249220737,1.1868293629083646,1.1412397831828813,1.1935201504054256,1.066640583918826,1.171168605409672,1.0296845910849737,1.209385331995276,1.1335859612227193,1.1085760939622447,True,False,True,False
U56,TREND,SPYTR,0.5,504,0.39234234234234233,0.7323258196721311,1.0826042314894178,1.1227693447270024,1.089107367374518,-0.2194111114653866,-0.2203992876757047,-0.1898211249220737,1.1434257994304562,1.0321426367049513,1.1935201504054256,1.066640583918826,1.171168605409672,1.0296845910849737,1.1036953210700076,1.1335859612227193,1.1085760939622447,False,False,False,False
U56,TREND,SPYTR,0.5,1260,0.3835585585585586,0.7307889344262294,1.1719361480638766,1.1227656028206356,1.0891067813658581,-0.18647418945576333,-0.21997572901318663,-0.18944968702155163,1.1560360183700564,1.1969288528351738,1.1935099664996913,1.0666412330278565,1.171165713291836,1.029685026587594,1.2706206658714982,1.1335874615155308,1.108576870040785,True,False,True,True
U56,TREND,XVOL,0.1,504,0.08085585585585586,0.7461577868852459,1.1209407973005558,1.122802598911589,1.0891125340052197,-0.21887067419203576,-0.22420421345020047,-0.19315907709768765,1.1932957660002441,1.0618723178840312,1.193611452191077,1.066634300514815,1.1711945423114927,1.0296805814671826,1.12741658024344,1.133571998420088,1.1085689977668352,False,False,False,False
U56,TREND,XVOL,0.1,1260,0.06689189189189189,0.7384733606557374,1.120814355437467,1.1227842184873964,1.0891096887046978,-0.22525886233200354,-0.2220919492156097,-0.1913057676248775,1.196240604330895,1.0668661319049668,1.1935608093529368,1.0666378884128553,1.1711801567792188,1.0296828283616868,1.135399541265938,1.1335798567138982,1.108572964225186,False,True,True,False
U56,TREND,XVOL,0.2,504,0.15990990990990991,0.7461577868852459,1.1315353987102792,1.122802598911589,1.0891125340052197,-0.21761602782548506,-0.22420421345020047,-0.19315907709768765,1.1916063843324871,1.0799253106889926,1.193611452191077,1.066634300514815,1.1711945423114927,1.0296805814671826,1.1497842976500448,1.133571998420088,1.1085689977668352,True,False,True,False
U56,TREND,XVOL,0.2,1260,0.13851351351351351,0.7353995901639343,1.1049261167080102,1.122776799108227,1.0891085332703387,-0.22524936342162838,-0.22124593528753367,-0.1905636680235303,1.173186975184556,1.061318460414949,1.1935404972013164,1.0666392521506713,1.1711743840249076,1.0296837155506993,1.1298874043207205,1.1335829258441785,1.1085745357675112,False,False,False,False
U56,TREND,XVOL,0.35,504,0.2740990990990991,0.7430840163934425,1.10786368158688,1.1227952775648684,1.0891114035437628,-0.21761602782548506,-0.22335978254431565,-0.19241808572499264,1.176541827748306,1.047539836668949,1.1935912204015948,1.0666357684765941,1.1711887974589459,1.0296814844892623,1.1131910023345053,1.1335751755273835,1.1085705901423166,False,False,False,False
U56,TREND,XVOL,0.35,1260,0.24144144144144145,0.728483606557377,1.0934096697165872,1.1227599720661492,1.0891058983412216,-0.223345375634728,-0.21934009466371762,-0.188892322191622,1.1927369469274793,1.029641753325023,1.193494680183747,1.0666421842773486,1.1711613708720054,1.0296856772363463,1.0995319304969087,1.1335896889236279,1.1085780300527177,False,False,False,False
U56,TREND,XVOL,0.5,504,0.37635135135135134,0.7338627049180327,1.073508711801612,1.1227730758814554,1.0891079513793873,-0.21761602782548517,-0.22082269070905114,-0.1901924519177668,1.131789105126177,1.023704480342378,1.193530328293852,1.0666399211206756,1.1711714955749513,1.0296841542114743,1.0890987740111593,1.1335844468687593,1.1085753160020348,False,False,False,False
U56,TREND,XVOL,0.5,1260,0.345045045045045,0.7223360655737704,1.0745055351488932,1.1227448450210313,1.0891035060545484,-0.21887067419203587,-0.21764332496711358,-0.1874047954790803,1.2148855401300418,0.9800061986809252,1.1934537992806524,1.066644623562378,1.1711497524912586,1.0296873826722581,1.048706608670027,1.1335955264374578,1.1085810872341135,False,False,False,False
U56,TREND,DD,0.1,504,0.0918918918918919,0.7492315573770492,1.1375862651722086,1.1228098705730258,1.0891136503037742,-0.21749277588721472,-0.2250480116219774,-0.19389962538760497,1.191584555931716,1.0930284401670856,1.193631637849396,1.0666327833744191,1.1712002775117676,1.0296796631636342,1.1596575491972017,1.133568770397556,1.1085673886490188,True,False,True,False
U56,TREND,DD,0.1,1260,0.0677927927927928,0.7392418032786883,1.1075401828757867,1.1227860674387875,1.0891099759333573,-0.22525886233200332,-0.2223033537163458,-0.1914912232422934,1.1808368912731917,1.0562879805814422,1.1935658820217523,1.0666375416697527,1.171181598672764,1.0296826050899204,1.1255562363843072,1.1335790833408943,1.1085725695798556,False,False,False,False
U56,TREND,DD,0.2,504,0.14144144144144144,0.7476946721311475,1.2136873301556963,1.122806241525749,1.0891130942065614,-0.186474189455763,-0.22462619161089914,-0.1935294066205392,1.191182708318136,1.2361354390674661,1.193621550525235,1.066633549387688,1.1711974103460583,1.0296801253872683,1.2986149274875682,1.13357039207813,1.1085681963994805,True,False,True,True
U56,TREND,DD,0.2,1260,0.10945945945945947,0.7353995901639342,1.1159808960315856,1.1227767991082271,1.0891085332703387,-0.22525886233200365,-0.22124593528753367,-0.1905636680235303,1.225482283792886,1.0413138048648205,1.1935404972013162,1.0666392521506713,1.1711743840249076,1.0296837155506993,1.1109749635898918,1.1335829258441785,1.1085745357675112,False,False,False,False
U56,TREND,DD,0.35,504,0.22995495495495497,0.7430840163934426,1.145528944270724,1.1227952775648684,1.089111403543763,-0.18647418945576322,-0.223359782544316,-0.19241808572499264,1.177382862479589,1.1161995042380422,1.1935912204015955,1.0666357684765941,1.171188797458946,1.0296814844892623,1.1837656545430038,1.1335751755273835,1.1085705901423164,True,False,True,True
U56,TREND,DD,0.35,1260,0.19527027027027027,0.7284836065573768,1.1187522183549283,1.122759972066149,1.0891058983412218,-0.22525886233200343,-0.21934009466371784,-0.18889232219162166,1.2173967931972933,1.0547864564975769,1.1934946801837472,1.0666421842773486,1.1711613708720052,1.0296856772363463,1.1235113880706817,1.1335896889236277,1.1085780300527175,False,False,False,False
U56,TREND,DD,0.5,504,0.3515765765765766,0.7369364754098361,1.0654695702406565,1.1227805139330191,1.0891091123240908,-0.18647418945576344,-0.22166902144507905,-0.19093477325426667,1.094078381097897,1.0407428609266034,1.193550657569033,1.0666385757241263,1.1711772711457484,1.0296832734480905,1.107013390146273,1.1335813969340551,1.108573751699166,False,False,False,True
U56,TREND,DD,0.5,1260,0.3195945945945946,0.7231045081967212,1.0735699669375154,1.1227467463812804,1.0891038076092687,-0.22005397732712906,-0.21785556001679962,-0.1875908334250509,1.2226906768266934,0.9676431011632082,1.193458919514968,1.0666443286838696,1.1711512066533802,1.0296871719810876,1.047380802864001,1.1335948071389585,1.1085807079487637,False,False,False,False
U56,VOLCAP,BREADTH,0.1,504,0.08108108108108109,0.7481624056726515,1.0992533380170233,1.1228073476079254,1.1322521753903767,-0.22525886233200376,-0.22475458447268126,-0.17754328200663638,1.1930702187613933,1.0221079188163116,1.1936246223106333,1.0666333176378777,1.160168803232351,1.1073605354256895,1.091545149932939,1.1335698999362314,1.183699907345556,False,False,False,False
U56,VOLCAP,BREADTH,0.1,1260,0.05225225225225225,0.7405004447396863,1.1359211280236339,1.1227890902771633,1.1322453172352946,-0.22525886233200343,-0.22264953019075184,-0.1758135107611256,1.2164337440159736,1.0746428773821861,1.1935741872899688,1.0666369667004685,1.1601335358074418,1.1073777338826665,1.1423332662986,1.1335778094935403,1.1837212749732162,True,False,False,False
U56,VOLCAP,BREADTH,0.2,504,0.13648648648648648,0.7445633663922596,1.0577145566118866,1.1227988065685899,1.1322489900045964,-0.22127323448864766,-0.22376627082470568,-0.1767309865934097,1.1904226716634159,0.9388743368274176,1.1936009633393247,1.0666350666289566,1.1601522706358542,1.107368651164404,1.016722578455343,1.13357365126367,1.18370998288433,False,False,False,False
U56,VOLCAP,BREADTH,0.2,1260,0.10608108108108108,0.7367172836442862,1.111410591350645,1.1227799845536217,1.1322418290792937,-0.22525886233200365,-0.22160869025378604,-0.17495874881304752,1.218927594847513,1.028781904257718,1.1935492087957196,1.0666386726832615,1.1601160324681807,1.1073861165283314,1.0997478733570374,1.1335816154992495,1.1837317122632418,False,False,False,False
U56,VOLCAP,BREADTH,0.35,504,0.2277027027027027,0.7391150073927207,1.1314707339352759,1.1227857625653603,1.1322440479523406,-0.16766633616139104,-0.22226847391579974,-0.17550053861431703,1.179783449487887,1.0843013890249427,1.19356504516915,1.06663759912549,1.1601271336845709,1.1073808118187267,1.159321485303404,1.133579211193972,1.1837251054217948,False,False,False,True
U56,VOLCAP,BREADTH,0.35,1260,0.20675675675675675,0.7324925331452586,1.179292491154756,1.1227697497231766,1.132237858962096,-0.179661963472448,-0.2204452239403104,-0.17400368962313495,1.2127956449332846,1.1563105519084522,1.193521254667677,1.0666405122732012,1.1600964194188754,1.1073953982822595,1.2254556480498504,1.1335857972313006,1.1837432865599409,True,True,True,False
U56,VOLCAP,BREADTH,0.5,504,0.3675675675675676,0.7314075877090189,1.140011575725872,1.1227671105916193,1.132236828386693,-0.16883949412656596,-0.22014624589391862,-0.17375833432291055,1.186918745345763,1.09463281522751,1.1935140668938187,1.0666409735746147,1.160091374411767,1.107397768780941,1.1669920220044956,1.133586859467203,1.1837462453923524,True,False,False,True
U56,VOLCAP,BREADTH,0.5,1260,0.3560810810810811,0.7276303680402103,1.1450768744219877,1.1227578830713003,1.1322332008351965,-0.17380038828483912,-0.2191047458134553,-0.17290384876483356,1.22858853029044,1.0733421022183756,1.1934890172784434,1.0666425321029123,1.1600737840764448,1.10740597111073,1.151462115015312,1.1335905088211928,1.1837564945762522,True,False,False,False
U56,VOLCAP,SPYTR,0.1,504,0.07657657657657657,0.7478692183840748,1.1079987255466792,1.1228066544203965,1.132251917723749,-0.22525886233200354,-0.22467410627221907,-0.17747712530991278,1.193636677127316,1.037797473446359,1.1936226969476296,1.066633463047601,1.1601674574809102,1.1073611990284709,1.1070550655243747,1.133570208567469,1.1837007307795078,False,False,False,False
U56,VOLCAP,SPYTR,0.1,1260,0.05518018018018018,0.7412468358997558,1.1223815911842752,1.1227908806725426,1.1322459980980446,-0.22525886233200354,-0.22285476730139708,-0.17598209682247556,1.1989078458875126,1.0634824270137333,1.1935791110420129,1.0666366231398632,1.1601369829060595,1.1073760719501111,1.1319770785981915,1.133577051308145,1.1837192074154048,False,False,False,False
U56,VOLCAP,SPYTR,0.2,504,0.14436936936936937,0.7436517686838112,1.0736978476488317,1.122796632621706,1.1322481727813798,-0.22525886233200332,-0.22351580397181803,-0.1765251771349563,1.194403471105162,0.9674826231498667,1.19359495989725,1.0666355000181051,1.1601480718717534,1.107370697548599,1.0425181695920531,1.1335745914840187,1.1837125252276726,False,False,False,False
U56,VOLCAP,SPYTR,0.2,1260,0.11734234234234234,0.7367691127409509,1.1088544163022722,1.122780109738002,1.132241877295439,-0.22525886233200354,-0.2216229561861136,-0.17497046200618227,1.209330850927256,1.0323744166653706,1.1935495513797179,1.0666386497614293,1.1601162726349905,1.1073860021495585,1.1030933401394925,1.1335815638242634,1.1837315697404645,False,False,False,False
U56,VOLCAP,SPYTR,0.35,504,0.24662162162162163,0.7402256338405039,1.0821427474699858,1.1227884307645373,1.1322450661563845,-0.22525886233200343,-0.22257395532165414,-0.17575143534958326,1.1846139499974517,0.9910924182947471,1.1935723742068352,1.0666370928583564,1.1601322663317626,1.107378345327305,1.0606326926460747,1.1335780882588367,1.1837220357080251,False,False,False,False
U56,VOLCAP,SPYTR,0.35,1260,0.22635135135135134,0.7302537120189885,1.1118874343200669,1.1227642969586675,1.1322357262917604,-0.17986591217980197,-0.21982818711880503,-0.17349735066542948,1.2082079687814848,1.0293672243286673,1.193506418406737,1.0666414555592911,1.1600860040362415,1.1074002829346659,1.1091790533567705,1.1335879804109783,1.1837493850036787,False,False,False,False
U56,VOLCAP,SPYTR,0.5,504,0.39234234234234233,0.7316078749657076,1.0609880288673088,1.1227675983946062,1.1322370191857263,-0.21922656962112963,-0.2202014447493097,-0.17380363109335706,1.1648210567917767,0.9661713196830773,1.1935153940745094,1.0666408892553934,1.1600923063262356,1.1073973316819685,1.0396728029373687,1.1335866642213595,1.1837456997109834,False,False,False,False
U56,VOLCAP,SPYTR,0.5,1260,0.3835585585585586,0.7268542287164762,1.1266248404936823,1.1227559809648084,1.1322324488649271,-0.16883949412656574,-0.2188906207814777,-0.17272821517970172,1.1984035875790988,1.0646205987273192,1.1934838643779182,1.0666428467085267,1.1600701656482946,1.1074076478231272,1.14286705666521,1.1335912527187704,1.1837585916284785,False,False,False,True
U56,VOLCAP,XVOL,0.1,504,0.08085585585585586,0.7448540724760083,1.0852977473480485,1.1227994992999095,1.1322492497522587,-0.22327684106007595,-0.22384613233121164,-0.17679661325726947,1.1938328907030968,0.9906282206700935,1.1936028773840004,1.0666349278636882,1.1601536086462756,1.1073679978431044,1.0653804951273693,1.1335733508416248,1.1837091713902863,False,False,False,False
U56,VOLCAP,XVOL,0.1,1260,0.06689189189189189,0.7421949605210362,1.1227663005925632,1.1227931518624525,1.1322468585861865,-0.22525886233200332,-0.22311542175090104,-0.17619622312909167,1.1900791968860036,1.0718304524001405,1.1935853627655997,1.0666361836787812,1.1601413567277312,1.1073739571334236,1.1401776529337861,1.1335760849417,1.183716577131276,False,False,False,False
U56,VOLCAP,XVOL,0.2,504,0.15990990990990991,0.742367363942057,1.1037575997359392,1.1227935642440572,1.1322470145560979,-0.21815125816619674,-0.22316281170475882,-0.17623515605414597,1.1880407952170036,1.0283385907838685,1.1935864987784601,1.0666361033586862,1.1601421517166568,1.107373571945226,1.1025259816978683,1.1335759087965367,1.1837160982150086,False,False,False,False
U56,VOLCAP,XVOL,0.2,1260,0.13851351351351351,0.7392222638671128,1.1165751661492096,1.122786020461088,1.1322441466114563,-0.22506620181964576,-0.2222979787637852,-0.1755247701231154,1.18547716621941,1.0661443241163757,1.1935657530618575,1.0666375505300032,1.160127629713101,1.10738057391845,1.135114762659339,1.1335791030495739,1.1837248092654804,False,False,False,False
U56,VOLCAP,XVOL,0.35,504,0.2740990990990991,0.7392277583390626,1.1073627483737178,1.1227860336721334,1.1322441516603925,-0.21815125816619674,-0.22229949020011963,-0.17552601143106206,1.1788006355151213,1.042828947042855,1.1935657893253167,1.066637548040218,1.160127655116059,1.1073805617284167,1.116618512160437,1.1335790975091629,1.183724794091202,False,False,False,False
U56,VOLCAP,XVOL,0.35,1260,0.24144144144144145,0.7332683418247087,1.1163538450882005,1.1227716334808064,1.1322385924162246,-0.2221140885544376,-0.22065896589241774,-0.17417911269113018,1.19759968634247,1.056785578263587,1.193526392669892,1.0666401779478958,1.1601000244003168,1.1073936989856334,1.1267484424554972,1.1335850330913444,1.1837411664145112,False,False,False,False
U56,VOLCAP,XVOL,0.5,504,0.37635135135135134,0.7357223322637818,1.0888417354835556,1.1227775798809025,1.1322409000133349,-0.21815125816619652,-0.22133479547379864,-0.1747338771411895,1.1583947774620598,1.026502270682602,1.193542631415213,1.066639110795506,1.1601114189232167,1.1073883085188838,1.1024468483892307,1.133582605500663,1.1837344444058764,False,False,False,False
U56,VOLCAP,XVOL,0.5,1260,0.345045045045045,0.72909658514682,1.0692352784068548,1.1227614713169443,1.132234615507743,-0.22327684106007595,-0.2195091424265122,-0.17323559013988443,1.2196049619593043,0.9512227096401976,1.1934987464611586,1.0666419334994695,1.160080615453336,1.1074027964860997,1.0282336008538397,1.1335890988928767,1.1837525256917047,False,False,False,False
U56,VOLCAP,DD,0.1,504,0.0918918918918919,0.7442134274536938,1.0511378109118419,1.1227979722247328,1.1322486770345326,-0.2331709632558986,-0.2236701296183069,-0.17665198468078092,1.193636677127316,0.9224185438561402,1.1935986589868113,1.066635233104656,1.160150659571961,1.1073694374467788,1.0029395295476498,1.1335740123274967,1.183710959543358,False,False,False,False
U56,VOLCAP,DD,0.1,1260,0.0677927927927928,0.739875219555035,1.1270453255081099,1.1227875893836337,1.1322447455361473,-0.2252588623320032,-0.22247758166414955,-0.17567227893476112,1.2122705522569603,1.063310396002598,1.1935700620610392,1.0666372531928359,1.1601306472793214,1.1073791244096838,1.1318701475825674,1.1335784431746794,1.183723005097362,False,False,False,False
U56,VOLCAP,DD,0.2,504,0.14144144144144144,0.7414013266446665,1.1505467872792223,1.12279125111496,1.1322461387745353,-0.16883949412656596,-0.2228972433580262,-0.1760169892155793,1.193636677127316,1.1083717968695876,1.1935801301354074,1.0666365518305332,1.1601376961437044,1.1073757277278102,1.1863287497815105,1.1335768941501683,1.1837187792170962,True,True,True,True
U56,VOLCAP,DD,0.2,1260,0.10945945945945947,0.7365902309780382,1.122724293154533,1.1227796776625951,1.132241710792257,-0.22525886233200343,-0.22157371831040718,-0.17493003500557125,1.2133263422424443,1.0562944458801686,1.193548368989086,1.0666387288497396,1.1601154435553267,1.107386396901369,1.1256125889975037,1.1335817421478354,1.1837320616252125,False,False,False,False
U56,VOLCAP,DD,0.35,504,0.22995495495495497,0.7388817195961536,1.1312619189184856,1.1227852012945219,1.1322438331734974,-0.16883949412656607,-0.22220429684286402,-0.1754478327278558,1.1923869147319688,1.0701639858694336,1.1935635052788116,1.0666377043758823,1.1601260545895815,1.1073813290973014,1.1520607275784256,1.1335794459750679,1.1837257494067808,False,False,False,True
U56,VOLCAP,DD,0.35,1260,0.19527027027027027,0.7337781130277464,1.1202461445541896,1.122772870664958,1.1322390732919612,-0.22525886233200343,-0.22079939025155104,-0.17429437014815874,1.2146421455252028,1.0512483553196759,1.1935297682452333,1.0666399577248584,1.1601023927879268,1.1073925807671723,1.1213114487045557,1.1335845303584684,1.1837397716532065,False,False,False,False
U56,VOLCAP,DD,0.5,504,0.3515765765765766,0.7355037783043251,1.1133231135009614,1.1227770511843704,1.1322406954098676,-0.16883949412656596,-0.22127462204396597,-0.1746844770484104,1.1613501152725616,1.066052418885925,1.1935411862078242,1.0666392065310903,1.1601104050158355,1.1073887894829122,1.146440532924601,1.1335828224465738,1.183735043981242,False,False,False,True
U56,VOLCAP,DD,0.5,1260,0.3195945945945946,0.726597867863771,1.1411050260636162,1.1227553522810214,1.1322321997751195,-0.179940046460334,-0.2188198858346604,-0.17267019884862034,1.2089255260476541,1.08702963137847,1.1934821621427638,1.0666429500931958,1.1600689701957507,1.1074082005486794,1.159243779569799,1.1335914978809285,1.1837592832157324,True,False,False,False
U56,WIDEN,BREADTH,0.1,504,0.08108108108108109,0.710809426229508,1.0879313019248678,1.0505269545949611,1.1227160277436659,-0.19349375028532823,-0.19368833160515675,-0.21445503721866266,1.0712602125520796,1.107792946136343,1.0809036610313982,1.0324902760761676,1.1933767280287795,1.066648751581415,1.1649530838749653,1.1011568081478424,1.13360600266195,False,False,True,True
U56,WIDEN,BREADTH,0.1,1260,0.05225225225225225,0.7307889344262294,1.0064852063852552,1.050478370571787,1.1227656028206356,-0.19349375028532867,-0.19873652898612126,-0.21997572901318663,1.028386057123787,0.9898986167833073,1.080932755029686,1.032382632255607,1.1935099664996913,1.0666412330278565,1.060954332809589,1.1010557659084186,1.1335874615155308,False,False,False,True
U56,WIDEN,BREADTH,0.2,504,0.13648648648648648,0.7138831967213114,1.058822305925391,1.0505196047295293,1.1227237644273933,-0.2002352845005697,-0.19446634427829268,-0.21530611956566292,1.0693747239224745,1.0579311782830128,1.080908257774329,1.0324738383990644,1.1933973286502149,1.0666477010568365,1.1183393417484766,1.1011413934710426,1.1336032627839017,False,False,False,False
U56,WIDEN,BREADTH,0.2,1260,0.10608108108108108,0.7346311475409835,1.0383823518390312,1.0504688232646793,1.1227749386011114,-0.19349375028532856,-0.19970493075459406,-0.22103433280302986,1.0108639891105435,1.0652146593281977,1.0809381003624217,1.0323617752234455,1.19353541400621,1.0666395875106545,1.1323370912869812,1.1010361569822846,1.1335836872881075,False,False,False,True
U56,WIDEN,BREADTH,0.35,504,0.2277027027027027,0.7231045081967212,1.029659910323172,1.0504972785835422,1.1227467463812804,-0.22131472989349765,-0.19679738605823593,-0.21785556001679962,1.1356837039908407,0.9570652768970141,1.0809217918067295,1.0324242416519485,1.193458919514968,1.0666443286838696,1.0469044178151412,1.1010948512120275,1.1335948071389585,False,False,False,False
U56,WIDEN,BREADTH,0.35,1260,0.20675675675675675,0.736936475409836,1.014861017658677,1.0504630550077148,1.1227805139330194,-0.21542476810589528,-0.20028559769849597,-0.22166902144507905,1.0214212665720526,1.0097422489609664,1.080941247019304,1.0323492398703547,1.193550657569033,1.0666385757241261,1.079008659351299,1.1010243686655314,1.1335813969340551,False,False,False,False
U56,WIDEN,BREADTH,0.5,504,0.3675675675675676,0.7315573770491802,0.9944302557092766,1.0504764665275093,1.122767475431453,-0.22525886233200387,-0.1989302717046939,-0.2201875278561366,1.06326703056731,0.9500381421514839,1.0809338325254194,1.0323784635294648,1.1935150594953798,1.0666409105263177,1.037390634375537,1.101051846900302,1.1335867134606359,False,False,False,False
U56,WIDEN,BREADTH,0.5,1260,0.3560810810810811,0.7384733606557375,0.977204150653612,1.0504591920085775,1.1227842184873964,-0.22131472989349754,-0.20067255315517862,-0.22209194921560982,1.0125376383155125,0.9466299830981989,1.0809433213984527,1.032340871004603,1.1935608093529368,1.0666378884128553,1.0333459634649333,1.1010164961882007,1.133579856713898,False,False,False,False
U56,WIDEN,SPYTR,0.1,504,0.07657657657657657,0.7123463114754097,1.052817169235142,1.050523287601847,1.1227199014141747,-0.19349375028532867,-0.19407740045780475,-0.21488065683945068,1.0747849814593684,1.0404182191823654,1.0809059656121593,1.0324820664703138,1.1933870325751479,1.0666482320460564,1.1033047272098082,1.101149109714345,1.133604638797242,False,False,False,True
U56,WIDEN,SPYTR,0.1,1260,0.05518018018018018,0.7277151639344261,1.0271270006601507,1.0504859629960432,1.1227580907770178,-0.19349375028532834,-0.19796124621020217,-0.2191281372595455,1.043132338618823,1.0163569196169941,1.0809284100474246,1.0323992943723221,1.193489580171203,1.0666424976153508,1.0853979693533065,1.1010714240053439,1.1335904274257416,False,False,False,True
U56,WIDEN,SPYTR,0.2,504,0.14436936936936937,0.715420081967213,1.0406518684252923,1.0505159095717935,1.1227276180217924,-0.19349375028532845,-0.1948551630872436,-0.21573142338259121,1.0861948651085895,1.0098451958699404,1.0809105399424268,1.032465596507527,1.1934076149455906,1.0666471618397804,1.0676560593611106,1.101133663723044,1.1336018781493726,False,False,False,True
