panel,book,cost,arm,kind,conv,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,gross,TO,IS_m_H1,IS_m_H2,IS_m_DD,IS_m_CAGR,m_H1,m_H2,m_OOS,m_DD,m_CAGR,pass4b,fail4b,n_fail,pass4b_oos,fail4b_oos,pass4a_v2,pass4a_v1,adm_P_S1,adm_P_ALL
u56,EWall,0.0,control,ctl,dg,0.133634373000306,1.1311466928246827,-0.22511403539334773,1.19733917049521,1.0790258371914427,0.12698689134786023,1.117067877001183,-0.12553577075083433,1.0115594191866326,0.13914970573908247,1.1428755510902837,-0.22511403539334796,0.7502297496579479,0.828443130785896,0.2071866641094432,0.2369205558967462,0.006835898920050765,0.022275327704336878,0.24071926305009694,0.24500966263987156,0.2608645665006005,-0.022810300189304966,0.02703805809433933,False,DD,1,False,DD,False,False,True,True
u56,EWall,0.0,g200-dg,gate,dg,0.08542212785980086,1.2163631667126533,-0.11966686612957456,1.2263856086966807,1.2100546124107636,0.07450669986662195,1.1008615016335033,-0.08440730436070332,0.8827044108437291,0.09451351142383047,1.3073368255508457,-0.11966686612957489,0.5323201549530464,3.1357134243871645,0.07478464790960626,0.2915219090034409,0.04796436531018178,-0.030204863776901403,0.2697657012515675,0.37603843785919244,0.42532584096116255,0.08263686907446821,-0.021174187046165818,False,CAGR,1,False,CAGR,False,True,False,True
u56,EWall,0.0,g200-rw,gate,rw,0.12403673612105526,1.163656227894182,-0.18479625802064736,1.2426222358986783,1.1073604546432108,0.11332105680975801,1.1442156773154815,-0.10200944561239278,1.1108878803277313,0.13295744914045926,1.181384785807125,-0.18479625802064714,0.750239381544619,7.61589883257433,0.14939804455306138,0.26856743476814615,0.030362224058492315,0.00860949316623466,0.2860023284535651,0.2733442800916396,0.2993738012174417,0.017507477183395403,0.017440421215088583,True,-,0,True,-,False,False,True,True
u56,EWall,0.0,band3-dg,gate,dg,0.08853001193364474,1.2306524494146924,-0.12029817082125316,1.2511216287670823,1.2157985127425868,0.07798691056713891,1.129945506757042,-0.07741918631848121,1.0073331208406433,0.09730828776460765,1.3096108938377817,-0.12029817082125305,0.5327528030004022,1.7745075608568108,0.10544249121988081,0.31396168210598674,0.05495248335240388,-0.02672465307638444,0.29450172132196917,0.3817823381910156,0.42759990924809854,0.08200556438278961,-0.018066302972321938,False,CAGR,1,False,CAGR,False,True,False,True
u56,EWall,0.0,band3-rw,gate,rw,0.12735538244648925,1.2027627320254797,-0.17597499959029206,1.2536561000673119,1.1695144912925872,0.11339321958426374,1.153418203160734,-0.09528598272654609,1.1900304361627063,0.13900938125811635,1.2423653467473756,-0.17597499959029217,0.7502480547350633,4.315175035199482,0.14457509941284252,0.30392588558789413,0.037085686944339,0.008681655940740385,0.2970361926221987,0.33549831674101604,0.36035436215769245,0.02632873561375071,0.020759067540522577,True,-,0,True,-,False,False,True,True
u56,EWall,0.0,abs12-dg,gate,dg,0.08936081483584313,1.1196785715156703,-0.14789881943020666,1.1925258185900087,1.0626159532029669,0.08061362332134125,1.0688568148661524,-0.09353096685151474,0.8618923340044112,0.09663270716797134,1.1597898239817115,-0.1478988194302061,0.5508016697911521,2.3454947542272433,-0.03828894433791996,0.3835372958396619,0.038840702819370354,-0.0240979403221821,0.23590591114489556,0.2285997786513957,0.2777788393920283,0.054404915773836104,-0.017235500070123547,False,CAGR,1,False,CAGR,False,False,False,True
u56,EWall,0.0,abs12-rw,gate,rw,0.12413115235087568,1.1190610718929643,-0.19816357887516156,1.278791451292385,1.0013448762117807,0.12117889836143769,1.1831637980336531,-0.122810667889099,0.9867131287883326,0.1265733440908452,1.0781446549905396,-0.19816357887516134,0.7502568456930838,5.305746372518426,0.19589316848162686,0.31261523604225316,0.009561001781786094,0.01646733471791434,0.32217154384727187,0.16732870166020952,0.19613367040085639,0.004140156328881206,0.01753483744490901,True,-,0,True,-,False,False,True,True
u56,EWall,0.0,vol60-dg,gate,dg,0.11742277552133706,1.1470691895080662,-0.16874520827831707,1.1688863151385909,1.1278703345044594,0.11040025562661016,1.082513788406428,-0.11876177424493606,0.9295941924791307,0.1232515235600542,1.2003373609218997,-0.16874520827831696,0.7198239210435405,1.388939269481807,0.21083244158820647,0.10764947400718872,0.013609895425949037,0.005688691983086802,0.2122664076934777,0.2938541599528882,0.3183263763322165,0.033558526925725696,0.01082646061537039,True,-,0,True,-,False,False,True,True
u56,EWall,0.0,vol60-rw,gate,rw,0.12415379112361724,1.142831173314193,-0.18283015283303894,1.1561519910389813,1.1320391671664929,0.11576243267345165,1.0746700387407782,-0.12175814737576618,0.9507571786238604,0.1311262413461438,1.1986828478732519,-0.18283015283303872,0.7502136943465015,1.8575951323325959,0.20207347435113354,0.1146960184332646,0.010613522295118916,0.0110508690299283,0.1995320835938681,0.2980229926149217,0.31667186328356867,0.019473582371003828,0.017557476217650567,True,-,0,True,-,False,False,True,True
u56,EWall,0.0,v1gate-dg,gate,dg,0.07682053281342105,1.1636469208792142,-0.10840062575247678,1.1199735846638497,1.2056585463550706,0.06500238060344476,0.99546373833125,-0.08597277047875806,0.7560810270678132,0.08667213016256792,1.3021517350942216,-0.10840062575247689,0.5191405075671773,3.293645200503715,0.009930669464432329,0.13475942073370595,0.04639889919212703,-0.03970918304007859,0.1633536772187365,0.37164237180349946,0.42014075050453836,0.09390310945156599,-0.029775782092545625,False,CAGR,1,False,CAGR,False,True,False,True
