leg,panel,depth,theta,gross,construction,cadence,mean_gross,book_CAGR,book_Sharpe,book_MaxDD,book_oSharpe,ctrl_CAGR,ctrl_Sharpe,ctrl_MaxDD,ctrl_oSharpe,book_beats_ctrl_Sharpe,book_beats_ctrl_CAGR,ctrl_passes_4a
A,B136,0.2,,0.75,DEGROSS,M,0.15259454162891314,0.03484858183485162,1.1099530944524463,-0.05902800895310267,1.0678041515142316,0.02395071545844063,0.8890499106949825,-0.057203433545316096,0.8820239235972316,True,True,False
A,B136,0.2,,1.0,DEGROSS,M,0.20334140908456708,0.04656699800277986,1.1107913441705826,-0.07818184181447085,1.0688767404207276,0.03187454778096033,0.8890499106949822,-0.0757697217705694,0.882023923597232,True,True,False
C,B136,,0.0,0.5,DEGROSS,M,0.35424579290357294,0.05727165018601221,1.125790487553491,-0.09457992543277516,1.1340237470155763,0.055295593819819855,0.8890499106949826,-0.12962483578776351,0.8820239235972317,True,True,False
C,B136,,-0.06,0.5,DEGROSS,W,0.426150576057713,0.06831261085981266,1.1450256554605596,-0.10924109991361908,1.1416043350554188,0.06637255547098397,0.8890499106949824,-0.15457154549585295,0.8820239235972315,True,True,False
A,SMALL439,0.05,,0.5,DEGROSS,D,0.02479795263760263,0.005509293387407688,0.7240263070672948,-0.013344146792704015,0.7752426918133766,0.0036365868807428647,0.861535097799573,-0.009436364628795713,0.8820106885412021,False,True,True
A,SMALL439,0.05,,0.5,DEGROSS,W,0.024846221289129528,0.005520065012256881,0.7253791853539701,-0.01379450517821934,0.7822244354323081,0.003643660786629699,0.8615350977995732,-0.009454679456388893,0.8820106885412019,False,True,True
A,SMALL439,0.05,,0.5,DEGROSS,M,0.024872864325579624,0.005567171497687484,0.7379651996254277,-0.01238706921220556,0.7938977454301458,0.003647565390357377,0.8615350977995729,-0.009464788675450864,0.8820106885412021,False,True,True
A,SMALL439,0.05,,0.5,DEGROSS,Q,0.025276340394084256,0.005062240823583197,0.6356816021668679,-0.012367207262100721,0.6800024109271958,0.0037066951419952865,0.861535097799573,-0.009617872732999189,0.8820106885412019,False,True,True
A,SMALL439,0.05,,0.75,DEGROSS,D,0.03719692895640394,0.008254039655373413,0.724093549419719,-0.01996522499505049,0.7753111337614395,0.005453091325797521,0.8615350977995734,-0.014134220472682979,0.882010688541202,False,True,True
A,SMALL439,0.05,,0.75,DEGROSS,W,0.03726811197663359,0.008270750730291487,0.7254774269105477,-0.020640558269602427,0.7823511136082911,0.005463516453481532,0.8615350977995734,-0.014161151898267277,0.8820106885412021,False,True,True
A,SMALL439,0.05,,0.75,DEGROSS,M,0.03730465862763665,0.00834227202639437,0.7380689419315462,-0.01855334967729927,0.7939745592911308,0.005468868887137823,0.861535097799573,-0.014174978805915672,0.8820106885412019,False,True,True
A,SMALL439,0.05,,0.75,DEGROSS,Q,0.03789188151611591,0.0075775080372302295,0.6361382976786516,-0.01850645282253638,0.6807050243832538,0.005554869066003887,0.8615350977995732,-0.014397130105616274,0.8820106885412019,False,True,True
A,SMALL439,0.05,,1.0,DEGROSS,D,0.04959590527520526,0.010992046455439164,0.7241601863725504,-0.026552451903574914,0.7753789849927105,0.007268378227424321,0.861535097799573,-0.018818510923637732,0.8820106885412021,False,True,True
A,SMALL439,0.05,,1.0,DEGROSS,W,0.04968920021382292,0.011015080230581953,0.7255754751919528,-0.02745262513359481,0.7824774690758547,0.007282032521565673,0.8615350977995729,-0.018853705983067126,0.8820106885412018,False,True,True
A,SMALL439,0.05,,1.0,DEGROSS,M,0.049733423193632206,0.011111634302322981,0.7381732104900749,-0.02470154754243814,0.79405170442751,0.0072885048050745915,0.8615350977995732,-0.018870388617455047,0.8820106885412018,False,True,True
A,SMALL439,0.05,,1.0,DEGROSS,Q,0.050492614058033,0.010082172515095023,0.6365863227638829,-0.024616301668012763,0.6813968480132568,0.007399614233506879,0.861535097799573,-0.01915675811755646,0.8820106885412019,False,True,True
A,SMALL439,0.1,,0.5,DEGROSS,D,0.04883289446998972,0.009255467826364994,0.7189404258805633,-0.024613904779854923,0.728410259451114,0.007156704227314847,0.8615350977995729,-0.018530639979985608,0.8820106885412021,False,True,True
A,SMALL439,0.1,,0.5,DEGROSS,W,0.04891520204307835,0.009660116144656339,0.7546751717271787,-0.024893337518944514,0.7996517870389402,0.007168750960654835,0.861535097799573,-0.01856169569510724,0.8820106885412021,False,True,True
A,SMALL439,0.1,,0.5,DEGROSS,M,0.0489245269137669,0.009244799363712808,0.7307588792587912,-0.023477142546240892,0.7401820247512225,0.007170115767609175,0.8615350977995733,-0.018565214052065904,0.8820106885412021,False,True,True
A,SMALL439,0.1,,0.5,DEGROSS,Q,0.04950051874752754,0.009048258492857952,0.6788925328908014,-0.022925488373670033,0.7139786219656409,0.0072544177438615964,0.861535097799573,-0.018782526027804725,0.882010688541202,False,True,True
A,SMALL439,0.1,,0.75,DEGROSS,D,0.07324934170498458,0.013854080778899824,0.7190687022999507,-0.03674879128913022,0.7285408096872825,0.010727943373159077,0.8615350977995729,-0.027717036836976017,0.8820106885412019,False,True,True
A,SMALL439,0.1,,0.75,DEGROSS,W,0.07336888301562815,0.014465434883860873,0.7547905624112965,-0.03717355709343095,0.7997841253969024,0.010745415906825873,0.8615350977995732,-0.0277618832045331,0.8820106885412021,False,True,True
A,SMALL439,0.1,,0.75,DEGROSS,M,0.07337224013413865,0.013842527156511908,0.730838328256244,-0.035116477526075385,0.7403237633441462,0.010745906592111831,0.8615350977995733,-0.02776314262179369,0.882010688541202,False,True,True
A,SMALL439,0.1,,0.75,DEGROSS,Q,0.07418173627768815,0.013535874166936246,0.6795817396409746,-0.03431761766400454,0.715121955364001,0.010864221957649356,0.8615350977995732,-0.028066794619859947,0.8820106885412017,False,True,True
A,SMALL439,0.1,,1.0,DEGROSS,D,0.09766578893997944,0.018432575917948446,0.7191942042255878,-0.048769848570026864,0.7286686876602421,0.014294249969435624,0.8615350977995729,-0.03685071586389366,0.8820106885412021,False,True,True
A,SMALL439,0.1,,1.0,DEGROSS,W,0.09782001147335945,0.019253624377295164,0.7549049648082035,-0.04934364249101808,0.7999152926610937,0.014316759986465533,0.8615350977995732,-0.036908239572051804,0.8820106885412018,False,True,True
A,SMALL439,0.1,,1.0,DEGROSS,M,0.09781059699110725,0.01842337524202553,0.7309187048333682,-0.046690004415378406,0.7404660968816216,0.014315385872994302,0.861535097799573,-0.03690472810969214,0.882010688541202,False,True,True
A,SMALL439,0.1,,1.0,DEGROSS,Q,0.0988182310588178,0.017998750046352985,0.6802460208090199,-0.045663056244106714,0.7162357253378169,0.0144624532499944,0.8615350977995733,-0.037280516150657195,0.8820106885412021,False,True,True
A,SMALL439,0.2,,0.5,DEGROSS,D,0.09694369697389137,0.014302157219068024,0.6322215593381302,-0.05698796009726903,0.6392934829650394,0.014188852155907927,0.861535097799573,-0.036581353617116785,0.8820106885412021,False,True,True
A,SMALL439,0.2,,0.5,DEGROSS,W,0.09706263233619798,0.015780900581548796,0.6984060569320332,-0.053205286571965216,0.7159468064146256,0.014206212475835756,0.8615350977995729,-0.03662572329751712,0.882010688541202,False,True,True
A,SMALL439,0.2,,0.5,DEGROSS,M,0.09699974824237381,0.013789750668347756,0.6235749581547827,-0.04550943359516069,0.6402788674131071,0.014197033656494495,0.8615350977995734,-0.03660226409638789,0.8820106885412018,False,False,True
A,SMALL439,0.2,,0.75,DEGROSS,D,0.14541554546083707,0.02133734989882674,0.6324649008400745,-0.08460208169671923,0.6395390848395653,0.02125385594228746,0.8615350977995732,-0.054560272431056545,0.882010688541202,False,True,True
A,SMALL439,0.2,,0.75,DEGROSS,W,0.14558180765655512,0.023573365306971183,0.698551715339032,-0.0791517348119174,0.7160871012122422,0.021278053761542015,0.861535097799573,-0.0546215829250527,0.8820106885412018,False,True,True
A,SMALL439,0.2,,0.75,DEGROSS,M,0.14545743726310667,0.020594470618328975,0.6240602723130922,-0.06787687837717937,0.6407809221314809,0.021259952903462276,0.8615350977995732,-0.05457572059425231,0.8820106885412021,False,False,True
A,SMALL439,0.2,,1.0,DEGROSS,D,0.19388739394778273,0.028291504073910012,0.6326963194471495,-0.1116362275906283,0.6397725706189886,0.028297745108291084,0.861535097799573,-0.07233066944671973,0.8820106885412021,False,False,True
A,SMALL439,0.2,,1.0,DEGROSS,W,0.1940932743630335,0.031296982202522416,0.6986927519486151,-0.10466029004148214,0.716222202960223,0.02832761683829177,0.8615350977995732,-0.07240570248983147,0.882010688541202,False,True,True
A,SMALL439,0.2,,1.0,DEGROSS,M,0.1938890285888782,0.027336970488368584,0.6245479724607905,-0.08998892093573407,0.6412846341119763,0.028297982284241074,0.8615350977995729,-0.07233126520592315,0.8820106885412019,False,False,True
A,SMALL439,0.3,,0.5,DEGROSS,D,0.14517960761147986,0.01949167506229066,0.6134013972594272,-0.08170637747062481,0.5832578223629431,0.021219517093943097,0.861535097799573,-0.054473264279985445,0.882010688541202,False,False,True
A,SMALL439,0.3,,0.5,DEGROSS,W,0.1453101694068571,0.01952595660018086,0.6188857668643328,-0.07647239497847869,0.6189244819926595,0.021238519370547104,0.8615350977995728,-0.05452141291105894,0.882010688541202,False,False,True
A,SMALL439,0.3,,0.75,DEGROSS,D,0.21776941141721978,0.028992201083595237,0.6137447391276601,-0.1207285593857832,0.583600983093091,0.03176015023331291,0.861535097799573,-0.08100931275828316,0.8820106885412021,False,False,True
