panel,signal,pick_trigger,pick_degross,pick_IS,pick_OOS,donothing_OOS,delta,pick_OOS_CAGR,pick_OOS_MaxDD,nothing_OOS_CAGR,nothing_OOS_MaxDD,cellmean_OOS,worst_OOS,best_OOS,rank_IS_OOS,spy_OOS,live_OOS,pick_keep4a,pick_keep4b,nothing_keep4b
U56,COMPOSITE3,OFF,0.25,1.1157639886864141,1.1831862943616596,1.1831862943616596,0.0,0.17284600189211563,-0.19127563591226437,0.17284600189211563,-0.19127563591226437,1.1533628641876608,0.9851093320730431,1.2266209469830145,0.2314136867879633,0.8747033226162612,1.2780694840193234,False,True,True
U56,M12_1,OFF,0.25,1.2493880256437486,1.1626426792240492,1.1626426792240492,0.0,0.17459418482389144,-0.20581279840258238,0.17459418482389144,-0.20581279840258238,1.1011317061237507,0.7399895385474213,1.1626426792240492,0.7689799304987585,0.8747033226162612,1.2780694840193234,False,False,False
B135,COMPOSITE3,OFF,0.25,1.144477050456314,1.024015074035567,1.024015074035567,0.0,0.1628665539757932,-0.20740302267849475,0.1628665539757932,-0.20740302267849475,0.9640098456020011,0.5812842295820083,1.024015074035567,0.7955537509911561,0.8769078511614361,1.1061149281164175,False,False,False
B135,M12_1,0.05,0.5,1.158667050221816,0.9603009387074679,1.000404204794137,-0.04010326608666914,0.12673099705709978,-0.15395137729610298,0.1649679563769757,-0.21731684213270808,0.9576314779260647,0.7451163350683728,1.000404204794137,0.4648329188715366,0.8769078511614361,1.1061149281164175,False,True,False
SMALL663,COMPOSITE3,OFF,0.25,0.6117006929163159,0.4534302580652866,0.4534302580652866,0.0,0.07086077006544778,-0.3581405418032817,0.07086077006544778,-0.3581405418032817,0.3008148517477484,-0.4051444742148524,0.4534302580652866,0.8625220002805437,0.8768941923019906,0.6517830906127121,False,False,False
SMALL663,M12_1,OFF,0.25,0.5734563238755297,0.48753241394473085,0.48753241394473085,0.0,0.07858050620696311,-0.350917246399574,0.07858050620696311,-0.350917246399574,0.3492738893467573,-0.11949169829575944,0.48753241394473085,0.7414847161572052,0.8768941923019906,0.6517830906127121,False,False,False
