panel,strict_empty,pool,pick_N,pick_gross,pick_J_IS,pick_OOS_CAGR,pick_OOS_Sharpe,pick_OOS_MaxDD,pick_pass4b,pick_pass4a,pick_CAGR,pick_Sharpe,pick_MaxDD,pick_H1,pick_H2,froz_gross,froz_OOS_Sharpe,froz_OOS_CAGR,froz_OOS_MaxDD,froz_pass4b,cert_OOS_Sharpe,cert_OOS_CAGR,inc_OOS_Sharpe,inc_OOS_CAGR,bestoos_N,bestoos_gross,bestoos_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,live_OOS_CAGR,live_OOS_Sharpe,live_OOS_MaxDD
U56,False,9,15,0.6,1.4374581421831039,0.15135588253417387,1.1952061659067943,-0.16378319333695412,True,False,0.13667839265817738,1.1712408784711537,-0.16378319333695424,1.259624044801793,1.1154339032562195,0.65,1.1833330620238236,0.14954770134796957,-0.16729674322524268,True,1.1833330620238236,0.14954770134796957,1.1837143680307356,0.17297636232876257,15,1.0,1.1965739122559154,0.1527838188994346,0.8745240617633456,-0.3371726770846233,0.09466489117832899,1.2778075576954295,-0.12054947716248854
B136,False,21,25,0.6,2.2422191163802756,0.1338627786793205,1.062936089076397,-0.17561300759838494,True,False,0.13082123973078974,1.0971452628780611,-0.17561300759838472,1.277545963687787,0.9576884977366711,0.6,1.0231349529428564,0.13044794722645037,-0.16839562437683508,True,1.0235965012476524,0.14131044934768133,1.0244937706927486,0.162993809626496,30,1.0,1.0677978378071238,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
SMALL,True,102,25,0.4,-2.271435896770119,0.036125190111413685,0.4097510605026647,-0.2022262234105855,False,False,0.045711372083166335,0.5241373322606758,-0.2022262234105855,0.778302315260357,0.3360024519899482,0.4,0.4527194790927945,0.04184714588983529,-0.20478320966858543,False,0.4538158345636328,0.06346505962487003,0.45424585897421693,0.07104749988706494,15,0.2,0.46649758654556334,0.15331706161492242,0.8767141873340053,-0.3371726770846233,0.044697858575210914,0.6516492954577333,-0.12176044561639543
