panel,stat,L,n_windows,window_days,gap,sd,gap_nested,sd_nested,level
U56,Q50,0.125,8,555,0.015193270547022755,0.02129187870270156,0.013696104971263834,0.016366466433717714,0.020558734415911814
U56,Q75,0.125,8,555,0.02357651477291578,0.03157124171904877,0.017659039066958704,0.02327787192352765,0.04656176612890636
U56,Q90,0.125,8,555,0.034411729423318216,0.03763263199307393,0.020575330080830012,0.027612435214089192,0.07503049315062191
U56,Q95,0.125,8,555,0.036294040093132224,0.03983148035874507,0.019256313666598093,0.029696996341826102,0.09284283396792253
U56,Q99,0.125,8,555,0.0351448864664571,0.0421121376702105,0.00881961325252402,0.031763430547191385,0.12166806863163604
U56,Q995,0.125,8,555,0.04030747480705855,0.04301746722203408,0.016616857760314283,0.032405084587013015,0.131663823712508
U56,Q100,0.125,8,555,0.043854641028887614,0.043585087314959615,0.017010820462738385,0.03227046689012556,0.14337405267276893
U56,K21,0.125,8,555,0.02635622074671684,0.021551113906979707,0.007080785499171238,0.014687510637677518,0.11364347437023224
U56,K63,0.125,8,555,0.044540348699082286,0.033115978193940986,0.017010820462738385,0.025797041330784833,0.14166728774802895
U56,K126,0.125,8,555,0.04407298281186266,0.039019666341181626,0.017010820462738385,0.03124590656353786,0.14337405267276893
U56,K252,0.125,8,555,0.043854641028887614,0.04247748266968513,0.017010820462738385,0.03199726113813513,0.14337405267276893
U56,KFULL,0.125,8,555,0.043854641028887614,0.043585087314959615,0.017010820462738385,0.03227046689012556,0.14337405267276893
U56,ULCER,0.125,8,555,0.015715337586666742,0.023146324343053956,0.010631613696348297,0.016950867266876186,0.04359639743786051
U56,CALMAR,0.125,8,555,0.4818068197876336,1.1928949721802513,0.4835059563754127,1.1479938785667594,1.1667986360793434
U56,Q50,0.25,4,1111,0.011511698636022888,0.018851665472140542,0.021328311605770645,0.02275440877133806,0.018862543070101156
U56,Q75,0.25,4,1111,0.021200749082436035,0.02978982412000902,0.021836074447816656,0.034931106121297274,0.04736505694124152
U56,Q90,0.25,4,1111,0.022475295349220298,0.03754684736177351,0.01920887821039219,0.042634582901987676,0.08055022352416544
U56,Q95,0.25,4,1111,0.0251196019922683,0.03987503453559613,0.01733613108350146,0.04550283685059564,0.0964398379483161
U56,Q99,0.25,4,1111,0.026338011531127043,0.041548059748852326,0.03207516333419638,0.04680460691364872,0.12247461169720374
U56,Q995,0.25,4,1111,0.03218547463823887,0.042107686714726,0.03048752106455406,0.04691234677440914,0.13465870316552364
U56,Q100,0.25,4,1111,0.043306650835117644,0.04311098224069223,0.04689801059930798,0.047412624859194626,0.15435848600574137
U56,K21,0.25,4,1111,0.027879875642444124,0.018239342444134596,0.027335074813735205,0.014808861413401639,0.1266354008892763
U56,K63,0.25,4,1111,0.04671768145452143,0.028820677500114543,0.04624374453966429,0.022369844914349384,0.15278241401822243
U56,K126,0.25,4,1111,0.043306650835117644,0.035442033969088856,0.04689801059930798,0.03220131234496641,0.15435848600574137
U56,K252,0.25,4,1111,0.043306650835117644,0.04063229753179501,0.04689801059930798,0.042820113321330795,0.15435848600574137
U56,KFULL,0.25,4,1111,0.043306650835117644,0.04311098224069223,0.04689801059930798,0.047412624859194626,0.15435848600574137
U56,ULCER,0.25,4,1111,0.011656383497072983,0.021848834165272744,0.01210417271074627,0.026003853772825523,0.044528416549647336
U56,CALMAR,0.25,4,1111,0.28244407681117195,0.6430668620314104,0.41557144386133005,0.5918229379976502,1.0443258383386311
U56,Q50,0.375,2,1667,0.0074055309130898195,0.016149705430101143,0.009455715181450053,0.013443957833153244,0.01484383121434435
U56,Q75,0.375,2,1667,0.01810458351616681,0.031835278786325416,0.01885880415890162,0.02416105502342072,0.044524746302672696
U56,Q90,0.375,2,1667,0.026310930651466502,0.0403622536847134,0.020880701559412185,0.03351984521702958,0.08439966655002454
U56,Q95,0.375,2,1667,0.023801714501244478,0.04310464828328065,0.017096315056102387,0.036472419767911726,0.10544841102352667
U56,Q99,0.375,2,1667,0.033941688459719024,0.04487696306817743,0.029561104636754265,0.03944061385744162,0.13801480417164785
U56,Q995,0.375,2,1667,0.04070755607456857,0.04546796761720574,0.03114742462497698,0.03999138748473691,0.14840570878119833
U56,Q100,0.375,2,1667,0.05880655959809139,0.046055083732837315,0.04689801059930798,0.04106352674457113,0.16539905774191088
U56,K21,0.375,2,1667,0.044952798469557076,0.024826761705287238,0.027335074813735205,0.013879606182591446,0.15446299058640262
U56,K63,0.375,2,1667,0.058479426568269544,0.02771523025476163,0.04624374453966429,0.022705053748634647,0.162246913766873
U56,K126,0.375,2,1667,0.05880655959809139,0.03691909925750571,0.04689801059930798,0.031136569515620677,0.16539905774191088
U56,K252,0.375,2,1667,0.05880655959809139,0.04215923108522845,0.04689801059930798,0.037178754543174104,0.16539905774191088
U56,KFULL,0.375,2,1667,0.05880655959809139,0.046055083732837315,0.04689801059930798,0.04106352674457113,0.16539905774191088
U56,ULCER,0.375,2,1667,0.01108419065164493,0.022589797405395677,0.009335282842169335,0.018414369200310494,0.045361452242857286
U56,CALMAR,0.375,2,1667,0.2644669256880479,0.4992986683116518,0.3355114143733876,0.5071179824285059,0.9204552092714585
U56,Q50,0.5,2,2223,0.008502059868575107,0.010528482401129814,0.005494522624103104,0.008891022634425573,0.018479191749535828
U56,Q75,0.5,2,2223,0.020775423538264143,0.022223471940129084,0.015077084289788212,0.020171753842811235,0.048899476207456244
U56,Q90,0.5,2,2223,0.024646328658281542,0.033020240695435854,0.01531843814350678,0.029589063117103406,0.0839761550042063
U56,Q95,0.5,2,2223,0.020756396232913504,0.0365534711180312,0.015811978051488276,0.032631938712172175,0.10332146514618878
U56,Q99,0.5,2,2223,0.02810658280985781,0.0388363469229598,0.02863305487091125,0.03539741736818091,0.1354584408463415
U56,Q995,0.5,2,2223,0.036041083344749994,0.039179573537369436,0.030208293942076636,0.035364054555162575,0.1435844293851073
U56,Q100,0.5,2,2223,0.05880655959809117,0.039354096879486836,0.04689801059930798,0.038204550551045616,0.16539905774191072
U56,K21,0.5,2,2223,0.044952798469557076,0.024219179848694768,0.027335074813735205,0.013712840502830927,0.15446299058640245
U56,K63,0.5,2,2223,0.05847942656826932,0.024330100558049683,0.04624374453966429,0.02177540978308943,0.16224691376687284
U56,K126,0.5,2,2223,0.05880655959809117,0.03117532944601959,0.04689801059930798,0.030644414893368464,0.16539905774191072
U56,K252,0.5,2,2223,0.05880655959809117,0.03630989707933677,0.04689801059930798,0.03630130353096152,0.16539905774191072
U56,KFULL,0.5,2,2223,0.05880655959809117,0.039354096879486836,0.04689801059930798,0.038204550551045616,0.16539905774191072
U56,ULCER,0.5,2,2223,0.011202601164014853,0.01708578907644914,0.0069864342755872125,0.015302148853078845,0.04644196666983484
U56,CALMAR,0.5,2,2223,0.27093566276563474,0.4067109484610961,0.29127218504089114,0.4292457235208292,0.9669951470357578
U56,Q50,0.625,1,2779,0.006458297594197027,0.007959068911293997,0.006458297594197027,0.009116847445159977,0.01522576961569333
U56,Q75,0.625,1,2779,0.013248220495159446,0.01920407769506357,0.013248220495159446,0.02219013756502601,0.04495720461960695
U56,Q90,0.625,1,2779,0.021819589310172763,0.030892857589550956,0.021819589310172763,0.03289091703743423,0.08855574221321054
U56,Q95,0.625,1,2779,0.025330769666550138,0.03548430913541936,0.025330769666550138,0.038964381243551935,0.10564871327897912
U56,Q99,0.625,1,2779,0.03604264652511911,0.03973983572979833,0.03604264652511911,0.044234744627887145,0.13247127104715634
U56,Q995,0.625,1,2779,0.046172924851599684,0.04040057022881573,0.046172924851599684,0.04474783746273891,0.14350248731452775
U56,Q100,0.625,1,2779,0.0878540913177418,0.04188323855447947,0.0878540913177418,0.045284379847727936,0.1910439588397438
U56,K21,0.625,1,2779,0.041442911148479644,0.009315348696705703,0.041442911148479644,0.011776258128194082,0.12689208076786063
U56,K63,0.625,1,2779,0.0878540913177418,0.02477683936111122,0.0878540913177418,0.027489679106631627,0.1910439588397438
U56,K126,0.625,1,2779,0.0878540913177418,0.034031925200165396,0.0878540913177418,0.03555589983723093,0.1910439588397438
U56,K252,0.625,1,2779,0.0878540913177418,0.03969268511366295,0.0878540913177418,0.041284655663959745,0.1910439588397438
U56,KFULL,0.625,1,2779,0.0878540913177418,0.04188323855447947,0.0878540913177418,0.045284379847727936,0.1910439588397438
U56,ULCER,0.625,1,2779,0.009102663881361842,0.015893272550354845,0.009102663881361842,0.01754174626051766,0.04597232874299762
U56,CALMAR,0.625,1,2779,0.3221668353888466,0.3242778356383523,0.3221668353888466,0.3740361055138803,0.7448958883549899
U56,Q50,0.75,1,3335,0.006247360206796615,0.008486356611813425,0.006247360206796615,0.007147327625668078,0.01523761894667286
U56,Q75,0.75,1,3335,0.013269196127586258,0.01920454546767677,0.013269196127586258,0.01786136673336436,0.044199304409718254
U56,Q90,0.75,1,3335,0.01561131902391151,0.03160179344873661,0.01561131902391151,0.03182663299148855,0.08566502631964136
U56,Q95,0.75,1,3335,0.020171350868309984,0.03709316712492112,0.020171350868309984,0.037649548723024666,0.10477538841206276
U56,Q99,0.75,1,3335,0.04932040996304056,0.04020012769733312,0.04932040996304056,0.040696805828315356,0.13996757489956685
U56,Q995,0.75,1,3335,0.038338012368348384,0.040691672553614965,0.038338012368348384,0.04150307706761712,0.15617074498360042
U56,Q100,0.75,1,3335,0.07071510859687435,0.042791737977097795,0.07071510859687435,0.04380889974734991,0.19127563591226449
U56,K21,0.75,1,3335,0.06257052212537828,0.03374344290864533,0.06257052212537828,0.03218059561203619,0.19127563591226449
U56,K63,0.75,1,3335,0.07071510859687435,0.026895980874895954,0.07071510859687435,0.028884756409825175,0.19127563591226449
U56,K126,0.75,1,3335,0.07071510859687435,0.03356772325543915,0.07071510859687435,0.03447566163193983,0.19127563591226449
U56,K252,0.75,1,3335,0.07071510859687435,0.039294330604403405,0.07071510859687435,0.04028947964005224,0.19127563591226449
U56,KFULL,0.75,1,3335,0.07071510859687435,0.042791737977097795,0.07071510859687435,0.04380889974734991,0.19127563591226449
U56,ULCER,0.75,1,3335,0.006967919337331617,0.015948230132351315,0.006967919337331617,0.015582778769522132,0.04576797362884911
U56,CALMAR,0.75,1,3335,0.2077119174242229,0.2780119096207078,0.2077119174242229,0.2819547781988371,0.7806804962210111
U56,Q50,0.875,1,3891,0.007242277654420537,0.007720320466830331,0.007242277654420537,0.008908051697239579,0.01804780048414989
U56,Q75,0.875,1,3891,0.014585107637335615,0.01784758795409197,0.014585107637335615,0.021059648063636752,0.05334833263760336
U56,Q90,0.875,1,3891,0.018597470000495275,0.0342248342248914,0.018597470000495275,0.03248433494581804,0.08973210308823709
U56,Q95,0.875,1,3891,0.025035930280181584,0.03906325113772126,0.025035930280181584,0.03870407507235348,0.10648569440639927
U56,Q99,0.875,1,3891,0.027192468124305563,0.04309900056401688,0.027192468124305563,0.04287105304923061,0.13594789018014836
U56,Q995,0.875,1,3891,0.032021746395490464,0.043195221260879026,0.032021746395490464,0.04303210846790051,0.1523196389027619
U56,Q100,0.875,1,3891,0.07071510859687435,0.04364882564499341,0.07071510859687435,0.04364589947773241,0.19127563591226449
U56,K21,0.875,1,3891,0.06257052212537828,0.03437687137984028,0.06257052212537828,0.032370309493740215,0.19127563591226449
U56,K63,0.875,1,3891,0.07071510859687435,0.02934410754660466,0.07071510859687435,0.029554792279148902,0.19127563591226449
U56,K126,0.875,1,3891,0.07071510859687435,0.03326616244921971,0.07071510859687435,0.03265974590045449,0.19127563591226449
U56,K252,0.875,1,3891,0.07071510859687435,0.0391208458659523,0.07071510859687435,0.03946752029700699,0.19127563591226449
U56,KFULL,0.875,1,3891,0.07071510859687435,0.04364882564499341,0.07071510859687435,0.04364589947773241,0.19127563591226449
U56,ULCER,0.875,1,3891,0.009063374290208537,0.016199632330611505,0.009063374290208537,0.01697358686095514,0.04855076028456091
U56,CALMAR,0.875,1,3891,0.20854322340863418,0.2702079396999709,0.20854322340863418,0.26022917385755545,0.785298565199562
U56,Q50,1.0,1,4447,0.007136223741135539,0.007698300484835533,0.007136223741135539,0.008243267513392596,0.01638138285502
U56,Q75,1.0,1,4447,0.013009107173801715,0.016673389097330227,0.013009107173801715,0.01968794492485863,0.04980096568079312
U56,Q90,1.0,1,4447,0.017767488262155823,0.027345533661514917,0.017767488262155823,0.03215840466984665,0.08823751941432226
U56,Q95,1.0,1,4447,0.020214283128403246,0.03230399080222722,0.020214283128403246,0.03811147607540015,0.104400427139896
U56,Q99,1.0,1,4447,0.01880986487722841,0.03622487258200007,0.01880986487722841,0.04382849737392862,0.13412607806938945
U56,Q995,1.0,1,4447,0.027565156294714344,0.036103788131696686,0.027565156294714344,0.04366673694133919,0.15179398746816783
U56,Q100,1.0,1,4447,0.07071510859687435,0.03575902934462209,0.07071510859687435,0.042697725860362495,0.19127563591226449
U56,K21,1.0,1,4447,0.06257052212537828,0.031413162639647337,0.06257052212537828,0.0327491006569221,0.19127563591226449
U56,K63,1.0,1,4447,0.07071510859687435,0.022054647550073567,0.07071510859687435,0.02658404535416029,0.19127563591226449
U56,K126,1.0,1,4447,0.07071510859687435,0.028528728734887366,0.07071510859687435,0.03172018025201365,0.19127563591226449
U56,K252,1.0,1,4447,0.07071510859687435,0.032976570251694426,0.07071510859687435,0.03692245355622752,0.19127563591226449
U56,KFULL,1.0,1,4447,0.07071510859687435,0.03575902934462209,0.07071510859687435,0.042697725860362495,0.19127563591226449
U56,ULCER,1.0,1,4447,0.008363589011201565,0.013842845473649354,0.008363589011201565,0.0166104867391823,0.047098038672403454
U56,CALMAR,1.0,1,4447,0.22741322763869942,0.22667463357035283,0.22741322763869942,0.2577422104334418,0.8250626613466923
B135,Q50,0.125,8,555,0.019231841932712115,0.02504929879284282,0.0057415219651320015,0.021887016686690845,0.02028105883677285
B135,Q75,0.125,8,555,0.033350791881895395,0.03693536555614685,0.015683016704387376,0.03035279673524252,0.043117290753453844
B135,Q90,0.125,8,555,0.04569717943103822,0.043318681535303535,0.015663668198305447,0.036496199563434036,0.08216234224816016
B135,Q95,0.125,8,555,0.04390713089312091,0.044710395509693,0.01680017282087648,0.038768323315383886,0.0993590244160763
B135,Q99,0.125,8,555,0.036199821126651856,0.04640224273803452,0.021296009239585148,0.04045127576052745,0.12830142341398423
B135,Q995,0.125,8,555,0.04218082695929986,0.047002114602675095,0.01863927672200287,0.0409755471705323,0.13826900502274353
B135,Q100,0.125,8,555,0.04694026083940213,0.04746027612179633,0.017377596474787205,0.04129410404484961,0.1533690811184354
B135,K21,0.125,8,555,0.03278960581450707,0.021158601477249794,0.023493564506003706,0.020769864741171224,0.11984538938366524
B135,K63,0.125,8,555,0.04738502677216247,0.035349784475247725,0.017377596474787205,0.03192029284712757,0.15295822945328186
B135,K126,0.125,8,555,0.04694026083940213,0.0423299100802999,0.017377596474787205,0.03913939151988887,0.1533690811184354
B135,K252,0.125,8,555,0.04694026083940213,0.04607319903648821,0.017377596474787205,0.04024246646825086,0.1533690811184354
