pass_set,distance,frame,reference,n_pass,n_files,n_frames,mean,median,p75,p90,max,share_zero,share_is_best,share_ge_1,share_ge_2,share_ge_5,mean_frame_n,frame_median,frame_mean,frame_p90,frame_share_is_best
PS_LEADER,D_CAGR,F_GROUP,B_ALL,120893,696,18561,2.7959550092545022,1.8958001396368205,3.81077931966234,5.857218662775192,43.69301270647008,0.11980015385506192,0.1197753385224951,0.6831909208969915,0.48262513131446816,0.14910706161647078,397.8941129759374,0.55992967302958,1.8884761414409301,5.780953249946299,0.4672775538423817
PS_LEADER,D_CAGR,F_GROUP,B_PASS,120893,696,18561,1.5684724561844612,1.17174319646704,2.3790310668654806,3.772151448273499,12.81488860037639,0.16537764800277932,0.1197753385224951,0.55268708692811,0.31082858395440593,0.03321118675192112,397.8941129759374,0.2627189337056801,0.5058767985792928,1.2738955622132204,0.4672775538423817
PS_LEADER,D_CAGR,F_FILE,B_ALL,129463,874,874,8.516071970412138,6.686256199497769,12.13197167537064,14.413414711736817,64.13783006600751,0.008705189899816937,0.008705189899816937,0.962970115013556,0.9231286158979786,0.6971489923762002,20528.912052092102,5.827973423392093,8.097812605142497,17.548578917150007,0.049337371277573996
PS_LEADER,D_CAGR,F_FILE,B_PASS,129463,874,874,5.12265791980132,4.60922754640774,6.982967719356424,10.108088192032081,41.622540322418836,0.018839359508122013,0.008705189899816937,0.9253377412851548,0.8409815931965118,0.4318453921197562,20528.912052092102,2.403375192441432,2.6854290212099716,5.523042398530612,0.049337371277573996
PS_LEADER,D_SHARPE,F_GROUP,B_ALL,120893,696,18561,0.10336667138734243,0.07815706122604582,0.14829902434219133,0.22668216378586958,2.7228767661734636,0.1285930533612368,0.1281546491525564,,,,397.8941129759374,0.020533637477263667,0.0386209991768665,0.0845391959177968,0.48023663470911543
PS_LEADER,D_SHARPE,F_GROUP,B_PASS,120893,696,18561,0.09037464566425514,0.07170457333833902,0.13842135563917113,0.2116956039131998,0.6967471434246307,0.1657002473261479,0.1281546491525564,,,,397.8941129759374,0.013837074904830216,0.029134350092136368,0.07769787246572402,0.48023663470911543
PS_LEADER,D_SHARPE,F_FILE,B_ALL,129463,874,874,0.24085712403345438,0.22828734987093346,0.2976106372922196,0.37364766323092186,2.961041454030699,0.014050346431026626,0.014050346431026626,,,,20528.912052092102,0.10129623501477325,0.12420155546100349,0.22469710855310532,0.06495099154450963
PS_LEADER,D_SHARPE,F_FILE,B_PASS,129463,874,874,0.21328897381753323,0.20978766895704348,0.28144938575547995,0.35137462782410606,2.7063999520827844,0.01888570479596487,0.014050346431026626,,,,20528.912052092102,0.08336698181346058,0.09610233361501946,0.1992353411242372,0.06495099154450963
PS_LEADER,D_RANK,F_GROUP,B_ALL,120893,696,18561,0.3796230455754459,0.3586337760910816,0.5605095541401274,0.7749419953596288,1.0,0.1197753385224951,0.1197753385224951,,,,397.8941129759374,0.25,0.3043316511285544,0.5555555555555556,0.4672775538423817
PS_LEADER,D_RANK,F_GROUP,B_PASS,120893,696,18561,0.3796230455754459,0.3586337760910816,0.5605095541401274,0.7749419953596288,1.0,0.1197753385224951,0.1197753385224951,,,,397.8941129759374,0.25,0.3043316511285544,0.5555555555555556,0.4672775538423817
PS_LEADER,D_RANK,F_FILE,B_ALL,129463,874,874,0.3445491403306928,0.33956902675822875,0.4930109558142348,0.6054694463621059,1.0,0.008705189899816937,0.008705189899816937,,,,20528.912052092102,0.33184306394763463,0.3329418657108168,0.5707692307692308,0.049337371277573996
PS_LEADER,D_RANK,F_FILE,B_PASS,129463,874,874,0.3445491403306928,0.33956902675822875,0.4930109558142348,0.6054694463621059,1.0,0.008705189899816937,0.008705189899816937,,,,20528.912052092102,0.33184306394763463,0.3329418657108168,0.5707692307692308,0.049337371277573996
PS_ALL,D_CAGR,F_GROUP,B_ALL,125653,730,19739,2.9479484537269967,1.932055701501259,3.91259203710346,6.12291134459697,57.623499334702146,0.12244832992447455,0.12242445464891408,0.6837560583511735,0.48848813796725904,0.16034635066413058,385.1396464867532,0.5789353366708396,2.052689622416983,6.471025193864881,0.45468691177575565
PS_ALL,D_CAGR,F_GROUP,B_PASS,125653,730,19739,1.5949116087011854,1.1610646540853504,2.388980727160689,3.814781488021434,30.294819009012798,0.17180648293315717,0.12242445464891408,0.5490835873397372,0.31111075740332506,0.03746030735438072,385.1396464867532,0.22061713229235488,0.5048127196819513,1.2738955622132204,0.45468691177575565
PS_ALL,D_CAGR,F_FILE,B_ALL,135634,920,920,9.528994688638601,6.8424669610937,12.383669821408,16.091639529714016,80.44364611187625,0.008390226639338218,0.008390226639338218,0.9631729507350665,0.9227553563265848,0.7002816402966807,20200.340172818025,5.827973423392093,8.196361835889418,18.69669525942833,0.04925377211667861
PS_ALL,D_CAGR,F_FILE,B_PASS,135634,920,920,5.5816870898040225,4.614676797676545,7.1462942686182,10.257453795748903,53.869511460050504,0.01883745963401507,0.008390226639338218,0.9248123626819235,0.8400179895896309,0.43368182019257706,20200.340172818025,2.390586170809215,2.7138145450118887,5.449507643640473,0.04925377211667861
PS_ALL,D_SHARPE,F_GROUP,B_ALL,125653,730,19739,0.10372858283458565,0.07482306507136549,0.1456525902144692,0.22576773161622357,2.7228767661734636,0.13149705936189346,0.13106730440180497,,,,385.1396464867532,0.01755783310449799,0.03773018816763163,0.08361702722243396,0.4701580328438038
PS_ALL,D_SHARPE,F_GROUP,B_PASS,125653,730,19739,0.09117281156302695,0.06847887794703245,0.1364060864865857,0.21072385188774675,2.3717638353197223,0.17213277836581697,0.13106730440180497,,,,385.1396464867532,0.011938189674432054,0.02872190995705725,0.07640116816476739,0.4701580328438038
PS_ALL,D_SHARPE,F_FILE,B_ALL,135634,920,920,0.27167039515663,0.22807177190586775,0.3002457185831231,0.3861736227996007,3.1744536799446825,0.014059896486131795,0.014059896486131795,,,,20200.340172818025,0.10129623501477325,0.1268275580442964,0.22456395853648092,0.06693078016259303
PS_ALL,D_SHARPE,F_FILE,B_PASS,135634,920,920,0.24526257822299416,0.2098180867095214,0.2841514708371617,0.3642616849041108,3.1721933150232746,0.018881696329828803,0.014059896486131795,,,,20200.340172818025,0.08345796688374257,0.09998156647673923,0.19972238290098643,0.06693078016259303
PS_ALL,D_RANK,F_GROUP,B_ALL,125653,730,19739,0.3802684309792327,0.3614457831325301,0.56,0.7777777777777778,1.0,0.12242445464891408,0.12242445464891408,,,,385.1396464867532,0.25,0.3141835346775684,0.5714285714285714,0.45468691177575565
PS_ALL,D_RANK,F_GROUP,B_PASS,125653,730,19739,0.3802684309792327,0.3614457831325301,0.56,0.7777777777777778,1.0,0.12242445464891408,0.12242445464891408,,,,385.1396464867532,0.25,0.3141835346775684,0.5714285714285714,0.45468691177575565
PS_ALL,D_RANK,F_FILE,B_ALL,135634,920,920,0.3420277703245216,0.3355432216791621,0.489268526348946,0.6036818339701285,1.0,0.008390226639338218,0.008390226639338218,,,,20200.340172818025,0.33018818867036326,0.33033079824066036,0.5692307692307692,0.04925377211667861
PS_ALL,D_RANK,F_FILE,B_PASS,135634,920,920,0.3420277703245216,0.3355432216791621,0.489268526348946,0.6036818339701285,1.0,0.008390226639338218,0.008390226639338218,,,,20200.340172818025,0.33018818867036326,0.33033079824066036,0.5692307692307692,0.04925377211667861
