panel,k,q,book,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,keep4a,keep4b,fails4b,spy_Sharpe,spy_CAGR,spy_MaxDD,spy_OOS_Sharpe
k20~q0.250~s100,20,0.25,EWall,0.08418608794633586,0.6589554389795088,-0.3736175207673975,1.0199816563502981,0.39468329399959495,0.4678007796468618,0.05924380939630636,-0.3736175207673976,False,False,"H2,OOS,DD,CAGR",0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316
k20~q0.250~s100,20,0.25,CAND10,0.0918556604518761,0.6867263700983877,-0.3719319782558892,0.9862087767169638,0.4698226784705837,0.5224047188476755,0.0705556368897784,-0.37193197825588975,False,False,"H2,OOS,DD,CAGR",0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316
k20~q0.250~s100,20,0.25,CAND20,0.08513460989525234,0.6653714439066312,-0.3736175207673972,1.0319572527902907,0.3966842135315217,0.472055138763723,0.059901753397510804,-0.37361752076739785,False,False,"H2,OOS,DD,CAGR",0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316
k20~q0.250~s101,20,0.25,EWall,0.09473548316886315,0.8230299882878221,-0.24555254950345895,1.0575324154807533,0.6274724415332861,0.6728337267135608,0.07695170357472825,-0.24555254950345828,False,False,"H2,OOS,DD,CAGR",0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316
k20~q0.250~s101,20,0.25,CAND10,0.09488233767421606,0.8038667909687592,-0.2540887321818951,1.0468932034925271,0.5968596036025579,0.6403088497195701,0.07435972946707947,-0.25408873218189454,False,False,"H2,OOS,DD,CAGR",0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316
k20~q0.250~s101,20,0.25,CAND20,0.09470738900481601,0.8234144434005095,-0.24555254950345795,1.0575324154807533,0.6278071692384826,0.6732205270295248,0.07690699709335846,-0.24555254950345873,False,False,"H2,OOS,DD,CAGR",0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316
k20~q0.250~s102,20,0.25,EWall,0.11041189422872799,0.9727930609160982,-0.2467230381334048,1.1928001753898108,0.7701549875669845,0.8393470435198055,0.09454104004505237,-0.24672303813340501,False,False,"H2,OOS,DD",0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316
k20~q0.250~s102,20,0.25,CAND10,0.12378686568269259,1.0110849306990186,-0.2729562441502126,1.2439668036770462,0.7943685273660009,0.8720824139445085,0.10581464348668512,-0.2729562441502119,False,False,"H2,OOS,DD",0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316
k20~q0.250~s102,20,0.25,CAND20,0.11055512857207783,0.9731758280924867,-0.24672303813340501,1.1928001753898108,0.7712761292727138,0.840155997861491,0.09476943325583997,-0.24672303813340413,False,False,"H2,OOS,DD",0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316
k20~q0.250~s103,20,0.25,EWall,0.08750963031006886,0.6911831096833886,-0.32438593005297844,0.7981544622468694,0.6053848993380087,0.6888362897414687,0.08954353380181224,-0.3243859300529791,False,False,"H1,H2,OOS,DD,CAGR",0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316
