panel,dial,dial_class,heldout,leg,value,is_default,turnover,sh_full_0,cagr_full_0,dd_full_0,h1_0,h2_0,sh_is_0,sh_oos_0,cagr_oos_0,dd_oos_0,sh_full_10,cagr_full_10,dd_full_10,h1_10,h2_10,sh_is_10,sh_oos_10,cagr_oos_10,dd_oos_10,p4a_full,p4b_full,p4a_oos,p4b_oos,sh_full_25,cagr_full_25,dd_full_25,h1_25,h2_25,sh_is_25,sh_oos_25,cagr_oos_25,dd_oos_25,sh_full_50,cagr_full_50,dd_full_50,h1_50,h2_50,sh_is_50,sh_oos_50,cagr_oos_50,dd_oos_50
u56,n,SELECTION,False,FULL,5,False,18.58264697121507,1.0488396748355866,0.18957117210494,-0.21997651044523236,0.9938590435286344,1.1024373100656522,1.0200046197079284,1.0735735031916787,0.20716360546890278,-0.21997651044523225,0.946499315327678,0.16769079565265876,-0.22496961386302794,0.8806234620119,1.0084041621171957,0.9086294323896805,0.9770610038329568,0.1848898387810316,-0.2249696138630275,False,False,False,False,0.7925328256756459,0.1356019261284036,-0.23487047494777868,0.7103206230077763,0.8669034991073373,0.7410746307835442,0.8318599938232472,0.1522263942571629,-0.23487047494777813,0.5353568498009356,0.0840155591820062,-0.26536707093243184,0.4261618248965729,0.6303730012058175,0.4613442382435205,0.5892509564583162,0.09972239230339563,-0.26536707093243195
u56,n,SELECTION,False,FULL,10,False,14.404462797920258,1.087544635862841,0.1580979693987501,-0.17473582301618473,1.0608392925451084,1.1169439152533711,1.0338302785088918,1.1293324488334544,0.17436028152112648,-0.17473582301618484,0.9883030098365935,0.14155260085818644,-0.17538177907122454,0.9533750412390418,1.024028110322161,0.9279647667376265,1.034450615939594,0.15742203313386582,-0.17538177907122443,False,False,False,True,0.8389842678768304,0.11716594996166152,-0.1763502331084914,0.7916815511956323,0.8842294251225652,0.7686801547598525,0.8916923897043056,0.13246070930809717,-0.17635023310849152,0.5894164699279689,0.07764603287698524,-0.20717446650718774,0.5215275095382911,0.6505144791163592,0.5025485238783737,0.6530405494173496,0.09202090500167581,-0.17796304312760203
u56,n,SELECTION,False,FULL,15,False,11.796097164976478,1.1974068069672212,0.159069251384653,-0.20298215912175488,1.271626466988021,1.1428322456369049,1.218661695302597,1.1863082715224162,0.1662367513560492,-0.20298215912175466,1.1071318556071388,0.14548691196414443,-0.20492212046022307,1.1717601524257846,1.0600532230076485,1.1190308905621391,1.1023812079006026,0.15283020180682283,-0.20492212046022362,False,False,False,False,0.9713696009349212,0.12540415416009743,-0.20782625812699496,1.0214965134243756,0.9356087736045506,0.9691465204971506,0.9761923563745898,0.1330017799062675,-0.20782625812699485,0.744540873826371,0.09269387683955532,-0.21265103377875683,0.7703163398456649,0.7277605524642362,0.7186614704921559,0.7653898937264904,0.1006912024028348,-0.21265103377875672
u56,n,SELECTION,False,FULL,20,True,9.736333572618276,1.2521433080236435,0.15604055273422945,-0.19403000049526498,1.3239448965505056,1.1978166129969567,1.2647273044086826,1.2459628667107068,0.16263233441878233,-0.19403000049526464,1.1722042536095065,0.1448456117780752,-0.1954636590522868,1.2381156877833255,1.1224909084061712,1.1794130106463176,1.169741359303009,0.15140237984815053,-0.1954636590522867,False,True,False,True,1.052035152983899,0.12825126879833548,-0.1976115731480601,1.1090202498350463,1.0093025869053276,1.0511135535895986,1.055189096103777,0.13475552162333626,-0.19761157314806,0.8513196560229217,0.10111412929988006,-0.2011845726095547,0.8932404077042289,0.8203451397646362,0.8367150964319261,0.8639134079673304,0.10753089881066313,-0.2011845726095547
u56,n,SELECTION,False,FULL,30,False,6.968854059904406,1.2355278942130028,0.14183507612897572,-0.18191197670375892,1.2708512665483436,1.2089524138867078,1.2015172741298679,1.2621993980852628,0.14957883341493394,-0.18191197670375892,1.1736472978584715,0.13390993868522316,-0.1832691110842508,1.2070339665332728,1.1485657245264789,1.1387581207517214,1.2009358898988918,0.14146094052114,-0.18326911108425092,False,True,False,True,1.0806536586088435,0.12212271942114761,-0.1853024471425303,1.1111090730658715,1.0578324538723227,1.0444315303869818,1.1088776731804948,0.12938870983967465,-0.18530244714253052,0.9253273855767132,0.10274237863684355,-0.18868503760033828,0.9508299942702094,0.9063234170279488,0.8868401889770046,0.9551386833116617,0.10954417353246515,-0.18868503760033828
u56,n,SELECTION,False,FULL,40,False,4.714115373002674,1.2518686817256937,0.13784928468135083,-0.1764473301135806,1.3560262794038072,1.1626633339954955,1.2783282124853343,1.2316685254267272,0.13802938013353483,-0.1764473301135805,1.208149798937222,0.13250041337207863,-0.1776018368034138,1.3150314946272201,1.1163951489455448,1.238656133049672,1.1848103260298395,0.13218701592194781,-0.17760183680341357,False,True,False,True,1.1424736477500173,0.12452289871393107,-0.17933240290222363,1.2534618860375766,1.0468840575497722,1.1790797247963103,1.1144053353113006,0.12347796924599819,-0.17933240290222352,1.0328029215817491,0.11134825043507779,-0.1822134970322249,1.1506726008746133,0.9308077725968966,1.07963377344684,0.9968173213728105,0.10910705447223168,-0.18221349703222534
u56,n,SELECTION,False,FULL,60,False,1.8455565746487859,1.2155758948487088,0.13040362367435776,-0.18253363298299408,1.3060909321101826,1.1394221067158985,1.2276729985300074,1.206302206012346,0.13150230720578304,-0.18253363298299385,1.1979427541096532,0.12831883347057893,-0.18353571695855553,1.2908466079815533,1.1196394170307369,1.2123672807715844,1.1868604816165822,0.1291695785481779,-0.1835357169585553,False,True,False,True,1.1714557275349564,0.1251983436148647,-0.18503835680425584,1.2679640701334696,1.0899163810261427,1.1893936978167958,1.1576455872365028,0.1256787246196569,-0.18503835680425584,1.1272202644817284,0.1200153326226201,-0.18754146047746945,1.2297865276143662,1.0402626215500452,1.1510672058181852,1.1088294794522737,0.11988253967991969,-0.18754146047746967
u56,n,SELECTION,False,SET,5,False,18.58264697121507,1.0488396748355866,0.18957117210494,-0.21997651044523236,0.9938590435286344,1.1024373100656522,1.0200046197079284,1.0735735031916787,0.20716360546890278,-0.21997651044523225,0.946499315327678,0.16769079565265876,-0.22496961386302794,0.8806234620119,1.0084041621171957,0.9086294323896805,0.9770610038329568,0.1848898387810316,-0.2249696138630275,False,False,False,False,0.7925328256756459,0.1356019261284036,-0.23487047494777868,0.7103206230077763,0.8669034991073373,0.7410746307835442,0.8318599938232472,0.1522263942571629,-0.23487047494777813,0.5353568498009356,0.0840155591820062,-0.26536707093243184,0.4261618248965729,0.6303730012058175,0.4613442382435205,0.5892509564583162,0.09972239230339563,-0.26536707093243195
u56,n,SELECTION,False,SET,10,False,14.404462797920258,1.087544635862841,0.1580979693987501,-0.17473582301618473,1.0608392925451084,1.1169439152533711,1.0338302785088918,1.1293324488334544,0.17436028152112648,-0.17473582301618484,0.9883030098365935,0.14155260085818644,-0.17538177907122454,0.9533750412390418,1.024028110322161,0.9279647667376265,1.034450615939594,0.15742203313386582,-0.17538177907122443,False,False,False,True,0.8389842678768304,0.11716594996166152,-0.1763502331084914,0.7916815511956323,0.8842294251225652,0.7686801547598525,0.8916923897043056,0.13246070930809717,-0.17635023310849152,0.5894164699279689,0.07764603287698524,-0.20717446650718774,0.5215275095382911,0.6505144791163592,0.5025485238783737,0.6530405494173496,0.09202090500167581,-0.17796304312760203
u56,n,SELECTION,False,SET,15,False,11.796097164976478,1.1974068069672212,0.159069251384653,-0.20298215912175488,1.271626466988021,1.1428322456369049,1.218661695302597,1.1863082715224162,0.1662367513560492,-0.20298215912175466,1.1071318556071388,0.14548691196414443,-0.20492212046022307,1.1717601524257846,1.0600532230076485,1.1190308905621391,1.1023812079006026,0.15283020180682283,-0.20492212046022362,False,False,False,False,0.9713696009349212,0.12540415416009743,-0.20782625812699496,1.0214965134243756,0.9356087736045506,0.9691465204971506,0.9761923563745898,0.1330017799062675,-0.20782625812699485,0.744540873826371,0.09269387683955532,-0.21265103377875683,0.7703163398456649,0.7277605524642362,0.7186614704921559,0.7653898937264904,0.1006912024028348,-0.21265103377875672
