cost,chooser,g,IS_window,IS_level_width,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,SPY_CAGR,SPY_Sharpe,SPY_MaxDD,V2_CAGR,V2_Sharpe,V2_MaxDD,pass4b_oos,pass4a_oos,pass4b_c670,pass4a_c670,leg_L1_H1,leg_L2_H2,leg_L3_OOS,leg_L4_DDcap,leg_L5_CAGRfloor
0.0,IS_MID,0.7727867028350829,"[0.654,0.892]",0.23836017744445814,0.16099284575843442,1.2114342794385524,-0.18743642565015317,1.3184301942567813,1.104103070511218,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629689,1.2771844071673888,-0.12054947951644879,True,False,True,False,True,True,True,True,True
0.0,IS_GMAX,0.881966791557312,"[0.654,0.892]",0.23836017744445814,0.1841918195469554,1.2115591699605321,-0.21228127954755904,1.3180543700785181,1.1046408444242797,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629689,1.2771844071673888,-0.12054947951644879,False,False,False,False,True,True,True,False,True
0.0,IS_SHARPE,0.66,"[0.654,0.892]",0.23836017744445814,0.13711825240511044,1.2112985241357415,-0.16134729656544966,1.3188053916068447,1.1035448830140422,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629689,1.2771844071673888,-0.12054947951644879,True,False,True,False,True,True,True,True,True
10.0,IS_MID,0.7835529224510192,"[0.726,0.841]",0.1145970024337769,0.14981889912541724,1.123364073833407,-0.19081804753670506,1.2350328801039454,1.011399948631502,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629689,1.2771844071673888,-0.12054947951644879,True,False,True,False,True,True,True,True,True
10.0,IS_GMAX,0.8308514236679075,"[0.726,0.841]",0.1145970024337769,0.15893823139723118,1.1234681318538502,-0.20165549253743642,1.2349293782305333,1.0116721743533845,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629689,1.2771844071673888,-0.12054947951644879,True,False,True,False,True,True,True,True,True
10.0,IS_SHARPE,0.81,"[0.726,0.841]",0.1145970024337769,0.1549178435259866,1.1234233936592861,-0.1968873279077923,1.2349765438407738,1.0115529529278222,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629689,1.2771844071673888,-0.12054947951644879,True,False,True,False,True,True,True,True,True
25.0,(IS level window EMPTY),,,,,,,,,,,,,,,,,,,,,,,
50.0,(IS level window EMPTY),,,,,,,,,,,,,,,,,,,,,,,
