panel,device,H,on,off,desc,OVRC_W,OVRC_DAY,OVR_W_on,OVR_DAY_on,OVR_SEL_on,dSharpe,dSharpe_se,dSharpe_t,dMaxDD,dMaxDD_se,dMaxDD_t,dCAGR,OOS_dSharpe,OOS_dSharpe_t,ident_share,jaccard,Sharpe_on,Sharpe_off,MaxDD_on,MaxDD_off
U56,DEV_MAXVOL060,0,A_INCUMBENT,B_NOVOL,the LIVE MAXVOL 0.60 inheritance,0.0,0.0,0.0,0.0,0.0,-0.049559468473770796,0.04494690747138848,-1.102622433040994,0.02906231543244009,0.0188775803443859,1.5395148584857212,-0.01643465164550162,0.006603428146482626,0.09377371513001805,0.47279676258992803,0.9250502568433508,1.0780153281473885,1.1275747966211593,-0.18176874158825318,-0.21083105702069327
U56,DEV_MAXVOL060,21,A_INCUMBENT,B_NOVOL,the LIVE MAXVOL 0.60 inheritance,0.020354022597430077,0.28529676258992803,0.05652628469175927,0.46875,0.05299296749543164,-0.05398398112815972,0.04064315416081826,-1.3282429044397983,0.024397426261022703,0.019813104813250097,1.231378246417332,-0.015083778106235401,-0.03621673999236186,-0.6164955061276247,0.12320143884892086,0.8580581192864972,1.1089014795993268,1.1628854607274866,-0.20192299610461584,-0.22632042236563854
U56,DEV_MAXVOL060,63,A_INCUMBENT,B_NOVOL,the LIVE MAXVOL 0.60 inheritance,0.03599832014420197,0.4379496402877698,0.10950318404620055,0.6928956834532374,0.10734834785467696,0.022093613948166446,0.0346130546435609,0.6383029228619826,0.01947629138437601,0.011878799479553767,1.6395841530871305,-0.0036732587437691144,0.047260299673578476,0.9167074559703241,0.10431654676258993,0.8374698673493879,1.1207007422137005,1.098607128265534,-0.2553328703003628,-0.2748091616847388
U56,DEV_MAXVOL060,126,A_INCUMBENT,B_NOVOL,the LIVE MAXVOL 0.60 inheritance,0.042775913087917165,0.4739208633093525,0.15327316705557284,0.8257643884892086,0.15139071397284276,0.017559003994136013,0.047234841771497636,0.37173838919751473,0.00798912939782348,0.01601691898451725,0.49879314527008406,-0.0007800580205115093,0.03286367831038661,0.48374730548380546,0.007419064748201439,0.7542403339405138,1.15366281824539,1.136103814251254,-0.19127562163086176,-0.19926475102868524
U56,DEV_MAXVOL060,252,A_INCUMBENT,B_NOVOL,the LIVE MAXVOL 0.60 inheritance,0.04385841299356539,0.46740107913669066,0.2237217585638346,0.9251348920863309,0.22368492926203093,-0.025916281333888902,0.037511566192405796,-0.6908877438216815,0.00022135088278096848,0.011317955458965067,0.01955749725146994,-0.009022306934689972,-0.030664549360440274,-0.5227528724234809,0.007419064748201439,0.7799929726917714,1.168140895419808,1.194057176753697,-0.2184352649190796,-0.21865661580186058
U56,DEV_MAXVOL035,0,C_VOL035,B_NOVOL,MAXVOL at a rung tight enough to bite,0.0,0.0,0.0,0.0,0.0,-0.07902054155357363,0.08657245101397547,-0.9127677526516752,0.061206521190866225,0.031550469910308854,1.9399559298122373,-0.03881113981249196,-0.021399895030425498,-0.16224484162831723,0.05598021582733813,0.717342094787427,1.0485542550675857,1.1275747966211593,-0.14962453582982704,-0.21083105702069327
U56,DEV_MAXVOL035,21,C_VOL035,B_NOVOL,MAXVOL at a rung tight enough to bite,0.06158659568859235,0.6000449640287769,0.09459425877644244,0.7045863309352518,0.08849757308951349,-0.12097323986031427,0.07600343873506685,-1.5916811380338116,0.026171991291525032,0.02727028524930496,0.9597256153450789,-0.039373233210654446,-0.09903111718965762,-0.8363812764285817,0.008318345323741008,0.6912793872378916,1.0419122208671723,1.1628854607274866,-0.2001484310741135,-0.22632042236563854
U56,DEV_MAXVOL035,63,C_VOL035,B_NOVOL,MAXVOL at a rung tight enough to bite,0.11410937818625137,0.7841726618705036,0.174192702013638,0.8725269784172662,0.17063886130420391,-0.04639398055621857,0.06433467528335576,-0.7211349144435849,0.05445824589840487,0.02125655943995446,2.561950161889489,-0.025964565192847067,-0.03578603486459864,-0.3886568917613039,0.0,0.6718843238061725,1.0522131477093155,1.098607128265534,-0.22035091578633392,-0.2748091616847388
U56,DEV_MAXVOL035,126,C_VOL035,B_NOVOL,MAXVOL at a rung tight enough to bite,0.14739255838720305,0.8293615107913669,0.2294662378277897,0.9455935251798561,0.22820301783264746,-0.038107394882270995,0.07253807660940123,-0.5253433322676786,0.008644476064863849,0.020634822144677843,0.41892660882921356,-0.018500954872004316,-0.08904568813608038,-1.0848482782304616,0.003372302158273381,0.6267514311973428,1.097996419368983,1.136103814251254,-0.1906202749638214,-0.19926475102868524
U56,DEV_MAXVOL035,252,C_VOL035,B_NOVOL,MAXVOL at a rung tight enough to bite,0.16340954010810677,0.8561151079136691,0.3000324414604165,0.9730215827338129,0.3008660381495286,-0.1358521868862499,0.06323651081614191,-2.1483188293110556,0.01286894893419499,0.017745094705198958,0.725211623154913,-0.03300253474564374,-0.10655439151516433,-1.2986913708578371,0.0,0.6116646610145605,1.058204989867447,1.194057176753697,-0.2057876668676656,-0.21865661580186058
