label,universe,grid,book,cost_bps,param,sh_IS,sh_OOS,sh_OOS_CAGR,sh_OOS_MaxDD,sh_CAGR,sh_Sharpe,sh_MaxDD,sh_H1,sh_H2,nl_OOS,nl_OOS_CAGR,nl_OOS_MaxDD,rd_OOS,rd_OOS_CAGR,rd_OOS_MaxDD,best_OOS,regret,sh_4a_v2,sh_4a_v1,sh_4b,sh_4b_oos,nl_4b,nl_4b_oos,spy_OOS,spy_OOS_CAGR,spy_OOS_MaxDD
committed,broad,gross,top20,10,1.250000,1.02626027454669,0.8869028481299036,0.20340760710948835,-0.3208240466834724,0.21383798448629032,0.946535957262569,-0.3208240466834721,1.1087305606339035,0.8057858886086822,0.8836022780725372,0.12454335283909401,-0.20052048331108296,0.884375206085606,0.14403219432248526,-0.22993125445885074,0.8869028481299036,0.0,False,False,False,False,False,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301
committed,broad,gross,top20,25,1.250000,0.8729051025005258,0.7333674332120496,0.15958961311409792,-0.3223286209521622,0.17117063848868486,0.7931780472331958,-0.3223286209521621,0.9535095800833898,0.6536029618030159,0.7295843836804319,0.09979856674461329,-0.20155317029654185,0.7304094161877159,0.11438848890825049,-0.23107307574647007,0.7333674332120496,0.0,False,False,False,False,False,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301
committed,broad,sleeve,ewall,10,0.500000,1.166789980541546,1.2000486330951212,0.10366950243537953,-0.1395736277176416,0.10445146333524646,1.1844405160453553,-0.1395736277176416,1.2412218575973966,1.128747683491834,1.017931059742392,0.14096782615143022,-0.23091856505209452,1.051209753160713,0.0992793361809412,-0.14924212012141616,1.2065579978319243,-0.0065093647368030805,False,True,False,False,False,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301
committed,broad,sleeve,ewall,25,0.500000,0.9818816061804194,1.0246048330591213,0.0873762004161156,-0.1425792552013707,0.08738096354727198,1.0046357252767906,-0.14257925520137105,1.055455904368587,0.9547956842522272,0.8961567055695233,0.12189744866860464,-0.23755055538445624,0.8795002593354525,0.08284273887821247,-0.15354542939763366,1.0246048330591213,0.0,False,True,False,False,False,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301
committed,broad,sleeve,top20,10,0.500000,1.1204077113719133,1.0059580479122343,0.11597556226094219,-0.15615055258009802,0.12118679539571975,1.0570046414687357,-0.15615055258009813,1.1770265264369772,0.9455190996750965,0.8853548812240479,0.1645535668977871,-0.26198457049262835,0.924929199134833,0.11131361600742395,-0.16451505584659204,1.0675346350668922,-0.06157658715465786,False,True,True,True,False,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301
committed,broad,sleeve,top20,25,0.500000,0.9075941542782596,0.8110158207416338,0.09112367553933431,-0.15745929146790416,0.09551378741778271,0.854096143349117,-0.15745929146790394,0.9611844549799903,0.7545293636608656,0.7317124079356395,0.13054242611447453,-0.2632659126731899,0.7349532945101138,0.08686351514920947,-0.16725532883251654,0.8346729180427316,-0.023657097301097774,False,True,False,False,False,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301
committed,broad,stop,ewall,10,none,1.0324870696635413,1.0190032951881365,0.10587775835081636,-0.17687931105226407,0.10702284086474312,1.025234929455444,-0.17687931105226484,1.1433299623842004,0.9148936609034063,1.0190032951881365,0.10587775835081636,-0.17687931105226407,0.9998672459720386,0.10175364482431429,-0.1745300387357564,1.0200789797089587,-0.0010756845208221844,False,True,True,False,True,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301
committed,broad,stop,ewall,25,none,0.9179428113916178,0.8958136996722622,0.09185853112344766,-0.1821704348434574,0.09337649686701965,0.9059605675472794,-0.18217043484345752,1.030618431921335,0.7893798076140766,0.8958136996722622,0.09185853112344766,-0.1821704348434574,0.8650106089029629,0.08681290678340874,-0.18364379179915133,0.8967875873405565,-0.0009738876682943154,False,True,False,False,False,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301
committed,broad,stop,top20,10,none,1.0226042049000195,0.8836022780725372,0.12454335283909401,-0.20052048331108296,0.12992958836952506,0.9431848997615343,-0.2005204833110832,1.1047866702854354,0.8025166021122436,0.8836022780725372,0.12454335283909401,-0.20052048331108296,0.8803104023272743,0.12170300050531821,-0.19642912541130628,0.9056748106278577,-0.02207253255532049,False,True,False,True,False,True,0.8820239235972316,0.1545044425578177,-0.3371595330739301
committed,broad,stop,top20,25,none,0.869086472042202,0.7295843836804319,0.09979856674461329,-0.20155317029654185,0.10593330741535789,0.7894767167611467,-0.20155317029654185,0.9493769877220685,0.6498638573002592,0.7295843836804319,0.09979856674461329,-0.20155317029654185,0.7184293974403199,0.0963434661685882,-0.19857594100489756,0.7505847981110657,-0.02100041443063383,False,True,False,False,False,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301
committed,u56,band,ewall,10,0.080000,1.1249849328626325,1.2038344012039162,0.13361910080848816,-0.1762026889333017,0.12443498638751538,1.1688945579197079,-0.1762026889333015,1.2232569014825612,1.1285631364204354,1.1452568624405868,0.1177087541394759,-0.1587067542947621,1.2184590536029438,0.128628522208049,-0.16093916765092695,1.2756410808357277,-0.07180667963181153,False,False,True,True,True,True,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,band,ewall,25,0.080000,1.0802190270158525,1.1531076708691597,0.1273451199990232,-0.1765532702096657,0.11877155039637133,1.1207793164628843,-0.1765532702096657,1.179180277247384,1.0766776383659584,1.0197458799568269,0.10359834994689598,-0.1671363158463357,1.1379165837330418,0.11935317325907016,-0.16458201159663138,1.2011689566945112,-0.04806128582535152,False,False,True,True,False,False,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,band,top20,10,0.080000,1.0468832570068256,1.1997240976744032,0.15876839357205386,-0.18558384136402106,0.14039768261330798,1.1332484288637015,-0.18558384136402084,1.161964110575974,1.117411165711181,1.155519781653023,0.15070401956412027,-0.18492693362167134,1.194708516828507,0.15701551408815612,-0.18538808188169403,1.2225579766158492,-0.02283387894144595,False,False,True,True,True,True,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,band,top20,25,0.080000,0.9292513561830271,1.0865172606192686,0.14180427488369474,-0.18686394623776892,0.12443930441165318,1.0184524501406964,-0.18686394623776925,1.0431541931871278,1.0051053696585293,1.0225138518819232,0.13120872475367484,-0.1862564966242397,1.0721058977352071,0.13885914110160122,-0.1867152898453889,1.100645616821755,-0.014128356202486536,False,False,True,True,True,True,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,breadth,ewall,10,0.500000,1.0079695077858306,1.2337271418228417,0.12024331818613576,-0.15870675429476233,0.10727011049234747,1.134121351248022,-0.15870675429476233,1.1266921814067725,1.1436946997246422,1.1452568624405868,0.1177087541394759,-0.1587067542947621,1.2215915885699165,0.12000655043158512,-0.15870675429476222,1.2736258018133157,-0.03989865999047404,False,False,True,True,True,True,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,breadth,ewall,25,0.500000,0.8837115203446742,1.112622113036783,0.10736054180669874,-0.16029971393809028,0.09467315366687745,1.011643002148216,-0.16029971393809006,1.0044832966894683,1.0206445207281154,1.0197458799568269,0.10359834994689598,-0.1671363158463357,1.0997843634743814,0.10692556614990086,-0.16166703431973933,1.153847302502101,-0.041225189465317946,False,False,False,False,False,False,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,breadth,top20,10,0.250000,1.0223005683285944,1.1878985267789675,0.15222331811174783,-0.18492693362167112,0.13349951239675173,1.116136167176967,-0.18492693362167134,1.1440487756778366,1.1011808818053852,1.155519781653023,0.15070401956412027,-0.18492693362167134,1.2043936474331751,0.15306100738572836,-0.18492693362167123,1.2377240285143565,-0.04982550173538902,False,False,True,True,True,True,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,breadth,top20,25,0.250000,0.8786661585533905,1.0583823415098852,0.1335875465665839,-0.1862564966242397,0.11549944120905731,0.9810796277130194,-0.1862564966242397,1.0012489909324982,0.9715796748253626,1.0225138518819232,0.13120872475367484,-0.1862564966242397,1.0750154969806063,0.13459790754828194,-0.18625649662423976,1.110548578325787,-0.05216623681590171,False,False,True,True,True,True,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,crypto,ewall,10,0.100000,1.0771114741565075,1.341165694854018,0.16470005701003387,-0.201896927089235,0.13384540441506698,1.2282956253369097,-0.2018969270892349,1.3589800745374554,1.1550869305067164,1.1452568624405868,0.1177087541394759,-0.1587067542947621,1.244958678953332,0.13773925556993205,-0.1750149421398791,1.341165694854018,0.0,False,False,True,True,True,True,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,crypto,ewall,25,0.100000,0.9546627252996844,1.2416871047491622,0.15105649059192205,-0.21573626942235657,0.12097042918797984,1.1209678538236523,-0.2157362694223557,1.2417501408228524,1.0529722956488639,1.0197458799568269,0.10359834994689598,-0.1671363158463357,1.1296782352203532,0.12382185258589928,-0.18750222276982115,1.2416871047491622,0.0,False,False,False,False,False,False,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,crypto,top20,10,0.100000,1.0911658786244065,1.3322033687986474,0.19542993977434553,-0.20670615282923177,0.157764526851359,1.2272885893212888,-0.20670615282923166,1.3548389981535267,1.1613085149532927,1.155519781653023,0.15070401956412027,-0.18492693362167134,1.2413282823919762,0.1697872958796084,-0.19392136793523007,1.3322033687986474,0.0,False,False,False,False,True,True,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,crypto,top20,25,0.100000,0.9487878045622096,1.2207086595994279,0.17672296061921844,-0.2203113238516855,0.14017577997568464,1.1055716856001065,-0.22031132385168506,1.2167798429765915,1.0488827055429677,1.0225138518819232,0.13120872475367484,-0.1862564966242397,1.116772783034103,0.15062108928139284,-0.1982925615679964,1.2207086595994279,0.0,False,False,False,False,True,True,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,gross,ewall,10,1.250000,0.988163773969977,1.145152900816765,0.19728993094405167,-0.25738322042959993,0.17889302195205148,1.0760283189614983,-0.25738322042960016,1.1006233902194356,1.0576112358572611,1.1452568624405868,0.1177087541394759,-0.1587067542947621,1.14521046453031,0.13765280992306428,-0.18301899994860477,1.1452568624405868,-0.0001039616238218688,False,False,False,False,True,True,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,gross,ewall,25,1.250000,0.8639917689569531,1.0218652562618944,0.17257806433565515,-0.26773224750096825,0.15508658141164067,0.9523851663499957,-0.2677322475009677,0.9785667154138072,0.9321523535978012,1.0197458799568269,0.10359834994689598,-0.1671363158463357,1.0202429088324578,0.12083231716320397,-0.1917438008860885,1.0218652562618944,0.0,False,False,False,False,False,False,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,gross,top20,10,0.750000,1.012133870078495,1.155519781653023,0.15070401956412027,-0.18492693362167134,0.13327332731076513,1.0930804119096518,-0.18492693362167123,1.1318047203732622,1.0690391597767752,1.155519781653023,0.15070401956412027,-0.18492693362167134,1.1556297463771061,0.17621206250608734,-0.212505960985307,1.1562016050902102,-0.0006818234371872567,False,False,True,True,True,True,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,gross,top20,25,1.000000,0.8661099806427884,1.023328198593395,0.1745996168025934,-0.24388238524497574,0.151889897537955,0.9554605199661798,-0.24388238524497607,0.9868471177293221,0.9365555325989161,1.0225138518819232,0.13120872475367484,-0.1862564966242397,1.0226371404099306,0.15267132575268977,-0.21397493875714685,1.0235524511490581,-0.00022425255566305147,False,False,False,False,True,True,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,sleeve,ewall,10,0.500000,1.077018098392506,1.2777955332188586,0.11207577027399385,-0.12627376304562998,0.10430697077783191,1.1860550519041768,-0.12627376304562987,1.1467832237333064,1.22396503317715,1.1452487339978015,0.15744865570014532,-0.20876141925386638,1.1188671570059394,0.10759893274269347,-0.13688352795339376,1.2777955332188586,0.0,False,True,False,True,False,False,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,sleeve,ewall,25,0.250000,0.9058343518093516,1.0731263291302477,0.11896405685105438,-0.17025397477917592,0.10837089992065119,0.9987035593811172,-0.17025397477917614,1.0058866560804756,0.9939875363491409,1.0208773324929017,0.13815750534019555,-0.21851053188261893,0.9489858260135146,0.09112818915103751,-0.14142344371664312,1.105740494336701,-0.03261416520645333,False,False,True,True,False,False,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,sleeve,top20,10,0.500000,1.077223929634472,1.260970230116197,0.13615663732193917,-0.14331412405049637,0.12346230742498365,1.1800281789450853,-0.14331412405049648,1.1610893267987563,1.1996498503572803,1.1559909955145604,0.2016192977785649,-0.24223357595964112,1.119266681461956,0.13068723258178366,-0.15323133456683344,1.260970230116197,0.0,False,False,True,True,False,False,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,sleeve,top20,25,0.250000,0.8917057610372429,1.059692574452488,0.1471942197170364,-0.19541989534183068,0.1294953072952436,0.9869234359026218,-0.19541989534183024,0.9996301302064934,0.9810719380598191,1.0233281985933953,0.17459961680259362,-0.24388238524497585,0.9453595476581447,0.11001803060391838,-0.15611576281767647,1.0857457780941118,-0.026053203641623668,False,False,True,True,False,False,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,stop,ewall,10,none,0.9879243221479639,1.1452568624405868,0.1177087541394759,-0.1587067542947621,0.1072465921615251,1.075947813904203,-0.15870675429476222,1.100437097789477,1.0574973667782772,1.1452568624405868,0.1177087541394759,-0.1587067542947621,1.114595138098832,0.11064608112284344,-0.15925641064766474,1.162081060166691,-0.01682419772610433,False,False,True,True,True,True,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,stop,ewall,25,none,0.8618166873740131,1.0197458799568269,0.10359834994689598,-0.1671363158463357,0.09357789728956778,0.9502055604551556,-0.1671363158463356,0.9765496256314842,0.9297037311070947,1.0197458799568269,0.10359834994689598,-0.1671363158463357,0.975481143191041,0.0957117706991982,-0.1657989449834081,1.0362613290673406,-0.016515449110513725,False,False,False,False,False,False,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,stop,top20,10,0.250000,1.0143726358928085,1.1870313936971242,0.15383246193369704,-0.184926933621671,0.13505518313005438,1.1122894482141044,-0.18492693362167112,1.133945778434937,1.101581168150526,1.155519781653023,0.15070401956412027,-0.18492693362167134,1.1463580598834038,0.1440036223007315,-0.182601889993976,1.1870313936971242,0.0,False,False,True,True,True,True,0.8820107671822842,0.15450717694493266,-0.33717235283398284
committed,u56,stop,top20,25,0.250000,0.8679793143286273,1.052518111445374,0.13425297736764708,-0.18625649662424004,0.11620685373367912,0.9730959343928768,-0.18625649662423993,0.9886226885414564,0.9666113380911929,1.0225138518819232,0.13120872475367484,-0.1862564966242397,1.0013452093204929,0.12376000836220355,-0.18432279225471598,1.052518111445374,0.0,False,False,True,True,True,True,0.8820107671822842,0.15450717694493266,-0.33717235283398284
