panel,ladder,rung,N,H,gross,freq,in_core,turnover,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,O_S,O_DD,O_CAGR,A_H1,A_H2,A_DD,pass_4b_full,pass_4b_oos,pass_4a
B136,N,10,10,126,0.75,W,True,3.362418886411599,0.18094572346347726,1.0436862417648118,-0.20203288162979294,1.3777327159485238,0.7961860610058239,0.20680632078852312,1.2856106856479177,-0.19218182755549684,0.1600562902440652,0.8854758558934781,-0.20203288162979294,True,False,True,True,True,True,True,True,True,False,False,False,True,False
B136,N,12,12,126,0.75,W,True,3.328563657433628,0.17598257111489235,1.0538758774646646,-0.2117059535427822,1.3258353583713147,0.8524044357148496,0.18940738775400634,1.227681435250053,-0.17871118424814003,0.16503590074535568,0.9403870313183638,-0.2117059535427821,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,N,15,15,126,0.75,W,True,3.283865699423728,0.1677976415961746,1.068178680791749,-0.19659728035297697,1.2377522144202826,0.9426949821751242,0.1592409493784368,1.10809276879891,-0.16310309434878967,0.17489486262089549,1.0457884279636374,-0.19659728035297697,True,True,True,True,True,True,True,True,True,False,False,True,True,False
B136,N,20,20,126,0.75,W,True,3.247874747901893,0.16040704123612182,1.0634318900924733,-0.20740302267849475,1.2898666135999557,0.8844777366429588,0.16061313997190863,1.1441918935936697,-0.14636241107806824,0.16023726571201902,1.0100346106764955,-0.20740302267849475,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,N,25,25,126,0.75,W,True,3.217224674120177,0.16366123249678388,1.0968282186007665,-0.216146994859019,1.2780130121206887,0.9570656729830784,0.15929717640987096,1.1513256102955831,-0.13583116427242126,0.16726908215706393,1.0622507626045483,-0.21614699485901911,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,N,30,30,126,0.75,W,True,3.1522326540506733,0.1601345108161336,1.0981338933042264,-0.24354358049436975,1.2732684511921244,0.9689318299894406,0.1529253327475546,1.1473205557687152,-0.1318403191007732,0.1661079493963833,1.0695530808226905,-0.24354358049436964,True,True,True,False,True,True,False,True,True,True,False,False,False,False
B136,N,40,40,126,0.75,W,True,3.071390083476017,0.15311485642590061,1.088431221467345,-0.25383188323645245,1.265363577767309,0.9565255058773399,0.14825103577374144,1.1451120445195189,-0.1326386429377,0.15713759320155107,1.053516002793691,-0.25383188323645256,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,H,21,20,21,0.75,W,True,7.798167222073121,0.16273672121545713,1.0848266176335637,-0.2569070436953068,1.304650328807595,0.9060332245349892,0.17161433050886887,1.2111577064313546,-0.1333054081542968,0.15547309710536084,0.9966114494768078,-0.2569070436953067,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,H,42,20,42,0.75,W,False,5.863618447284996,0.16289558326972853,1.0424935901923589,-0.25338253587072257,1.2785413393147036,0.864687073034634,0.16552769053223138,1.1559613244309443,-0.13616789265136287,0.1607314787820342,0.9704259872023485,-0.2533825358707228,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,H,63,20,63,0.75,W,True,4.684150079469976,0.1695140686096932,1.082336942583977,-0.2869481836289933,1.3387285180940438,0.8873528433714876,0.1751728910680972,1.2157937198737896,-0.13655282794379697,0.16487229134834314,0.9960363388880005,-0.28694818362899355,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,H,84,20,84,0.75,W,False,3.93910264545641,0.16950238806325846,1.0570241927012543,-0.27272807640336494,1.3419989522675462,0.8523989546115868,0.17675980784479783,1.2186405228351693,-0.1301052081124986,0.16355670202055195,0.9573024272757824,-0.2727280764033647,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,H,126,20,126,0.75,W,True,3.247874747901893,0.16040704123612182,1.0634318900924733,-0.20740302267849475,1.2898666135999557,0.8844777366429588,0.16061313997190863,1.1441918935936697,-0.14636241107806824,0.16023726571201902,1.0100346106764955,-0.20740302267849475,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,H,168,20,168,0.75,W,False,2.6926649730471284,0.1718559195824816,1.0715701923877448,-0.23270897589441186,1.2307167574804074,0.9671775222709594,0.15244354161840623,1.0841538242412283,-0.15504957404521602,0.1880950575148601,1.0736804299518763,-0.23270897589441186,True,True,True,False,True,True,False,True,False,True,False,False,False,False
B136,H,210,20,210,0.75,W,False,2.3675556852489197,0.18547029942198723,1.103376832839062,-0.28716567114274405,1.2983422172986314,1.0069710665621472,0.15591615395363956,1.1470411979989137,-0.1337437101667358,0.21038660673419352,1.102188047005004,-0.28716567114274383,True,True,True,False,True,True,False,True,True,True,False,False,False,False
B136,H,252,20,252,0.75,W,True,2.161871702712207,0.16386492526981544,1.0722128865297926,-0.23490998276411412,1.2432722358441652,0.9432775162188197,0.1558941772395317,1.1154846768253135,-0.1689671215654136,0.17047323820552207,1.0475859407578672,-0.23490998276411423,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,H,378,20,378,0.75,W,False,1.8050730214099069,0.15871986776533542,1.0259496683318445,-0.24755170687335326,1.3369359557724558,0.8622866097312114,0.15393861558382516,1.2202960286234945,-0.1322682256886496,0.16267398246897558,0.9386186983930737,-0.24755170687335304,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,GROSS,0.3,20,126,0.3,W,True,1.347895193716369,0.06388483980525494,1.0594428126149014,-0.08672096624141135,1.2859408329469937,0.8800717116702663,0.0636049626530133,1.140807771108317,-0.059505431935822584,0.06411548358053709,1.0054987279847747,-0.08672096624141135,True,True,True,True,False,True,True,False,True,False,True,False,False,False
B136,GROSS,0.35,20,126,0.35,W,True,1.5639063639407136,0.07458782816568266,1.0599245358909708,-0.10068113078456065,1.286415610203458,0.8805950792182164,0.07430453322055297,1.1412208722254356,-0.06930575655301052,0.07482128862695192,1.0060403957911241,-0.10068113078456076,True,True,True,True,False,True,True,False,True,False,True,False,False,False
B136,GROSS,0.4,20,126,0.4,W,True,1.7779892168959763,0.08530141429279392,1.0603980371058317,-0.11450196962857728,1.2868827103437144,0.8811108785965581,0.08502816295230642,1.1416269857989212,-0.07907033015066456,0.08552659548697572,1.006573394298753,-0.11450196962857706,True,True,True,True,False,True,True,False,True,False,True,False,False,False
B136,GROSS,0.45,20,126,0.45,W,True,1.99043495895215,0.0960234496348773,1.0608624235478246,-0.1281841567538472,1.2873402010089618,0.8816191019661377,0.09577401897855609,1.1420239200748576,-0.08879853620873712,0.09622899612292013,1.007097767395711,-0.12818415675384776,True,True,True,True,False,True,True,False,True,False,False,False,False,False
B136,GROSS,0.5,20,126,0.5,W,True,2.2015315465985563,0.10675175140207016,1.0613172049637596,-0.14172844448877653,1.2877887796439833,0.8821182819661783,0.10654041644278789,1.1424121746572091,-0.09848954869052562,0.10692589883084103,1.0076123238250767,-0.14172844448877653,True,True,True,True,True,True,True,False,True,False,False,True,False,False
B136,GROSS,0.55,20,126,0.55,W,True,2.4115674886383895,0.11748409738093457,1.06176197335862,-0.15513526976429914,1.2882271314270397,0.8826087872006162,0.11732547317238184,1.1427905042402007,-0.10814275954909958,0.11761480345776176,1.008117261923511,-0.15513526976429937,True,True,True,True,True,True,True,True,True,False,False,True,True,False
B136,GROSS,0.6,20,126,0.6,W,True,2.620864662666993,0.12821819208258534,1.0621963323951173,-0.16840548135869893,1.2886545518020684,0.883090486986644,0.12812726849018197,1.1431581769473835,-0.11775726907540796,0.12829310877488553,1.0086124267911551,-0.16840548135869893,True,True,True,True,True,True,True,True,True,False,False,True,True,False
B136,GROSS,0.65,20,126,0.65,W,True,2.8297272278884438,0.13895172068729855,1.0626200842874902,-0.1815398564875792,1.289070505668076,0.8835634940278978,0.13894382265320337,1.1435145080141078,-0.12733247761124222,0.13895822785259915,1.0090979821698232,-0.18153985648757875,True,True,True,True,True,True,True,True,True,False,False,True,True,False
B136,GROSS,0.7,20,126,0.7,W,True,3.0385814107099565,0.14968219038185238,1.0630322230188143,-0.19453874207190103,1.289474383254928,0.8840265333161325,0.14977309810221318,1.1438589547706266,-0.13686773366832095,0.14960729767280112,1.0095726160474137,-0.19453874207190114,True,True,True,True,True,True,True,True,True,False,False,True,True,False
B136,GROSS,0.75,20,126,0.75,W,True,3.247874747901893,0.16040704123612182,1.0634318900924733,-0.20740302267849475,1.2898666135999557,0.8844777366429588,0.16061313997190863,1.1441918935936697,-0.14636241107806824,0.16023726571201902,1.0100346106764955,-0.20740302267849475,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,CADENCE,D,20,126,0.75,D,True,4.358626992932795,0.1658275110791685,1.0108299798090135,-0.283637731649679,1.2461224941070186,0.859320160034378,0.1601733696976615,1.1237189721053256,-0.1387144071101475,0.17050660867462075,0.9522190783873681,-0.283637731649679,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,CADENCE,2D,20,126,0.75,2D,False,3.831494306932452,0.16958417351353128,1.0348554118332929,-0.2835386188446616,1.2277324498151727,0.910406845410472,0.1574259530385369,1.1038846672337963,-0.14017956727558822,0.17969712960340223,1.0026896124732232,-0.28353861884466103,True,True,True,False,True,True,False,True,False,False,False,False,False,False
B136,CADENCE,W,20,126,0.75,W,True,3.247874747901893,0.16040704123612182,1.0634318900924733,-0.20740302267849475,1.2898666135999557,0.8844777366429588,0.16061313997190863,1.1441918935936697,-0.14636241107806824,0.16023726571201902,1.0100346106764955,-0.20740302267849475,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,CADENCE,2W,20,126,0.75,2W,False,2.8482929348435095,0.17544805899947802,1.073438651352829,-0.257105105533292,1.27785591730049,0.9446235281603816,0.15662487552564408,1.11461026572344,-0.16010550271153456,0.19118626492717272,1.061013282002025,-0.25710510553329213,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,CADENCE,M,20,126,0.75,M,True,2.472924418130506,0.1667276717164461,1.072059139665344,-0.2762786363864471,1.252004065069234,0.950285757529385,0.15009659673116138,1.0974727022820046,-0.16058079977187767,0.18061041709598946,1.0654743736275754,-0.2762786363864471,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,CADENCE,2M,20,126,0.75,2M,False,2.253993569593724,0.17850600188842947,1.1355987383142507,-0.2590646574329978,1.3696173328565753,0.9647217369646856,0.17669712990679454,1.241322642415918,-0.17996497933729239,0.17999840542592405,1.071411101986182,-0.2590646574329979,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,CADENCE,Q,20,126,0.75,Q,True,1.9655940633727962,0.14826441782126,1.0009041865112431,-0.2211674828660266,1.1785643323141701,0.8725858528126057,0.1399030077260588,1.0506115543887051,-0.16535159832322743,0.15519937566578412,0.9745408500566024,-0.22116748286602672,True,True,True,False,True,True,False,True,False,False,False,False,False,False
B136,CADENCE,2Q,20,126,0.75,2Q,False,1.5056344991712463,0.16700606932290452,1.1086572574103881,-0.2277411346155268,1.2695439772281678,0.9971831695521213,0.14404492376992684,1.082631440726506,-0.16612904082550373,0.18626940401877157,1.1351657820614462,-0.22774113461552659,True,True,True,False,True,True,False,True,True,True,False,False,False,False
B136,CADENCE,4Q,20,126,0.75,4Q,False,1.2242639887134634,0.1400044763002517,0.9610968354706889,-0.25632341241590495,1.301810965492971,0.69237680065699,0.15796586671291246,1.1566175969649788,-0.17923175234409527,0.12541575467747523,0.8283249711966671,-0.25632341241590506,True,False,False,False,True,False,False,True,True,False,False,False,False,False
