book,cost_bps,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4b_full,keep4b_oos,turnover_yr
"CAND G=1.00 (band, clause 6)",0,0.12143241135717364,1.2596556939057688,-0.15588929705301602,1.2805760083393922,1.2450601782986306,0.13386217676107415,1.3392338376156323,-0.1558892970530158,True,True,3.707826989799508
STATIC a=0.60 (no gate),0,0.11376099363316938,1.1821145470693117,-0.1795440617560139,1.244775695053912,1.1346224313265518,0.11938953588944123,1.1990683328447655,-0.179544061756014,True,True,0.8769142741201309
"CAND G=1.00 (band, clause 6)",10,0.11727643799538079,1.2202767487417194,-0.15641185723709983,1.2404395869688492,1.2062225166153768,0.1296750936777311,1.301164020795114,-0.15641185723710027,True,True,3.707826989799508
STATIC a=0.60 (no gate),10,0.11278321776849709,1.1728234095468215,-0.17975023460133233,1.235272640596144,1.125456959423246,0.11838184381044226,1.1898670987515767,-0.17975023460133244,True,True,0.8769142741201309
"CAND G=1.00 (band, clause 6)",25,0.11107019539824559,1.1611013741508174,-0.15719550934673598,1.1801201932165593,1.1478650980862393,0.12342233190836516,1.2439505444874972,-0.15719550934673598,True,True,3.707826989799508
STATIC a=0.60 (no gate),25,0.11131812515605222,1.1588843697195537,-0.18005942217634296,1.221016496291586,1.111705891882168,0.11687196596335858,1.1760621069244286,-0.18005942217634308,True,True,0.8769142741201309
"CAND G=1.00 (band, clause 6)",50,0.1007999499401675,1.0622453392157998,-0.1585010944528078,1.079343366102323,1.0503833264004057,0.11307494045964317,1.148352556292322,-0.15850109445280747,False,True,3.707826989799508
STATIC a=0.60 (no gate),50,0.10888048812056716,1.1356468077099204,-0.1805745436597348,1.1972525062833703,1.0887801971614652,0.1143599239479065,1.1530457971767192,-0.1805745436597349,True,True,0.8769142741201309
