kind,panel,mech,book,gross,seed,turn_yr,drag_bp,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_CAGR,IS_Sharpe,IS_MaxDD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,A_H1,A_H2,A_DD,O_S,O_DD,O_CAGR,pass4b,pass4a,pass4b_oos
BOOK,U56,CAND20,W/H126,0.75,-1,2.8973943077144946,28.973943077144945,0.1557866816870579,1.1397009737484207,-0.19127568902302317,1.203742907417884,1.097065152768937,0.16969477580854853,1.1643314948267134,-0.19127568902302305,0.13911411272723107,1.111898434102762,-0.13952255530089253,True,True,True,True,True,False,False,False,True,True,True,True,False,True
BOOK,U56,CAND20,W/H126,0.65,-1,2.5255623203605775,25.255623203605776,0.13480401426794475,1.1393779211240733,-0.16728472783934845,1.2034628945890664,1.0966643661388287,0.14675738319632714,1.1639311376823183,-0.16728472783934878,0.12045115950517693,1.1116681851828996,-0.12142550898346571,True,True,True,True,True,False,False,False,True,True,True,True,False,True
BOOK,U56,CAND20,W/H126,0.55,-1,2.1532583962178538,21.53258396217854,0.11386068330886356,1.1390100939583327,-0.14291447375060684,1.203133869600626,1.0962241843796319,0.12388675263616333,1.1634891279133808,-0.14291447375060629,0.10180176980907607,1.1113894436354554,-0.10316664358683714,True,True,True,True,True,False,False,False,True,True,True,True,False,True
BOOK,U56,CAND20,W/H126,0.45,-1,1.7781630791995087,17.781630791995088,0.09297140530058834,1.1385991658513437,-0.11809417065750338,1.2027565738245596,1.0957470175710882,0.1010997176289119,1.1630079398676847,-0.11809417065750316,0.08317822345798098,1.1110627532240243,-0.08474962569960443,True,True,True,True,False,False,False,True,True,True,False,False,False,False
BOOK,U56,CAND20,W/H126,0.35,-1,1.3978689562982787,13.978689562982787,0.07215046274232884,1.1381505359724737,-0.09276262767838162,1.2023408746572048,1.0952346035533385,0.07841209628705603,1.1624886125240645,-0.0927626276783815,0.06459304021063916,1.1106996395637372,-0.06617692972612133,True,True,True,True,False,False,False,True,True,True,False,False,False,False
BOOK,U56,CAND20,M/H0,0.75,-1,4.771229027457567,47.712290274575665,0.152627171790098,1.2121060493482891,-0.1950686665734842,1.2036418684517998,1.22660002228299,0.1749561105698203,1.3056734986331744,-0.1950686665734842,0.12607316496267873,1.0888159000597148,-0.11979515659819429,True,True,True,True,True,False,True,False,True,True,True,True,False,True
BOOK,U56,CAND20,M/H0,0.65,-1,4.144941271521868,41.449412715218685,0.13180794199963342,1.211136688947326,-0.1710975681791843,1.2022145739517243,1.2260352929569227,0.1509565598356517,1.3050701570711305,-0.1710975681791842,0.10897522266744009,1.0873220211284427,-0.10457686011712353,True,True,True,True,True,False,True,False,True,True,True,True,False,True
BOOK,U56,CAND20,M/H0,0.55,-1,3.5169035495539847,35.169035495539845,0.11112302466231405,1.2101481118369084,-0.14653183134068015,1.2007655326705873,1.2254544597636257,0.1271517217044933,1.3044442851453406,-0.1465318313406807,0.09195849387385335,1.0858124696961873,-0.08913508588380825,True,True,True,True,True,False,True,False,True,True,True,True,False,True
BOOK,U56,CAND20,M/H0,0.45,-1,2.8864439051643425,28.864439051643423,0.0905780746292808,1.2091393149543586,-0.12135421296162319,1.1992932621233519,1.2248568711964674,0.10354850708351604,1.303795141141367,-0.12135421296162319,0.07502715802595983,1.0842858897061827,-0.07346521601214528,True,True,True,True,False,False,True,False,True,True,False,False,False,False
BOOK,U56,CAND20,M/H0,0.35,-1,2.2528579641823883,22.52857964182388,0.07017856296977021,1.2081094353694695,-0.09554729905422688,1.1977986929516837,1.224240136630029,0.08015345304203025,1.3031204309711384,-0.09554729905422643,0.05818541081562301,1.082743360470531,-0.05756237201534997,True,True,True,True,False,False,True,True,True,True,False,False,False,False
BOOK,U56,CAND20,W/H0,0.75,-1,10.792011078668367,107.92011078668367,0.1272724603341857,1.0606524904455705,-0.18308351902203612,1.0756286355793212,1.0547141873333674,0.14339023140535012,1.1252424151195661,-0.183083519022036,0.10799874493100536,0.976368092054128,-0.11747202944992818,True,True,True,True,True,False,False,False,True,True,True,True,False,True
BOOK,U56,CAND20,W/H0,0.65,-1,9.367580673049972,93.67580673049972,0.11028510028418959,1.0604810387721113,-0.15980103731685913,1.075557095339435,1.0544418227817565,0.12411387808095609,1.1249799791361716,-0.15980103731685924,0.09371525603976849,0.9763221428458263,-0.10216956060849602,True,True,True,True,True,False,False,False,True,True,True,True,False,True
BOOK,U56,CAND20,W/H0,0.55,-1,7.941836708516861,79.41836708516861,0.09328437138486367,1.0602708426248053,-0.13617284391528672,1.075446517719411,1.0541318018391912,0.10486479478017463,1.1246775196248526,-0.1361728439152865,0.07938022335363604,0.9762389118937077,-0.08675303832913883,True,True,True,True,False,False,False,False,True,True,False,False,False,False
BOOK,U56,CAND20,W/H0,0.45,-1,6.512796660525684,65.12796660525683,0.07628115408184977,1.0600253734258531,-0.11219818591909525,1.075298704549874,1.0537889731432704,0.08565540523348392,1.1243396479736645,-0.1121981859190957,0.06500261371686755,0.9761203284827191,-0.07122359044747484,True,True,True,True,False,False,False,True,True,True,False,False,False,False
BOOK,U56,CAND20,W/H0,0.35,-1,5.078714879949827,50.787148799498276,0.059285766789633376,1.059748241247105,-0.08787608966383753,1.075119284591704,1.0534152409948763,0.06649721762617067,1.1239685708977272,-0.08787608966383742,0.050591231100804546,0.9759719511294477,-0.05558349519788275,True,True,True,True,False,False,False,True,True,True,False,False,False,False
BOOK,U56,CAND20,M/H5,0.75,-1,4.771229027457567,47.712290274575665,0.152627171790098,1.2121060493482891,-0.1950686665734842,1.2036418684517998,1.22660002228299,0.1749561105698203,1.3056734986331744,-0.1950686665734842,0.12607316496267873,1.0888159000597148,-0.11979515659819429,True,True,True,True,True,False,True,False,True,True,True,True,False,True
BOOK,U56,CAND20,M/H5,0.65,-1,4.144941271521868,41.449412715218685,0.13180794199963342,1.211136688947326,-0.1710975681791843,1.2022145739517243,1.2260352929569227,0.1509565598356517,1.3050701570711305,-0.1710975681791842,0.10897522266744009,1.0873220211284427,-0.10457686011712353,True,True,True,True,True,False,True,False,True,True,True,True,False,True
BOOK,U56,CAND20,M/H5,0.55,-1,3.5169035495539847,35.169035495539845,0.11112302466231405,1.2101481118369084,-0.14653183134068015,1.2007655326705873,1.2254544597636257,0.1271517217044933,1.3044442851453406,-0.1465318313406807,0.09195849387385335,1.0858124696961873,-0.08913508588380825,True,True,True,True,True,False,True,False,True,True,True,True,False,True
BOOK,U56,CAND20,M/H5,0.45,-1,2.8864439051643425,28.864439051643423,0.0905780746292808,1.2091393149543586,-0.12135421296162319,1.1992932621233519,1.2248568711964674,0.10354850708351604,1.303795141141367,-0.12135421296162319,0.07502715802595983,1.0842858897061827,-0.07346521601214528,True,True,True,True,False,False,True,False,True,True,False,False,False,False
