gross,split,FAMILY,CSD,CT_RANGE,CT_IQR,CT_MAD,all_beat_FAMILY,spread,t_CSD_minus_CT_RANGE,cov0_CSD_minus_CT_RANGE,t_CSD_minus_CT_IQR,cov0_CSD_minus_CT_IQR,t_CSD_minus_CT_MAD,cov0_CSD_minus_CT_MAD
0.25,S2016,0.06512621350813126,0.060528570520440285,0.060981988894783956,0.06484103315130262,0.06086332196008782,True,0.004312462630862331,-0.6398951487670255,True,-3.83342723296196,False,-0.5517661954859329,True
0.25,S2018,0.09003003357209688,0.08807916010252949,0.08841919138520175,0.0903729813936549,0.08848259898093494,False,0.002293821291125417,-0.7022555831054488,True,-2.929401436357515,False,-0.9163786187289381,True
0.5,S2016,0.1326472804907632,0.1213693968785617,0.12230715071876483,0.1296470941297592,0.12236187515545263,True,0.008277697251197494,-0.6435974806440088,True,-3.4893846365031957,False,-0.7853654455776189,True
0.5,S2018,0.18463353394332607,0.17949006030690715,0.18041606252079054,0.183939759117801,0.18041287861801295,True,0.004449698810893854,-0.940454201511282,True,-2.779313094368507,False,-1.0296887454658996,True
0.75,S2016,0.20321987039759956,0.18395006394988958,0.18534645816748793,0.19597066053015802,0.18606871404233016,True,0.012020596580268439,-0.6141799142419835,True,-3.3622735184795083,False,-1.0839370747974457,True
0.75,S2018,0.28520951744589135,0.2757871696639654,0.2775121600799729,0.28190398963583696,0.27709506657851357,True,0.006116819971871579,-1.1209685994000675,True,-2.620619653133631,False,-0.9594334024987277,True
1.0,S2016,0.2778922569256091,0.24972958790903468,0.2518414664682618,0.2647447985404022,0.2525902898858708,True,0.015015210631367543,-0.6998821335858872,True,-3.031503968091578,False,-1.0802168075056788,True
1.0,S2018,0.39333560030126347,0.37866571873663835,0.3814836494347421,0.3857929348675218,0.3800583849257558,True,0.0071272161308834625,-1.3228514264989417,True,-2.2513290880337338,False,-0.7349281874467908,True
