panel,family,state,side,prior,level,w,depth,cadence,gross,dSharpe_BLOCK,dSharpe_RAND,dIS_BLOCK,dIS_RAND,dOOS_BLOCK,dOOS_RAND,REAL,REAL_IS,REAL_OOS,on_share,excess_vs_RAND,excess_vs_BLOCK,excess_IS,excess_OOS
B136,BREADTH-HI,BREADTH,HI,False,0.07,504,0.25,W,1.0,0.0022087893371310007,-0.06612365705025283,0.004811635385253055,-0.06380316702263147,0.00031592871807653025,-0.06801732005240484,-0.014168974062646944,0.008794340366820697,-0.03333388865400311,0.07539950483907269,0.05195468298760589,-0.016377763399777943,0.0039827049815676415,-0.033649817372079636
B136,BREADTH-HI,BREADTH,HI,False,0.07,504,0.5,D,0.75,-0.04199955373456458,-0.14136773323351454,-0.04119112710943984,-0.128851692477313,-0.04218684245551811,-0.15164750673132463,-0.029235276411892053,0.029242011907983256,-0.07805959993431921,0.07877560207067297,0.11213245682162248,0.012764277322672525,0.0704331390174231,-0.0358727574788011
B136,BREADTH-HI,BREADTH,HI,False,0.07,504,0.5,D,1.0,-0.046518932109138975,-0.13554217887463166,-0.021393752559467415,-0.1342839824211497,-0.06712563255694047,-0.1365151113134692,-0.029296355338963576,0.029169793973274016,-0.07803314101740766,0.07877560207067297,0.10624582353566808,0.0172225767701754,0.050563546532741435,-0.010907508460467188
B136,BREADTH-HI,BREADTH,HI,False,0.07,504,0.5,W,0.75,-0.00960982958523392,-0.1417334095249594,-0.020176726890053988,-0.13349022799165847,-0.0003710647427056624,-0.14857808507454423,-0.030905003710124945,0.01587852477536411,-0.07009280728840594,0.07539950483907269,0.11082840581483444,-0.021295174124891025,0.0360552516654181,-0.06972174254570028
B136,BREADTH-HI,BREADTH,HI,False,0.07,504,0.5,W,1.0,0.004088867722829459,-0.13958376880734144,-0.017875101588812913,-0.14964454040124586,0.02407449904780906,-0.13120010014182287,-0.030933518736747545,0.015845361468800334,-0.07005934331150276,0.07539950483907269,0.1086502500705939,-0.035022386459577004,0.03372046305761325,-0.09413384235931183
B136,BREADTH-HI,BREADTH,HI,False,0.07,504,1.0,D,0.75,-0.09906937399357202,-0.32637965515900086,-0.05126929531511541,-0.31618072812143655,-0.1388165297906607,-0.3346939714239277,-0.06814772794588042,0.050649798064395624,-0.1673888948555079,0.07877560207067297,0.25823192721312044,0.030921646047691598,0.10191909337951104,-0.0285723650648472
B136,BREADTH-HI,BREADTH,HI,False,0.07,504,1.0,D,1.0,-0.1081006094404402,-0.2622368618722505,-0.08742391673929654,-0.24965803414351515,-0.12404607030992806,-0.2722772437345012,-0.06822758590653677,0.050517582161843766,-0.16725985196898052,0.07877560207067297,0.1940092759657137,0.03987302353390343,0.13794149890114032,-0.04321378165905246
B136,BREADTH-HI,BREADTH,HI,False,0.07,504,1.0,W,0.75,-0.0641833560111951,-0.27534414903539334,-0.02060046559773423,-0.2518957441370318,-0.0989017436561345,-0.29435831613793867,-0.07202848718277033,0.02448311279478932,-0.15296840300003056,0.07539950483907269,0.203315661852623,-0.007845131171575231,0.04508357839252355,-0.05406665934389607
B136,BREADTH-HI,BREADTH,HI,False,0.07,504,1.0,W,1.0,-0.06541757868064166,-0.34195805093162057,-0.05757198689548258,-0.3281892562232678,-0.07145258796788374,-0.3532555973569179,-0.07206598292194322,0.024398667021310105,-0.15283559793161872,0.07539950483907269,0.26989206800967736,-0.006648404241301559,0.08197065391679269,-0.08138300996373497
B136,BREADTH-HI,BREADTH,HI,False,0.07,1008,0.25,D,0.75,-0.020519595834260728,-0.05696839505942632,-0.019129494076808952,-0.06195538706158756,-0.021633757457438774,-0.05280280222571114,-0.008331789100202158,0.005718654569957904,-0.020062033035610938,0.06302048165653837,0.048636605959224165,0.01218780673405857,0.024848148646766856,0.0015717244218278366
B136,BREADTH-HI,BREADTH,HI,False,0.07,1008,0.25,D,1.0,-0.006829300478053279,-0.05778537054756618,-0.01781597376513888,-0.06164900689303169,0.002497340955388716,-0.05456100883580316,-0.00834359164132259,0.005723677546194628,-0.02007205939237844,0.06302048165653837,0.04944177890624359,-0.0015142911632693105,0.02353965131133351,-0.022569400347767155
B136,BREADTH-HI,BREADTH,HI,False,0.07,1008,0.25,W,0.75,-0.010951024750624405,-0.05442585990672018,-0.018333438016368053,-0.05666549872858153,-0.004510838758035407,-0.05253639444130215,0.0023361138604975906,-2.4173835138974198e-05,0.004283786438791237,0.06729687148323205,0.05676197376721777,0.013287138611121995,0.01830926418122908,0.008794625196826644
B136,BREADTH-HI,BREADTH,HI,False,0.07,1008,0.25,W,1.0,-0.0075934219939975955,-0.06030982963040042,-0.007080135007736232,-0.05593483021354312,-0.007932187600737318,-0.06390723966384979,0.002452132875301327,-4.1313438424284143e-05,0.0044938968742394,0.06729687148323205,0.06276196250570175,0.010045554869298923,0.007038821569311948,0.012426084474976718
B136,BREADTH-HI,BREADTH,HI,False,0.07,1008,0.5,D,0.75,-0.05256358105342762,-0.10426645582681374,-0.06529264488221802,-0.09266734500936966,-0.04208626703273087,-0.11375810781802627,-0.018889084687255808,0.009729962708319162,-0.04281673217833115,0.06302048165653837,0.08537737113955793,0.03367449636617181,0.07502260759053718,-0.0007304651456002814
B136,BREADTH-HI,BREADTH,HI,False,0.07,1008,0.5,D,1.0,-0.03773019361613805,-0.12765008508917958,-0.04081714140552557,-0.1369425364091445,-0.03426621657057942,-0.119776304369038,-0.018904445676980686,0.009742529458188542,-0.04282134906277735,0.06302048165653837,0.10874563941219889,0.018825747939157367,0.050559670863714115,-0.008555132492197928
B136,BREADTH-HI,BREADTH,HI,False,0.07,1008,0.5,W,0.75,-0.00648798696495263,-0.13578143054871475,0.0015638178685616565,-0.15200557521766264,-0.012852929091528242,-0.12212742639439707,0.001822352240941516,-0.0016793742370266873,0.004741970384139593,0.06729687148323205,0.13760378278965626,0.008310339205894145,-0.003243192105588344,0.017594899475667836
B136,BREADTH-HI,BREADTH,HI,False,0.07,1008,0.5,W,1.0,-0.026936229242670907,-0.13754002377382946,-0.028040862325531057,-0.1331161641520877,-0.025565095528945737,-0.14102807971693626,0.0020490142851845583,-0.0017179498141020044,0.005163099292789353,0.06729687148323205,0.13958903805901401,0.028985243527855465,0.026322912511429052,0.03072819482173509
B136,BREADTH-HI,BREADTH,HI,False,0.07,1008,1.0,D,0.75,-0.09254109556911369,-0.19710041338748646,-0.10129601179124817,-0.2319618036824757,-0.08529135454633288,-0.167751861118726,-0.04664246668040872,0.012396499900073854,-0.09604348548399178,0.06302048165653837,0.15045794670707774,0.04589862888870497,0.11369251169132202,-0.010752130937658894
B136,BREADTH-HI,BREADTH,HI,False,0.07,1008,1.0,D,1.0,-0.08553072277073796,-0.22453651889471452,-0.0669463752894211,-0.22818230220908653,-0.10118452362299016,-0.22139449209083267,-0.046639407039204106,0.012432129661233304,-0.095990988173705,0.06302048165653837,0.1778971118555104,0.03889131573153386,0.0793785049506544,0.005193535449285164
B136,BREADTH-HI,BREADTH,HI,False,0.07,1008,1.0,W,0.75,-0.0863371193321163,-0.2708633139404876,-0.13398564795256465,-0.27488610179399636,-0.04630060409541681,-0.2671041016164092,-0.00816569231147235,-0.009985047772910871,-0.006646498397012257,0.06729687148323205,0.2626976216290153,0.07817142702064395,0.12400060017965378,0.03965410569840455
B136,BREADTH-HI,BREADTH,HI,False,0.07,1008,1.0,W,1.0,-0.0831279197916348,-0.24552068467685867,-0.12385103840752817,-0.26955047799703086,-0.05018920388682865,-0.2251011460146172,-0.007739963016740292,-0.010079310364905503,-0.005814073384902807,0.06729687148323205,0.23778072166011838,0.0753879567748945,0.11377172804262267,0.04437513050192584
B136,BREADTH-HI,BREADTH,HI,False,0.07,2016,0.25,D,0.75,-0.0060194981353906,-0.05367695029518131,-0.007999505606577584,-0.0603961528425898,-0.004102666443036451,-0.04809181067022591,-0.019181988157017882,0.00549586278601355,-0.039952550704085876,0.062120189061444966,0.03449496213816343,-0.013162490021627282,0.013495368392591134,-0.035849884261049424
B136,BREADTH-HI,BREADTH,HI,False,0.07,2016,0.25,D,1.0,-0.018996713541814904,-0.056344280088829614,-0.026743459918482294,-0.05761422583235082,-0.012495543520774833,-0.05525664946027235,-0.019133153373229517,0.005508090238134367,-0.03985497066894639,0.062120189061444966,0.0372111267156001,-0.00013643983141461286,0.03225155015661666,-0.027359427148171557
B136,BREADTH-HI,BREADTH,HI,False,0.07,2016,0.25,W,0.75,0.006122612115635329,-0.058483812451168106,0.007105448218152488,-0.06710082370722588,0.0058852458681837635,-0.05123523164435444,-0.003747163951212995,-0.0009145803631784855,-0.006174719663317951,0.06549628629304524,0.05473664849995511,-0.009869776066848324,-0.008020028581330973,-0.012059965531501715
B136,BREADTH-HI,BREADTH,HI,False,0.07,2016,0.25,W,1.0,-0.0051337140893956135,-0.05411335727109935,-0.003345876916428625,-0.055619455026128174,-0.006330336232059641,-0.05283556324295371,-0.003592876542020784,-0.0009012872397720084,-0.005924310511433273,0.06549628629304524,0.05052048072907857,0.0015408375473748293,0.0024445896766566166,0.00040602572062636844
B136,BREADTH-HI,BREADTH,HI,False,0.07,2016,0.5,D,0.75,-0.04542827429889699,-0.12333226146179913,-0.0718380289594953,-0.09134117788773052,-0.0237552806240105,-0.15003852992162137,-0.040498327173088655,0.010658914664535057,-0.08382295937952067,0.062120189061444966,0.08283393428871047,0.004929947125808333,0.08249694362403036,-0.06006767875551017
B136,BREADTH-HI,BREADTH,HI,False,0.07,2016,0.5,D,1.0,-0.036448365323096185,-0.12305801709601608,-0.05964982916377898,-0.12634812231843,-0.017528670770267506,-0.1202153910281892,-0.040393245133280575,0.010683367910572894,-0.08360385412845373,0.062120189061444966,0.0826647719627355,-0.00394487981018439,0.07033319707435187,-0.06607518335818621
B136,BREADTH-HI,BREADTH,HI,False,0.07,2016,0.5,W,0.75,-0.007415643809863715,-0.12317819441070284,-0.014070258501380817,-0.09648078196191599,-0.0013800898288204744,-0.1452799669288979,-0.009999305395592906,-0.0019199294143070755,-0.0168916559816642,0.06549628629304524,0.11317888901510993,-0.002583661585729191,0.012150329087073742,-0.015511566152843725
B136,BREADTH-HI,BREADTH,HI,False,0.07,2016,0.5,W,1.0,-0.010338820968121432,-0.12244989816540468,-0.033337021666282454,-0.11143038368746305,0.010031352672995032,-0.13143817001992925,-0.009695618816260021,-0.001893164136193226,-0.01638630350173431,0.06549628629304524,0.11275427934914466,0.0006432021518614113,0.03144385753008923,-0.026417656174729343
B136,BREADTH-HI,BREADTH,HI,False,0.07,2016,1.0,D,0.75,-0.09770604347678932,-0.22866296435653605,-0.150799225562069,-0.187053383480784,-0.05426681641989987,-0.2630969537560008,-0.08923319160241372,0.019960127306837938,-0.18215172144780778,0.062120189061444966,0.13942977275412233,0.008472851874375603,0.17075935286890695,-0.12788490502790792
B136,BREADTH-HI,BREADTH,HI,False,0.07,2016,1.0,D,1.0,-0.07049498818314186,-0.2636087354979063,-0.059469857978132465,-0.25397834174583334,-0.07850647929028923,-0.27166740423928687,-0.08899501430770174,0.020008280336957007,-0.1816248140575868,0.062120189061444966,0.17461372119020457,-0.01850002612455988,0.07947813831508947,-0.10311833476729756
B136,BREADTH-HI,BREADTH,HI,False,0.07,2016,1.0,W,0.75,-0.028672778001232822,-0.25618889597768224,-0.09083143935820334,-0.29067612742309196,0.024816842935781402,-0.2267755599699794,-0.030143792905173883,-0.004202141525535774,-0.05241044020093322,0.06549628629304524,0.22604510307250836,-0.0014710149039410605,0.08662929783266757,-0.07722728313671462
B136,BREADTH-HI,BREADTH,HI,False,0.07,2016,1.0,W,1.0,-0.08218768544810172,-0.23845581934747395,-0.07412669637284444,-0.19642625444847553,-0.08960162853082138,-0.27239447434806446,-0.02956164931631844,-0.004148364674180005,-0.051396915517865405,0.06549628629304524,0.2088941700311555,0.05262603613178328,0.06997833169866444,0.03820471301295597
B136,BREADTH-HI,BREADTH,HI,False,0.12,252,0.25,D,0.75,-0.05019912688561381,-0.15473711135166407,-0.049055665169818206,-0.1519847413613425,-0.05111741729041482,-0.1568754930727872,-0.00774993962677506,0.0069740825127488915,-0.01926081539590163,0.18996173756470852,0.146987171724889,0.04244918725883875,0.0560297476825671,0.03185660189451319
B136,BREADTH-HI,BREADTH,HI,False,0.12,252,0.25,D,1.0,-0.03649973726495355,-0.15413686679729,-0.032123712451581576,-0.1471663593430619,-0.040113013321560156,-0.1598071932277348,-0.007899935007155134,0.006897926537288601,-0.019398885198193216,0.18996173756470852,0.14623693179013486,0.028599802257798415,0.03902163898887018,0.02071412812336694
B136,BREADTH-HI,BREADTH,HI,False,0.12,252,0.25,W,0.75,-0.022551163594994938,-0.14561556759541944,-0.009999741445529332,-0.14809814068090926,-0.0325134280645602,-0.14348701150943013,-0.005725877489442199,0.003886351652992115,-0.013247502957765556,0.18433490884537473,0.13988969010597724,0.01682528610555274,0.013886093098521447,0.019265925106794646
B136,BREADTH-HI,BREADTH,HI,False,0.12,252,0.25,W,1.0,-0.011667141863006335,-0.13649665005826095,-0.01107287969662336,-0.1115740513924737,-0.011901659422768307,-0.1570155045358482,-0.005781982798274132,0.003976914383409413,-0.013365025700796451,0.18433490884537473,0.13071466725998682,0.005885159064732203,0.015049794080032774,-0.0014633662780281446
B136,BREADTH-HI,BREADTH,HI,False,0.12,252,0.5,D,0.75,-0.06136914325792746,-0.329202200468136,-0.059208719721614046,-0.3179536466334733,-0.061761034725317035,-0.3383562345696216,-0.024984925757209897,0.0008269878675755127,-0.044376226752577574,0.18996173756470852,0.3042172747109261,0.03638421750071756,0.06003570758918956,0.01738480797273946
B136,BREADTH-HI,BREADTH,HI,False,0.12,252,0.5,D,1.0,-0.06201811406676268,-0.3360347170739827,-0.04904659265992968,-0.3536020977109656,-0.07260215190854033,-0.3210640909702487,-0.025252778919683028,0.0006780069161187452,-0.04461648986665978,0.18996173756470852,0.31078193815429966,0.03676533514707965,0.049724599576048426,0.02798566204188055
B136,BREADTH-HI,BREADTH,HI,False,0.12,252,0.5,W,0.75,-0.052665870112567716,-0.3467141737586035,-0.025575066345830545,-0.3156355230865236,-0.07343057171224585,-0.3726342268363545,-0.021050370314481093,-0.00500044295591362,-0.0331280540263208,0.18433490884537473,0.32566380344412243,0.03161549979808662,0.020574623389916925,0.04030251768592505
B136,BREADTH-HI,BREADTH,HI,False,0.12,252,0.5,W,1.0,-0.05884942841267141,-0.3432530052791908,-0.06349178096683653,-0.31933961686639273,-0.054025198759832214,-0.3627082934276019,-0.021144187898514355,-0.004825196987471525,-0.03333676005929043,0.18433490884537473,0.3221088173806764,0.03770524051415706,0.058666583979365,0.020688438700541788
B136,BREADTH-HI,BREADTH,HI,False,0.12,252,1.0,D,0.75,-0.22549243765801483,-0.7276246779244971,-0.28163460411027463,-0.7245238122751528,-0.17817640594539116,-0.7302284443908481,-0.09065557715130357,-0.06083131715374546,-0.11207728095629788,0.18996173756470852,0.6369691007731936,0.13483686050671126,0.22080328695652918,0.06609912498909329
B136,BREADTH-HI,BREADTH,HI,False,0.12,252,1.0,D,1.0,-0.25160665687882355,-0.6901402319540113,-0.3031061314783102,-0.6983693244405216,-0.2059336335255742,-0.682252634738072,-0.09101976335304585,-0.06105429682245056,-0.11240346989436545,0.18996173756470852,0.5991204686009655,0.1605868935257777,0.24205183465585967,0.09353016363120875
B136,BREADTH-HI,BREADTH,HI,False,0.12,252,1.0,W,0.75,-0.17396677084842685,-0.6483572359811602,-0.1525742653392134,-0.744481317835555,-0.18563037812483954,-0.5684827317365497,-0.08363368079446887,-0.06968705867391356,-0.09337771216750956,0.18433490884537473,0.5647235551866914,0.09033309005395798,0.08288720666529983,0.09225266595732998
B136,BREADTH-HI,BREADTH,HI,False,0.12,252,1.0,W,1.0,-0.18122816820858492,-0.7307666988299382,-0.11212346417626917,-0.7285893815206756,-0.2377744149218164,-0.7320316527088402,-0.08372733823879808,-0.0693656216293862,-0.09367751473453678,0.18433490884537473,0.6470393605911401,0.09750082996978685,0.042757842546882974,0.1440969001872796
B136,BREADTH-HI,BREADTH,HI,False,0.12,504,0.25,D,0.75,-0.0166401617222909,-0.10575293421372294,-0.01173103046041638,-0.098185038803513,-0.02049808296417831,-0.1120464204959369,-0.009001593319131862,0.046401303276923045,-0.05520690290107866,0.12986720684222372,0.09675134089459107,0.007638568403159039,0.05813233373733943,-0.03470881993690035
B136,BREADTH-HI,BREADTH,HI,False,0.12,504,0.25,D,1.0,-0.030950060215576135,-0.10734637492505014,-0.04802694207260657,-0.11966103428243005,-0.016457805618746768,-0.09698990171211057,-0.009067170376406919,0.04634645623510125,-0.055206112132501706,0.12986720684222372,0.09827920454864322,0.021882889839169216,0.09437339830770783,-0.03874830651375494
B136,BREADTH-HI,BREADTH,HI,False,0.12,504,0.25,W,0.75,0.00033279560095113015,-0.10585849141851707,-0.011998218378798553,-0.09139588669100823,0.010996864576145427,-0.11784844601385855,0.003635019080550972,0.022329007563810732,-0.0120960816209984,0.1323430114787306,0.10949351049906804,0.0033022234795998416,0.034327225942609285,-0.023092946197143825
B136,BREADTH-HI,BREADTH,HI,False,0.12,504,0.25,W,1.0,-0.013618820734121828,-0.10846877779656663,-0.019405205983167063,-0.10596090968713878,-0.008594178063315683,-0.11045754313900154,0.003711014483869235,0.02229807787514937,-0.011920100384702037,0.1323430114787306,0.11217979228043587,0.017329835217991064,0.04170328385831643,-0.0033259223213863535
B136,BREADTH-HI,BREADTH,HI,False,0.12,504,0.5,D,0.75,-0.05417019414994029,-0.2013638363812036,-0.06248111243718154,-0.22072949469795183,-0.04677054205452265,-0.18498916486405365,-0.022904067867334565,0.08952158800939647,-0.11678809542639346,0.12986720684222372,0.17845976851386902,0.03126612628260572,0.15200270044657802,-0.07001755337187081
B136,BREADTH-HI,BREADTH,HI,False,0.12,504,0.5,D,1.0,-0.038484410560830205,-0.21929928421878228,-0.025171357059865007,-0.23057596017481385,-0.048815022180155744,-0.20991955433894538,-0.023016735747670602,0.08941345404159207,-0.11674683536314612,0.12986720684222372,0.19628254847111168,0.015467674813159603,0.11458481110145707,-0.06793181318299038
B136,BREADTH-HI,BREADTH,HI,False,0.12,504,0.5,W,0.75,-0.029183751243490874,-0.23772977832727182,-0.03479189207091014,-0.24726022632924716,-0.024333889324000012,-0.22964576337615084,0.002033694541058173,0.04118674446469561,-0.03109870302380613,0.1323430114787306,0.23976347286833,0.031217445784549047,0.07597863653560574,-0.006764813699806117
B136,BREADTH-HI,BREADTH,HI,False,0.12,504,0.5,W,1.0,-0.03684033579126761,-0.24248467279728567,-0.05499362673117912,-0.23902577643689762,-0.020074883473289663,-0.24504917896352318,0.0021881188562189458,0.04111857390678364,-0.030728116333486932,0.1323430114787306,0.2446727916535046,0.039028454647486555,0.09611220063796276,-0.01065323286019727
B136,BREADTH-HI,BREADTH,HI,False,0.12,504,1.0,D,0.75,-0.17759533173492087,-0.47714460291476657,-0.19347839088276828,-0.4506433961229675,-0.1625814776360757,-0.4985733889792542,-0.06577372323323216,0.16279914577930032,-0.2566852588249664,0.12986720684222372,0.4113708796815344,0.11182160850168871,0.35627753666206863,-0.0941037811888907
B136,BREADTH-HI,BREADTH,HI,False,0.12,504,1.0,D,1.0,-0.13343084504522218,-0.4506511517687226,-0.15102241017462126,-0.4230374783580874,-0.11914773683581356,-0.47326250179561563,-0.06591683144632277,0.16260433002296093,-0.25645369493328307,0.12986720684222372,0.38473432032239985,0.06751401359889941,0.3136267401975822,-0.1373059580974695
B136,BREADTH-HI,BREADTH,HI,False,0.12,504,1.0,W,0.75,-0.1287278932454659,-0.5057225626720495,-0.12632599821869586,-0.5250260258463357,-0.13001815542794812,-0.49021837720851746,-0.018279214327151738,0.06683343176176226,-0.09062067547984765,0.1323430114787306,0.4874433483448978,0.11044867891831417,0.19315942998045812,0.03939747994810047
B136,BREADTH-HI,BREADTH,HI,False,0.12,504,1.0,W,1.0,-0.0685743285295776,-0.48037718514097927,-0.12504365462454295,-0.4863445260417828,-0.017252515582439544,-0.47401376133152506,-0.017966440285651197,0.06667506627027597,-0.08982065097383429,0.1323430114787306,0.46241074485532807,0.0506078882439264,0.19171872089481892,-0.07256813539139476
B136,BREADTH-HI,BREADTH,HI,False,0.12,1008,0.25,D,0.75,-0.02243603354048389,-0.07803260499895844,-0.025327112918069362,-0.08126517967651226,-0.0198290152963957,-0.07521833015323884,-0.014097045730937952,0.014863887027541933,-0.03829748103547248,0.09588116137744768,0.06393555926802048,0.00833898780954594,0.040190999945611296,-0.01846846573907678
B136,BREADTH-HI,BREADTH,HI,False,0.12,1008,0.25,D,1.0,-0.019132597769097093,-0.08852189434278772,-0.024940393611860755,-0.08989250186679629,-0.01423050532438378,-0.08734095465925261,-0.014091981551948685,0.014847417357582993,-0.038239559876417695,0.09588116137744768,0.07442991279083903,0.005040616217148408,0.03978781096944375,-0.024009054552033914
B136,BREADTH-HI,BREADTH,HI,False,0.12,1008,0.25,W,0.75,-0.0014694009260899144,-0.08217490969676475,-0.008956654466811199,-0.07982419989306769,0.004984767176304139,-0.08410037227909561,0.004756742133175118,0.013980939092088418,-0.0030022348289819867,0.10015755120414134,0.08693165182993987,0.006226143059265032,0.022937593558899617,-0.007987002005286126
B136,BREADTH-HI,BREADTH,HI,False,0.12,1008,0.25,W,1.0,-0.01109942292696382,-0.07808432655859898,-0.006903676474044484,-0.07345505354417257,-0.014391453448191949,-0.08193350398554279,0.004871497129804947,0.01394330752007411,-0.0027595494948124966,0.10015755120414134,0.08295582368840393,0.015970920056768766,0.020846983994118596,0.011631903953379453
B136,BREADTH-HI,BREADTH,HI,False,0.12,1008,0.5,D,0.75,-0.07524449839324458,-0.15970842047973316,-0.03636616590468478,-0.15278117905024308,-0.10721949960126716,-0.16532568967274014,-0.031488856094890494,0.027406517816747078,-0.08082125327830303,0.09588116137744768,0.12821956438484267,0.04375564229835409,0.06377268372143186,0.026398246322964128
B136,BREADTH-HI,BREADTH,HI,False,0.12,1008,0.5,D,1.0,-0.03386461488035457,-0.17079785368359832,-0.03681778887085879,-0.15591599541662773,-0.03073631089884249,-0.183260453931606,-0.03146621716048359,0.027376437134837728,-0.0806800066005452,0.09588116137744768,0.13933163652311473,0.002398397719870979,0.06419422600569652,-0.049943695701702706
