state,rho_real,real_top_minus_bot,rho_blk,blk_top_minus_bot,rho_rand,excess_top_minus_bot,share_from_placebo
BREADTH,0.8999999999999998,0.028263312060780366,-0.9999999999999999,-0.0388716829782928,-0.9999999999999999,0.07433636329573376,0.5229161241537852
VOL,0.9999999999999999,0.05453758141013376,-0.7,-0.0175378030552667,-0.9999999999999999,0.08351605804082735,0.2099931853427904
DISP,0.49999999999999994,0.024267904664053153,-0.6,-0.018210589221900025,-0.9999999999999999,0.05169327282610181,0.3522816069928704
CORR,0.3,0.009601128195560804,-0.8999999999999998,-0.024874881379739727,-0.9999999999999999,0.04185464569993724,0.5943158988388481
