panel,book,dial,cost,density,val,is_adopted,pass4b,pass4a,BAR,MARGIN,STEP,thin_ratio,UNIT_STEP,BAR_scaled,scaled_min,bar_agrees,FLIP1,n_grid,med_dv
U56,EWALL,band,10.0,FINE,0.01,False,False,False,CAGR,-0.039208007517848115,0.0012608977158339307,-31.095311717585894,0.13422600078814018,CAGR,-31.095311717585894,True,False,9,0.010000000000000002
U56,EWALL,band,10.0,FINE,0.02,False,False,False,CAGR,-0.037998635684104526,0.0012608977158339307,-30.136176159993312,0.13422600078814018,CAGR,-30.136176159993312,True,False,9,0.010000000000000002
U56,EWALL,band,10.0,FINE,0.025,False,False,False,CAGR,-0.03722448382355634,0.0012608977158339307,-29.522207357586385,0.13422600078814018,CAGR,-29.522207357586385,True,False,9,0.010000000000000002
U56,EWALL,band,10.0,FINE,0.03,True,False,False,CAGR,-0.03653843561463707,0.0012608977158339307,-28.978112305066183,0.13422600078814018,CAGR,-28.978112305066183,True,False,9,0.010000000000000002
U56,EWALL,band,10.0,FINE,0.04,False,False,False,H1,-0.04776482749560951,0.02164256502163131,-2.206985514326491,1.840424003534491,CAGR,-30.79272352105468,False,False,9,0.010000000000000002
U56,EWALL,band,10.0,FINE,0.05,False,False,False,H1,-0.04721490060882405,0.02164256502163131,-2.1815760082796887,1.840424003534491,CAGR,-31.833587963462097,False,False,9,0.010000000000000002
U56,EWALL,band,10.0,FINE,0.065,False,False,False,CAGR,-0.038435388449116065,0.0012608977158339307,-30.482558550513133,0.13422600078814018,CAGR,-30.482558550513133,True,False,9,0.010000000000000002
U56,EWALL,band,10.0,FINE,0.08,False,False,False,CAGR,-0.037521519896969474,0.0012608977158339307,-29.757782432140854,0.13422600078814018,CAGR,-29.757782432140854,True,False,9,0.010000000000000002
U56,EWALL,band,25.0,COARSE,0.0,False,False,False,H1,-0.12850100071815107,0.04097327958804753,-3.1362146747861646,2.245230021025983,CAGR,-15.30788439276943,False,False,5,0.020000000000000004
U56,EWALL,band,25.0,COARSE,0.02,False,False,False,H1,-0.08133758994408757,0.04097327958804753,-1.9851374056914612,2.245230021025983,CAGR,-13.723859831922251,False,False,5,0.020000000000000004
U56,EWALL,band,25.0,COARSE,0.03,True,False,False,H1,-0.04736109650531528,0.04097327958804753,-1.1559020166677398,2.245230021025983,CAGR,-13.045324887236028,False,False,5,0.020000000000000004
U56,EWALL,band,25.0,COARSE,0.05,False,False,False,H1,-0.08214424490734684,0.04097327958804753,-2.0048247475730365,2.245230021025983,CAGR,-14.041845596312161,False,False,5,0.020000000000000004
U56,EWALL,band,25.0,COARSE,0.08,False,False,False,CAGR,-0.03969442345605531,0.003044432295145061,-13.038366305388294,0.17913368068666613,CAGR,-13.038366305388294,True,False,5,0.020000000000000004
U56,EWALL,band,25.0,FINE,0.0,False,False,False,H1,-0.12850100071815107,0.025776694895563446,-4.985162032556316,2.1687004272555135,CAGR,-30.197691391645254,False,False,9,0.010000000000000002
U56,EWALL,band,25.0,FINE,0.01,False,False,False,H1,-0.09356417675830775,0.025776694895563446,-3.6297972698746395,2.1687004272555135,CAGR,-28.326209563418075,False,False,9,0.010000000000000002
U56,EWALL,band,25.0,FINE,0.02,False,False,False,H1,-0.08133758994408757,0.025776694895563446,-3.155470097063801,2.1687004272555135,CAGR,-27.07290395414386,False,False,9,0.010000000000000002
U56,EWALL,band,25.0,FINE,0.025,False,False,False,H1,-0.07200297790930943,0.025776694895563446,-2.7933363141021705,2.1687004272555135,CAGR,-26.326209563418075,False,False,9,0.010000000000000002
U56,EWALL,band,25.0,FINE,0.03,True,False,False,H1,-0.04736109650531528,0.025776694895563446,-1.8373611006842787,2.1687004272555135,CAGR,-25.73436569945466,False,False,9,0.010000000000000002
U56,EWALL,band,25.0,FINE,0.04,False,False,False,H1,-0.086788448500005,0.025776694895563446,-3.3669347001869734,2.1687004272555135,CAGR,-26.998564796865402,False,False,9,0.010000000000000002
U56,EWALL,band,25.0,FINE,0.05,False,False,False,H1,-0.08214424490734684,0.025776694895563446,-3.1867640611087458,2.1687004272555135,CAGR,-27.700190895539798,False,False,9,0.010000000000000002
U56,EWALL,band,25.0,FINE,0.065,False,False,False,H1,-0.0552327365202141,0.025776694895563446,-2.1427392745266376,2.1687004272555135,CAGR,-26.419385220776114,False,False,9,0.010000000000000002
U56,EWALL,band,25.0,FINE,0.08,False,False,False,CAGR,-0.03969442345605531,0.001543290744026482,-25.72063858329871,0.1880494630278285,CAGR,-25.72063858329871,True,False,9,0.010000000000000002
U56,TOPN,band,0.0,COARSE,0.0,False,True,False,DD,0.021573263695229633,0.0005040179041276294,42.802574112063226,0.025200895206381465,H1,3.8660679503611366,False,False,5,0.020000000000000004
U56,TOPN,band,0.0,COARSE,0.02,False,True,False,DD,0.021573263695229522,0.0005040179041276294,42.802574112063006,0.025200895206381465,H1,2.4494355791794824,False,False,5,0.020000000000000004
U56,TOPN,band,0.0,COARSE,0.03,True,True,False,DD,0.021573263695229522,0.0005040179041276294,42.802574112063006,0.025200895206381465,H1,2.275651969761733,False,False,5,0.020000000000000004
U56,TOPN,band,0.0,COARSE,0.05,False,True,False,DD,0.020565227886974374,0.0005040179041276294,40.802574112063226,0.025200895206381465,H1,4.304857209079688,False,False,5,0.020000000000000004
U56,TOPN,band,0.0,COARSE,0.08,False,True,False,DD,0.018141840122693736,0.0005040179041276294,35.99443586055584,0.025200895206381465,H1,4.888224837898034,False,False,5,0.020000000000000004
U56,TOPN,band,0.0,FINE,0.0,False,True,False,DD,0.021573263695229633,3.885780586188048e-16,55518481336572.36,3.885780586188048e-14,H1,2.6729812290905612,False,False,9,0.010000000000000002
U56,TOPN,band,0.0,FINE,0.01,False,True,False,DD,0.02157326369522919,3.885780586188048e-16,55518481336571.21,3.885780586188048e-14,H1,1.8272700823938866,False,False,9,0.010000000000000002
U56,TOPN,band,0.0,FINE,0.02,False,True,False,DD,0.021573263695229522,3.885780586188048e-16,55518481336572.07,3.885780586188048e-14,H1,1.6935282589644418,False,False,9,0.010000000000000002
U56,TOPN,band,0.0,FINE,0.025,False,True,False,H1,0.02136342664871571,0.016999363074893803,1.2567192402794873,1.5732956600961707,H1,1.2567192402794873,True,False,9,0.010000000000000002
U56,TOPN,band,0.0,FINE,0.03,True,True,False,DD,0.021573263695229522,3.885780586188048e-16,55518481336572.07,3.885780586188048e-14,H1,1.5733750873540313,False,False,9,0.010000000000000002
U56,TOPN,band,0.0,FINE,0.04,False,True,False,H1,0.00712419905231787,0.016999363074893803,0.4190862340507058,1.5732956600961707,H1,0.4190862340507058,True,False,9,0.010000000000000002
U56,TOPN,band,0.0,FINE,0.05,False,True,False,DD,0.020565227886974374,3.885780586188048e-16,52924315799181.21,3.885780586188048e-14,H1,2.9763580623848878,False,False,9,0.010000000000000002
U56,TOPN,band,0.0,FINE,0.065,False,True,False,DD,0.0181631127828277,3.885780586188048e-16,46742507406074.93,3.885780586188048e-14,H1,1.5102769872267243,False,False,9,0.010000000000000002
U56,TOPN,band,0.0,FINE,0.08,False,True,False,DD,0.018141840122693736,3.885780586188048e-16,46687762523644.93,3.885780586188048e-14,H1,3.379695701948323,False,False,9,0.010000000000000002
U56,TOPN,band,10.0,COARSE,0.0,False,False,False,H1,-0.04391790289645581,0.011140544239942152,-3.942168528804644,0.4821798997150314,H1,-3.942168528804644,True,False,5,0.020000000000000004
U56,TOPN,band,10.0,COARSE,0.02,False,False,False,H1,-0.05721731390249096,0.011140544239942152,-5.135953205710538,0.4821798997150314,H1,-5.135953205710538,True,False,5,0.020000000000000004
U56,TOPN,band,10.0,COARSE,0.03,True,False,False,H1,-0.05736873229188699,0.011140544239942152,-5.149544856722806,0.4821798997150314,H1,-5.149544856722806,True,False,5,0.020000000000000004
U56,TOPN,band,10.0,COARSE,0.05,False,False,False,H1,-0.02805253240624772,0.011140544239942152,-2.5180576282504297,0.4821798997150314,H1,-2.5180576282504297,True,False,5,0.020000000000000004
U56,TOPN,band,10.0,COARSE,0.08,False,False,False,H1,-0.019070854932398573,0.011140544239942152,-1.7118423051563234,0.4821798997150314,H1,-1.7118423051563234,True,False,5,0.020000000000000004
U56,TOPN,band,10.0,FINE,0.0,False,False,False,H1,-0.04391790289645581,0.01483267594553006,-2.960888720129479,1.4275692215160638,H1,-2.960888720129479,True,False,9,0.010000000000000002
U56,TOPN,band,10.0,FINE,0.01,False,False,False,H1,-0.056509692101627707,0.01483267594553006,-3.809811008421399,1.4275692215160638,H1,-3.809811008421399,True,False,9,0.010000000000000002
U56,TOPN,band,10.0,FINE,0.02,False,False,False,H1,-0.05721731390249096,0.01483267594553006,-3.857517963219161,1.4275692215160638,H1,-3.857517963219161,True,False,9,0.010000000000000002
U56,TOPN,band,10.0,FINE,0.025,False,False,False,H1,-0.06343466652124508,0.01483267594553006,-4.27668390748883,1.4275692215160638,H1,-4.27668390748883,True,False,9,0.010000000000000002
U56,TOPN,band,10.0,FINE,0.03,True,False,False,H1,-0.05736873229188699,0.01483267594553006,-3.8677263969469715,1.4275692215160638,H1,-3.8677263969469715,True,False,9,0.010000000000000002
U56,TOPN,band,10.0,FINE,0.04,False,False,False,H1,-0.07444229497777521,0.01483267594553006,-5.018804108655051,1.4275692215160638,H1,-5.018804108655051,True,False,9,0.010000000000000002
U56,TOPN,band,10.0,FINE,0.05,False,False,False,H1,-0.02805253240624772,0.01483267594553006,-1.8912657776159105,1.4275692215160638,H1,-1.8912657776159105,True,False,9,0.010000000000000002
U56,TOPN,band,10.0,FINE,0.065,False,False,False,H1,-0.05199192524397178,0.01483267594553006,-3.5052289576676112,1.4275692215160638,H1,-3.5052289576676112,True,False,9,0.010000000000000002
U56,TOPN,band,10.0,FINE,0.08,False,False,False,H1,-0.019070854932398573,0.01483267594553006,-1.2857325948758234,1.4275692215160638,H1,-1.2857325948758234,True,False,9,0.010000000000000002
U56,TOPN,band,25.0,COARSE,0.0,False,False,False,H1,-0.17830342821458833,0.01020365049916927,-17.474474280465106,0.4086105213519357,H1,-17.474474280465106,True,False,5,0.020000000000000004
U56,TOPN,band,25.0,COARSE,0.02,False,False,False,H1,-0.18652208878014354,0.01020365049916927,-18.27993704756246,0.4086105213519357,H1,-18.27993704756246,True,False,5,0.020000000000000004
U56,TOPN,band,25.0,COARSE,0.03,True,False,False,H1,-0.18383522961940058,0.01020365049916927,-18.016613724114475,0.4086105213519357,H1,-18.016613724114475,True,False,5,0.020000000000000004
U56,TOPN,band,25.0,COARSE,0.05,False,False,False,H1,-0.14630051282872358,0.01020365049916927,-14.338056055588599,0.4086105213519357,H1,-14.338056055588599,True,False,5,0.020000000000000004
U56,TOPN,band,25.0,COARSE,0.08,False,False,False,H1,-0.13411187239594025,0.01020365049916927,-13.143518822685955,0.4086105213519357,H1,-13.143518822685955,True,False,5,0.020000000000000004
U56,TOPN,band,25.0,FINE,0.0,False,False,False,H1,-0.17830342821458833,0.011568240827465437,-15.413184327150114,1.3714169613026297,H1,-15.413184327150114,True,False,9,0.010000000000000002
U56,TOPN,band,25.0,FINE,0.01,False,False,False,H1,-0.1882044739697184,0.011568240827465437,-16.26906603836267,1.3714169613026297,H1,-16.26906603836267,True,False,9,0.010000000000000002
U56,TOPN,band,25.0,FINE,0.02,False,False,False,H1,-0.18652208878014354,0.011568240827465437,-16.12363466165926,1.3714169613026297,H1,-16.12363466165926,True,False,9,0.010000000000000002
U56,TOPN,band,25.0,FINE,0.025,False,False,False,H1,-0.19093168128252647,0.011568240827465437,-16.504815566184835,1.3714169613026297,H1,-16.504815566184835,True,False,9,0.010000000000000002
U56,TOPN,band,25.0,FINE,0.03,True,False,False,H1,-0.18383522961940058,0.011568240827465437,-15.891372972019832,1.3714169613026297,H1,-15.891372972019832,True,False,9,0.010000000000000002
U56,TOPN,band,25.0,FINE,0.04,False,False,False,H1,-0.19707066551920138,0.011568240827465437,-17.035491260807277,1.3714169613026297,H1,-17.035491260807277,True,False,9,0.010000000000000002
U56,TOPN,band,25.0,FINE,0.05,False,False,False,H1,-0.14630051282872358,0.011568240827465437,-12.646738169677052,1.3714169613026297,H1,-12.646738169677052,True,False,9,0.010000000000000002
U56,TOPN,band,25.0,FINE,0.065,False,False,False,H1,-0.16875534349405852,0.011568240827465437,-14.587813826748647,1.3714169613026297,H1,-14.587813826748647,True,False,9,0.010000000000000002
U56,TOPN,band,25.0,FINE,0.08,False,False,False,H1,-0.13411187239594025,0.011568240827465437,-11.593108614883816,1.3714169613026297,H1,-11.593108614883816,True,False,9,0.010000000000000002
U56,EWALL,K,0.0,COARSE,50.0,False,False,False,H1,-0.21576844438270293,0.08144072942558545,-2.649392336052887,0.001628814588511709,CAGR,-10.221721040005532,False,False,6,50.0
U56,EWALL,K,0.0,COARSE,100.0,False,False,False,H1,-0.08585305849978164,0.08144072942558545,-1.0541784080928187,0.001628814588511709,CAGR,-9.077613321191814,False,False,6,50.0
U56,EWALL,K,0.0,COARSE,150.0,False,False,False,CAGR,-0.039884990117121294,0.005469714771909384,-7.29196891983421,0.00010939429543818768,CAGR,-7.29196891983421,True,False,6,50.0
U56,EWALL,K,0.0,COARSE,200.0,True,False,False,CAGR,-0.03441527534521191,0.005469714771909384,-6.29196891983421,0.00010939429543818768,CAGR,-6.29196891983421,True,False,6,50.0
U56,EWALL,K,0.0,COARSE,250.0,False,False,False,CAGR,-0.034126119097627056,0.005469714771909384,-6.239103960756295,0.00010939429543818768,CAGR,-6.239103960756295,True,False,6,50.0
U56,EWALL,K,0.0,COARSE,300.0,False,False,False,H1,-0.05347130417670942,0.08144072942558545,-0.656567107807741,0.001628814588511709,CAGR,-6.814785498162512,False,False,6,50.0
U56,EWALL,K,0.0,FINE,50.0,False,False,False,H1,-0.21576844438270293,0.03276606097820767,-6.585120027891301,0.0013106424391283065,CAGR,-20.273373821112408,False,False,11,25.0
U56,EWALL,K,0.0,FINE,75.0,False,False,False,H1,-0.17064056436707575,0.03276606097820767,-5.2078449246788265,0.0013106424391283065,CAGR,-19.298875997034756,False,False,11,25.0
U56,EWALL,K,0.0,FINE,100.0,False,False,False,H1,-0.08585305849978164,0.03276606097820767,-2.620182467367119,0.0013106424391283065,CAGR,-18.004193965357107,False,False,11,25.0
U56,EWALL,K,0.0,FINE,125.0,False,False,False,CAGR,-0.04274349840318922,0.002757799420076368,-15.49913242131496,0.00011031197680305471,CAGR,-15.49913242131496,True,False,11,25.0
U56,EWALL,K,0.0,FINE,150.0,False,False,False,CAGR,-0.039884990117121294,0.002757799420076368,-14.462614585660047,0.00011031197680305471,CAGR,-14.462614585660047,True,False,11,25.0
U56,EWALL,K,0.0,FINE,175.0,False,False,False,CAGR,-0.03705686081107559,0.002757799420076368,-13.437112409737699,0.00011031197680305471,CAGR,-13.437112409737699,True,False,11,25.0
U56,EWALL,K,0.0,FINE,200.0,True,False,False,CAGR,-0.03441527534521191,0.002757799420076368,-12.47925251367951,0.00011031197680305471,CAGR,-12.47925251367951,True,False,11,25.0
U56,EWALL,K,0.0,FINE,225.0,False,False,False,CAGR,-0.036053171158990954,0.002757799420076368,-13.073166560457318,0.00011031197680305471,CAGR,-13.073166560457318,True,False,11,25.0
U56,EWALL,K,0.0,FINE,250.0,False,False,False,CAGR,-0.034126119097627056,0.002757799420076368,-12.374402158907571,0.00011031197680305471,CAGR,-12.374402158907571,True,False,11,25.0
U56,EWALL,K,0.0,FINE,275.0,False,False,False,CAGR,-0.03714123966023916,0.002757799420076368,-13.467708851432953,0.00011031197680305471,CAGR,-13.467708851432953,True,False,11,25.0
U56,EWALL,K,0.0,FINE,300.0,False,False,False,H1,-0.05347130417670942,0.03276606097820767,-1.6319112697822473,0.0013106424391283065,CAGR,-13.516187085738505,False,False,11,25.0
U56,EWALL,K,10.0,COARSE,50.0,False,False,False,H1,-0.2727969729265173,0.08036183412524811,-3.3946085961819756,0.0016072366825049622,CAGR,-10.37382506263191,False,False,6,50.0
U56,EWALL,K,10.0,COARSE,100.0,False,False,False,H1,-0.12608145051300124,0.08036183412524811,-1.56892201236344,0.0016072366825049622,CAGR,-9.130841375344966,False,False,6,50.0
U56,EWALL,K,10.0,COARSE,150.0,False,False,False,CAGR,-0.04228868724882803,0.0057502516341909615,-7.35423246478115,0.00011500503268381923,CAGR,-7.35423246478115,True,False,6,50.0
U56,EWALL,K,10.0,COARSE,200.0,True,False,False,CAGR,-0.03653843561463707,0.0057502516341909615,-6.35423246478115,0.00011500503268381923,CAGR,-6.35423246478115,True,False,6,50.0
U56,EWALL,K,10.0,COARSE,250.0,False,False,False,CAGR,-0.03610639351801756,0.0057502516341909615,-6.279097996917067,0.00011500503268381923,CAGR,-6.279097996917067,True,False,6,50.0
U56,EWALL,K,10.0,COARSE,300.0,False,False,False,H1,-0.07897289322533951,0.08036183412524811,-0.9827164111542818,0.0016072366825049622,CAGR,-6.814908967433212,False,False,6,50.0
U56,EWALL,K,10.0,FINE,50.0,False,False,False,H1,-0.2727969729265173,0.0329251197257413,-8.285375275742458,0.001317004789029652,CAGR,-20.050864395731157,False,False,11,25.0
U56,EWALL,K,10.0,FINE,75.0,False,False,False,H1,-0.217284108366811,0.0329251197257413,-6.599341480812759,0.001317004789029652,CAGR,-18.964195531416774,False,False,11,25.0
U56,EWALL,K,10.0,FINE,100.0,False,False,False,H1,-0.12608145051300124,0.0329251197257413,-3.8293391660601634,0.001317004789029652,CAGR,-17.648385347798058,False,False,11,25.0
U56,EWALL,K,10.0,FINE,125.0,False,False,False,CAGR,-0.04532650590172568,0.002975039047788397,-15.235600331169026,0.00011900156191153589,CAGR,-15.235600331169026,True,False,11,25.0
U56,EWALL,K,10.0,FINE,150.0,False,False,False,CAGR,-0.04228868724882803,0.002975039047788397,-14.214498219868696,0.00011900156191153589,CAGR,-14.214498219868696,True,False,11,25.0
U56,EWALL,K,10.0,FINE,175.0,False,False,False,CAGR,-0.03932746147738028,0.002975039047788397,-13.219141277024843,0.00011900156191153589,CAGR,-13.219141277024843,True,False,11,25.0
U56,EWALL,K,10.0,FINE,200.0,True,False,False,CAGR,-0.03653843561463707,0.002975039047788397,-12.281665896721336,0.00011900156191153589,CAGR,-12.281665896721336,True,False,11,25.0
U56,EWALL,K,10.0,FINE,225.0,False,False,False,CAGR,-0.038112246629913166,0.002975039047788397,-12.810671059341317,0.00011900156191153589,CAGR,-12.810671059341317,True,False,11,25.0
U56,EWALL,K,10.0,FINE,250.0,False,False,False,CAGR,-0.03610639351801756,0.002975039047788397,-12.13644356865116,0.00011900156191153589,CAGR,-12.13644356865116,True,False,11,25.0
U56,EWALL,K,10.0,FINE,275.0,False,False,False,H1,-0.056199809891719354,0.0329251197257413,-1.7068976623274534,0.001317004789029652,CAGR,-13.141086625807304,False,False,11,25.0
U56,EWALL,K,10.0,FINE,300.0,False,False,False,H1,-0.07897289322533951,0.0329251197257413,-2.3985605483948307,0.001317004789029652,CAGR,-13.17207633156172,False,False,11,25.0
U56,EWALL,K,25.0,COARSE,50.0,False,False,False,H1,-0.35843231657451535,0.07873114521445501,-4.552611493179541,0.0015746229042891003,CAGR,-10.57591900861261,False,False,6,50.0
U56,EWALL,K,25.0,COARSE,100.0,False,False,False,H1,-0.18650889520914893,0.07873114521445501,-2.368934107348739,0.0015746229042891003,CAGR,-9.20263118873797,False,False,6,50.0
U56,EWALL,K,25.0,COARSE,150.0,False,False,False,H1,-0.049975191841351574,0.07873114521445501,-0.6347575880577455,0.0015746229042891003,CAGR,-7.438073153403655,False,False,6,50.0
U56,EWALL,K,25.0,COARSE,200.0,True,False,False,H1,-0.04736109650531528,0.07873114521445501,-0.6015547770365698,0.0015746229042891003,CAGR,-6.438073153403655,False,False,6,50.0
U56,EWALL,K,25.0,COARSE,250.0,False,False,False,CAGR,-0.039070226276794656,0.0061688656591862845,-6.333453901466268,0.00012337731318372568,CAGR,-6.333453901466268,True,False,6,50.0
U56,EWALL,K,25.0,COARSE,300.0,False,False,False,H1,-0.11724768753440684,0.07873114521445501,-1.489216081069785,0.0015746229042891003,CAGR,-6.816496903790447,False,False,6,50.0
U56,EWALL,K,25.0,FINE,50.0,False,False,False,H1,-0.35843231657451535,0.03365649392522063,-10.649722379606589,0.0013462597570088252,CAGR,-21.15183801722522,False,False,11,25.0
U56,EWALL,K,25.0,FINE,75.0,False,False,False,H1,-0.28734297818111465,0.03365649392522063,-8.537519648349141,0.0013462597570088252,CAGR,-19.840579930214624,False,False,11,25.0
U56,EWALL,K,25.0,FINE,100.0,False,False,False,H1,-0.18650889520914893,0.03365649392522063,-5.54154261057441,0.0013462597570088252,CAGR,-18.40526237747594,False,False,11,25.0
U56,EWALL,K,25.0,FINE,125.0,False,False,False,H1,-0.07970043243257385,0.03365649392522063,-2.368055110245753,0.0013462597570088252,CAGR,-15.947736237418237,False,False,11,25.0
U56,EWALL,K,25.0,FINE,150.0,False,False,False,H1,-0.049975191841351574,0.03365649392522063,-1.4848603051877147,0.0013462597570088252,CAGR,-14.87614630680731,False,False,11,25.0
U56,EWALL,K,25.0,FINE,175.0,False,False,False,H1,-0.06888208220930747,0.03365649392522063,-2.0466208501204104,0.0013462597570088252,CAGR,-13.851713839870508,False,False,11,25.0
U56,EWALL,K,25.0,FINE,200.0,True,False,False,H1,-0.04736109650531528,0.03365649392522063,-1.4071904402919715,0.0013462597570088252,CAGR,-12.87614630680731,False,False,11,25.0
U56,EWALL,K,25.0,FINE,225.0,False,False,False,H1,-0.07610428957917081,0.03365649392522063,-2.2612067005036955,0.0013462597570088252,CAGR,-13.355368853683032,False,False,11,25.0
U56,EWALL,K,25.0,FINE,250.0,False,False,False,CAGR,-0.039070226276794656,0.0030844328295931422,-12.666907802932537,0.00012337731318372568,CAGR,-12.666907802932537,True,False,11,25.0
U56,EWALL,K,25.0,FINE,275.0,False,False,False,H1,-0.09513869770089323,0.03365649392522063,-2.826756046315349,0.0013462597570088252,CAGR,-13.62319650836652,False,False,11,25.0
U56,EWALL,K,25.0,FINE,300.0,False,False,False,H1,-0.11724768753440684,0.03365649392522063,-3.483657204309888,0.0013462597570088252,CAGR,-13.632993807580894,False,False,11,25.0
U56,TOPN,K,0.0,COARSE,50.0,False,False,False,H1,-0.03801722244753214,0.016921542223957475,-2.2466759793151394,0.0003384308444791495,H1,-2.2466759793151394,True,True,6,50.0
U56,TOPN,K,0.0,COARSE,100.0,False,True,False,CAGR,0.017119091404946746,0.00415645083868621,4.118680111794087,8.31290167737242e-05,CAGR,4.118680111794087,True,True,6,50.0
U56,TOPN,K,0.0,COARSE,150.0,False,True,False,DD,0.0215732636952293,2.220446049250313e-16,97157342339000.12,4.440892098500626e-18,H1,4.800447014128782,False,False,6,50.0
U56,TOPN,K,0.0,COARSE,200.0,True,True,False,DD,0.021573263695229522,2.220446049250313e-16,97157342339001.12,4.440892098500626e-18,H1,1.5806109164835156,False,False,6,50.0
U56,TOPN,K,0.0,COARSE,250.0,False,True,False,H1,0.010667941907770429,0.016921542223957475,0.6304355576211478,0.0003384308444791495,H1,0.6304355576211478,True,False,6,50.0
U56,TOPN,K,0.0,COARSE,300.0,False,True,False,H1,0.01953919241916413,0.016921542223957475,1.154693358357171,0.0003384308444791495,H1,1.154693358357171,True,False,6,50.0
U56,TOPN,K,0.0,FINE,50.0,False,False,False,H1,-0.03801722244753214,0.019269775790556443,-1.9728938655406294,0.0007707910316222577,H1,-1.9728938655406294,True,True,11,25.0
U56,TOPN,K,0.0,FINE,75.0,False,True,False,CAGR,0.009403185599514613,0.002105852030026112,4.465264161698016,8.423408120104448e-05,H1,1.2929826540213771,False,True,11,25.0
