panel,n,m_star,n_genuine,widest_genuine,argmax_all,argmax_all_S,argmax_genuine,argmax_genuine_S,S_at_m0,monotone_up_over_genuine,INTERIOR
U56,10,60.0,5,40.0,60,1.1101037134371734,40,1.0992303455074248,0.9304574006635293,True,False
U56,20,40.0,4,20.0,40,1.1269453160344403,20,1.111592657511873,1.0635394863032248,True,False
B136,10,120.0,7,80.0,20,1.0622063035332463,20,1.0622063035332463,0.8945662564516421,False,True
B136,20,120.0,7,80.0,120,1.0704721392510401,80,1.0383463766168919,0.9431848997615343,False,False
SMALL439,10,,8,120.0,120,0.701643023629135,120,0.701643023629135,0.4773220958327365,False,False
SMALL439,20,,8,120.0,NOSELL,0.6839479379497947,120,0.6388171508897565,0.44991579434596285,False,False
