panel,form,sharpe_sd,d_cagr_margin,d_dd_margin,corr,admissible,kind,gross,pass4b,CAGR,Sharpe,MaxDD,m_CAGR,m_DD,off_fail_CAGR,off_fail_DD
B136,EWELIG,0.0006823730143851396,0.7874434505079437,-1.3391579780396783,-0.9998684960918942,0.0,SLOPE,,,,,,,,,
B136,MADG,0.0011469358454091999,0.5662392451949401,-0.7752061733090309,-0.999924991018659,2.0,SLOPE,,,,,,,,,
B136,RULESV2,0.0010828268518599787,0.5631661472963757,-0.9828985418693641,-0.999907183600134,0.0,SLOPE,,,,,,,,,
B136,TOP20,0.0030778739987051633,1.1072971345131786,-1.5671759412031947,-0.9997372264925317,2.0,SLOPE,,,,,,,,,
B136,TOP40,0.0020082931614758557,0.9558030603145695,-1.4435635671370153,-0.9997924526399925,1.0,SLOPE,,,,,,,,,
U56,EWELIG,0.0010395392321267175,0.7998235925950888,-1.0580535070982404,-0.9998752103979102,5.0,SLOPE,,,,,,,,,
U56,MADG,0.0011731591723072392,0.6020692076879932,-0.7454862368591189,-0.9999114327794106,3.0,SLOPE,,,,,,,,,
U56,RULESV2,0.0009862507193701033,0.6016663716949691,-0.90263869999102,-0.9999016619423824,3.0,SLOPE,,,,,,,,,
U56,TOP20,0.0018214793984656361,1.0044037104762562,-1.184546367267931,-0.9997728376251335,5.0,SLOPE,,,,,,,,,
U56,TOP40,0.0014614112749914403,0.7347630465063887,-0.8569274244797377,-0.9998720174676291,6.0,SLOPE,,,,,,,,,
U56,TOP20,,,,,,LADDER,0.5,0.0,0.0970500959365063,1.1995175537063982,-0.1340205496964467,-0.8861622824411469,6.828305655432764,21.0,0.0
U56,TOP20,,,,,,LADDER,0.55,2.0,0.1069513068963674,1.2000940184539866,-0.1465317977483786,0.1039588135449604,5.577180850239571,19.0,0.0
U56,TOP20,,,,,,LADDER,0.6,16.0,0.1168858706712534,1.2006646989746317,-0.1588900853793747,1.09741519103356,4.34135208713996,5.0,0.0
U56,TOP20,,,,,,LADDER,0.65,21.0,0.1268531410242046,1.2012293743157307,-0.1710975291441459,2.0941422263286795,3.1206077106628483,0.0,0.0
U56,TOP20,,,,,,LADDER,0.7,16.0,0.1368525159422497,1.2017884539154609,-0.1831563887505369,3.094079718133194,1.91472175002374,0.0,5.0
U56,TOP20,,,,,,LADDER,0.75,7.0,0.1468833373149223,1.202341843351264,-0.1950686222873137,4.097161855400447,0.7234983963460673,0.0,14.0
U56,TOP20,,,,,,LADDER,0.8,3.0,0.1569446968749499,1.202888000259996,-0.2068362833901946,5.10329781140321,-0.4532677139420293,0.0,18.0
U56,TOP20,,,,,,LADDER,0.85,1.0,0.1670360130776025,1.2034278760566308,-0.2184612271604096,6.112429431668468,-1.615762090963524,0.0,20.0
U56,TOP20,,,,,,LADDER,0.9,1.0,0.1771565167396722,1.2039612060777722,-0.2299453832067491,7.124479797875441,-2.7641776955974806,0.0,20.0
U56,TOP20,,,,,,LADDER,0.95,1.0,0.1873053145139034,1.20448720911789,-0.2412906466013074,8.139359575298558,-3.898704035053302,0.0,20.0
U56,TOP20,,,,,,LADDER,1.0,1.0,0.1974817334983034,1.205006534542863,-0.2524990345821868,9.15700147373856,-5.019542833141244,0.0,20.0
