k,n,rep,flavour,level,seed,arm,gross,cadence,achieved,ach_tpers,ach_cvol,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turnover,keep4a,fail4b,keep4b
12,36,0,POOL,0.80196,0,EWall,0.5,W,0.7745788425278776,0.9609442764713519,0.3715240192525948,0.07851128463154544,0.8955264408596326,-0.17788265647675328,0.9264513892199677,0.9062381757469585,0.849043157822218,0.06164147438192824,-0.10337259608806959,0.08906369030751127,0.9280936474179564,-0.17788265647675305,0.6241767004762813,False,CAGR,False
12,36,0,POOL,0.80196,0,MA-RS,0.5,W,0.7745788425278776,0.9609442764713519,0.3715240192525948,0.019796482045340458,0.2771564969316451,-0.19991426232399012,0.2675027360424316,0.2891079469529812,0.11081407014905723,0.0055245846702038914,-0.19549419155133763,0.028711790320292918,0.3665898939738185,-0.1999142623239889,6.8559389699960125,False,"H1,H2,OOS,CAGR",False
12,36,0,POOL,0.80196,0,EWall,0.5,M,0.7745788425278776,0.9609442764713519,0.3715240192525948,0.07524211726548957,0.8563506910649207,-0.1671711832625965,0.9085733623613816,0.8547641460865558,0.8271710435339635,0.05946318024845776,-0.10377616467501849,0.08510433242296211,0.8814322503010459,-0.16717118326259628,0.30247316364392646,False,"H2,OOS,CAGR",False
12,36,0,POOL,0.80196,0,MA-RS,0.5,M,0.7745788425278776,0.9609442764713519,0.3715240192525948,0.04484613470393195,0.5368309125518902,-0.22929630500541576,0.6657215081725053,0.46386865422170603,0.5234904779240419,0.03747263121102273,-0.12388651329482359,0.049426154006924294,0.5483502296643235,-0.2292963050054153,2.425547383071909,False,"H1,H2,OOS,DD,CAGR",False
12,36,0,POOL,0.80196,0,EWall,0.75,W,0.7745788425278776,0.9609442764713519,0.3715240192525948,0.11733265977762164,0.899320953840048,-0.2573426114935484,0.9281004783276259,0.9114770198229462,0.8512551822264254,0.09196865411553845,-0.15256990019262284,0.1332908599713245,0.9326439488193633,-0.2573426114935482,0.909884431388714,False,DD,False
12,36,0,POOL,0.80196,0,MA-RS,0.75,W,0.7745788425278776,0.9609442764713519,0.3715240192525948,0.02736447657982155,0.27859773992004766,-0.28811165426812946,0.26805436770213487,0.2912614547118433,0.1118325435176499,0.006246277527198529,-0.28076285306754467,0.04062784982555678,0.36823024707058855,-0.28811165426812946,10.234004975620845,False,"H1,H2,OOS,DD,CAGR",False
12,36,0,POOL,0.80196,0,EWall,0.75,M,0.7745788425278776,0.9609442764713519,0.3715240192525948,0.11298024584385624,0.8634676536359511,-0.2454891735300303,0.9124208639331992,0.8641913466447559,0.8318531110553401,0.08915439355481314,-0.15327030185411838,0.12795468854983238,0.8897184613237377,-0.2454891735300304,0.43829054302715803,False,DD,False
12,36,0,POOL,0.80196,0,MA-RS,0.75,M,0.7745788425278776,0.9609442764713519,0.3715240192525948,0.06581713901649988,0.5394356018627948,-0.3360554623746428,0.6732879513907987,0.4653031623244406,0.5330817629598308,0.05571120463618828,-0.1811298964854885,0.07210681514318962,0.5480286870288474,-0.33605546237464257,3.6104495343740393,False,"H1,H2,OOS,DD,CAGR",False
12,36,0,POOL,0.80196,0,EWall,1.0,W,0.7745788425278776,0.9609442764713519,0.3715240192525948,0.155642933824244,0.9026375717250114,-0.3309222236756344,0.9294813581578701,0.9161592494449068,0.8532024510124159,0.12181237291808511,-0.20011007239603362,0.17704432352481647,0.9366340739295395,-0.3309222236756342,1.2193842667537917,False,DD,False
12,36,0,POOL,0.80196,0,MA-RS,1.0,W,0.7745788425278776,0.9609442764713519,0.3715240192525948,0.03328838360313413,0.2799896796316117,-0.368995714835458,0.26859526992970933,0.29334109886221404,0.11287160211886973,0.005578086063443122,-0.3584509016600226,0.05078232872306976,0.36976673222408146,-0.368995714835458,13.590893800854735,False,"H1,H2,OOS,DD,CAGR",False
12,36,0,POOL,0.80196,0,EWall,1.0,M,0.7745788425278776,0.9609442764713519,0.3715240192525948,0.1506828926302357,0.8698349506257818,-0.3204191203771266,0.9162380187867875,0.8726196568435929,0.836546833252938,0.11874860831859713,-0.20114007673601342,0.17085915688329512,0.8969763704338323,-0.3204191203771266,0.5807310752056631,False,DD,False
12,36,0,POOL,0.80196,0,MA-RS,1.0,M,0.7745788425278776,0.9609442764713519,0.3715240192525948,0.08567538893907334,0.5416942101382718,-0.43772318716362824,0.6808692635863925,0.4669370218605281,0.5427288519512345,0.0735767506778866,-0.23539920077213838,0.09321550081603758,0.5474327351372696,-0.43772318716362824,4.783235948102883,False,"H1,H2,OOS,DD,CAGR",False
12,36,0,POOL,0.80196,1,EWall,0.5,W,0.7740502952380731,0.9596128998443677,0.42020465877961694,0.06982983825122524,0.697672931470019,-0.2006736017363826,0.7983718548075316,0.6778505959795338,0.7765387658604777,0.05807143302592799,-0.1011303680246598,0.07715699405247345,0.6855360666253769,-0.20067360173638216,0.7491202911155597,True,"H1,H2,OOS,CAGR",False
12,36,0,POOL,0.80196,1,MA-RS,0.5,W,0.7740502952380731,0.9596128998443677,0.42020465877961694,0.013628477363679892,0.20421046423674735,-0.29615985339118667,0.2052220098658459,0.2096930476530031,0.11184056715052625,0.0052338205903239565,-0.13192032026005418,0.01884798673861665,0.24864502987625114,-0.296159853391186,6.656071676795216,False,"H1,H2,OOS,DD,CAGR",False
12,36,0,POOL,0.80196,1,EWall,0.5,M,0.7740502952380731,0.9596128998443677,0.42020465877961694,0.06585183101242631,0.6573927275814341,-0.19453708053281704,0.8035826246125974,0.6133706713667286,0.7801993838876327,0.05786794597039857,-0.1015940385863553,0.07081273748721117,0.6292235002313843,-0.19453708053281704,0.3593018503847508,True,"H1,H2,OOS,CAGR",False
12,36,0,POOL,0.80196,1,MA-RS,0.5,M,0.7740502952380731,0.9596128998443677,0.42020465877961694,0.01732627639547868,0.238876727311216,-0.2928386196193231,0.4694857945471222,0.10427255057594961,0.33622241988728846,0.019869602375172324,-0.10142245811384076,0.015758690780851126,0.20639564635357655,-0.29283861961932467,2.7587709474419753,False,"H1,H2,OOS,DD,CAGR",False
12,36,0,POOL,0.80196,1,EWall,0.75,W,0.7740502952380731,0.9596128998443677,0.42020465877961694,0.10244018802373778,0.7004243023257309,-0.2901724060859623,0.7990326011528357,0.6817370046206664,0.777756941422291,0.08616275408241858,-0.14899827888380868,0.11261472784829074,0.6888317003719109,-0.2901724060859616,1.1150639664920725,False,"H1,H2,OOS,DD",False
12,36,0,POOL,0.80196,1,MA-RS,0.75,W,0.7740502952380731,0.9596128998443677,0.42020465877961694,0.01819348464033599,0.20682018621867654,-0.4151514673044989,0.20736896814175163,0.21269970251563683,0.11517115479985303,0.006532860578239763,-0.19267434516187754,0.025462449560119227,0.2509823224725924,-0.41515146730449937,9.939371310394645,False,"H1,H2,OOS,DD,CAGR",False
12,36,0,POOL,0.80196,1,EWall,0.75,M,0.7740502952380731,0.9596128998443677,0.42020465877961694,0.09742889509728991,0.6665235847233127,-0.284458046701367,0.804247569143761,0.6276378802356327,0.7816071873967988,0.08600553915854103,-0.14932970395863743,0.10454388541376347,0.6414604730846104,-0.28445804670136676,0.5360625554413109,False,"H1,H2,OOS,DD,CAGR",False
