panel,basis,cost,N,H,gross,CAGR,Sharpe,MaxDD,H1,H2,turn,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,dd_cap,cagr_floor,oos_dd_cap,oos_cagr_floor,keep4a,keep4b_full,keep4b_oos,keep4b_both,L_H1,L_H2,L_DD,L_CAGR,L_OOS_S,L_OOS_DD,L_OOS_CAGR
U56,SPY,10.0,5,21,0.6,0.13555135184099876,0.9253186109654254,-0.2078235166620841,1.1291405732237765,0.7732025078136545,6.507745926667169,1.0953927396428869,0.12639179251463362,0.8171825158731036,-0.20782351666208487,-0.20230360625077404,0.1059382382916937,-0.20230360625077395,0.10694867322960422,False,False,False,False,True,False,False,True,False,False,True
U56,PANEL_EW,10.0,5,21,0.6,0.13555135184099876,0.9253186109654254,-0.2078235166620841,1.1291405732237765,0.7732025078136545,6.507745926667169,1.0953927396428869,0.12639179251463362,0.8171825158731036,-0.20782351666208487,-0.2648463374839774,0.17401387147485406,-0.26484633748397773,0.20887399742870394,False,False,False,False,False,False,True,False,False,True,False
U56,SPY,25.0,5,21,0.6,0.12452274583048784,0.859937068610334,-0.21108616430059046,1.0615443108072629,0.7089503756041959,6.507745926667169,1.0282811876735447,0.11473476113548142,0.752607476462223,-0.21108616430059046,-0.20230360625077404,0.1059382382916937,-0.20230360625077395,0.10694867322960422,False,False,False,False,True,False,False,True,False,False,True
U56,PANEL_EW,25.0,5,21,0.6,0.12452274583048784,0.859937068610334,-0.21108616430059046,1.0615443108072629,0.7089503756041959,6.507745926667169,1.0282811876735447,0.11473476113548142,0.752607476462223,-0.21108616430059046,-0.2648463374839774,0.17401387147485406,-0.26484633748397773,0.20887399742870394,False,False,False,False,False,False,True,False,False,True,False
U56,SPY,10.0,5,63,0.6,0.1522070209440709,1.0090703847907438,-0.21462543366708375,1.2174491325347916,0.8637693198272451,3.776343448361358,1.1955705864974415,0.14443969514551114,0.896271417267049,-0.21462543366708342,-0.20230360625077404,0.1059382382916937,-0.20230360625077395,0.10694867322960422,False,False,False,False,True,True,False,True,True,False,True
U56,PANEL_EW,10.0,5,63,0.6,0.1522070209440709,1.0090703847907438,-0.21462543366708375,1.2174491325347916,0.8637693198272451,3.776343448361358,1.1955705864974415,0.14443969514551114,0.896271417267049,-0.21462543366708342,-0.2648463374839774,0.17401387147485406,-0.26484633748397773,0.20887399742870394,False,False,False,False,False,False,True,False,False,True,False
U56,SPY,25.0,5,63,0.6,0.14570263598394928,0.971795186564976,-0.21473423254884605,1.1780873101632703,0.8274978285152591,3.776343448361358,1.1566415660331735,0.1374965497025693,0.8596628512481583,-0.21473423254884605,-0.20230360625077404,0.1059382382916937,-0.20230360625077395,0.10694867322960422,False,False,False,False,True,True,False,True,False,False,True
U56,PANEL_EW,25.0,5,63,0.6,0.14570263598394928,0.971795186564976,-0.21473423254884605,1.1780873101632703,0.8274978285152591,3.776343448361358,1.1566415660331735,0.1374965497025693,0.8596628512481583,-0.21473423254884605,-0.2648463374839774,0.17401387147485406,-0.26484633748397773,0.20887399742870394,False,False,False,False,False,False,True,False,False,True,False
U56,SPY,10.0,5,126,0.6,0.14367470420887485,0.988252140856127,-0.2115475872665451,1.192970017929921,0.8348304057231125,2.5284380219233986,1.1150051323599817,0.13870691824631454,0.9054583568093716,-0.21154758726654554,-0.20230360625077404,0.1059382382916937,-0.20230360625077395,0.10694867322960422,False,False,False,False,True,True,False,True,True,False,True
U56,PANEL_EW,10.0,5,126,0.6,0.14367470420887485,0.988252140856127,-0.2115475872665451,1.192970017929921,0.8348304057231125,2.5284380219233986,1.1150051323599817,0.13870691824631454,0.9054583568093716,-0.21154758726654554,-0.2648463374839774,0.17401387147485406,-0.26484633748397773,0.20887399742870394,False,False,False,False,False,False,True,False,False,True,False
U56,SPY,25.0,5,126,0.6,0.13934421077952264,0.9622836296487433,-0.21170405213625088,1.1643352851165307,0.8106902656506333,2.5284380219233986,1.087730634621924,0.1342220430657155,0.8802458052021864,-0.2117040521362512,-0.20230360625077404,0.1059382382916937,-0.20230360625077395,0.10694867322960422,False,False,False,False,True,False,False,True,True,False,True
U56,PANEL_EW,25.0,5,126,0.6,0.13934421077952264,0.9622836296487433,-0.21170405213625088,1.1643352851165307,0.8106902656506333,2.5284380219233986,1.087730634621924,0.1342220430657155,0.8802458052021864,-0.2117040521362512,-0.2648463374839774,0.17401387147485406,-0.26484633748397773,0.20887399742870394,False,False,False,False,False,False,True,False,False,True,False
U56,SPY,10.0,5,252,0.6,0.1422444503602256,1.0205059455681469,-0.2510131785400834,0.9309693549776596,1.102962287163825,1.6967871494564004,0.8355823581427976,0.17459767145202898,1.1565849978311689,-0.21623871721512988,-0.20230360625077404,0.1059382382916937,-0.20230360625077395,0.10694867322960422,False,False,False,False,False,True,False,True,True,False,True
U56,PANEL_EW,10.0,5,252,0.6,0.1422444503602256,1.0205059455681469,-0.2510131785400834,0.9309693549776596,1.102962287163825,1.6967871494564004,0.8355823581427976,0.17459767145202898,1.1565849978311689,-0.21623871721512988,-0.2648463374839774,0.17401387147485406,-0.26484633748397773,0.20887399742870394,False,False,False,False,False,True,True,False,True,True,False
U56,SPY,25.0,5,252,0.6,0.13934179521865908,1.0023028283179116,-0.25171238455780653,0.9116808966512226,1.085504807742233,1.6967871494564004,0.8170267238043433,0.17142283872824082,1.1385895012130367,-0.21651297559850102,-0.20230360625077404,0.1059382382916937,-0.20230360625077395,0.10694867322960422,False,False,False,False,False,True,False,True,True,False,True
U56,PANEL_EW,25.0,5,252,0.6,0.13934179521865908,1.0023028283179116,-0.25171238455780653,0.9116808966512226,1.085504807742233,1.6967871494564004,0.8170267238043433,0.17142283872824082,1.1385895012130367,-0.21651297559850102,-0.2648463374839774,0.17401387147485406,-0.26484633748397773,0.20887399742870394,False,False,False,False,False,True,True,False,True,True,False
