panel,gross,denom,cost,cadence,n,k,pass4b,wilson_lo,wilson_hi,pass4a,L_H1,L_H2,L_OOS,L_DD,L_CAGR,turn_yr,drag_bp,CAGR,MaxDD
U56,0.5,DEN_FULL,0.0,D,12,0,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,0.0,0.0,0.0,0.0,1.0,15.00887100256062,0.0,0.0861982605670516,-0.11681490826695919
U56,0.5,DEN_FULL,0.0,W,36,0,0.0,0.0,0.09641862859446367,0.0,0.0,0.0,0.0,0.0,1.0,6.049908563064444,0.0,0.08730372092238808,-0.11577749521179756
U56,0.5,DEN_FULL,2.0,D,12,0,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,0.0,0.0,0.0,0.0,1.0,15.00887100256062,30.01774200512124,0.0829288965626831,-0.11740603374206805
U56,0.5,DEN_FULL,2.0,W,36,0,0.0,0.0,0.09641862859446367,0.0,0.0,0.0,0.0,0.0,1.0,6.049908563064444,12.099817126128888,0.08598376729099089,-0.11600683023162157
U56,0.5,DEN_FULL,5.0,D,12,0,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,0.0,0.0,0.0,0.0,1.0,15.00887100256062,75.04435501280307,0.07804601087672514,-0.11829194519953327
U56,0.5,DEN_FULL,5.0,W,36,0,0.0,0.0,0.09641862859446367,0.0,0.0,0.0,0.0,0.0,1.0,6.049908563064444,30.249542815322215,0.08400712600191342,-0.11635733215434237
U56,0.5,DEN_FULL,7.5,D,12,0,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,15.00887100256062,112.56653251920459,0.0739962518777958,-0.11902949329997943
U56,0.5,DEN_FULL,7.5,W,36,0,0.0,0.0,0.09641862859446367,0.0,0.0,0.0,0.0,0.0,1.0,6.049908563064444,45.37431422298334,0.08236293500362628,-0.11664925965333434
U56,0.5,DEN_FULL,10.0,D,12,0,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,0.5,0.0,0.0,0.0,1.0,15.00887100256062,150.08871002560613,0.06996396797562528,-0.11976639519025051
U56,0.5,DEN_FULL,10.0,W,36,0,0.0,0.0,0.09641862859446367,0.0,0.0,0.0,0.0,0.0,1.0,6.049908563064444,60.49908563064443,0.08072147561133243,-0.11694104413657774
U56,0.5,DEN_FULL,15.0,D,12,0,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.0,1.0,15.00887100256062,225.13306503840917,0.06195152105427648,-0.121238262439101
U56,0.5,DEN_FULL,15.0,W,36,0,0.0,0.0,0.09641862859446367,0.0,0.0,0.0,0.0,0.0,1.0,6.049908563064444,90.74862844596667,0.07744673358266985,-0.11753251426757688
U56,0.5,DEN_FULL,25.0,D,12,0,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,1.0,15.00887100256062,375.2217750640154,0.046132998351098374,-0.12762573453623963
U56,0.5,DEN_FULL,25.0,W,36,0,0.0,0.0,0.09641862859446367,0.0,0.5,0.1111111111111111,0.0,0.0,1.0,6.049908563064444,151.24771407661112,0.0709298305227985,-0.118750482149013
U56,0.5,DEN_FULL,50.0,D,12,0,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,1.0,15.00887100256062,750.4435501280308,0.007762872924963415,-0.19782558355832194
U56,0.5,DEN_FULL,50.0,W,36,0,0.0,0.0,0.09641862859446367,0.0,0.8333333333333334,0.8333333333333334,0.7777777777777778,0.0,1.0,6.049908563064444,302.49542815322224,0.054825959840141464,-0.12267138122868355
U56,0.5,DEN_CANON,0.0,D,6,0,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,0.0,0.0,1.0,15.008871002560612,0.0,0.0861982605670516,-0.11681490826695919
U56,0.5,DEN_CANON,0.0,W,6,0,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,0.0,0.0,1.0,6.178382158887341,0.0,0.08527235350471048,-0.11894708609415107
U56,0.5,DEN_CANON,2.0,D,6,0,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,0.0,0.0,1.0,15.008871002560612,30.017742005121224,0.0829288965626831,-0.11740603374206805
U56,0.5,DEN_CANON,2.0,W,6,0,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,0.0,0.0,1.0,6.178382158887341,12.356764317774681,0.08392747359279178,-0.11906677297515965
U56,0.5,DEN_CANON,5.0,D,6,0,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,0.0,0.0,1.0,15.008871002560612,75.04435501280305,0.07804601087672514,-0.11829194519953327
U56,0.5,DEN_CANON,5.0,W,6,0,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,0.0,0.0,1.0,6.178382158887341,30.8919107944367,0.08191358232636799,-0.11924628551003079
U56,0.5,DEN_CANON,7.5,D,6,0,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,15.008871002560612,112.5665325192046,0.0739962518777958,-0.11902949329997942
U56,0.5,DEN_CANON,7.5,W,6,0,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,0.0,0.0,1.0,6.178382158887341,46.33786619165505,0.08023847716874614,-0.119395862985081
U56,0.5,DEN_CANON,10.0,D,6,0,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,0.5,0.0,0.0,0.0,1.0,15.008871002560612,150.0887100256061,0.06996396797562528,-0.11976639519025051
U56,0.5,DEN_CANON,10.0,W,6,0,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,0.0,0.0,1.0,6.178382158887341,61.7838215888734,0.07856621919188611,-0.1195454256387045
U56,0.5,DEN_CANON,15.0,D,6,0,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.0,1.0,15.008871002560612,225.1330650384092,0.06195152105427648,-0.12123826243910098
U56,0.5,DEN_CANON,15.0,W,6,0,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,0.0,0.0,1.0,6.178382158887341,92.6757323833101,0.0752302255075941,-0.1198445064831702
U56,0.5,DEN_CANON,25.0,D,6,0,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,1.0,15.008871002560612,375.2217750640154,0.046132998351098374,-0.12762573453623963
U56,0.5,DEN_CANON,25.0,W,6,0,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,6.178382158887341,154.45955397218353,0.06859219275284334,-0.12044249033146937
U56,0.5,DEN_CANON,50.0,D,6,0,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,1.0,15.008871002560612,750.4435501280308,0.007762872924963415,-0.19782558355832194
U56,0.5,DEN_CANON,50.0,W,6,0,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,1.0,6.178382158887341,308.91910794436706,0.05219339916220093,-0.12276650504382845
U56,0.5,DEN_PHASE,0.0,D,6,0,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,0.0,0.0,1.0,15.008871002560612,0.0,0.0861982605670516,-0.11681490826695919
U56,0.5,DEN_PHASE,0.0,W,30,0,0.0,0.0,0.11351339317396876,0.0,0.0,0.0,0.0,0.0,1.0,6.024213843899864,0.0,0.0877099944059236,-0.11514357703532688
U56,0.5,DEN_PHASE,2.0,D,6,0,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,0.0,0.0,1.0,15.008871002560612,30.017742005121224,0.0829288965626831,-0.11740603374206805
