panel,family,mode,theta,gross,turn_yr,window,CAGR,Sharpe,MaxDD,H1,H2,beta_FULL,beta_DOWN,beta_ROLL,beta_MAXROLL,beta_EWMA,beta_SEMI,beta_TAIL10,beta_HIVOL,beta_SPYDD,beta_SPYDD10,beta_DDWIN,ddwin_len,dd_ratio,leg_DDCAP,leg_CAGR,leg_H1,leg_H2,pass4b,pass4a
U56,TREND,ROW,,0.25,0.6068224812056858,FULL,0.028506270552729696,1.201199221720831,-0.04099162088253072,1.2307538054473104,1.1780341994290893,0.10433166907856857,0.09656132287264683,0.13732781982533757,0.21234427704639552,0.11404945365114405,0.11031120771797098,0.0609888734276564,0.06574319190435621,0.09010352025978127,0.05496606683607717,,17.0,0.12157456303092615,True,False,True,True,False,False
U56,TREND,ROW,,0.25,0.6068224812056858,IS,0.025247938203808662,1.1029524277293772,-0.026607538151037335,0.9178983737214793,1.3447357769807795,0.1019759982605038,0.09002169317201482,0.13724199112838575,0.1952838443368495,0.11203379806040706,0.10707487297944839,0.02987238039456512,0.060288143870029946,-0.0002653238346368345,0.04244928588909196,0.06312480091119933,160.0,0.12060291609578758,True,False,True,True,False,False
U56,TREND,ROW,,0.25,0.6068224812056858,OOS,0.031197456020707337,1.2781513089646166,-0.04099162088253128,1.4134823628750555,1.1299134749147508,0.10606209491516044,0.10073077206200824,0.11457156904581789,0.21234427704639522,0.11192962203069012,0.11262118845556096,0.07408726849584829,0.0694062390575727,0.09010352025978127,0.05916465517425783,,17.0,0.12157456303092787,True,False,True,True,False,False
U56,TREND,ROW,,0.5,1.19590169766028,FULL,0.0572599018279345,1.2012908100792083,-0.08117568893512128,1.2315328104064827,1.1775641186976964,0.2088059525058786,0.1933319556039357,0.2746915174066332,0.424695047323907,0.22813939180121662,0.22074573832799166,0.12249483645163188,0.131695531478748,0.181458330688184,0.11024473986406404,,17.0,0.24075405408590603,True,False,True,True,False,False
U56,TREND,ROW,,0.5,1.19590169766028,IS,0.0506227938757946,1.1036664597413963,-0.052900131251130356,0.9177039918081893,1.34658260356144,0.20399278732368226,0.1800891292142064,0.27447843861083354,0.39060618703818134,0.22410366616132021,0.21416961593372374,0.059915512399571644,0.12062007853948106,-0.000534387333854745,0.0849904990258834,0.12631547645878172,160.0,0.23977829344905005,True,False,True,True,False,False
U56,TREND,ROW,,0.5,1.19590169766028,OOS,0.06275738806571152,1.2777367500529102,-0.08117568893512095,1.4117348820264166,1.130927273149246,0.2123416631203734,0.20177503219673995,0.2292171421395293,0.42469504732390634,0.2240679715977018,0.22543954081942605,0.14883626993600274,0.13912079938667382,0.181458330688184,0.11871747970279288,,17.0,0.2407540540859052,True,False,True,True,False,False
U56,TREND,ROW,,0.75,1.7751520489439372,FULL,0.08622728356111953,1.201257610460695,-0.1205494795164489,1.2321996284386942,1.1769614323135538,0.31343168371119606,0.2903214592259251,0.4122079863291403,0.63705758186949,0.3423791241849631,0.3313125375279409,0.1845363603196477,0.19786911564045176,0.27412987516761117,0.1658515053783577,,17.0,0.3575303923164369,True,False,True,True,False,False
U56,TREND,ROW,,0.75,1.7751520489439372,IS,0.07609485171306529,1.1042715618213594,-0.0788718418803599,0.9173845158489563,1.3483428918653553,0.30605315222769786,0.27020561931471604,0.4117149251090423,0.5859703996956999,0.33623863547009214,0.32128905316718076,0.09013168717380504,0.18099811593928178,-0.0008071028220936161,0.12762578650130255,0.18957448150355632,160.0,0.35749921975575266,True,False,True,True,False,False
U56,TREND,ROW,,0.75,1.7751520489439372,OOS,0.09464348447629689,1.2771844071673888,-0.12054947951644879,1.4098250186431198,1.1318314630395094,0.31885198433456774,0.30314632494054783,0.344149692186551,0.6370575818694891,0.33641160988751906,0.3384669444937234,0.22427247474504225,0.20916178685454992,0.27412987516761117,0.1786785224356924,,17.0,0.3575303923164368,True,False,True,True,False,False
U56,TREND,ROW,,1.0,2.354065000825081,FULL,0.11537075945472508,1.2010825722250866,-0.15910995440549058,1.2327303099893139,1.176215516406188,0.41821816587037713,0.38753926735592226,0.5498107445011556,0.8494374541287802,0.45667687434718673,0.44202095522163853,0.247132159501627,0.26427679969948487,0.3681876258406535,0.22180278529574066,,17.0,0.4718945668469957,True,True,True,True,True,False
U56,TREND,ROW,,1.0,2.354065000825081,IS,0.10163036180711726,1.104743577494981,-0.10451924613333441,0.9169126807720049,1.349995978355094,0.40815997334121856,0.36037454901716875,0.548956698737165,0.7813806656847333,0.4484771154743775,0.4284386179964418,0.12052516475588416,0.2414251094131544,-0.0010834698147574146,0.17035794522922484,0.25290526943076225,160.0,0.4737501756178845,True,False,True,True,False,False
U56,TREND,ROW,,1.0,2.354065000825081,OOS,0.12681530813545194,1.2764827179455565,-0.15910995440549058,1.4077350352073885,1.1326218055308512,0.4256070829435651,0.40485793861389374,0.4600419919739883,0.8494374541287789,0.44879384625752006,0.45171554490304416,0.3004208380653505,0.2795481897048332,0.3681876258406535,0.23906885226703298,,17.0,0.47189456684699604,True,True,True,True,True,False
U56,TREND,AGG,0.2,0.25,0.41329243630632534,FULL,0.04040831315030635,1.1030988785648976,-0.0795203835737418,1.2350142137146989,0.9967521800961475,0.1875459431071949,0.188524295429607,0.21028501388818868,0.23693623496066576,0.20075857880756526,0.19132916019837082,0.17962620557175105,0.17735417244247315,0.20357024526716477,0.17086554794605785,0.20357024526716477,24.0,0.23584468427666722,True,False,True,True,False,False
U56,TREND,AGG,0.2,0.25,0.41329243630632534,IS,0.03991904604078478,1.1407028336883578,-0.04065706436763572,1.0635164391549274,1.28628271500703,0.181511690293948,0.17153960738463542,0.21062117628143162,0.224531424313353,0.20285994488570924,0.18251830110294362,0.12343504375220052,0.17448913135230626,0.04121693998028956,0.163579976650964,0.19971333232801594,51.0,0.1842846374887126,True,False,True,True,False,False
U56,TREND,AGG,0.2,0.25,0.41329243630632534,OOS,0.040811423661589075,1.0759839685051877,-0.07952038357374136,1.1913994989209602,0.9486701010360243,0.19198191534715495,0.19933549634000747,0.20771111511656953,0.23693623496066507,0.19543589718890553,0.19761803833875358,0.20405765719913063,0.1793055872483722,0.20357024526716477,0.173248405630549,0.20357024526716477,24.0,0.23584468427666605,True,False,True,True,False,False
U56,TREND,AGG,0.2,0.5,0.7936476144067288,FULL,0.08113466049148377,1.1037291601058556,-0.15455476862943018,1.2365720453988607,0.9968202544342705,0.3755942239532738,0.37762160300797637,0.420774825706117,0.4736780858508276,0.4017744020785504,0.3829901489980768,0.3607855412428072,0.3554926388553258,0.41232304691455285,0.34291204174877027,0.41232304691455285,24.0,0.45838461753720294,True,False,True,True,False,False
U56,TREND,AGG,0.2,0.5,0.7936476144067288,IS,0.08026919797925558,1.1423488952117584,-0.08049299860061632,1.06535980189296,1.2876822234965544,0.3632234190435187,0.34316911915241094,0.4213579090459677,0.44914128349446536,0.4058994811946848,0.365076999407913,0.24724508209167317,0.34928145190201726,0.0827721147182874,0.3277342439633088,0.40030324218392677,51.0,0.36484737150137314,True,False,True,True,False,False
U56,TREND,AGG,0.2,0.5,0.7936476144067288,OOS,0.08184793583964622,1.0759212198185824,-0.15455476862943007,1.189090429533697,0.9510690577965135,0.3846884069660133,0.3995516093213051,0.4169254077519542,0.47367808585082627,0.3912076382076972,0.39577591865604983,0.41014885006818647,0.35968129459599124,0.41232304691455285,0.3478867029732158,0.41232304691455285,24.0,0.45838461753720294,True,False,True,True,False,False
U56,TREND,AGG,0.2,0.75,1.1600938399316216,FULL,0.1220667336963619,1.1041276864800769,-0.22525880022924216,1.2379482939778117,0.9966491926784977,0.5642061452520422,0.5673532788705972,0.6316174253018539,0.7102312128785799,0.6030055426969672,0.5750312742099408,0.5435994957034999,0.5345128356394256,0.6267488214912497,0.5162702612593264,0.6267488214912497,24.0,0.6680814180346721,False,True,True,True,False,False
U56,TREND,AGG,0.2,0.75,1.1600938399316216,IS,0.12095841195022139,1.1438160100327244,-0.11950116077672102,1.0670302873107245,1.2888955295866429,0.5451497509078842,0.5149005313908142,0.6322178217148453,0.6738442737998347,0.6091357909380691,0.5476919749696626,0.3714385695590575,0.5243982821830723,0.12467226348984592,0.49248794184086386,0.6110597084869156,109.0,0.5416580964647504,True,True,True,True,True,False
U56,TREND,AGG,0.2,0.75,1.1600938399316216,OOS,0.12298031881009464,1.0756008346911132,-0.22525880022924205,1.1864808431482823,0.9532633964170458,0.5782151338239518,0.6007411500125182,0.6280830608864855,0.7102312128785778,0.5873722985609231,0.5945450945427166,0.6184439318147597,0.5412716596273521,0.6267488214912497,0.5240815517516307,0.6267488214912497,24.0,0.6680814180346722,False,True,True,True,False,False
U56,TREND,AGG,0.2,1.0,1.5373290315903476,FULL,0.1630762299987698,1.1042562041735637,-0.2917898765942297,1.2390978565174537,0.9962103354972277,0.7534483573826104,0.7577846822363256,0.8436661371657981,0.9466001240010345,0.8045336322209773,0.7675045467284334,0.7282006128366028,0.7145211050481586,0.8474063021176276,0.6910850764870291,0.8474063021176276,24.0,0.8654019036097519,False,True,True,True,False,False
U56,TREND,AGG,0.2,1.0,1.5373290315903476,IS,0.1618792793518311,1.1450565244185653,-0.1580706675354826,1.0684816445219159,1.28987122644502,0.727305273202215,0.6867466839114849,0.8431928286787078,0.8986526528987305,0.8125860309269077,0.7303811260412375,0.4960281637994047,0.6998611098618834,0.16692430938504307,0.6578678392403556,0.8162073198471892,109.0,0.7164805456924136,False,True,True,True,False,False
U56,TREND,AGG,0.2,1.0,1.5373290315903476,OOS,0.16406290881303986,1.074993590582454,-0.29178987659422995,1.1835418273764142,0.955226231376049,0.7726670159826081,0.8030029433982921,0.8404710096977748,0.9466001240010319,0.7839962394868683,0.7940019252845278,0.8291271991269656,0.7242354865746202,0.8474063021176276,0.7020178479799948,0.8474063021176276,24.0,0.8654019036097531,False,True,True,True,False,False
U56,TREND,AGG,0.4,0.25,0.5979338124969734,FULL,0.033644392560366665,1.0752845199341237,-0.06191007852850383,1.0404309243608063,1.1095715103590467,0.13522356622929832,0.12913651956348177,0.18247594588648863,0.2369362349606658,0.1456089518668824,0.14392443805273716,0.09346878844830965,0.09271463453280533,0.13074009711874582,0.07582559292637386,,17.0,0.1836153482654989,True,False,True,True,False,False
U56,TREND,AGG,0.4,0.25,0.5979338124969734,IS,0.02764199111061294,0.912200657941946,-0.058694786026770585,0.7113226635746541,1.1991970158226346,0.13527623705599287,0.12261019027099775,0.18217023525641823,0.22034536884737513,0.14810442388179157,0.14179050508346902,0.07156977239658094,0.09172258898849994,0.0,0.07085250770146699,0.09285334034087471,111.0,0.2660434916700793,True,False,False,True,False,False
U56,TREND,AGG,0.4,0.25,0.5979338124969734,OOS,0.03861400877684118,1.2037179227213097,-0.06191007852850383,1.3152093771556113,1.0820181602407903,0.1351823740766363,0.13329024805674827,0.14513251199126492,0.2369362349606651,0.13931195741705615,0.14544756357978567,0.10268506309929196,0.0934141860676144,0.13074009711874582,0.07733928986590337,,17.0,0.18361534826549902,True,False,True,True,False,False
U56,TREND,AGG,0.4,0.5,1.1724618244467693,FULL,0.06745405390165415,1.0751965899991593,-0.12186285103511407,1.0413178890786279,1.1086568338723337,0.27089878818134366,0.2588512328274698,0.36500659014394715,0.4736780858508276,0.29184548573910163,0.2881958955551831,0.18841214412032525,0.1861353304920249,0.2654446622242116,0.15269858346231655,,17.0,0.36142564127320675,True,False,True,True,False,False
U56,TREND,AGG,0.4,0.5,1.1724618244467693,IS,0.055158172045295384,0.9131528248614406,-0.1144843822513274,0.7124263563195143,1.2000613784453429,0.27073034018404185,0.24533470920215106,0.36439539828739786,0.4408686236358934,0.2964426349634828,0.28365059785936864,0.14346310863841033,0.18372200941509925,0.0,0.1422304096674984,0.1864098584761161,111.0,0.5189187465807173,True,False,False,True,False,False
U56,TREND,AGG,0.4,0.5,1.1724618244467693,OOS,0.07768789009852584,1.202670278643757,-0.12186285103511396,1.3126297683178658,1.082577518874002,0.27101767928897874,0.26745402506696925,0.2909320242267691,0.47367808585082627,0.2790719211874598,0.29144016753946383,0.20734287091652265,0.18779079063908366,0.2654446622242116,0.15590617890180486,,17.0,0.36142564127320664,True,False,True,True,False,False
U56,TREND,AGG,0.4,0.75,1.739414070376688,FULL,0.10135172972669682,1.0748957167818003,-0.17986596832459212,1.0420313425716183,1.107501812163576,0.4070679670478446,0.3891800791205231,0.5476377940809989,0.71023121287858,0.4383499150768275,0.43284361869326415,0.28490832314378445,0.28032770878080276,0.4045045745032111,0.23070708720025287,,17.0,0.5334535700810928,True,False,True,True,False,False
U56,TREND,AGG,0.4,0.75,1.739414070376688,IS,0.0824805236749564,0.9139360668478884,-0.16750161862557478,0.7133734938043929,1.2007453700155328,0.4063734631843519,0.3681810184598521,0.5466732357099489,0.6615785111727519,0.445129095388934,0.42559204689125385,0.21568566464841255,0.276013217181354,0.0,0.2141531386378325,0.3173490487686321,169.0,0.7592278377028742,False,False,False,True,False,False
U56,TREND,AGG,0.4,0.75,1.739414070376688,OOS,0.11713996207145594,1.2013629167546511,-0.17986596832459212,1.3097327658062472,1.082949281865715,0.40757111220603487,0.40254540952723344,0.4364139821318921,0.7102312128785779,0.41904068112774995,0.4380195329707661,0.31408323201475535,0.28322669743907947,0.4045045745032111,0.2358121460295161,,17.0,0.5334535700810932,True,True,True,True,True,False
U56,TREND,AGG,0.4,1.0,2.3186530133865912,FULL,0.1352501952396321,1.0743474956602714,-0.23592914966897494,1.042533494378079,1.1060764584837384,0.5437780875844986,0.5201613057314008,0.7302381058056068,0.9466001240010344,0.5857958872708331,0.5778992115984638,0.38304247236803324,0.3753651427104715,0.5483649760279358,0.3099514005384516,,17.0,0.6997279604888067,False,True,True,True,False,False
U56,TREND,AGG,0.4,1.0,2.3186530133865912,IS,0.10953250544373216,0.9145105029134015,-0.21823703876338296,0.7141278683725425,1.2012030201624744,0.5422172330910981,0.4911573201309123,0.7290576769983795,0.8824814630468463,0.594282116929572,0.5676284159727746,0.28824779702234365,0.368612087921897,0.0,0.28664269367990675,0.4244081480515822,169.0,0.9891942323099626,False,True,False,True,False,False
U56,TREND,AGG,0.4,1.0,2.3186530133865912,OOS,0.156877098453448,1.1997646153154855,-0.23592914966897494,1.3064840056518303,1.0831084019356914,0.5449156471864025,0.5386217837365376,0.5820977736425008,0.9466001240010317,0.5597040077510471,0.5852301405572822,0.4230237488523757,0.37983077292105055,0.5483649760279358,0.3171840909025017,,17.0,0.6997279604888071,False,True,True,True,False,False
U56,TREND,AGG,0.6,0.25,0.5930562841887762,FULL,0.029453853215033243,1.0669507639099787,-0.061910078528504275,1.2022429033146613,0.9575243074255289,0.10415338700688165,0.09350815897211093,0.13532898666572113,0.22824568378000445,0.11351571747841417,0.11152049633601496,0.05766825776786221,0.05195304146882577,0.13074009711874582,0.040388207652851046,,17.0,0.18361534826550022,True,False,True,True,False,False
U56,TREND,AGG,0.6,0.25,0.5930562841887762,IS,0.027630859678363873,1.0590895961662592,-0.030016891210959407,0.9290400881129973,1.2308326094009197,0.09694231794660454,0.0741066911021053,0.13020843298411425,0.21940596790634367,0.10572936459737083,0.1005262845832098,0.0034030671954776957,0.03467509387368566,0.0,0.014033441483121632,0.04002161629949816,219.0,0.13605635333949845,True,False,True,True,False,False
U56,TREND,AGG,0.6,0.25,0.5930562841887762,OOS,0.030957614121876587,1.0748339681012342,-0.061910078528504386,1.2217849205240323,0.9049359358054787,0.10945381266127881,0.10587368030793826,0.11523157236561174,0.2282456837800041,0.11406943948577293,0.11936777402075742,0.0804899855378485,0.06362464176438995,0.13074009711874582,0.0495335627850948,,17.0,0.1836153482655007,True,False,True,True,False,False
U56,TREND,AGG,0.6,0.5,1.1666824426656728,FULL,0.0590203661004185,1.0664662385873085,-0.12186285103511396,1.2031465107005177,0.9563029092362001,0.2086970104812312,0.18755798159631296,0.2706061423629745,0.45644597508574014,0.22723434651843902,0.22336679712264568,0.11670857411579995,0.10451054197778388,0.2654446622242116,0.08167376632865087,,17.0,0.3614256412732064,True,False,True,True,False,False
U56,TREND,AGG,0.6,0.5,1.1666824426656728,IS,0.05535836495056845,1.0599752988213555,-0.05971255879168058,0.9291457114158275,1.2327080860396942,0.1939274711344164,0.14830197706814763,0.26063085715579226,0.43894346530281697,0.2114921729037525,0.20108549768414372,0.007105692508665717,0.06938458907188859,0.0,0.02818976754426097,0.08019797150283932,219.0,0.27065670927308527,True,False,True,True,False,False
U56,TREND,AGG,0.6,0.5,1.1666824426656728,OOS,0.06204575971575954,1.073413952329942,-0.12186285103511396,1.2188480642407262,0.905366479997008,0.2195532469333657,0.21257764999189407,0.23076648822475027,0.4564459750857394,0.22833350123381327,0.23927039692607938,0.16281171553959894,0.128197035261855,0.2654446622242116,0.10022772950425297,,17.0,0.36142564127320664,True,False,True,True,False,False
U56,TREND,AGG,0.6,0.75,1.7340714371807369,FULL,0.0886436073100898,1.0657629185377149,-0.17986596832459223,1.2038808518232327,0.954866058144071,0.3136690578427681,0.28218185531135614,0.4061617072164579,0.6846074545398457,0.3411711554450981,0.3355643927330155,0.17719501807815397,0.15773168991096143,0.4045045745032111,0.12393840079027713,,17.0,0.5334535700810932,True,False,True,True,False,False
U56,TREND,AGG,0.6,0.75,1.7340714371807369,IS,0.08313648794624484,1.0606951976199717,-0.08908863439497117,0.929085615545897,1.2344199601824402,0.2909599861638964,0.2225894843686308,0.3912740154577219,0.6586215364196877,0.3172954784089558,0.30168492862736856,0.011109911496156609,0.10413169819202757,0.0,0.04247173027999094,0.16604612397863097,277.0,0.4038084635276984,True,False,True,True,False,False
U56,TREND,AGG,0.6,0.75,1.7340714371807369,OOS,0.09320003422301437,1.0717501381055927,-0.17986596832459234,1.2156086896606744,0.9056395328489373,0.3303612330356059,0.32016261999350776,0.34661399787513525,0.6846074545398447,0.34313034059621506,0.3597463503507995,0.2470705057539134,0.1938109254250808,0.4045045745032111,0.15219100105856617,,17.0,0.5334535700810938,True,False,True,True,False,False
