panel,book,sleeve,cost,f,published,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,gross,turnover,m_H1,m_H2,m_OOS,m_DD,m_CAGR,m_min,pass4b,IS_m_min,IS_pass4b,pass4a_v2,pass4a_v1_10
u56,EWall,S3,10.0,0.0,True,0.13269504597354542,1.1240306130524902,-0.2252589051154078,1.1901347982102557,1.0719486149777597,1.1099714775734477,0.12609224011202858,-0.12568116248617456,1.1357379992068701,0.1381731378987332,-0.2252589051154077,0.7502297498779416,0.8284430410038339,0.23351476560656426,0.23793267733531775,0.2537272320245859,-0.022955493415018235,0.026098731067579206,-0.022955493415018235,False,0.006690507184710454,True,False,False
u56,EWall,S3,25.0,0.0,True,0.1312883298840295,1.1133616504048525,-0.22547617750089255,1.179326790710523,1.061343596718628,1.0993258136003343,0.12475159865067531,-0.12589856361621898,1.1250416500196643,0.13671134762230652,-0.22547617750089244,0.7502297498779416,0.8284430410038339,0.2227067581068315,0.22732765907618602,0.24303088283738006,-0.02317276580050298,0.02469201497806328,-0.02317276580050298,False,0.006473106054666028,True,False,False
u56,EWall,S3,10.0,0.05,True,0.12881369048978408,1.1442905308779407,-0.21262123126041443,1.215613052536092,1.088162847843572,1.1355915879683858,0.12283779385011862,-0.11864204884986351,1.1519573003245795,0.13376922537331892,-0.21262123126041466,0.7502249341369304,1.0427319174108358,0.25899301993240054,0.2541469102011301,0.26994653314229533,-0.010317819560024866,0.022217375583817867,-0.010317819560024866,False,0.013729620821021499,True,False,False
u56,EWall,S3,25.0,0.05,True,0.12704923169533622,1.1301608707223343,-0.21290425115683365,1.2005973578339515,1.0747207010771072,1.1208435703046382,0.12108092934788939,-0.11887486395263147,1.1382899007439908,0.13199847601956982,-0.21290425115683387,0.7502249341369304,1.0427319174108358,0.24397732523026006,0.24070476343466518,0.2562791335617066,-0.010600839456444078,0.02045291678937,-0.010600839456444078,False,0.01349680571825354,True,False,False
u56,EWall,S3,10.0,0.1,True,0.12479650841681811,1.1650839905237893,-0.2001646117532908,1.241843969867016,1.1047824032788105,1.1622402439094317,0.11943929402104336,-0.11159240335819942,1.1683733732160422,0.12923683529288055,-0.2001646117532907,0.750219865453361,1.3250756229629639,0.2852239372633246,0.2707664656363685,0.28636260603375796,0.0021387999470987573,0.018200193510851892,0.0021387999470987573,True,0.014727730377520162,True,False,False
u56,EWall,S3,25.0,0.1,True,0.1225625769147567,1.146163219520727,-0.20052884865371778,1.2210075650771417,1.0874048145801043,1.141808644623708,0.1171402933690604,-0.11184118166497348,1.1505914138213413,0.12705711427719146,-0.2005288486537179,0.750219865453361,1.3250756229629639,0.26438753247345026,0.2533888769376623,0.2685806466390571,0.0017745630466717843,0.015966262008790477,0.0017745630466717843,True,0.0124287297255372,True,False,False
u56,EWall,S3,10.0,0.15,True,0.12068429441011919,1.1867723301864357,-0.18787014710201322,1.2691791538780222,1.122168618370713,1.1903241489434229,0.11594131021806375,-0.10453131665065984,1.185317242089427,0.12461360505196462,-0.18787014710201322,0.7502145333307695,1.6345566723855889,0.3125591212743307,0.28815268072827094,0.3033064749071427,0.01443326459837635,0.01408797950415297,0.01408797950415297,True,0.011229746574540553,True,False,False
u56,EWall,S3,25.0,0.15,True,0.11793926541625366,1.1621375077997658,-0.18831626021609926,1.241368064555919,1.1001183773511145,1.1630780694679235,0.11305141404397112,-0.10479514984679106,1.1626494038883428,0.12198911031325044,-0.18831626021609915,0.7502145333307695,1.6345566723855889,0.28474803195222764,0.26610243970867253,0.2806386367060586,0.013987151484290306,0.011342950510287442,0.011342950510287442,True,0.00833985040044792,True,False,False
u56,EWall,S3,10.0,0.2,True,0.11648411888905796,1.2094470114523292,-0.17632207880590434,1.297614173024391,1.1404753827975989,1.2199185857568244,0.1123514389755862,-0.09745891614842406,1.2028927555048616,0.11990616059562953,-0.17632207880590423,0.7502089250280437,1.959051610425949,0.34099414042069964,0.3064594451551569,0.3208819883225774,0.025981332894485232,0.009887803983091747,0.009887803983091747,True,0.0076398753320629925,True,False,False
u56,EWall,S3,25.0,0.2,True,0.1132072778968467,1.1782213608786276,-0.1767329856118326,1.2617126417608138,1.1130664669868469,1.1847673294756933,0.10884490495245025,-0.09773699335021069,1.1746165310725294,0.11682023444407541,-0.17673298561183248,0.7502089250280437,1.959051610425949,0.30509260915712233,0.2790505293444049,0.2926057638902452,0.025570426088556975,0.006610962990880487,0.006610962990880487,True,0.004133341308927049,True,False,False
u56,EWall,S3,10.0,0.25,True,0.11219447619244449,1.2330822537477026,-0.1666792652795419,1.3269389653318793,1.1597966903060213,1.2509153632627625,0.10866733610889479,-0.09037526619567882,1.2211283413479683,0.11511368660190935,-0.1666792652795419,0.7502030252619704,2.293048713032083,0.37031893272818783,0.3257807526635793,0.3391175741656841,0.03562414642084766,0.005598161286478276,0.005598161286478276,True,0.003955772465371585,True,False,False
u56,EWall,S3,25.0,0.25,True,0.1083747188652775,1.1943428329216867,-0.16715745851105912,1.2817564397358001,1.1263207866994274,1.206694456804272,0.10452806087979138,-0.09066677969652659,1.1864950331093875,0.11155924807970141,-0.1671574585110589,0.7502030252619704,2.293048713032083,0.3251364071321087,0.2923048490569854,0.3044842659271033,0.03514595318933045,0.001778403959311281,0.001778403959311281,True,-0.00018350276373181595,False,False,False
u56,EWall,S3,10.0,0.3,False,0.10780998196341218,1.2575233747484054,-0.15715571699890374,1.3566968652540214,1.180170488836826,1.28299048033323,0.10488274652708451,-0.08328038001476312,1.2399747996252268,0.11023151330654057,-0.15715571699890374,0.7501968158260213,2.6333554564767647,0.40007683265033,0.3461545511943841,0.3579640324429426,0.04514769470148583,0.0012136670574459663,0.0012136670574459663,True,0.00017118288356131328,True,False,False
u56,EWall,S3,25.0,0.3,False,0.10344183288443554,1.210257346317394,-0.15769808360388937,1.3009236428980429,1.1398568118197592,1.2284193553121772,0.1001002316186399,-0.08358444893685502,1.1981666396097364,0.10620712154346457,-0.1576980836038897,0.7501968158260213,2.6333554564767647,0.3443036102943514,0.3058408741773172,0.31615587242745213,0.044605328096500196,-0.00315448202153068,-0.00315448202153068,False,-0.0046113320248832995,False,False,False
u56,EWall,S3,10.0,0.35,False,0.103322752362492,1.2824285534187325,-0.14774177016077328,1.3860658161813322,1.201559653875775,1.3154924799614423,0.10098876285765779,-0.07617479828446605,1.2592790013540267,0.10525259547092647,-0.14774177016077328,0.7501902751020417,2.9776870914408446,0.42944578357764074,0.36754371623333293,0.3772682341717425,0.05456164153961629,-0.0032735625434742177,-0.0032735625434742177,False,-0.0037228007858654127,False,False,False
u56,EWall,S3,25.0,0.35,False,0.09840480764340986,1.2255094247841987,-0.14834319651159167,1.3182518639264804,1.1535545352193988,1.249154752194221,0.09555635734884405,-0.07649125972584891,1.2093861368065382,0.10076105877089159,-0.1483431965115919,0.7501902751020417,2.9776870914408446,0.361631831322789,0.3195385975769568,0.32737536962425395,0.0539602151887979,-0.008191507262556352,-0.008191507262556352,False,-0.009155206294679155,False,False,False
u56,EWall,S3,10.0,0.4,False,0.0987215829893564,1.3071477344934237,-0.1384288801310598,1.4136668206078107,1.2237799650286998,1.3472530708728276,0.09697306555193164,-0.06905812188489013,1.2787056331622422,0.1001666400915,-0.13842888013106047,0.7501833774325011,3.325149030176087,0.45704678800411924,0.3897640273862578,0.39669486597995796,0.06387453156932976,-0.007874731916609812,-0.007874731916609812,False,-0.007738498091591564,False,False,False
u56,EWall,S3,25.0,0.4,False,0.09325419575284855,1.2393022049777833,-0.1390836669494686,1.3322146364032994,1.1671027944415289,1.2675833416833022,0.09088558081867326,-0.06938612213121131,1.2196854194835218,0.09521276028160108,-0.13908366694946916,0.7501833774325011,3.325149030176087,0.37559460379960796,0.3330868567990869,0.3376746523012376,0.06321974475092096,-0.01334211915311767,-0.01334211915311767,False,-0.013825982824849939,False,False,False
