draws_per_rung,b_median,lo,hi,width,vs_1044_lo,vs_1044_hi
1000,-0.4989737790453985,-0.5201493016679346,-0.47838675408885745,0.04176254757907716,0.0623321605657868,0.05720896928640707
250,-0.4985066953939927,-0.5433217990636994,-0.4545745432742657,0.08874725578943365,0.13245859073049798,0.1215715832731968
60,-0.5057700970761504,-0.5957891754380896,-0.42427411065641346,0.17151506478167616,0.2559926340025017,0.2349521435365427
15,-0.5047703226041296,-0.7011940014203333,-0.36948764787893007,0.3317063535414032,0.4950841097632883,0.45439226512520986
4,-0.45378253834108034,-0.8669593112428057,0.029939619374008564,0.8968989306168142,1.3386551203236032,1.2286286720778277
2,-0.5958431126213566,-1.6424066583528127,0.6074298502215674,2.24983650857438,3.357964938170716,3.0819678199649045
