panel,G,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,oH1,oH2,keep4a,keep4b,keep4a_oos,keep4b_oos,legDD,legCAGR,legH1,legH2,oleg_DD,oleg_CAGR,oleg_H1,oleg_H2,dd_margin_pp,cagr_margin_pp,oos_dd_margin_pp,oos_cagr_margin_pp,dd_margin_in_cap_SD,cagr_margin_in_floor_SD,floor_roll8_SD_pp,turn_y,drag_bpyr,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_oCAGR,spy_oSharpe,spy_oMaxDD,live_Sharpe,live_MaxDD,live_oSharpe,live_oMaxDD,cap_full,cap_is,cap_oos,cap_roll8_SD_pp
U56,0.25,0.0284923857731747,1.2010657666396263,-0.04099165064261756,1.2264732583152165,1.1818773898741506,0.031167683525519463,1.2778338370173943,-0.04099165064261778,1.4364282585472106,1.103811655846378,False,False,False,False,True,False,True,True,True,False,True,True,16.13120845614249,-7.736580362752911,16.13120845614249,-7.563448998356689,3.866486090578467,-7.063394960532123,1.095306209830021,0.6062768481555028,6.062768481555027,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2011323521926403,-0.12054956914840909,1.2768823974588255,-0.12054956914840886,-0.2023037352040425,-0.13237166967088515,-0.20230373520404268,4.172059094031059
U56,0.375,0.042833260112148164,1.2011285559012526,-0.0611847697143062,1.2268768174865632,1.181660518327019,0.04688934237531872,1.2776475349289103,-0.061184769714305864,1.4355349161430024,1.1043707034771464,False,False,False,False,True,False,True,True,True,False,True,True,14.111896548973629,-6.302492928855565,14.111896548973682,-5.991283113376763,3.382477628172486,-5.754092209368227,1.095306209830021,0.9022961207567541,9.02296120756754,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2011323521926403,-0.12054956914840909,1.2768823974588255,-0.12054956914840886,-0.2023037352040425,-0.13237166967088515,-0.20230373520404268,4.172059094031059
U56,0.5,0.05723186568691352,1.201161416945569,-0.08117574860687349,1.227255094480655,1.1814103503690312,0.06269702550393674,1.2774269388620811,-0.08117574860687304,1.4346018018350797,1.1049013439948951,False,False,False,False,True,False,True,True,True,False,True,True,12.1127986597169,-4.862632371379029,12.112798659716963,-4.410514800514961,2.9033142596294024,-4.439518673169627,1.095306209830021,1.1948263404935324,11.948263404935325,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2011323521926403,-0.12054956914840909,1.2768823974588255,-0.12054956914840886,-0.2023037352040425,-0.13237166967088515,-0.20230373520404268,4.172059094031059
U56,0.625,0.07168392205349461,1.2011634035145193,-0.10096418388008577,1.2276056966155053,1.1811272731282054,0.0785861350248207,1.2771723186319195,-0.10096418388008577,1.4336287623435042,1.1054043560455753,False,False,False,False,True,False,True,True,True,False,True,True,10.133955132395672,-3.41742673472092,10.133955132395691,-2.8216038484265655,2.4290056550000125,-3.120065150777576,1.095306209830021,1.484870722718519,14.848707227185189,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2011323521926403,-0.12054956914840909,1.2768823974588255,-0.12054956914840886,-0.2023037352040425,-0.13237166967088515,-0.20230373520404268,4.172059094031059
U56,0.75,0.08618487105855244,1.2011323521926403,-0.12054956914840909,1.2279248420922235,1.1808106083581562,0.09455179369762767,1.2768823974588255,-0.12054956914840886,1.4326119126426586,1.1058814682175135,False,False,False,False,True,False,True,True,True,False,True,True,8.17541660556334,-1.9673318342151371,8.175416605563383,-1.2250379811458685,1.959563951828933,-1.7961477955287448,1.095306209830021,1.773555812069992,17.73555812069992,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2011323521926403,-0.12054956914840909,1.2768823974588255,-0.12054956914840886,-0.2023037352040425,-0.13237166967088515,-0.20230373520404268,4.172059094031059
U56,0.875,0.10072990508955137,1.2010661655400083,-0.13993167567292497,1.2282100296771912,1.1804586503522994,0.11058886783875543,1.2765557793417912,-0.13993167567292486,1.4315498277070602,1.1063313335084086,False,False,False,True,True,False,True,True,True,True,True,True,6.237205953111752,-0.5128284311152433,6.237205953111783,0.3786694329669077,1.4949946327546717,-0.4682055360526336,1.095306209830021,2.0620964396532413,20.620964396532415,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2011323521926403,-0.12054956914840909,1.2768823974588255,-0.12054956914840886,-0.2023037352040425,-0.13237166967088515,-0.20230373520404268,4.172059094031059
U56,1.0,0.11531379250731555,1.2009615313933408,-0.1591100739598582,1.2284585623479782,1.180067535648629,0.12669164118494414,1.2761886602286254,-0.1591100739598581,1.4304408144476344,1.106747811675818,False,True,False,True,True,True,True,True,True,True,True,True,4.319366124418428,0.9455603106611741,4.319366124418458,1.988946767585778,1.0353079923048356,0.8632839859530369,1.095306209830021,2.3519481633058517,23.51948163305852,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2011323521926403,-0.12054956914840909,1.2768823974588255,-0.12054956914840886,-0.2023037352040425,-0.13237166967088515,-0.20230373520404268,4.172059094031059
B136,0.25,0.026415568638469056,1.0971029413949513,-0.04161648439794163,1.2273704101619234,0.968858033643888,0.026068561268186796,1.1036440732905526,-0.0416164843979413,1.295797442624658,0.8776236555410134,False,False,False,False,True,False,True,True,True,False,True,True,16.067923544641648,-7.944463642157788,16.067923544641673,-8.073170841945421,3.8515197942708896,-7.253358730471736,1.0952806744250336,0.6866922092836313,6.866922092836313,0.15122886437149563,0.8844567259452163,-0.3371595330739302,0.15257181383948715,0.8738511437360154,-0.3371595330739301,1.0973256635620152,-0.12241069123223436,1.1019125044197382,-0.12241069123223403,-0.20229571984435812,-0.13235017257609064,-0.20229571984435804,4.171839793876324
B136,0.375,0.03967288943138114,1.0972031218484941,-0.062120689220389824,1.2280277370081885,0.9684680041690881,0.03914312233849304,1.103257668189488,-0.062120689220389824,1.294811176084943,0.8779385529495046,False,False,False,False,True,False,True,True,True,False,True,True,14.01750306239683,-6.6187315628665795,14.017503062396822,-6.765714734914797,3.3600290890778117,-6.042954758003994,1.0952806744250336,1.0224965581210583,10.224965581210583,0.15122886437149563,0.8844567259452163,-0.3371595330739302,0.15257181383948715,0.8738511437360154,-0.3371595330739301,1.0973256635620152,-0.12241069123223436,1.1019125044197382,-0.12241069123223403,-0.20229571984435812,-0.13235017257609064,-0.20229571984435804,4.171839793876324
B136,0.5,0.05295748890529994,1.0972749167450166,-0.08242143912987188,1.2286576360819983,0.9680503660079542,0.05223856475356703,1.1028414065419778,-0.08242143912987199,1.293787843219461,0.8782321080237786,False,False,False,False,True,False,True,True,True,False,True,True,11.987428071448624,-5.290271615474699,11.987428071448605,-5.456170493407397,2.8734152469240284,-4.8300602201822125,1.0952806744250336,1.3544774606459027,13.544774606459027,0.15122886437149563,0.8844567259452163,-0.3371595330739302,0.15257181383948715,0.8738511437360154,-0.3371595330739301,1.0973256635620152,-0.12241069123223436,1.1019125044197382,-0.12241069123223403,-0.20229571984435812,-0.13235017257609064,-0.20229571984435804,4.171839793876324
B136,0.625,0.06626478266467295,1.0973165191569316,-0.10251822821096512,1.2292584400674784,0.9676032197028728,0.06535013545906398,1.1023936222096509,-0.10251822821096535,1.2927264756457462,0.8785017507507463,False,False,False,False,True,False,True,True,True,False,True,True,9.9777491633393,-3.9595422395373987,9.97774916333927,-4.145013422857701,2.3916903947235073,-3.61509367598032,1.0952806744250336,1.6836482145703557,16.836482145703556,0.15122886437149563,0.8844567259452163,-0.3371595330739302,0.15257181383948715,0.8738511437360154,-0.3371595330739301,1.0973256635620152,-0.12241069123223436,1.1019125044197382,-0.12241069123223403,-0.20229571984435812,-0.13235017257609064,-0.20229571984435804,4.171839793876324
B136,0.75,0.07958992027840184,1.0973256635620152,-0.12241069123223436,1.2298277167349498,0.9671244869172706,0.07847283605551292,1.1019125044197382,-0.12241069123223403,1.291623215675779,0.8787483212923306,False,False,False,False,True,False,True,True,True,False,True,True,7.9885028612123765,-2.62702847816451,7.988502861212401,-2.8327433632128085,1.9148632871613094,-2.3984979736299703,1.0952806744250336,2.0111459572387926,20.111459572387925,0.15122886437149563,0.8844567259452163,-0.3371595330739302,0.15257181383948715,0.8738511437360154,-0.3371595330739301,1.0973256635620152,-0.12241069123223436,1.1019125044197382,-0.12241069123223403,-0.20229571984435812,-0.13235017257609064,-0.20229571984435804,4.171839793876324
B136,0.875,0.0929277403586346,1.0972994268674852,-0.1420982292279208,1.230362627084973,0.9666112579494242,0.09160131845632313,1.1013947249484637,-0.1420982292279206,1.2904728830274856,0.8789708027747997,False,False,False,False,True,False,True,True,True,False,True,True,6.019749061643731,-1.2932464701412336,6.019749061643745,-1.519895123131787,1.4429482815902661,-1.1807443519626801,1.0952806744250336,2.338264239247329,23.382642392473294,0.15122886437149563,0.8844567259452163,-0.3371595330739302,0.15257181383948715,0.8738511437360154,-0.3371595330739301,1.0973256635620152,-0.12241069123223436,1.1019125044197382,-0.12241069123223403,-0.20229571984435812,-0.13235017257609064,-0.20229571984435804,4.171839793876324
B136,1.0,0.10627284809226034,1.0972357402207336,-0.16158091944280462,1.2308605903953815,0.9660620112616233,0.10473004292318344,1.1008385728264354,-0.16158091944280473,1.2892740184346136,0.8791672092369994,False,True,False,False,True,True,True,True,True,False,True,True,4.07148004015535,0.04126430322134028,4.071480040155332,-0.20702267644575612,0.9759435264344793,0.03767463827753734,1.0952806744250336,2.6663752770669493,26.663752770669493,0.15122886437149563,0.8844567259452163,-0.3371595330739302,0.15257181383948715,0.8738511437360154,-0.3371595330739301,1.0973256635620152,-0.12241069123223436,1.1019125044197382,-0.12241069123223403,-0.20229571984435812,-0.13235017257609064,-0.20229571984435804,4.171839793876324
