panel,theta,conv,cad,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,v2_Sharpe,v2_H1,v2_H2,v2_MaxDD,spy_Sharpe,spy_H1,spy_H2,spy_MaxDD,spy_CAGR,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,pass4a,pass4b
U56,0.3,RESPREAD,D,0.20546055277398168,0.7771406821129456,-0.5375252447035045,0.8872111608673294,0.6898736000212887,0.20641243852422098,0.8279093860373871,0.20467590039926797,0.7458617357397328,-0.5375252447035044,1.2108906855747634,1.2361394049483672,1.191700138698832,-0.11686572803679474,0.8871396799528589,0.9586943616589273,0.8286721229522932,-0.33717289200673806,0.15188355769560324,0.878646168321868,0.153780735432695,-0.3371728920067377,False,False
U56,0.3,RESPREAD,W,0.2777579260469978,0.9835931857769409,-0.6142703608481992,1.1679007790624654,0.8261469888532758,0.3216139493781045,1.1562400597161333,0.24267829814141706,0.8605842890055595,-0.6142703608481979,1.2108906855747634,1.2361394049483672,1.191700138698832,-0.11686572803679474,0.8871396799528589,0.9586943616589273,0.8286721229522932,-0.33717289200673806,0.15188355769560324,0.878646168321868,0.153780735432695,-0.3371728920067377,False,False
U56,0.3,RESPREAD,M,0.2637005936369976,0.9343991546915255,-0.5851888704061932,1.1356907517184303,0.7711622882277546,0.31146237373237984,1.1377641085835895,0.22561360125602525,0.7976411297641876,-0.5851888704061934,1.2108906855747634,1.2361394049483672,1.191700138698832,-0.11686572803679474,0.8871396799528589,0.9586943616589273,0.8286721229522932,-0.33717289200673806,0.15188355769560324,0.878646168321868,0.153780735432695,-0.3371728920067377,False,False
U56,0.3,RESPREAD,Q,0.2709446365985535,0.9411617392141418,-0.4512648550389994,1.2873166942729304,0.6279260319757308,0.3850583500202265,1.2715705368384376,0.1839228439546905,0.6934453199546501,-0.4512648550389994,1.2108906855747634,1.2361394049483672,1.191700138698832,-0.11686572803679474,0.8871396799528589,0.9586943616589273,0.8286721229522932,-0.33717289200673806,0.15188355769560324,0.878646168321868,0.153780735432695,-0.3371728920067377,False,False
U56,0.3,RESPREAD,A,0.19777289791349295,0.832053954129953,-0.48308799100468713,0.8131442638803428,0.8582639086932145,0.15642312719923224,0.7726278206549696,0.23299320926837708,0.8806769618265566,-0.4013586245118891,1.2108906855747634,1.2361394049483672,1.191700138698832,-0.11686572803679474,0.8871396799528589,0.9586943616589273,0.8286721229522932,-0.33717289200673806,0.15188355769560324,0.878646168321868,0.153780735432695,-0.3371728920067377,False,False
U56,0.3,DEGROSS,D,0.00938573378459262,0.647301416335104,-0.021894826505361342,0.8984743142066837,0.5148104425366917,0.0102992167106426,0.9268890597990497,0.00863281656099879,0.5159749105757881,-0.02189482650536123,1.2108906855747634,1.2361394049483672,1.191700138698832,-0.11686572803679474,0.8871396799528589,0.9586943616589273,0.8286721229522932,-0.33717289200673806,0.15188355769560324,0.878646168321868,0.153780735432695,-0.3371728920067377,False,False
U56,0.3,DEGROSS,W,0.010771760826056243,0.7412353684502565,-0.021479357742683503,0.9996895244002663,0.5929333087067213,0.012094795325443553,1.0447844847391141,0.009681681594603697,0.5856695824144719,-0.021479357742683614,1.2108906855747634,1.2361394049483672,1.191700138698832,-0.11686572803679474,0.8871396799528589,0.9586943616589273,0.8286721229522932,-0.33717289200673806,0.15188355769560324,0.878646168321868,0.153780735432695,-0.3371728920067377,False,False
U56,0.3,DEGROSS,M,0.01098121001843011,0.7347878842712583,-0.02434530455148176,0.9599796638377942,0.6121261226296656,0.011532297896640786,0.9805948435993482,0.01052683947403854,0.6157998727178126,-0.024345304551481983,1.2108906855747634,1.2361394049483672,1.191700138698832,-0.11686572803679474,0.8871396799528589,0.9586943616589273,0.8286721229522932,-0.33717289200673806,0.15188355769560324,0.878646168321868,0.153780735432695,-0.3371728920067377,False,False
U56,0.3,DEGROSS,Q,0.012350077901748913,0.7795102027583853,-0.03380058509596873,1.2266527344799636,0.5371893486454107,0.014642279535810099,1.2402236316509476,0.010463121750692306,0.5676700137783641,-0.033800585095968394,1.2108906855747634,1.2361394049483672,1.191700138698832,-0.11686572803679474,0.8871396799528589,0.9586943616589273,0.8286721229522932,-0.33717289200673806,0.15188355769560324,0.878646168321868,0.153780735432695,-0.3371728920067377,False,False
U56,0.3,DEGROSS,A,0.01851491426139762,0.8871972550649972,-0.034312189799494464,0.8844472705731092,0.9345348468645143,0.01298263845495673,0.866087696845932,0.023101264587966686,0.9349494489338112,-0.034312189799494575,1.2108906855747634,1.2361394049483672,1.191700138698832,-0.11686572803679474,0.8871396799528589,0.9586943616589273,0.8286721229522932,-0.33717289200673806,0.15188355769560324,0.878646168321868,0.153780735432695,-0.3371728920067377,False,False
