panel,chooser,pick,scored_gross,refused,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4b,pass4a,fail_legs,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD
U56,C_ISSHARPE,1.5,1.5,False,0.1916202019590414,1.2738593259487119,-0.23379508935193438,False,False,L4_DD,0.15210156343930548,0.8713084695230762,-0.3371725677562022,0.09454831802271646,1.2764916149303631,-0.12054949323437081
U56,C_ISCAGR,1.5,1.5,False,0.1916202019590414,1.2738593259487119,-0.23379508935193438,False,False,L4_DD,0.15210156343930548,0.8713084695230762,-0.3371725677562022,0.09454831802271646,1.2764916149303631,-0.12054949323437081
U56,C_IS4B,1.05,1.05,False,0.133142688547929,1.2756301991330468,-0.16672446381767436,True,False,-,0.15210156343930548,0.8713084695230762,-0.3371725677562022,0.09454831802271646,1.2764916149303631,-0.12054949323437081
B136,C_ISSHARPE,1.5,1.5,False,0.15792522184181723,1.102370383408484,-0.23746431485153685,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,C_ISCAGR,1.5,1.5,False,0.15792522184181723,1.102370383408484,-0.23746431485153685,False,False,L4_DD,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,C_IS4B,1.0,1.0,False,0.1052418687479828,1.1050297780592215,-0.16157983013208965,False,False,L5_CAGR,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019
SMALL,C_ISSHARPE,1.5,1.5,False,0.0710593384452658,0.5591598504817916,-0.2631311239959575,False,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",0.1533169996349668,0.8768942146578922,-0.3371725677562022,0.03752405306780848,0.56014592359231,-0.13891550852292334
SMALL,C_ISCAGR,1.5,1.5,False,0.0710593384452658,0.5591598504817916,-0.2631311239959575,False,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",0.1533169996349668,0.8768942146578922,-0.3371725677562022,0.03752405306780848,0.56014592359231,-0.13891550852292334
SMALL,C_IS4B,,0.75,True,0.03752405306780848,0.56014592359231,-0.13891550852292334,False,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR",0.1533169996349668,0.8768942146578922,-0.3371725677562022,0.03752405306780848,0.56014592359231,-0.13891550852292334
