claimset,rule,exposed,move_rate,expected_moved
C_STRICT,M_SUBSAMPLE,27,0.14814814814814814,4.0
C_STRICT,M_PAIRWISE,27,0.14814814814814814,4.0
C_STRICT,M_D2,27,0.10648148148148148,2.875
C_PROX,M_SUBSAMPLE,34,0.14814814814814814,5.037037037037036
C_PROX,M_PAIRWISE,34,0.14814814814814814,5.037037037037036
C_PROX,M_D2,34,0.10648148148148148,3.6203703703703702
C_ALL,M_SUBSAMPLE,34,0.14814814814814814,5.037037037037036
C_ALL,M_PAIRWISE,34,0.14814814814814814,5.037037037037036
C_ALL,M_D2,34,0.10648148148148148,3.6203703703703702
