universe,grid,param,is_default,CAGR,Sharpe,MaxDD,H1,H2,turn,IS_Sh,IS_DD,IS_CAGR,OOS_Sh,OOS_DD,OOS_CAGR,IS_DD_bar,IS_CAGR_bar,pass4b_full,pass4b_oos,fail_full,fail_oos
universe.json,GROSS/top20,0.5,False,0.08432042013417052,1.0926797653203113,-0.12422866893486373,1.0880257541773044,1.1027536663837234,6.447471104910393,0.9927266700086955,-0.0782912599911526,0.0710254378686912,1.1690957489352964,-0.12422866893486317,0.09542085283529023,-0.13237166967088515,0.10471156364352367,False,False,CAGR,CAGR
universe.json,GROSS/top20,0.6,False,0.10127905727157716,1.0928694852017418,-0.14802995512857964,1.088157938846147,1.1030079305555256,7.722144046919847,0.9928242522119521,-0.09366275858204032,0.08517446525593031,1.169350599077357,-0.14802995512857975,0.11475473980644035,-0.13237166967088515,0.10471156364352367,False,True,CAGR,
universe.json,GROSS/top20,0.7,False,0.11824777863764102,1.0930194852968909,-0.17148516004165948,1.088248694428442,1.1032246272429476,8.995813929299526,0.9928821773522818,-0.10893417402830541,0.09928638913391308,1.1695653353933668,-0.17148516004165948,0.13414826390814172,-0.13237166967088515,0.10471156364352367,True,True,,
universe.json,GROSS/top20,0.75,True,0.1267328078382215,1.0930789903925349,-0.18308321629461444,1.0882783023843388,1.1033179868221341,9.632867058472202,0.9928957406191273,-0.11653191428501597,0.10632579610395942,1.169657001611733,-0.1830832162946141,0.14386392023085048,-0.13237166967088515,0.10471156364352367,True,True,,
universe.json,GROSS/top20,0.8,False,0.1352164360731376,1.0931269240646948,-0.19459508790426416,1.088295475017599,1.103400700806469,10.270514535496,0.9928968957179195,-0.12410441438558362,0.11335247249885927,1.1697376112618685,-0.19459508790426416,0.15359021866074696,-0.13237166967088515,0.10471156364352367,True,True,,
universe.json,GROSS/top20,0.9,False,0.1521733094389075,1.0931826354766883,-0.2173617370757407,1.0882869910588524,1.1035287965571867,11.549386550636802,0.9928563180960324,-0.13917376985292396,0.1273622484072503,1.1698603615588028,-0.21736173707574036,0.17306794788342472,-0.13237166967088515,0.10471156364352367,False,False,DD,DD
universe.json,GROSS/top20,1.0,False,0.16910680938006784,1.0931842507732255,-0.2397885455846145,1.0882249871793805,1.1036030458468844,12.835146180995336,0.9927638660247923,-0.15414333728055396,0.1413067261043297,1.169926957866502,-0.2397885455846147,0.19256775519030556,-0.13237166967088515,0.10471156364352367,False,False,DD,DD
universe.json,GROSS/EWall,0.5,False,0.06940675072101121,1.0500384457160608,-0.10725799842833184,1.068117802678652,1.036682886384005,5.519765238048714,0.9692634878755076,-0.0754090666502466,0.06209232876000126,1.1140067327638563,-0.10725799842833195,0.07548338177864955,-0.13237166967088515,0.10471156364352367,False,False,CAGR,CAGR
universe.json,GROSS/EWall,0.6,False,0.08332193288841716,1.0501291893310651,-0.1280252359563272,1.0682663902801848,1.0367407927487886,6.6012041609370975,0.9694152178984313,-0.09014795812489618,0.07445835607640694,1.114039420633299,-0.12802523595632742,0.09069465450504888,-0.13237166967088515,0.10471156364352367,False,False,CAGR,CAGR
universe.json,GROSS/EWall,0.7,False,0.09723669474933239,1.0502092403158658,-0.1485636333008139,1.0684047114199011,1.0367884663902347,7.675779174460067,0.9695573469093592,-0.10476927653486678,0.08679605797908896,1.1140601507617756,-0.14856363330081346,0.10593188394471409,-0.13237166967088515,0.10471156364352367,False,False,CAGR,CAGR
